,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes,1-others,Cancer Cells,Cancer type,ESTIMATE,ABSOLUTE,LUMP,IHC,CPE,Unnamed: 7
TCGA-06-0132-01A,0.0,0.0,0.011,0.0,0.022,0.001,0.0,0.06,0.048,0.033,0.334,0.002,0.0,0.004,0.0,0.483,0.483,GBM,0.6252,0.27,,1.0,0.5015,
TCGA-02-2486-01A,0.001,0.0,0.013,0.0,0.012,0.0,0.0,0.006,0.005,0.1,0.284,0.0,0.0,0.003,0.0,0.576,0.576,GBM,0.6492,0.73,,0.8,0.7913,
TCGA-19-1787-01B,0.0,0.0,0.014,0.002,0.012,0.0,0.0,0.032,0.02,0.041,0.175,0.003,0.0,0.003,0.0,0.695,0.695,GBM,0.8265,0.86,,0.85,0.836,
TCGA-06-0211-01B,0.0,0.0,0.003,0.001,0.006,0.0,0.001,0.056,0.002,0.027,0.106,0.001,0.0,0.004,0.0,0.793,0.793,GBM,0.8958,0.86,,0.925,0.9236,
TCGA-06-5859-01A,0.0,0.0,0.009,0.0,0.018,0.0,0.0,0.034,0.004,0.042,0.177,0.002,0.0,0.005,0.0,0.707,0.707,GBM,0.8043,0.78,0.7202,0.825,0.7792,
TCGA-06-0157-01A,0.0,0.0,0.008,0.001,0.014,0.0,0.003,0.065,0.027,0.04,0.133,0.002,0.003,0.005,0.0,0.699,0.699,GBM,0.8104,0.82,,0.975,0.9404,
TCGA-12-1597-01B,0.0,0.0,0.005,0.001,0.005,0.0,0.0,0.037,0.0,0.024,0.142,0.002,0.0,0.003,0.0,0.78,0.78,GBM,0.8831,,,0.8,0.8438,
TCGA-76-4931-01A,0.0,0.0,0.006,0.001,0.011,0.0,0.0,0.045,0.007,0.026,0.081,0.002,0.0,0.005,0.0,0.814,0.814,GBM,0.9441,0.93,0.9419,0.85,0.9505,
TCGA-06-5417-01A,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.045,0.0,0.024,0.086,0.0,0.0,0.002,0.0,0.841,0.841,GBM,0.9394,,0.9076,0.85,0.9262,
TCGA-32-5222-01A,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.037,0.0,0.025,0.2,0.0,0.0,0.004,0.0,0.732,0.732,GBM,0.7804,0.72,0.8065,0.725,0.8265,
