,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,Cancer Cells,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes,Cancer type,ESTIMATE,ABSOLUTE,LUMP,IHC,CPE,Unnamed: 7
TCGA-NJ-A4YG-01A,0.007,0.001,0.019,0.001,0.001,0.001,0.655,0.058,0.025,0.101,0.004,0.122,0.003,0.0,0.002,0.0,LUAD,,,0.6358,0.75,0.632,
TCGA-69-7760-01A,0.002,0.0,0.003,0.001,0.0,0.0,0.881,0.005,0.009,0.058,0.003,0.033,0.002,0.0,0.002,0.0,LUAD,0.9055,0.65,0.7929,0.65,0.7853,
TCGA-49-4486-01A,0.007,0.0,0.001,0.0,0.0,0.0,0.95,0.007,0.009,0.0,0.01,0.015,0.0,0.0,0.0,0.0,LUAD,0.9433,0.72,,0.75,0.8456,
TCGA-93-A4JN-01A,0.028,0.023,0.031,0.012,0.003,0.0,0.534,0.028,0.102,0.158,0.037,0.036,0.006,0.001,0.001,0.0,LUAD,0.7404,,0.6864,0.8,0.6621,
TCGA-86-A4D0-01A,0.011,0.001,0.009,0.003,0.0,0.0,0.9,0.01,0.004,0.024,0.019,0.018,0.0,0.0,0.0,0.0,LUAD,0.9276,,0.8268,0.75,0.8313,
TCGA-L9-A444-01A,0.064,0.008,0.022,0.064,0.029,0.001,0.419,0.034,0.067,0.09,0.025,0.174,0.001,0.001,0.0,0.0,LUAD,0.521,,0.5786,0.65,0.5395,
TCGA-MP-A4T7-01A,0.004,0.001,0.008,0.004,0.001,0.0,0.775,0.011,0.033,0.031,0.017,0.113,0.001,0.0,0.0,0.0,LUAD,0.8166,,0.6869,0.65,0.7243,
TCGA-91-A4BD-01A,0.024,0.0,0.007,0.001,0.001,0.001,0.76,0.03,0.016,0.0,0.012,0.125,0.008,0.001,0.0,0.013,LUAD,0.7523,,0.7183,0.75,0.7037,
TCGA-05-4250-01A,0.006,0.0,0.011,0.026,0.015,0.0,0.649,0.001,0.051,0.097,0.013,0.128,0.003,0.0,0.0,0.0,LUAD,0.684,0.5,,0.85,0.637,
TCGA-55-7994-01A,0.011,0.013,0.017,0.042,0.036,0.001,0.638,0.012,0.052,0.017,0.007,0.145,0.001,0.0,0.006,0.0,LUAD,0.6996,0.51,0.5478,0.375,0.6245,
TCGA-99-8028-01A,0.053,0.002,0.043,0.015,0.016,0.0,0.289,0.036,0.07,0.227,0.012,0.234,0.001,0.001,0.0,0.0,LUAD,0.3612,0.17,0.4578,0.6,0.3242,
TCGA-97-8171-01A,0.0,0.002,0.001,0.0,0.0,0.0,0.895,0.002,0.026,0.01,0.016,0.047,0.0,0.0,0.0,0.0,LUAD,0.9358,0.88,0.9181,0.85,0.9309,
TCGA-67-6216-01A,0.014,0.01,0.012,0.011,0.001,0.001,0.691,0.047,0.019,0.045,0.001,0.138,0.003,0.0,0.006,0.0,LUAD,0.7327,0.39,0.6228,0.55,0.5915,
TCGA-91-6848-01A,0.03,0.005,0.033,0.012,0.005,0.001,0.373,0.022,0.099,0.212,0.026,0.147,0.005,0.001,0.005,0.024,LUAD,0.5569,0.3,0.4895,0.8,0.4348,
TCGA-44-2665-01A,0.005,0.0,0.02,0.0,0.001,0.001,0.371,0.063,0.034,0.359,0.0,0.13,0.005,0.0,0.009,0.0,LUAD,0.5241,0.45,0.7006,0.815,0.5896,
TCGA-86-7701-01A,0.084,0.027,0.055,0.02,0.002,0.002,0.501,0.024,0.04,0.149,0.03,0.055,0.001,0.001,0.009,0.0,LUAD,0.6174,0.43,0.5506,0.65,0.5066,
TCGA-78-7156-01A,0.004,0.0,0.001,0.001,0.005,0.0,0.869,0.002,0.047,0.024,0.03,0.013,0.001,0.001,0.001,0.0,LUAD,0.9013,0.8,0.8776,0.8,0.8909,
TCGA-05-5420-01A,0.122,0.001,0.031,0.008,0.012,0.0,0.424,0.053,0.01,0.104,0.009,0.216,0.003,0.001,0.001,0.003,LUAD,0.4566,0.25,0.3855,0.55,0.3563,
TCGA-55-6642-01A,0.122,0.001,0.013,0.022,0.003,0.001,0.434,0.0,0.044,0.246,0.032,0.076,0.003,0.001,0.002,0.0,LUAD,0.582,0.36,0.5626,0.8,0.5125,
TCGA-78-7149-01A,0.026,0.0,0.005,0.001,0.003,0.0,0.762,0.005,0.082,0.038,0.05,0.024,0.001,0.002,0.0,0.0,LUAD,0.8547,0.59,0.7988,0.75,0.7983,
TCGA-05-4418-01A,0.055,0.006,0.015,0.005,0.001,0.0,0.704,0.002,0.019,0.06,0.015,0.109,0.001,0.0,0.007,0.0,LUAD,0.7182,0.52,,0.7,0.656,
TCGA-05-4422-01A,0.076,0.005,0.023,0.021,0.015,0.0,0.658,0.02,0.027,0.008,0.021,0.123,0.001,0.001,0.0,0.0,LUAD,0.7567,0.62,,0.7,0.7019,
TCGA-78-7146-01A,0.0,0.0,0.005,0.018,0.0,0.0,0.828,0.004,0.022,0.031,0.011,0.078,0.001,0.0,0.001,0.0,LUAD,0.8609,0.68,0.7416,0.8,0.7694,
TCGA-86-A4P8-01A,0.006,0.002,0.015,0.001,0.032,0.009,0.246,0.059,0.177,0.074,0.051,0.299,0.009,0.012,0.007,0.001,LUAD,0.4525,,0.5572,0.6,0.5144,
TCGA-67-6217-01A,0.035,0.013,0.026,0.002,0.025,0.0,0.562,0.06,0.075,0.08,0.015,0.104,0.002,0.0,0.0,0.0,LUAD,0.6995,0.25,0.5905,0.575,0.578,
TCGA-78-8640-01A,0.035,0.0,0.006,0.003,0.009,0.0,0.792,0.001,0.014,0.023,0.008,0.107,0.0,0.0,0.0,0.0,LUAD,0.8504,,0.6543,0.7,0.7109,
TCGA-44-7670-01A,0.003,0.01,0.007,0.008,0.006,0.0,0.798,0.001,0.035,0.039,0.025,0.067,0.002,0.0,0.0,0.0,LUAD,0.9277,0.5,0.8134,,0.7263,
TCGA-49-AARO-01A,0.016,0.015,0.02,0.011,0.017,0.0,0.47,0.076,0.07,0.138,0.023,0.139,0.003,0.001,0.0,0.0,LUAD,0.585,,,0.65,0.5745,
TCGA-75-7030-01A,0.026,0.011,0.021,0.001,0.01,0.001,0.373,0.056,0.1,0.34,0.01,0.041,0.008,0.0,0.001,0.0,LUAD,0.6122,,0.6285,0.6,0.5982,
TCGA-50-5941-01A,0.021,0.016,0.04,0.028,0.014,0.001,0.493,0.055,0.051,0.09,0.01,0.155,0.005,0.001,0.02,0.0,LUAD,0.5338,0.23,0.4836,0.71,0.381,
TCGA-49-AARR-01A,0.027,0.023,0.016,0.003,0.02,0.0,0.379,0.033,0.162,0.093,0.077,0.156,0.008,0.002,0.001,0.0,LUAD,0.6546,,,0.7,0.6664,
TCGA-J2-8192-01A,0.008,0.003,0.023,0.004,0.01,0.001,0.362,0.06,0.067,0.259,0.007,0.179,0.007,0.001,0.009,0.0,LUAD,0.4958,0.4,0.5931,0.735,0.5494,
TCGA-64-5779-01A,0.129,0.022,0.037,0.001,0.014,0.002,0.467,0.007,0.054,0.2,0.05,0.014,0.001,0.0,0.001,0.0,LUAD,0.7218,0.44,0.5343,0.75,0.6064,
TCGA-62-A46O-01A,0.017,0.001,0.0,0.001,0.0,0.0,0.924,0.0,0.01,0.023,0.012,0.011,0.0,0.0,0.0,0.0,LUAD,0.9797,,0.9157,0.93,0.9357,
TCGA-50-8459-01A,0.017,0.017,0.021,0.001,0.007,0.0,0.162,0.061,0.055,0.399,0.025,0.226,0.007,0.001,0.0,0.0,LUAD,0.3987,,0.5879,0.675,0.5505,
TCGA-86-A4JF-01A,0.018,0.001,0.004,0.018,0.001,0.001,0.702,0.021,0.055,0.02,0.02,0.12,0.003,0.001,0.014,0.0,LUAD,0.7564,,0.5853,0.9,0.6573,
TCGA-05-4249-01A,0.012,0.004,0.02,0.001,0.01,0.001,0.624,0.075,0.086,0.063,0.016,0.076,0.009,0.0,0.005,0.0,LUAD,0.7271,0.49,,0.8,0.64,
TCGA-J2-A4AG-01A,0.011,0.024,0.029,0.005,0.015,0.001,0.533,0.062,0.101,0.115,0.017,0.077,0.002,0.001,0.007,0.0,LUAD,0.6549,,0.5381,0.65,0.5169,
TCGA-44-7671-01A,0.007,0.0,0.003,0.0,0.001,0.0,0.766,0.003,0.035,0.104,0.027,0.043,0.004,0.0,0.007,0.0,LUAD,0.8345,0.67,0.8661,,0.7982,
TCGA-44-6774-01A,0.019,0.0,0.025,0.001,0.0,0.0,0.25,0.002,0.085,0.461,0.033,0.116,0.004,0.0,0.001,0.001,LUAD,0.5131,0.36,0.5934,0.61,0.5043,
TCGA-50-5066-01A,0.092,0.003,0.016,0.014,0.015,0.0,0.499,0.001,0.016,0.133,0.019,0.188,0.002,0.0,0.0,0.001,LUAD,0.4861,0.29,0.4309,0.65,0.4019,
TCGA-50-6594-01A,0.004,0.0,0.011,0.009,0.001,0.0,0.764,0.026,0.014,0.05,0.012,0.104,0.003,0.0,0.0,0.0,LUAD,0.8175,0.61,0.7088,0.875,0.7413,
TCGA-44-8119-01A,0.037,0.001,0.019,0.008,0.005,0.001,0.536,0.0,0.045,0.235,0.019,0.091,0.001,0.0,0.002,0.0,LUAD,0.6601,0.55,0.4397,0.7,0.5584,
TCGA-49-AAR2-01A,0.113,0.0,0.014,0.008,0.002,0.0,0.74,0.01,0.013,0.0,0.027,0.07,0.0,0.0,0.002,0.0,LUAD,0.8215,,0.4771,0.8,0.5942,
TCGA-44-2666-01B,0.044,0.01,0.006,0.027,0.001,0.002,0.554,0.017,0.15,0.087,0.039,0.018,0.032,0.0,0.013,0.0,LUAD,,,0.8024,0.8,0.7523,
TCGA-44-6779-01A,0.0,0.0,0.017,0.05,0.004,0.0,0.556,0.014,0.073,0.083,0.006,0.185,0.002,0.004,0.004,0.0,LUAD,0.5637,0.45,0.5786,0.85,0.5646,
TCGA-86-8669-01A,0.047,0.001,0.017,0.0,0.005,0.001,0.724,0.017,0.052,0.019,0.031,0.084,0.0,0.001,0.001,0.0,LUAD,0.7917,,0.6872,0.8,0.6974,
TCGA-05-5715-01A,0.007,0.0,0.009,0.003,0.004,0.001,0.645,0.004,0.041,0.089,0.006,0.171,0.007,0.0,0.012,0.0,LUAD,0.6889,0.74,0.757,0.725,0.6809,
TCGA-69-A59K-01A,0.06,0.006,0.02,0.011,0.01,0.0,0.578,0.013,0.07,0.076,0.025,0.125,0.004,0.0,0.0,0.0,LUAD,0.7867,,0.6166,0.97,0.6573,
TCGA-55-A491-01A,0.033,0.01,0.01,0.006,0.011,0.0,0.623,0.003,0.042,0.073,0.025,0.16,0.004,0.0,0.0,0.0,LUAD,0.7008,,0.6197,0.65,0.6043,
TCGA-71-8520-01A,0.009,0.0,0.014,0.002,0.001,0.0,0.617,0.016,0.09,0.172,0.005,0.068,0.005,0.001,0.0,0.0,LUAD,0.7557,,0.7732,0.775,0.6788,
TCGA-91-8496-01A,0.0,0.0,0.012,0.0,0.005,0.0,0.599,0.058,0.054,0.04,0.019,0.196,0.009,0.006,0.001,0.001,LUAD,0.6494,,0.8147,0.575,0.7913,
TCGA-69-8254-01A,0.035,0.005,0.014,0.002,0.013,0.0,0.681,0.03,0.056,0.051,0.008,0.098,0.005,0.001,0.0,0.0,LUAD,0.7822,0.52,0.6906,0.65,0.693,
TCGA-95-A4VP-01A,0.031,0.02,0.019,0.0,0.008,0.0,0.585,0.021,0.125,0.062,0.076,0.052,0.001,0.0,0.0,0.0,LUAD,0.7191,,0.5397,0.7,0.6291,
TCGA-95-8039-01A,0.004,0.002,0.032,0.004,0.004,0.0,0.606,0.081,0.061,0.083,0.011,0.104,0.005,0.001,0.001,0.0,LUAD,0.6986,0.45,0.645,0.7,0.5954,
TCGA-86-8076-01A,0.051,0.022,0.029,0.015,0.017,0.001,0.541,0.058,0.054,0.091,0.013,0.092,0.002,0.001,0.014,0.0,LUAD,0.6311,0.24,0.4265,0.6,0.45,
TCGA-44-2659-01A,0.045,0.005,0.018,0.001,0.035,0.0,0.508,0.03,0.061,0.153,0.006,0.134,0.005,0.001,0.0,0.0,LUAD,0.6325,0.41,,0.675,0.5517,
TCGA-55-8203-01A,0.065,0.022,0.027,0.01,0.008,0.001,0.655,0.02,0.028,0.093,0.014,0.038,0.001,0.0,0.019,0.0,LUAD,0.7439,0.38,0.5794,0.75,0.5405,
TCGA-MP-A5C7-01A,0.012,0.001,0.007,0.002,0.0,0.0,0.843,0.012,0.044,0.026,0.033,0.015,0.0,0.001,0.006,0.0,LUAD,0.9392,,0.8063,0.8,0.8071,
TCGA-78-7220-01A,0.0,0.0,0.008,0.005,0.001,0.0,0.841,0.0,0.032,0.037,0.031,0.041,0.001,0.0,0.001,0.0,LUAD,0.9161,0.61,0.7405,0.825,0.7356,
TCGA-44-3917-01B,0.033,0.025,0.013,0.063,0.001,0.001,0.602,0.017,0.107,0.044,0.025,0.051,0.001,0.001,0.017,0.0,LUAD,,,0.5436,0.75,0.6114,
TCGA-78-7153-01A,0.021,0.001,0.006,0.002,0.006,0.0,0.855,0.008,0.025,0.027,0.019,0.029,0.001,0.0,0.0,0.0,LUAD,0.8796,0.73,0.8005,0.675,0.8237,
TCGA-55-7910-01A,0.061,0.004,0.011,0.001,0.0,0.001,0.756,0.0,0.021,0.069,0.038,0.028,0.002,0.0,0.008,0.0,LUAD,0.8618,0.58,0.7374,0.75,0.7195,
TCGA-64-5778-01A,0.027,0.021,0.029,0.02,0.022,0.0,0.689,0.027,0.019,0.028,0.009,0.11,0.001,0.0,0.0,0.0,LUAD,0.6969,0.42,0.5739,0.75,0.58,
TCGA-55-7815-01A,0.013,0.013,0.034,0.003,0.006,0.009,0.582,0.009,0.024,0.168,0.005,0.12,0.002,0.0,0.011,0.0,LUAD,0.6085,0.29,0.5086,0.8,0.4681,
TCGA-55-6985-01A,0.023,0.004,0.018,0.016,0.017,0.001,0.558,0.033,0.068,0.143,0.014,0.095,0.005,0.001,0.003,0.0,LUAD,0.6408,0.38,0.573,0.6,0.5233,
TCGA-69-7761-01A,0.057,0.012,0.026,0.026,0.022,0.001,0.532,0.036,0.042,0.101,0.006,0.125,0.006,0.0,0.008,0.0,LUAD,0.5999,0.23,0.4686,0.55,0.4103,
TCGA-MN-A4N4-01A,0.027,0.001,0.011,0.001,0.012,0.0,0.583,0.0,0.044,0.193,0.013,0.11,0.003,0.001,0.0,0.0,LUAD,0.7247,,0.6483,0.6,0.6214,
TCGA-55-6972-01A,0.001,0.0,0.0,0.0,0.0,0.0,0.97,0.001,0.008,0.0,0.011,0.008,0.0,0.001,0.0,0.0,LUAD,0.9826,0.91,0.8196,0.85,0.9048,
TCGA-49-6743-01A,0.031,0.005,0.01,0.008,0.006,0.0,0.653,0.0,0.039,0.119,0.017,0.101,0.005,0.0,0.001,0.003,LUAD,0.7237,0.27,0.544,0.775,0.5671,
TCGA-50-6597-01A,0.025,0.006,0.029,0.006,0.003,0.0,0.763,0.048,0.009,0.058,0.012,0.038,0.001,0.0,0.0,0.0,LUAD,0.7524,0.38,0.659,0.75,0.6542,
TCGA-55-A490-01A,0.024,0.001,0.012,0.008,0.001,0.0,0.678,0.016,0.037,0.066,0.023,0.134,0.001,0.0,0.0,0.0,LUAD,,,0.6508,0.9,0.6244,
TCGA-99-8032-01A,0.083,0.01,0.017,0.0,0.0,0.0,0.604,0.003,0.042,0.17,0.023,0.042,0.004,0.0,0.0,0.0,LUAD,0.7454,0.49,0.6366,0.6,0.6462,
TCGA-55-8299-01A,0.009,0.01,0.017,0.045,0.007,0.001,0.403,0.017,0.101,0.218,0.027,0.123,0.003,0.001,0.017,0.001,LUAD,0.4523,,0.4715,0.65,0.4137,
TCGA-64-1676-01A,0.021,0.001,0.005,0.009,0.004,0.0,0.683,0.025,0.016,0.04,0.009,0.183,0.002,0.0,0.0,0.0,LUAD,0.593,0.34,,0.875,0.4716,
TCGA-86-8279-01A,0.005,0.0,0.007,0.001,0.001,0.001,0.687,0.029,0.045,0.145,0.009,0.061,0.001,0.0,0.007,0.0,LUAD,0.7953,0.5,0.6832,0.8,0.6975,
TCGA-97-A4M5-01A,0.014,0.01,0.013,0.001,0.007,0.0,0.525,0.019,0.096,0.108,0.034,0.155,0.009,0.01,0.0,0.0,LUAD,0.6681,,0.6647,0.75,0.6407,
TCGA-78-7536-01A,0.012,0.001,0.014,0.013,0.004,0.001,0.788,0.0,0.011,0.022,0.009,0.123,0.001,0.0,0.001,0.0,LUAD,0.8105,0.78,0.7815,0.775,0.7846,
TCGA-55-8208-01A,0.049,0.021,0.032,0.01,0.017,0.001,0.351,0.016,0.057,0.159,0.012,0.25,0.003,0.002,0.019,0.001,LUAD,0.4072,0.17,0.4428,0.7,0.3242,
TCGA-95-7562-01A,0.015,0.001,0.022,0.007,0.012,0.001,0.747,0.008,0.027,0.042,0.006,0.103,0.001,0.0,0.006,0.0,LUAD,0.7756,0.55,0.7276,0.7,0.6951,
TCGA-MP-A4TK-01A,0.034,0.01,0.022,0.007,0.005,0.001,0.413,0.032,0.052,0.245,0.015,0.162,0.001,0.0,0.001,0.0,LUAD,0.5346,,0.6161,0.7,0.5836,
TCGA-49-6761-01A,0.017,0.009,0.02,0.026,0.004,0.0,0.729,0.018,0.041,0.051,0.008,0.073,0.002,0.0,0.0,0.002,LUAD,0.7429,0.3,0.5835,0.7,0.6033,
TCGA-50-6593-01A,0.009,0.001,0.014,0.002,0.001,0.0,0.564,0.045,0.051,0.139,0.012,0.154,0.004,0.0,0.004,0.0,LUAD,0.6359,0.3,0.65,0.75,0.5698,
TCGA-55-7728-01A,0.01,0.011,0.015,0.004,0.011,0.001,0.47,0.078,0.013,0.015,0.006,0.353,0.003,0.0,0.009,0.0,LUAD,0.5963,0.42,0.5593,0.65,0.539,
TCGA-86-8055-01A,0.02,0.004,0.018,0.001,0.005,0.001,0.472,0.006,0.063,0.231,0.01,0.155,0.004,0.005,0.004,0.0,LUAD,0.608,0.23,0.6137,0.6,0.4782,
TCGA-73-4668-01A,0.026,0.0,0.009,0.0,0.008,0.0,0.706,0.011,0.058,0.097,0.024,0.057,0.003,0.0,0.0,0.0,LUAD,0.8089,0.53,,0.8,0.6655,
TCGA-55-8090-01A,0.007,0.001,0.015,0.002,0.004,0.001,0.7,0.024,0.073,0.065,0.008,0.092,0.002,0.0,0.007,0.0,LUAD,0.7571,0.59,0.7421,0.75,0.7223,
TCGA-38-7271-01A,0.027,0.12,0.049,0.002,0.041,0.006,0.27,0.069,0.118,0.149,0.024,0.114,0.004,0.0,0.005,0.001,LUAD,0.3785,0.19,0.4235,0.7,0.3431,
TCGA-55-8514-01A,0.011,0.001,0.009,0.002,0.002,0.001,0.78,0.007,0.047,0.021,0.016,0.093,0.001,0.0,0.009,0.0,LUAD,0.8078,,0.5862,0.65,0.6573,
TCGA-50-5932-01A,0.011,0.0,0.004,0.001,0.0,0.0,0.835,0.001,0.034,0.04,0.016,0.055,0.001,0.0,0.0,0.0,LUAD,0.8793,0.84,0.8153,0.8,0.8322,
TCGA-95-A4VN-01A,0.0,0.005,0.016,0.043,0.009,0.0,0.613,0.079,0.075,0.026,0.024,0.101,0.003,0.0,0.005,0.001,LUAD,0.635,,0.4934,0.75,0.5148,
TCGA-86-7954-01A,0.002,0.003,0.038,0.014,0.015,0.001,0.534,0.03,0.043,0.071,0.013,0.215,0.004,0.001,0.015,0.0,LUAD,0.6143,0.27,0.5071,0.725,0.4711,
TCGA-91-A4BC-01A,0.087,0.001,0.016,0.058,0.083,0.0,0.362,0.001,0.04,0.193,0.066,0.089,0.003,0.0,0.0,0.001,LUAD,0.4706,,0.5072,0.7,0.3736,
TCGA-MP-A4TJ-01A,0.056,0.033,0.045,0.021,0.031,0.002,0.363,0.038,0.069,0.171,0.013,0.135,0.003,0.001,0.016,0.001,LUAD,0.4553,,0.4752,0.6,0.418,
TCGA-75-5126-01A,0.0,0.0,0.006,0.02,0.014,0.0,0.509,0.029,0.064,0.056,0.012,0.27,0.004,0.001,0.013,0.0,LUAD,0.5279,0.29,0.5423,0.325,0.4674,
TCGA-75-6211-01A,0.041,0.0,0.016,0.001,0.006,0.0,0.744,0.005,0.025,0.106,0.022,0.032,0.001,0.0,0.0,0.0,LUAD,0.843,0.39,0.4772,0.7,0.5327,
TCGA-62-A470-01A,0.007,0.0,0.003,0.0,0.0,0.0,0.793,0.003,0.03,0.0,0.037,0.124,0.0,0.0,0.001,0.0,LUAD,0.8671,,0.6343,0.8,0.7175,
TCGA-73-4677-01A,0.025,0.0,0.009,0.001,0.005,0.0,0.763,0.016,0.047,0.026,0.027,0.074,0.001,0.0,0.006,0.0,LUAD,0.8104,0.47,,0.85,0.7019,
TCGA-55-7911-01A,0.015,0.007,0.025,0.066,0.001,0.0,0.687,0.008,0.045,0.039,0.007,0.097,0.002,0.0,0.0,0.0,LUAD,0.6936,0.38,0.5589,0.8,0.5588,
TCGA-50-8460-01A,0.052,0.002,0.023,0.0,0.011,0.0,0.588,0.09,0.064,0.083,0.02,0.049,0.014,0.001,0.0,0.0,LUAD,0.6713,,0.5841,0.8,0.5551,
TCGA-55-6981-01A,0.013,0.008,0.015,0.001,0.005,0.0,0.722,0.026,0.075,0.068,0.012,0.049,0.005,0.0,0.001,0.0,LUAD,0.8072,0.27,0.5938,0.66,0.5575,
TCGA-44-8120-01A,0.014,0.006,0.018,0.001,0.013,0.001,0.567,0.034,0.109,0.139,0.036,0.059,0.003,0.0,0.002,0.0,LUAD,0.7375,0.53,0.6309,0.6,0.6556,
TCGA-55-8614-01A,0.016,0.0,0.011,0.0,0.02,0.0,0.631,0.019,0.057,0.174,0.03,0.039,0.002,0.0,0.0,0.0,LUAD,0.8002,,0.7221,0.75,0.7081,
TCGA-64-1677-01A,0.048,0.021,0.014,0.008,0.005,0.0,0.842,0.01,0.012,0.014,0.01,0.014,0.001,0.0,0.0,0.0,LUAD,0.8296,0.32,,0.925,0.7791,
TCGA-97-8552-01A,0.008,0.015,0.018,0.001,0.01,0.0,0.555,0.062,0.06,0.073,0.018,0.171,0.004,0.003,0.0,0.0,LUAD,0.6925,,0.7062,0.8,0.6412,
TCGA-69-8253-01A,0.014,0.003,0.008,0.0,0.0,0.0,0.785,0.018,0.063,0.028,0.021,0.049,0.001,0.0,0.008,0.0,LUAD,0.8476,0.39,0.7361,0.7,0.758,
TCGA-86-8668-01A,0.03,0.012,0.022,0.004,0.009,0.0,0.509,0.043,0.082,0.172,0.009,0.101,0.007,0.001,0.0,0.0,LUAD,0.6448,,0.7604,0.675,0.6406,
TCGA-86-8074-01A,0.008,0.0,0.024,0.009,0.001,0.001,0.589,0.031,0.063,0.14,0.007,0.112,0.003,0.0,0.011,0.0,LUAD,0.6777,0.51,0.6884,0.8,0.6097,
TCGA-69-7765-01A,0.035,0.011,0.014,0.002,0.011,0.0,0.48,0.028,0.062,0.221,0.015,0.118,0.002,0.0,0.0,0.0,LUAD,0.6036,0.38,0.5916,0.65,0.539,
TCGA-55-8092-01A,0.135,0.011,0.027,0.041,0.005,0.0,0.522,0.0,0.03,0.109,0.006,0.112,0.0,0.0,0.0,0.0,LUAD,0.6648,0.38,0.4971,0.65,0.5233,
TCGA-NJ-A4YQ-01A,0.085,0.042,0.025,0.011,0.044,0.0,0.562,0.007,0.013,0.053,0.006,0.143,0.002,0.0,0.005,0.001,LUAD,0.6275,,0.4272,0.65,0.4331,
TCGA-55-6983-01A,0.017,0.044,0.024,0.003,0.014,0.001,0.556,0.034,0.053,0.154,0.023,0.073,0.002,0.0,0.002,0.0,LUAD,0.6569,0.35,0.5839,0.6,0.5446,
TCGA-62-8394-01A,0.003,0.001,0.018,0.007,0.006,0.0,0.714,0.016,0.052,0.058,0.017,0.104,0.002,0.001,0.0,0.0,LUAD,0.8342,,0.7483,0.775,0.7622,
TCGA-44-2661-01A,0.049,0.016,0.03,0.004,0.016,0.0,0.396,0.079,0.043,0.122,0.011,0.216,0.018,0.001,0.0,0.0,LUAD,0.424,0.29,,0.725,0.4379,
TCGA-44-7659-01A,0.03,0.011,0.008,0.002,0.004,0.001,0.746,0.022,0.042,0.048,0.005,0.074,0.004,0.0,0.001,0.0,LUAD,0.8207,0.58,0.7776,0.6,0.74,
TCGA-55-6712-01A,0.02,0.019,0.017,0.028,0.018,0.0,0.537,0.037,0.054,0.102,0.016,0.146,0.004,0.001,0.0,0.0,LUAD,0.6148,0.29,0.5052,0.6,0.4532,
TCGA-05-4403-01A,0.005,0.0,0.011,0.002,0.001,0.001,0.646,0.014,0.052,0.066,0.01,0.183,0.004,0.001,0.005,0.0,LUAD,0.6871,0.46,,0.7,0.5991,
TCGA-97-7553-01A,0.017,0.011,0.02,0.015,0.013,0.0,0.352,0.043,0.119,0.081,0.02,0.291,0.012,0.002,0.003,0.001,LUAD,0.4782,0.3,0.5284,0.65,0.4474,
TCGA-78-8655-01A,0.007,0.0,0.011,0.007,0.012,0.001,0.612,0.042,0.056,0.084,0.01,0.141,0.004,0.0,0.012,0.0,LUAD,0.7021,,0.7674,0.6,0.6573,
TCGA-55-7724-01A,0.017,0.016,0.013,0.005,0.011,0.001,0.535,0.022,0.085,0.076,0.016,0.194,0.006,0.001,0.002,0.0,LUAD,0.5985,0.26,0.5783,0.65,0.5022,
TCGA-73-4659-01A,0.007,0.0,0.009,0.0,0.0,0.0,0.687,0.004,0.041,0.067,0.035,0.136,0.002,0.0,0.012,0.0,LUAD,0.717,0.33,,0.85,0.6262,
TCGA-50-6673-01A,0.019,0.001,0.012,0.0,0.001,0.0,0.614,0.014,0.09,0.118,0.018,0.109,0.003,0.0,0.0,0.0,LUAD,0.7484,0.35,0.6608,0.725,0.6361,
TCGA-78-7542-01A,0.003,0.0,0.015,0.017,0.001,0.0,0.879,0.016,0.02,0.01,0.001,0.036,0.001,0.0,0.0,0.0,LUAD,0.9017,0.36,0.5715,0.8,0.6054,
TCGA-38-4625-01A,0.005,0.008,0.009,0.011,0.002,0.0,0.712,0.0,0.035,0.05,0.017,0.142,0.006,0.0,0.001,0.002,LUAD,0.7476,0.35,,0.8,0.6678,
TCGA-55-7570-01A,0.018,0.0,0.009,0.002,0.009,0.0,0.802,0.003,0.015,0.088,0.01,0.041,0.002,0.0,0.0,0.0,LUAD,0.9318,0.57,0.5416,0.6,0.7034,
TCGA-69-7979-01A,0.006,0.0,0.006,0.004,0.007,0.0,0.788,0.004,0.018,0.086,0.019,0.06,0.001,0.0,0.0,0.0,LUAD,0.853,0.53,0.8225,0.65,0.7452,
TCGA-55-A4DF-01A,0.016,0.018,0.022,0.016,0.031,0.0,0.673,0.008,0.021,0.041,0.016,0.136,0.001,0.001,0.0,0.0,LUAD,0.759,,0.6257,0.65,0.6391,
TCGA-67-3773-01A,0.017,0.001,0.015,0.006,0.005,0.0,0.583,0.044,0.049,0.08,0.013,0.171,0.015,0.001,0.0,0.0,LUAD,0.626,0.69,,0.8,0.6599,
TCGA-55-7573-01A,0.021,0.03,0.024,0.006,0.013,0.001,0.538,0.059,0.085,0.118,0.01,0.089,0.005,0.0,0.001,0.0,LUAD,0.6836,0.33,0.7022,0.65,0.6328,
TCGA-50-5068-01A,0.039,0.013,0.018,0.01,0.009,0.0,0.579,0.095,0.022,0.077,0.012,0.124,0.002,0.0,0.0,0.0,LUAD,0.5419,0.24,0.4709,0.65,0.4018,
TCGA-49-AARN-01A,0.02,0.019,0.012,0.005,0.009,0.0,0.678,0.03,0.064,0.121,0.009,0.029,0.003,0.0,0.0,0.0,LUAD,0.8033,,,0.6,0.7562,
TCGA-78-7150-01A,0.001,0.0,0.006,0.003,0.0,0.0,0.729,0.0,0.013,0.188,0.018,0.041,0.001,0.0,0.0,0.0,LUAD,0.8601,0.46,0.7588,0.8,0.749,
