,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,Cancer Cells,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes,Cancer type,ESTIMATE,ABSOLUTE,LUMP,IHC,CPE,Unnamed: 7
TCGA-14-1823-01A,0.0,0.0,0.0,0.0,0.0,0.0,0.697,0.0,0.029,0.013,0.003,0.256,0.0,0.0,0.001,0.0,GBM,0.7168,0.64,,0.95,0.7697,
TCGA-12-3650-01A,0.0,0.0,0.0,0.001,0.002,0.001,0.817,0.0,0.049,0.001,0.014,0.112,0.001,0.0,0.001,0.0,GBM,0.8979,0.88,,0.85,0.8719,
TCGA-06-0238-01A,0.0,0.0,0.0,0.0,0.002,0.001,0.728,0.0,0.033,0.0,0.018,0.208,0.004,0.002,0.002,0.0,GBM,0.7992,0.78,,1.0,0.8806,
TCGA-06-0184-01A,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.0,0.058,0.002,0.009,0.335,0.0,0.002,0.003,0.0,GBM,0.6865,,,0.95,0.7439,
TCGA-76-4925-01A,0.0,0.0,0.0,0.0,0.0,0.0,0.885,0.0,0.04,0.001,0.011,0.062,0.0,0.0,0.001,0.0,GBM,0.9449,0.94,0.9783,0.8,0.985,
TCGA-12-0616-01A,0.0,0.0,0.0,0.006,0.0,0.0,0.845,0.008,0.031,0.001,0.006,0.101,0.0,0.0,0.001,0.0,GBM,0.8645,0.88,,1.0,0.8265,
TCGA-26-5132-01A,0.0,0.0,0.001,0.004,0.001,0.0,0.763,0.0,0.049,0.008,0.025,0.147,0.0,0.0,0.0,0.0,GBM,0.863,0.89,0.8893,0.8,0.9374,
TCGA-02-0055-01A,0.0,0.0,0.006,0.001,0.004,0.0,0.359,0.0,0.021,0.352,0.019,0.231,0.0,0.0,0.005,0.0,GBM,0.5571,0.53,,0.95,0.6655,
TCGA-06-0132-01A,0.0,0.0,0.001,0.0,0.011,0.006,0.439,0.0,0.069,0.007,0.041,0.418,0.002,0.003,0.003,0.001,GBM,0.6252,0.27,,1.0,0.5015,
TCGA-02-2486-01A,0.0,0.0,0.003,0.0,0.007,0.0,0.559,0.0,0.011,0.01,0.002,0.405,0.0,0.0,0.003,0.0,GBM,0.6492,0.73,,0.8,0.7913,
TCGA-19-1787-01B,0.0,0.0,0.0,0.001,0.003,0.0,0.722,0.0,0.042,0.008,0.01,0.212,0.0,0.0,0.0,0.0,GBM,0.8265,0.86,,0.85,0.836,
TCGA-06-0211-01B,0.0,0.0,0.0,0.0,0.001,0.0,0.818,0.007,0.072,0.001,0.009,0.09,0.0,0.0,0.002,0.0,GBM,0.8958,0.86,,0.925,0.9236,
TCGA-06-5859-01A,0.0,0.0,0.002,0.0,0.013,0.001,0.736,0.001,0.034,0.001,0.003,0.208,0.0,0.0,0.001,0.0,GBM,0.8043,0.78,0.7202,0.825,0.7792,
TCGA-06-0157-01A,0.0,0.0,0.0,0.0,0.01,0.006,0.736,0.008,0.08,0.002,0.019,0.137,0.0,0.0,0.001,0.0,GBM,0.8104,0.82,,0.975,0.9404,
TCGA-12-1597-01B,0.0,0.0,0.0,0.0,0.001,0.0,0.829,0.0,0.038,0.0,0.019,0.111,0.001,0.0,0.002,0.0,GBM,0.8831,,,0.8,0.8438,
TCGA-76-4931-01A,0.0,0.0,0.0,0.001,0.003,0.0,0.855,0.004,0.05,0.001,0.009,0.074,0.001,0.0,0.001,0.0,GBM,0.9441,0.93,0.9419,0.85,0.9505,
TCGA-06-5417-01A,0.0,0.0,0.0,0.0,0.0,0.0,0.886,0.001,0.052,0.0,0.016,0.045,0.0,0.0,0.0,0.0,GBM,0.9394,,0.9076,0.85,0.9262,
TCGA-32-5222-01A,0.0,0.0,0.0,0.0,0.0,0.0,0.735,0.0,0.056,0.005,0.01,0.189,0.0,0.0,0.004,0.0,GBM,0.7804,0.72,0.8065,0.725,0.8265,
TCGA-76-4932-01A,0.0,0.0,0.0,0.0,0.0,0.0,0.833,0.001,0.048,0.002,0.004,0.11,0.0,0.0,0.0,0.0,GBM,0.8941,0.88,0.833,0.85,0.8526,
TCGA-28-5208-01A,0.0,0.0,0.0,0.0,0.0,0.001,0.723,0.001,0.081,0.008,0.014,0.17,0.0,0.0,0.002,0.0,GBM,0.8184,0.87,0.859,0.8,0.8302,
TCGA-02-0047-01A,0.0,0.0,0.001,0.0,0.001,0.004,0.658,0.015,0.063,0.0,0.048,0.209,0.0,0.0,0.001,0.0,GBM,0.7648,0.7,,0.925,0.8266,
TCGA-28-5207-01A,0.0,0.0,0.001,0.0,0.005,0.004,0.686,0.012,0.129,0.006,0.035,0.12,0.001,0.0,0.001,0.0,GBM,0.8354,0.75,0.8134,0.775,0.8154,
TCGA-28-5220-01A,0.0,0.0,0.001,0.0,0.005,0.0,0.741,0.0,0.033,0.042,0.007,0.168,0.0,0.0,0.002,0.0,GBM,0.8534,0.89,0.8027,0.75,0.8907,
TCGA-06-0744-01A,0.0,0.0,0.0,0.0,0.0,0.0,0.831,0.0,0.065,0.0,0.014,0.089,0.0,0.0,0.001,0.0,GBM,0.9063,0.9,,1.0,0.8832,
TCGA-27-2524-01A,0.0,0.0,0.0,0.001,0.0,0.0,0.768,0.0,0.039,0.014,0.011,0.163,0.001,0.0,0.001,0.0,GBM,0.7968,0.8,,0.85,0.836,
