,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,Cancer Cells,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes,Cancer type,ESTIMATE,ABSOLUTE,LUMP,IHC,CPE,Unnamed: 7
TCGA-CJ-4904-01A,0.001,0.0,0.001,0.008,0.016,0.0,0.035,0.011,0.476,0.047,0.221,0.175,0.004,0.003,0.001,0.001,KIRC,0.6491,0.5,0.7353,0.85,0.6804,
TCGA-BP-4987-01A,0.003,0.0,0.0,0.003,0.035,0.0,0.07,0.001,0.426,0.014,0.183,0.235,0.004,0.021,0.003,0.001,KIRC,0.6728,0.68,,0.825,0.7913,
TCGA-B0-4849-01A,0.008,0.0,0.011,0.016,0.001,0.0,0.044,0.014,0.371,0.002,0.341,0.135,0.007,0.014,0.007,0.029,KIRC,0.6734,0.6,0.7849,0.9,0.7569,
TCGA-BP-4329-01A,0.006,0.0,0.007,0.001,0.001,0.002,0.088,0.006,0.356,0.047,0.237,0.237,0.005,0.006,0.001,0.001,KIRC,0.5967,0.56,,0.9,0.6939,
TCGA-A3-3328-01A,0.0,0.0,0.005,0.0,0.0,0.0,0.913,0.0,0.049,0.0,0.0,0.029,0.0,0.0,0.003,0.0,KIRC,0.9656,,,0.9,0.8999,
TCGA-CJ-5672-01A,0.021,0.0,0.007,0.018,0.04,0.0,0.275,0.017,0.18,0.03,0.101,0.307,0.002,0.0,0.0,0.0,KIRC,0.5119,0.58,0.6441,0.8,0.6647,
TCGA-B0-5104-01A,0.007,0.0,0.003,0.009,0.0,0.001,0.198,0.0,0.383,0.002,0.178,0.182,0.002,0.0,0.006,0.029,KIRC,0.7531,0.55,0.7612,0.85,0.7193,
TCGA-CW-6097-01A,0.016,0.026,0.021,0.002,0.029,0.002,0.253,0.03,0.188,0.127,0.097,0.205,0.002,0.0,0.001,0.001,KIRC,0.4578,0.38,0.4791,0.8,0.4729,
TCGA-B0-4700-01A,0.021,0.0,0.014,0.015,0.043,0.0,0.207,0.001,0.154,0.188,0.146,0.208,0.002,0.0,0.001,0.001,KIRC,0.3956,,0.3856,0.675,0.2512,
TCGA-B0-5095-01A,0.007,0.0,0.004,0.005,0.015,0.0,0.069,0.001,0.223,0.286,0.254,0.119,0.004,0.007,0.006,0.001,KIRC,0.5722,0.23,0.687,0.85,0.4295,
TCGA-B0-4810-01A,0.011,0.0,0.008,0.02,0.016,0.0,0.259,0.0,0.213,0.085,0.204,0.172,0.004,0.005,0.002,0.001,KIRC,0.5204,,0.6217,0.8,0.5901,
TCGA-CJ-4901-01A,0.037,0.001,0.008,0.046,0.034,0.0,0.298,0.004,0.162,0.059,0.092,0.251,0.001,0.007,0.001,0.001,KIRC,0.4312,0.81,0.4896,0.85,0.4349,
TCGA-CJ-4643-01A,0.007,0.0,0.007,0.007,0.016,0.0,0.019,0.023,0.393,0.04,0.262,0.203,0.002,0.01,0.005,0.003,KIRC,0.5909,0.53,,0.85,0.6655,
TCGA-B8-A54H-01A,0.004,0.0,0.001,0.011,0.031,0.0,0.275,0.0,0.373,0.04,0.113,0.142,0.001,0.007,0.003,0.001,KIRC,0.703,,0.6836,0.95,0.663,
TCGA-AK-3429-01A,0.008,0.001,0.01,0.027,0.054,0.0,0.192,0.026,0.291,0.001,0.126,0.259,0.002,0.0,0.002,0.001,KIRC,0.5949,0.47,,0.7875,0.5345,
TCGA-B0-4834-01A,0.0,0.0,0.003,0.0,0.0,0.0,0.665,0.0,0.279,0.0,0.049,0.003,0.0,0.0,0.0,0.0,KIRC,0.9224,0.79,,0.875,0.9051,
TCGA-B0-4843-01A,0.0,0.0,0.005,0.0,0.0,0.0,0.073,0.001,0.274,0.149,0.381,0.103,0.005,0.006,0.002,0.001,KIRC,0.6622,0.31,0.6172,0.9,0.5683,
TCGA-A3-3382-01A,0.0,0.0,0.008,0.008,0.014,0.0,0.466,0.0,0.151,0.039,0.111,0.197,0.0,0.003,0.001,0.0,KIRC,0.6774,0.63,,0.75,0.7603,
TCGA-BP-4338-01A,0.007,0.0,0.005,0.002,0.0,0.0,0.552,0.0,0.06,0.003,0.044,0.324,0.001,0.0,0.001,0.0,KIRC,0.7457,,,0.8,0.6652,
TCGA-B4-5832-01A,0.01,0.0,0.0,0.0,0.013,0.0,0.535,0.0,0.201,0.062,0.06,0.116,0.001,0.0,0.001,0.0,KIRC,0.5993,0.3,0.5968,0.9,0.4663,
TCGA-CW-6088-01A,0.002,0.0,0.003,0.001,0.0,0.001,0.065,0.002,0.515,0.073,0.158,0.148,0.006,0.021,0.007,0.001,KIRC,0.7212,0.58,0.8032,0.8,0.7521,
TCGA-A3-A6NJ-01A,0.009,0.0,0.004,0.008,0.046,0.0,0.293,0.001,0.288,0.035,0.058,0.246,0.002,0.004,0.004,0.002,KIRC,0.5835,,0.5668,0.85,0.4853,
TCGA-B0-5088-01A,0.004,0.001,0.008,0.004,0.009,0.002,0.072,0.0,0.254,0.068,0.201,0.362,0.004,0.007,0.002,0.0,KIRC,0.5543,0.54,,0.75,0.6749,
TCGA-A3-3308-01A,0.004,0.0,0.008,0.001,0.0,0.0,0.273,0.001,0.268,0.123,0.148,0.168,0.001,0.003,0.0,0.0,KIRC,0.6237,0.38,,0.8,0.5233,
TCGA-CW-5589-01A,0.008,0.0,0.011,0.0,0.0,0.0,0.308,0.007,0.292,0.054,0.129,0.176,0.004,0.008,0.001,0.0,KIRC,0.6396,,0.7682,0.85,0.7624,
TCGA-B0-5702-01A,0.022,0.0,0.008,0.005,0.0,0.0,0.421,0.0,0.17,0.112,0.107,0.135,0.01,0.005,0.002,0.001,KIRC,0.6098,,0.687,0.8,0.5738,
TCGA-BP-4169-01A,0.016,0.003,0.009,0.01,0.015,0.002,0.047,0.023,0.319,0.129,0.24,0.138,0.008,0.003,0.013,0.026,KIRC,0.4618,0.4,,0.725,0.5422,
TCGA-CZ-5468-01A,0.0,0.0,0.014,0.001,0.002,0.0,0.434,0.0,0.141,0.038,0.093,0.274,0.0,0.003,0.0,0.0,KIRC,0.6865,0.41,0.5888,0.9,0.5683,
TCGA-A3-3313-01A,0.004,0.0,0.0,0.0,0.0,0.0,0.603,0.0,0.098,0.008,0.063,0.221,0.0,0.0,0.001,0.0,KIRC,0.8613,0.74,,0.8375,0.836,
TCGA-BP-4782-01A,0.001,0.0,0.007,0.009,0.009,0.0,0.36,0.0,0.223,0.056,0.119,0.211,0.0,0.004,0.001,0.0,KIRC,0.6086,0.45,0.6771,0.95,0.5896,
TCGA-3Z-A93Z-01A,0.013,0.0,0.008,0.002,0.0,0.0,0.344,0.003,0.295,0.077,0.141,0.103,0.001,0.009,0.002,0.001,KIRC,0.6971,,0.7791,0.92,0.7752,
TCGA-CZ-5454-01A,0.0,0.0,0.006,0.001,0.001,0.001,0.115,0.0,0.212,0.007,0.067,0.586,0.0,0.0,0.002,0.0,KIRC,0.5629,,0.8249,0.9,0.829,
TCGA-A3-3358-01A,0.027,0.0,0.009,0.011,0.02,0.0,0.351,0.002,0.169,0.035,0.067,0.298,0.004,0.002,0.003,0.001,KIRC,0.5387,,0.616,0.6,0.4837,
TCGA-CJ-6031-01A,0.008,0.0,0.009,0.003,0.017,0.0,0.153,0.0,0.192,0.168,0.191,0.248,0.004,0.002,0.002,0.0,KIRC,0.4369,0.34,0.5941,0.79,0.5215,
TCGA-BP-4790-01A,0.011,0.001,0.015,0.003,0.042,0.001,0.202,0.023,0.257,0.134,0.11,0.196,0.002,0.0,0.001,0.001,KIRC,0.5054,0.38,,0.99,0.4311,
TCGA-B0-5699-01A,0.0,0.0,0.013,0.0,0.0,0.0,0.404,0.011,0.269,0.003,0.08,0.197,0.0,0.022,0.001,0.0,KIRC,0.7418,0.74,0.8457,0.85,0.8112,
TCGA-CJ-4635-01A,0.009,0.0,0.004,0.015,0.043,0.0,0.331,0.0,0.192,0.067,0.08,0.256,0.001,0.0,0.001,0.0,KIRC,0.5848,0.51,,0.85,0.6465,
TCGA-A3-A8CQ-01A,0.005,0.0,0.003,0.002,0.0,0.001,0.099,0.016,0.442,0.072,0.196,0.143,0.004,0.01,0.006,0.001,KIRC,0.7152,,0.8323,0.95,0.7913,
TCGA-AK-3447-01A,0.0,0.0,0.005,0.0,0.0,0.0,0.941,0.0,0.04,0.0,0.004,0.006,0.0,0.0,0.002,0.0,KIRC,0.916,0.87,,0.85,0.8965,
TCGA-BP-4159-01A,0.001,0.0,0.0,0.0,0.0,0.0,0.014,0.0,0.384,0.01,0.426,0.149,0.001,0.012,0.001,0.0,KIRC,0.6031,0.6,,0.825,0.6017,
TCGA-B0-5698-01A,0.014,0.0,0.021,0.002,0.018,0.0,0.253,0.016,0.303,0.001,0.083,0.274,0.001,0.0,0.004,0.01,KIRC,0.6199,0.71,0.7761,0.85,0.8038,
TCGA-A3-A8OU-01A,0.008,0.0,0.003,0.002,0.001,0.0,0.378,0.012,0.246,0.066,0.1,0.167,0.002,0.01,0.004,0.001,KIRC,0.6731,,0.7513,0.95,0.6545,
TCGA-A3-3380-01A,0.007,0.0,0.009,0.002,0.0,0.016,0.013,0.001,0.449,0.049,0.257,0.174,0.005,0.013,0.004,0.001,KIRC,0.6814,0.45,,0.8,0.5896,
TCGA-BP-4998-01A,0.007,0.0,0.008,0.007,0.018,0.0,0.236,0.04,0.242,0.113,0.124,0.188,0.006,0.006,0.004,0.001,KIRC,0.5095,,,0.8,0.3444,
TCGA-A3-3383-01A,0.008,0.0,0.009,0.016,0.009,0.0,0.387,0.02,0.213,0.002,0.122,0.196,0.004,0.011,0.002,0.001,KIRC,0.632,0.64,,0.85,0.6402,
TCGA-BP-4353-01A,0.001,0.0,0.003,0.004,0.027,0.0,0.071,0.0,0.4,0.064,0.144,0.277,0.005,0.003,0.001,0.0,KIRC,0.5143,0.32,,0.8,0.4087,
TCGA-CJ-5686-01A,0.009,0.0,0.006,0.004,0.015,0.0,0.425,0.002,0.19,0.062,0.061,0.223,0.001,0.0,0.001,0.0,KIRC,0.6037,0.4,0.5945,0.85,0.5502,
TCGA-EU-5907-01A,0.0,0.0,0.003,0.0,0.0,0.0,0.635,0.0,0.12,0.046,0.02,0.174,0.0,0.0,0.0,0.0,KIRC,0.7983,0.87,0.9008,0.8,0.9183,
TCGA-B0-4703-01A,0.002,0.0,0.005,0.018,0.027,0.0,0.11,0.009,0.228,0.278,0.177,0.136,0.008,0.001,0.001,0.0,KIRC,0.4983,0.38,0.6223,0.8,0.5571,
TCGA-B0-5119-01A,0.0,0.0,0.001,0.003,0.032,0.0,0.115,0.0,0.44,0.014,0.192,0.193,0.0,0.007,0.003,0.0,KIRC,0.7015,0.66,0.8449,0.85,0.8206,
TCGA-B0-4822-01A,0.012,0.0,0.005,0.007,0.009,0.0,0.026,0.0,0.355,0.042,0.214,0.315,0.002,0.01,0.002,0.001,KIRC,0.5944,0.3,0.61,0.9,0.5181,
TCGA-B4-5835-01A,0.0,0.0,0.0,0.002,0.01,0.0,0.62,0.0,0.026,0.002,0.007,0.33,0.0,0.0,0.001,0.0,KIRC,0.801,0.55,0.6959,0.75,0.6844,
TCGA-CZ-5460-01A,0.016,0.0,0.02,0.003,0.033,0.0,0.256,0.0,0.26,0.001,0.132,0.273,0.003,0.0,0.002,0.001,KIRC,0.6514,,0.705,0.9,0.6881,
TCGA-CJ-4870-01A,0.002,0.0,0.002,0.0,0.0,0.0,0.038,0.0,0.492,0.001,0.303,0.148,0.006,0.003,0.003,0.002,KIRC,0.7155,,,0.875,0.6242,
TCGA-B8-4619-01A,0.014,0.0,0.006,0.0,0.0,0.0,0.656,0.0,0.145,0.0,0.092,0.083,0.003,0.0,0.0,0.0,KIRC,0.8781,0.69,,0.8125,0.831,
TCGA-BP-5201-01A,0.013,0.0,0.006,0.029,0.05,0.0,0.397,0.004,0.162,0.002,0.129,0.202,0.002,0.0,0.002,0.001,KIRC,0.6509,0.69,0.7315,0.9,0.7682,
TCGA-B8-A54J-01A,0.006,0.0,0.008,0.007,0.021,0.0,0.057,0.001,0.498,0.019,0.217,0.14,0.005,0.011,0.005,0.006,KIRC,0.6565,,0.6629,0.95,0.6386,
TCGA-CZ-5456-01A,0.025,0.0,0.008,0.004,0.008,0.0,0.503,0.0,0.081,0.088,0.016,0.262,0.0,0.002,0.002,0.0,KIRC,0.6206,0.42,0.6455,0.875,0.5897,
TCGA-B0-4688-01A,0.009,0.0,0.011,0.003,0.0,0.0,0.476,0.0,0.043,0.29,0.0,0.159,0.005,0.004,0.001,0.0,KIRC,0.7449,0.7,0.5137,0.85,0.7277,
TCGA-A3-3317-01A,0.004,0.003,0.005,0.003,0.022,0.0,0.36,0.016,0.158,0.11,0.142,0.168,0.005,0.004,0.001,0.0,KIRC,0.6183,0.41,,0.8,0.5517,
TCGA-B0-5400-01A,0.014,0.0,0.001,0.014,0.002,0.0,0.37,0.0,0.061,0.121,0.145,0.255,0.002,0.008,0.005,0.001,KIRC,0.6062,,0.4819,0.85,0.4508,
TCGA-G6-A5PC-01A,0.007,0.0,0.0,0.013,0.024,0.0,0.497,0.0,0.118,0.001,0.065,0.269,0.002,0.0,0.002,0.0,KIRC,0.7416,,0.6783,0.8,0.6597,
TCGA-B0-5100-01A,0.001,0.0,0.002,0.0,0.0,0.0,0.19,0.001,0.145,0.204,0.427,0.017,0.004,0.008,0.002,0.0,KIRC,0.7232,0.63,0.8265,0.8,0.7956,
TCGA-CW-5585-01A,0.0,0.0,0.003,0.0,0.0,0.0,0.018,0.0,0.518,0.028,0.251,0.159,0.0,0.02,0.003,0.0,KIRC,0.8144,0.79,0.894,0.85,0.9102,
TCGA-BP-4343-01A,0.012,0.0,0.012,0.003,0.021,0.0,0.273,0.002,0.137,0.163,0.101,0.267,0.004,0.002,0.001,0.0,KIRC,0.4377,0.27,,0.8,0.3329,
TCGA-B2-5636-01A,0.01,0.0,0.01,0.0,0.0,0.001,0.306,0.002,0.38,0.081,0.125,0.067,0.012,0.005,0.001,0.0,KIRC,0.7029,,0.7258,0.8,0.6598,
TCGA-B0-5081-01A,0.057,0.0,0.033,0.016,0.075,0.0,0.045,0.035,0.164,0.086,0.233,0.251,0.002,0.001,0.001,0.001,KIRC,0.3904,0.2,,0.8,0.2677,
TCGA-CW-5580-01A,0.001,0.0,0.007,0.0,0.0,0.0,0.366,0.001,0.262,0.046,0.133,0.173,0.002,0.006,0.003,0.0,KIRC,0.6665,0.63,0.7806,0.85,0.7686,
TCGA-B2-3924-01A.1,0.024,0.0,0.007,0.018,0.066,0.0,0.291,0.009,0.204,0.002,0.058,0.314,0.005,0.0,0.003,0.001,KIRC,0.5065,0.52,0.6201,0.9,0.6222,
TCGA-CJ-6027-01A,0.018,0.0,0.008,0.035,0.038,0.0,0.445,0.0,0.057,0.04,0.047,0.309,0.0,0.002,0.001,0.0,KIRC,0.5735,0.56,0.6261,0.8,0.6446,
TCGA-B0-5075-01A,0.002,0.0,0.0,0.007,0.022,0.0,0.417,0.0,0.057,0.002,0.042,0.45,0.0,0.0,0.001,0.0,KIRC,0.6334,0.55,,0.75,0.5985,
TCGA-BP-5200-01A,0.011,0.0,0.006,0.004,0.042,0.0,0.034,0.001,0.381,0.146,0.147,0.218,0.003,0.0,0.005,0.001,KIRC,0.5659,0.42,0.7189,0.8,0.5612,
TCGA-BP-4158-01A,0.0,0.0,0.002,0.001,0.0,0.001,0.015,0.0,0.436,0.002,0.308,0.208,0.001,0.023,0.002,0.0,KIRC,0.729,0.62,,0.9,0.7243,
TCGA-BP-5173-01A,0.001,0.001,0.008,0.012,0.048,0.0,0.139,0.001,0.314,0.042,0.208,0.221,0.004,0.0,0.001,0.0,KIRC,0.6392,0.5,0.7666,0.9,0.6988,
TCGA-B0-4710-01A,0.024,0.006,0.005,0.009,0.019,0.0,0.386,0.001,0.23,0.035,0.147,0.098,0.006,0.013,0.02,0.002,KIRC,0.685,0.53,0.769,0.85,0.7144,
TCGA-A3-3367-01A,0.001,0.0,0.004,0.003,0.0,0.006,0.397,0.007,0.213,0.029,0.11,0.219,0.003,0.006,0.002,0.0,KIRC,0.6881,0.72,0.8538,0.825,0.8456,
TCGA-BP-4344-01A,0.004,0.0,0.001,0.0,0.0,0.0,0.005,0.017,0.435,0.06,0.294,0.162,0.002,0.01,0.004,0.004,KIRC,0.5971,0.43,,0.85,0.5707,
TCGA-A3-3335-01A,0.008,0.003,0.003,0.0,0.0,0.0,0.651,0.0,0.083,0.002,0.077,0.169,0.001,0.0,0.003,0.0,KIRC,0.7913,0.63,,0.8,0.7271,
TCGA-B0-5099-01A,0.005,0.0,0.0,0.004,0.0,0.0,0.339,0.0,0.415,0.001,0.152,0.073,0.001,0.004,0.005,0.0,KIRC,0.8693,0.75,0.8806,0.85,0.874,
TCGA-AK-3427-01A,0.001,0.0,0.006,0.0,0.0,0.0,0.883,0.0,0.066,0.0,0.032,0.005,0.003,0.0,0.004,0.0,KIRC,0.943,0.85,,0.85,0.9331,
TCGA-B8-4143-01A,0.026,0.0,0.02,0.039,0.035,0.0,0.327,0.001,0.132,0.005,0.19,0.217,0.006,0.0,0.001,0.001,KIRC,0.5463,0.44,,0.85,0.4873,
TCGA-B8-A54K-01A,0.0,0.0,0.001,0.0,0.0,0.006,0.601,0.0,0.212,0.049,0.104,0.02,0.0,0.004,0.001,0.0,KIRC,0.8985,,0.8328,0.98,0.8554,
TCGA-A3-3311-01A,0.013,0.0,0.002,0.007,0.017,0.0,0.402,0.0,0.189,0.059,0.068,0.238,0.003,0.0,0.001,0.0,KIRC,0.6052,0.49,,0.8375,0.5509,
TCGA-CZ-4854-01A,0.017,0.0,0.003,0.01,0.001,0.0,0.589,0.0,0.09,0.07,0.071,0.14,0.0,0.007,0.001,0.0,KIRC,0.7167,0.61,,0.9,0.7413,
TCGA-B8-4153-01B,0.0,0.0,0.0,0.008,0.0,0.0,0.025,0.0,0.59,0.001,0.175,0.19,0.0,0.007,0.003,0.0,KIRC,0.7468,0.72,0.8477,0.85,0.8507,
TCGA-B2-A4SR-01A,0.002,0.0,0.016,0.01,0.013,0.0,0.023,0.023,0.518,0.025,0.218,0.137,0.006,0.008,0.002,0.001,KIRC,0.6746,,0.741,1.0,0.7303,
TCGA-CZ-5989-01A,0.002,0.0,0.001,0.01,0.051,0.0,0.063,0.001,0.557,0.002,0.093,0.206,0.01,0.0,0.001,0.002,KIRC,0.5943,0.47,0.6283,0.85,0.598,
TCGA-CZ-5470-01A,0.015,0.0,0.007,0.02,0.024,0.0,0.4,0.015,0.141,0.004,0.07,0.299,0.001,0.001,0.001,0.0,KIRC,0.6119,,0.6595,0.9,0.6346,
TCGA-BP-4349-01A,0.002,0.0,0.005,0.003,0.001,0.001,0.033,0.0,0.456,0.028,0.335,0.118,0.002,0.014,0.002,0.0,KIRC,0.7149,0.52,,0.85,0.656,
TCGA-A3-3307-01A,0.004,0.0,0.002,0.025,0.022,0.0,0.14,0.001,0.372,0.002,0.184,0.228,0.004,0.003,0.006,0.008,KIRC,0.6642,0.56,,0.9,0.6242,
TCGA-CJ-4641-01A,0.013,0.003,0.022,0.042,0.039,0.0,0.34,0.04,0.107,0.072,0.062,0.257,0.002,0.0,0.001,0.001,KIRC,0.4686,,,0.75,0.5178,
TCGA-B0-5098-01A,0.0,0.0,0.0,0.012,0.0,0.0,0.875,0.0,0.027,0.048,0.003,0.028,0.004,0.0,0.002,0.0,KIRC,0.9788,0.72,0.8061,0.85,0.8519,
TCGA-B0-4699-01A,0.001,0.0,0.01,0.02,0.043,0.0,0.581,0.0,0.037,0.101,0.007,0.194,0.005,0.0,0.0,0.0,KIRC,0.6495,0.74,0.6925,0.9,0.769,
TCGA-BP-5199-01A,0.004,0.0,0.01,0.02,0.052,0.0,0.141,0.018,0.184,0.087,0.295,0.177,0.006,0.005,0.001,0.001,KIRC,0.4421,0.49,0.7574,0.85,0.6886,
TCGA-BP-4337-01A,0.022,0.001,0.011,0.003,0.001,0.001,0.078,0.0,0.181,0.244,0.316,0.128,0.007,0.004,0.002,0.001,KIRC,0.6637,0.35,,0.7,0.5538,
TCGA-CZ-4853-01A,0.006,0.0,0.023,0.004,0.0,0.001,0.259,0.0,0.267,0.002,0.136,0.292,0.0,0.008,0.001,0.0,KIRC,0.7738,0.78,0.8264,0.9,0.8222,
TCGA-B0-5115-01A,0.003,0.0,0.011,0.003,0.0,0.01,0.016,0.014,0.424,0.088,0.212,0.203,0.001,0.012,0.002,0.0,KIRC,0.6526,0.64,0.8096,0.85,0.7697,
TCGA-B8-A54G-01A,0.004,0.0,0.02,0.005,0.093,0.0,0.281,0.063,0.06,0.001,0.024,0.444,0.001,0.0,0.003,0.001,KIRC,0.52,,0.6112,0.95,0.5778,
TCGA-CZ-4861-01A,0.004,0.0,0.015,0.005,0.013,0.0,0.414,0.0,0.084,0.002,0.031,0.429,0.001,0.0,0.002,0.0,KIRC,0.5415,0.72,,0.85,0.8456,
TCGA-B8-5545-01A,0.004,0.0,0.008,0.001,0.007,0.0,0.183,0.003,0.308,0.15,0.148,0.174,0.007,0.004,0.002,0.001,KIRC,0.5327,0.47,0.6932,0.775,0.6414,
TCGA-CJ-4892-01A,0.003,0.0,0.005,0.027,0.056,0.0,0.136,0.002,0.244,0.06,0.246,0.203,0.001,0.012,0.003,0.001,KIRC,0.6154,0.52,,0.85,0.656,
TCGA-CJ-5678-01A,0.052,0.0,0.009,0.019,0.052,0.0,0.218,0.008,0.149,0.001,0.049,0.439,0.001,0.0,0.002,0.001,KIRC,0.5687,,0.6493,0.85,0.6226,
TCGA-AK-3433-01A,0.0,0.002,0.004,0.0,0.0,0.0,0.912,0.0,0.061,0.0,0.012,0.009,0.0,0.0,0.0,0.0,KIRC,0.9196,0.92,0.9207,0.85,0.9215,
TCGA-B8-4621-01A,0.007,0.0,0.001,0.0,0.007,0.0,0.635,0.0,0.036,0.012,0.0,0.297,0.001,0.0,0.004,0.0,KIRC,0.7816,,0.7074,0.8,0.7024,
TCGA-BP-4967-01A,0.006,0.0,0.001,0.006,0.0,0.0,0.494,0.0,0.147,0.05,0.096,0.189,0.005,0.003,0.001,0.0,KIRC,0.7546,0.74,,0.85,0.7913,
TCGA-A3-3320-01A,0.007,0.0,0.005,0.005,0.019,0.001,0.14,0.002,0.381,0.007,0.214,0.194,0.005,0.005,0.014,0.001,KIRC,0.7203,0.71,,0.9,0.836,
TCGA-B8-A54D-01A,0.002,0.0,0.006,0.043,0.125,0.0,0.051,0.001,0.172,0.02,0.042,0.529,0.001,0.0,0.008,0.001,KIRC,0.5922,,0.6791,0.9,0.5572,
TCGA-B2-4098-01A,0.028,0.0,0.002,0.0,0.0,0.0,0.572,0.0,0.019,0.027,0.001,0.343,0.0,0.0,0.006,0.0,KIRC,0.7166,0.6,,0.89,0.7318,
TCGA-A3-3374-01A,0.001,0.0,0.003,0.0,0.0,0.0,0.456,0.0,0.025,0.001,0.012,0.494,0.006,0.0,0.001,0.0,KIRC,0.6609,0.64,,0.8125,0.7697,
TCGA-BP-5000-01A,0.009,0.0,0.008,0.003,0.016,0.0,0.296,0.001,0.213,0.075,0.195,0.177,0.002,0.002,0.001,0.0,KIRC,0.5787,0.38,,0.85,0.4808,
TCGA-A3-A6NI-01A,0.0,0.0,0.001,0.0,0.0,0.0,0.56,0.001,0.162,0.05,0.039,0.174,0.001,0.008,0.003,0.0,KIRC,0.7061,,0.761,0.9,0.7539,
TCGA-B0-4824-01A,0.006,0.0,0.001,0.022,0.047,0.0,0.312,0.001,0.242,0.011,0.074,0.271,0.001,0.008,0.003,0.001,KIRC,0.5653,0.56,0.7255,0.85,0.6939,
TCGA-BP-4975-01A,0.009,0.0,0.003,0.0,0.0,0.002,0.299,0.0,0.274,0.041,0.178,0.184,0.002,0.004,0.002,0.0,KIRC,0.6782,0.72,,0.825,0.836,
TCGA-BP-4330-01A,0.051,0.014,0.016,0.025,0.05,0.0,0.097,0.042,0.27,0.043,0.135,0.237,0.005,0.01,0.004,0.001,KIRC,0.512,0.52,,0.9,0.656,
