,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes,1-others,Cancer Cells,Cancer type,ESTIMATE,ABSOLUTE,LUMP,IHC,CPE,Unnamed: 7
TCGA-DD-A3A2-01A,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.045,0.0,0.003,0.058,0.0,0.0,0.0,0.0,0.888,0.888,LIHC,0.8989,,0.7303,0.95,0.8732,
TCGA-DD-A115-01A,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.124,0.0,0.048,0.057,0.0,0.0,0.0,0.0,0.764,0.764,LIHC,0.8604,,0.6368,0.9,0.6079,
TCGA-DD-A1EG-01A,0.011,0.0,0.016,0.0,0.0,0.0,0.003,0.079,0.003,0.034,0.128,0.0,0.0,0.0,0.0,0.725,0.725,LIHC,0.761,,0.5997,0.85,0.6859,
TCGA-DD-AADO-01A,0.005,0.0,0.023,0.001,0.006,0.001,0.0,0.011,0.0,0.004,0.065,0.0,0.0,0.0,0.0,0.883,0.883,LIHC,0.8266,,,0.95,0.8368,
TCGA-5C-A9VH-01A,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.087,0.001,0.066,0.022,0.0,0.0,0.0,0.0,0.817,0.817,LIHC,0.8837,,0.8559,0.7,0.8654,
TCGA-DD-AACS-01A,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.102,0.0,0.008,0.002,0.0,0.0,0.001,0.0,0.886,0.886,LIHC,0.953,,,0.95,0.8913,
TCGA-DD-AAE7-01A,0.004,0.0,0.002,0.0,0.006,0.0,0.001,0.087,0.001,0.063,0.059,0.0,0.0,0.0,0.0,0.776,0.776,LIHC,0.8294,,,0.75,0.7627,
TCGA-DD-AADJ-01A,0.014,0.0,0.003,0.0,0.0,0.0,0.007,0.065,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.907,0.907,LIHC,0.9142,,,0.95,0.798,
TCGA-UB-A7MD-01A,0.0,0.0,0.007,0.0,0.003,0.0,0.0,0.096,0.0,0.057,0.109,0.0,0.0,0.001,0.0,0.726,0.726,LIHC,0.8214,,0.5811,0.9,0.768,
TCGA-CC-5259-01A,0.0,0.0,0.003,0.0,0.006,0.0,0.0,0.019,0.0,0.001,0.022,0.0,0.0,0.0,0.0,0.949,0.949,LIHC,0.9221,,0.7351,0.75,0.7234,
TCGA-HP-A5MZ-01A,0.0,0.0,0.011,0.0,0.0,0.001,0.002,0.077,0.023,0.068,0.13,0.0,0.0,0.0,0.0,0.687,0.687,LIHC,0.6802,,0.609,0.85,0.5753,
TCGA-EP-A2KB-01A,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.061,0.0,0.013,0.027,0.0,0.0,0.0,0.0,0.896,0.896,LIHC,0.9395,,0.9881,0.98,0.9283,
TCGA-ED-A7PX-01A,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.039,0.062,0.016,0.082,0.003,0.0,0.0,0.0,0.796,0.796,LIHC,0.8432,,0.8349,0.6,0.8407,
TCGA-G3-A5SM-01A,0.003,0.0,0.009,0.0,0.0,0.0,0.001,0.083,0.005,0.036,0.117,0.001,0.0,0.0,0.0,0.744,0.744,LIHC,0.7862,,0.6567,0.6,0.6313,
TCGA-DD-AAEB-01A,0.001,0.0,0.001,0.0,0.0,0.0,0.0,0.077,0.0,0.057,0.035,0.0,0.0,0.0,0.0,0.827,0.827,LIHC,0.9036,,,0.8,0.8354,
TCGA-BC-A5W4-01A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035,0.0,0.003,0.013,0.0,0.0,0.0,0.0,0.949,0.949,LIHC,0.9748,,1.0,0.8,0.9763,
