,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes,1-others,Cancer Cells,Cancer type,ESTIMATE,ABSOLUTE,LUMP,IHC,CPE,Unnamed: 7
TCGA-EY-A1GR-01A,0.009,0.0,0.005,0.0,0.0,0.0,0.0,0.017,0.015,0.0,0.142,0.0,0.0,0.0,0.0,0.811,0.811,UCEC,,0.82,0.8684,0.8,0.8801,
TCGA-AX-A0IW-01A,0.01,0.0,0.019,0.01,0.0,0.009,0.008,0.041,0.043,0.019,0.018,0.0,0.001,0.004,0.001,0.817,0.817,UCEC,,0.82,,0.85,0.8435,
TCGA-EO-A3KW-01A,0.008,0.0,0.014,0.008,0.0,0.0,0.012,0.034,0.008,0.0,0.052,0.0,0.0,0.004,0.0,0.862,0.862,UCEC,0.8986,0.72,0.7938,0.9,0.8408,
TCGA-B5-A0K0-01A,0.004,0.0,0.044,0.01,0.043,0.0,0.008,0.052,0.125,0.016,0.051,0.001,0.001,0.003,0.0,0.64,0.64,UCEC,,0.71,,,0.8762,
TCGA-A5-A1OG-01A,0.006,0.0,0.013,0.023,0.016,0.0,0.005,0.016,0.01,0.0,0.025,0.0,0.0,0.002,0.0,0.883,0.883,UCEC,,0.6,0.7508,0.7,0.7419,
TCGA-AJ-A2QN-01A,0.02,0.0,0.019,0.003,0.004,0.001,0.006,0.06,0.065,0.025,0.016,0.001,0.0,0.004,0.0,0.778,0.778,UCEC,,0.66,0.9419,0.75,0.8776,
TCGA-AX-A1CK-01A,0.02,0.0,0.001,0.0,0.0,0.006,0.001,0.022,0.014,0.002,0.0,0.0,0.0,0.0,0.0,0.934,0.934,UCEC,,0.91,0.9732,0.85,1.0,
TCGA-BG-A0LW-01A,0.011,0.0,0.008,0.0,0.007,0.0,0.0,0.038,0.012,0.004,0.021,0.0,0.0,0.001,0.0,0.898,0.898,UCEC,,,,0.9,0.8985,
TCGA-B5-A11H-01A,0.068,0.0,0.045,0.012,0.001,0.0,0.0,0.032,0.038,0.006,0.063,0.0,0.0,0.002,0.0,0.731,0.731,UCEC,,0.65,0.5642,0.85,0.7792,
TCGA-AP-A0LF-01A,0.241,0.0,0.013,0.096,0.004,0.0,0.001,0.022,0.0,0.001,0.034,0.0,0.0,0.002,0.0,0.586,0.586,UCEC,,0.38,0.5427,0.6,0.5103,
TCGA-D1-A17M-01A,0.011,0.0,0.022,0.002,0.002,0.0,0.017,0.032,0.025,0.01,0.01,0.0,0.0,0.003,0.0,0.866,0.866,UCEC,,0.83,0.9239,0.65,0.9454,
TCGA-AJ-A3BD-01A,0.012,0.0,0.016,0.023,0.006,0.0,0.018,0.03,0.009,0.001,0.052,0.0,0.0,0.001,0.0,0.832,0.832,UCEC,0.9106,0.72,0.9068,0.95,0.8673,
TCGA-AJ-A23O-01A,0.05,0.0,0.035,0.026,0.024,0.0,0.002,0.065,0.046,0.017,0.036,0.001,0.001,0.004,0.0,0.693,0.693,UCEC,,0.64,0.8146,0.7,0.7913,
TCGA-DF-A2KR-01A,0.016,0.0,0.001,0.003,0.002,0.0,0.003,0.017,0.0,0.0,0.041,0.0,0.0,0.007,0.0,0.911,0.911,UCEC,0.9407,0.78,0.8653,0.95,0.8895,
TCGA-KP-A3W1-01A,0.025,0.0,0.003,0.069,0.0,0.0,0.004,0.058,0.02,0.0,0.108,0.0,0.0,0.001,0.0,0.713,0.713,UCEC,0.7038,0.34,0.6286,0.9,0.5418,
TCGA-D1-A2G6-01A,0.006,0.0,0.017,0.0,0.0,0.0,0.016,0.052,0.145,0.023,0.015,0.0,0.0,0.004,0.0,0.721,0.721,UCEC,,0.6,0.8624,0.7,0.8731,
TCGA-B5-A0JY-01A,0.014,0.0,0.005,0.0,0.011,0.0,0.0,0.034,0.096,0.0,0.036,0.0,0.0,0.002,0.0,0.802,0.802,UCEC,,0.66,,0.75,0.8347,
TCGA-EO-A22Y-01A,0.005,0.0,0.008,0.0,0.001,0.0,0.01,0.047,0.038,0.019,0.011,0.0,0.0,0.002,0.0,0.859,0.859,UCEC,0.9474,0.73,0.8623,0.8,0.864,
TCGA-B5-A1MX-01A,0.027,0.0,0.018,0.013,0.0,0.0,0.0,0.019,0.028,0.004,0.041,0.0,0.0,0.0,0.0,0.85,0.85,UCEC,,0.82,0.5445,0.97,0.7913,
TCGA-SJ-A6ZJ-01A,0.016,0.0,0.008,0.0,0.0,0.0,0.012,0.038,0.049,0.025,0.018,0.0,0.0,0.0,0.0,0.832,0.832,UCEC,0.9236,,0.8709,0.7,0.883,
TCGA-AX-A06D-01A,0.021,0.0,0.011,0.003,0.0,0.0,0.009,0.029,0.0,0.0,0.018,0.0,0.0,0.003,0.0,0.906,0.906,UCEC,,0.88,0.9373,0.6,0.9611,
TCGA-BG-A0MS-01A,0.01,0.0,0.014,0.001,0.003,0.0,0.005,0.045,0.033,0.013,0.025,0.0,0.0,0.003,0.0,0.848,0.848,UCEC,,0.76,,0.725,0.8151,
TCGA-AX-A2IO-01A,0.006,0.0,0.012,0.005,0.0,0.0,0.015,0.073,0.115,0.035,0.01,0.0,0.0,0.0,0.0,0.728,0.728,UCEC,,0.61,0.8382,0.6,0.7413,
TCGA-BG-A0M3-01A,0.009,0.0,0.0,0.0,0.0,0.001,0.004,0.035,0.0,0.0,0.016,0.0,0.0,0.0,0.0,0.936,0.936,UCEC,,0.88,,0.9,0.9278,
TCGA-AX-A06J-01A,0.018,0.0,0.001,0.004,0.003,0.0,0.017,0.006,0.0,0.0,0.01,0.0,0.0,0.002,0.0,0.937,0.937,UCEC,,0.72,,0.95,0.7738,
TCGA-AX-A3G6-01A,0.007,0.0,0.005,0.004,0.002,0.0,0.011,0.022,0.0,0.0,0.047,0.0,0.0,0.0,0.0,0.901,0.901,UCEC,0.9552,0.82,0.7635,0.94,0.9329,
TCGA-AX-A3FZ-01A,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.024,0.087,0.169,0.027,0.0,0.0,0.0,0.0,0.689,0.689,UCEC,0.9664,0.94,0.9277,0.96,0.9574,
TCGA-D1-A16Q-01A,0.037,0.0,0.022,0.004,0.008,0.0,0.013,0.058,0.1,0.004,0.032,0.0,0.0,0.001,0.0,0.719,0.719,UCEC,,0.82,0.8235,0.9,0.8273,
TCGA-D1-A16J-01A,0.048,0.001,0.047,0.031,0.021,0.001,0.033,0.026,0.033,0.011,0.036,0.0,0.001,0.004,0.0,0.707,0.707,UCEC,,0.74,0.8129,0.65,0.8149,
TCGA-B5-A0K1-01A,0.004,0.0,0.003,0.0,0.001,0.0,0.004,0.027,0.012,0.0,0.009,0.0,0.0,0.003,0.0,0.936,0.936,UCEC,,,,0.85,0.0765,
TCGA-AP-A1E4-01A,0.0,0.0,0.008,0.0,0.0,0.0,0.002,0.029,0.072,0.001,0.0,0.0,0.0,0.0,0.0,0.887,0.887,UCEC,,0.9,0.8356,0.75,0.8416,
TCGA-B5-A0KB-01B,0.015,0.0,0.017,0.003,0.0,0.0,0.014,0.047,0.031,0.0,0.063,0.0,0.0,0.014,0.0,0.794,0.794,UCEC,,0.38,0.6437,0.7,0.616,
TCGA-B5-A0K6-01A,0.025,0.0,0.018,0.006,0.001,0.0,0.019,0.043,0.032,0.011,0.054,0.0,0.001,0.002,0.0,0.786,0.786,UCEC,,0.82,,0.75,0.8882,
TCGA-FI-A2F9-01A,0.0,0.0,0.003,0.0,0.001,0.0,0.004,0.044,0.102,0.047,0.005,0.0,0.0,0.005,0.0,0.788,0.788,UCEC,,,0.9425,0.9,0.9239,
