,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,Cancer Cells,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes,Cancer type,ESTIMATE,ABSOLUTE,LUMP,IHC,CPE,Unnamed: 7
TCGA-VS-A8QM-01A,0.02,0.009,0.049,0.025,0.052,0.008,0.573,0.047,0.092,0.065,0.026,0.026,0.002,0.001,0.002,0.002,CESC,0.6683,,0.5565,0.6,0.5601,
TCGA-VS-A8EL-01A,0.006,0.001,0.019,0.043,0.013,0.0,0.708,0.003,0.029,0.047,0.002,0.11,0.0,0.0,0.016,0.001,CESC,0.7233,,0.5777,0.8,0.6348,
TCGA-Q1-A73P-01A,0.008,0.001,0.025,0.041,0.0,0.0,0.814,0.013,0.015,0.023,0.005,0.054,0.002,0.0,0.0,0.0,CESC,0.8995,,0.8493,0.7,0.8577,
TCGA-PN-A8MA-01A,0.032,0.001,0.016,0.045,0.004,0.0,0.748,0.011,0.056,0.029,0.019,0.038,0.0,0.0,0.0,0.0,CESC,0.876,,0.7538,0.8,0.7455,
TCGA-C5-A1BN-01B,0.0,0.0,0.001,0.001,0.0,0.0,0.949,0.0,0.041,0.001,0.0,0.004,0.002,0.0,0.0,0.0,CESC,0.9711,,0.6563,0.8,0.7913,
TCGA-DS-A1O9-01A,0.0,0.0,0.042,0.001,0.001,0.0,0.648,0.004,0.074,0.038,0.005,0.184,0.001,0.001,0.0,0.0,CESC,0.7224,,0.555,0.7,0.6336,
TCGA-DS-A7WH-01A,0.002,0.0,0.001,0.027,0.0,0.0,0.737,0.002,0.048,0.166,0.011,0.002,0.002,0.0,0.001,0.0,CESC,0.8581,,0.7545,0.6,0.7466,
TCGA-VS-A9UL-01A,0.001,0.0,0.006,0.005,0.007,0.0,0.905,0.002,0.012,0.053,0.008,0.0,0.0,0.0,0.001,0.0,CESC,0.9975,,,0.8,0.9403,
TCGA-VS-A953-01A,0.0,0.0,0.0,0.032,0.001,0.0,0.925,0.0,0.015,0.0,0.0,0.027,0.0,0.0,0.0,0.0,CESC,0.9414,,0.8762,0.8,0.8893,
TCGA-FU-A770-01A,0.0,0.0,0.0,0.017,0.0,0.0,0.912,0.019,0.031,0.009,0.0,0.005,0.002,0.0,0.004,0.0,CESC,0.9434,,0.6504,0.8,0.624,
TCGA-C5-A7CM-01A,0.06,0.0,0.0,0.008,0.0,0.0,0.886,0.0,0.022,0.022,0.002,0.0,0.0,0.0,0.0,0.0,CESC,0.9379,,0.7721,0.75,0.767,
TCGA-ZJ-AAXT-01A,0.003,0.0,0.008,0.02,0.0,0.0,0.898,0.002,0.033,0.001,0.015,0.015,0.001,0.0,0.002,0.001,CESC,0.917,,,0.9,0.7998,
TCGA-EK-A2R8-01A,0.0,0.0,0.001,0.022,0.0,0.0,0.918,0.0,0.035,0.02,0.0,0.0,0.003,0.0,0.0,0.0,CESC,0.9097,,0.6178,0.65,0.6573,
TCGA-C5-A1BJ-01A,0.0,0.003,0.04,0.005,0.019,0.0,0.761,0.024,0.052,0.046,0.018,0.005,0.003,0.0,0.012,0.011,CESC,0.8207,,0.5249,0.8,0.7671,
TCGA-VS-A9UJ-01A,0.0,0.0,0.0,0.004,0.0,0.0,0.953,0.002,0.016,0.023,0.0,0.0,0.0,0.0,0.0,0.0,CESC,0.9858,,,0.8,0.8912,
TCGA-EA-A3HQ-01A,0.0,0.001,0.036,0.01,0.009,0.0,0.724,0.028,0.049,0.033,0.011,0.097,0.0,0.0,0.0,0.0,CESC,0.7937,,0.7035,0.8,0.7303,
TCGA-JX-A5QV-01A,0.0,0.0,0.013,0.021,0.0,0.0,0.854,0.023,0.02,0.003,0.0,0.061,0.004,0.0,0.0,0.0,CESC,0.9031,,0.6904,0.6,0.879,
TCGA-C5-A1M8-01A,0.0,0.0,0.013,0.007,0.0,0.0,0.906,0.0,0.033,0.003,0.014,0.023,0.0,0.0,0.001,0.0,CESC,0.9468,,0.9609,0.85,0.9383,
TCGA-ZJ-AB0I-01A,0.0,0.0,0.003,0.028,0.0,0.0,0.868,0.015,0.034,0.019,0.0,0.032,0.0,0.0,0.0,0.0,CESC,0.9006,,,0.95,0.7887,
TCGA-C5-A0TN-01A,0.0,0.0,0.008,0.002,0.0,0.0,0.941,0.0,0.021,0.006,0.001,0.021,0.0,0.0,0.0,0.0,CESC,0.9126,,0.8308,0.925,0.8918,
TCGA-VS-A9UB-01A,0.001,0.001,0.023,0.079,0.012,0.0,0.688,0.045,0.047,0.003,0.007,0.076,0.001,0.0,0.004,0.012,CESC,0.7571,,,0.7,0.6913,
TCGA-LP-A4AU-01A,0.017,0.0,0.002,0.028,0.0,0.0,0.838,0.003,0.066,0.006,0.013,0.008,0.001,0.0,0.015,0.004,CESC,0.8835,,0.5186,0.8,0.7913,
TCGA-ZJ-AAXN-01A,0.0,0.0,0.001,0.048,0.0,0.0,0.847,0.008,0.045,0.024,0.001,0.008,0.006,0.009,0.001,0.001,CESC,0.8519,,,0.95,0.7556,
TCGA-C5-A2LY-01A,0.001,0.0,0.029,0.083,0.0,0.0,0.687,0.077,0.015,0.001,0.002,0.1,0.001,0.001,0.001,0.0,CESC,0.7351,,0.6834,0.8,0.6627,
TCGA-EK-A2GZ-01A,0.0,0.0,0.014,0.006,0.0,0.0,0.934,0.0,0.007,0.001,0.001,0.024,0.003,0.002,0.009,0.0,CESC,0.9341,,0.5918,0.98,0.9211,
TCGA-ZJ-A8QO-01A,0.037,0.001,0.073,0.002,0.038,0.0,0.601,0.051,0.034,0.098,0.016,0.045,0.0,0.0,0.001,0.0,CESC,0.753,,0.7071,0.8,0.6906,
TCGA-FU-A2QG-01A,0.0,0.0,0.004,0.044,0.0,0.0,0.883,0.008,0.052,0.004,0.001,0.002,0.002,0.0,0.001,0.0,CESC,0.9496,,0.5626,0.7,0.7019,
TCGA-BI-A0VS-01A,0.003,0.005,0.043,0.0,0.014,0.0,0.797,0.018,0.039,0.048,0.002,0.03,0.0,0.0,0.0,0.0,CESC,0.8462,,0.5904,0.725,0.6126,
TCGA-DG-A2KH-01A,0.001,0.0,0.0,0.025,0.0,0.0,0.945,0.017,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CESC,0.9927,,0.8857,0.8,0.9005,
TCGA-EK-A2RB-01A,0.0,0.0,0.0,0.023,0.0,0.0,0.925,0.0,0.017,0.0,0.001,0.03,0.0,0.0,0.002,0.0,CESC,0.9314,,0.7682,0.92,0.8985,
TCGA-VS-A8EI-01A,0.011,0.001,0.02,0.013,0.031,0.0,0.775,0.014,0.062,0.03,0.01,0.026,0.001,0.0,0.003,0.001,CESC,0.84,,0.5678,0.6,0.7019,
TCGA-EK-A2IP-01A,0.0,0.0,0.012,0.015,0.0,0.0,0.933,0.0,0.034,0.004,0.0,0.002,0.0,0.0,0.0,0.0,CESC,0.9347,,0.8004,0.85,0.836,
TCGA-JW-AAVH-01A,0.0,0.0,0.01,0.02,0.0,0.0,0.927,0.007,0.017,0.003,0.014,0.0,0.0,0.001,0.001,0.0,CESC,0.9653,,0.4286,0.85,0.7913,
TCGA-MU-A5YI-01A,0.001,0.0,0.026,0.012,0.0,0.0,0.654,0.047,0.098,0.113,0.029,0.019,0.0,0.001,0.0,0.0,CESC,0.7683,,0.8262,0.7,0.7466,
TCGA-C5-A7UE-01A,0.0,0.0,0.008,0.002,0.0,0.0,0.936,0.011,0.021,0.0,0.004,0.007,0.0,0.0,0.009,0.0,CESC,0.9448,,0.703,0.95,0.7019,
TCGA-UC-A7PD-01A,0.001,0.0,0.004,0.005,0.0,0.0,0.918,0.004,0.052,0.002,0.002,0.004,0.001,0.0,0.006,0.0,CESC,0.9282,,0.6885,0.85,0.6687,
TCGA-DS-A1OC-01A,0.009,0.0,0.013,0.04,0.001,0.0,0.812,0.001,0.037,0.004,0.001,0.078,0.001,0.0,0.001,0.0,CESC,0.8765,,0.7332,0.8,0.7913,
TCGA-EA-A1QT-01A,0.0,0.0,0.01,0.016,0.0,0.0,0.894,0.004,0.033,0.012,0.005,0.022,0.0,0.0,0.002,0.001,CESC,0.9188,,0.4762,0.7,0.7019,
TCGA-FU-A3TX-01A,0.0,0.0,0.032,0.014,0.006,0.0,0.798,0.035,0.06,0.02,0.007,0.025,0.001,0.0,0.0,0.0,CESC,0.8888,,0.7951,0.7,0.794,
TCGA-VS-A9UQ-01A,0.008,0.0,0.007,0.031,0.0,0.0,0.82,0.02,0.022,0.074,0.001,0.013,0.002,0.0,0.001,0.0,CESC,0.9207,,,0.7,0.8471,
TCGA-FU-A3YQ-01A,0.04,0.002,0.049,0.032,0.0,0.0,0.656,0.061,0.073,0.039,0.005,0.04,0.001,0.0,0.002,0.001,CESC,0.7135,,0.5137,0.6,0.6126,
TCGA-EA-A5O9-01A,0.0,0.0,0.004,0.023,0.0,0.0,0.916,0.0,0.02,0.0,0.0,0.036,0.0,0.0,0.0,0.0,CESC,0.9206,,0.8647,0.9,0.8757,
TCGA-MA-AA3W-01A,0.002,0.008,0.044,0.088,0.001,0.0,0.639,0.098,0.048,0.008,0.018,0.043,0.001,0.0,0.001,0.0,CESC,0.7537,,0.4631,0.7,0.676,
TCGA-VS-A8QC-01A,0.006,0.0,0.005,0.021,0.0,0.0,0.839,0.002,0.026,0.061,0.008,0.028,0.001,0.0,0.001,0.0,CESC,0.8814,,0.7485,0.7,0.7392,
TCGA-VS-A9V2-01A,0.001,0.001,0.012,0.065,0.0,0.0,0.784,0.059,0.034,0.003,0.007,0.028,0.002,0.0,0.002,0.0,CESC,0.8276,,,0.8,0.7838,
TCGA-MY-A913-01A,0.01,0.0,0.036,0.021,0.001,0.0,0.817,0.007,0.042,0.018,0.0,0.036,0.002,0.0,0.01,0.0,CESC,0.8626,,0.7048,0.7,0.7019,
TCGA-JW-A5VK-01A,0.001,0.0,0.006,0.0,0.0,0.0,0.943,0.004,0.024,0.0,0.004,0.011,0.0,0.0,0.005,0.0,CESC,0.9695,,0.879,0.9,0.8926,
TCGA-VS-A9UO-01A,0.009,0.0,0.0,0.038,0.0,0.0,0.936,0.002,0.007,0.002,0.0,0.0,0.0,0.0,0.006,0.0,CESC,0.9849,,,0.7,0.8459,
TCGA-C5-A7X3-01A,0.055,0.001,0.023,0.009,0.0,0.0,0.775,0.007,0.037,0.038,0.005,0.042,0.002,0.006,0.001,0.0,CESC,0.8025,,0.4199,0.6,0.7423,
TCGA-C5-A1M9-01A,0.0,0.0,0.003,0.023,0.0,0.0,0.909,0.0,0.013,0.007,0.0,0.042,0.002,0.0,0.0,0.0,CESC,0.9458,,0.9122,0.85,0.9316,
TCGA-EA-A44S-01A,0.0,0.001,0.027,0.027,0.001,0.0,0.807,0.015,0.021,0.002,0.015,0.077,0.001,0.001,0.004,0.0,CESC,0.8494,,0.6389,0.7,0.7913,
TCGA-EA-A43B-01A,0.016,0.0,0.019,0.028,0.0,0.0,0.826,0.012,0.049,0.012,0.002,0.029,0.003,0.0,0.004,0.0,CESC,0.8035,,0.5588,0.7,0.7437,
TCGA-FU-A3HZ-01A,0.002,0.0,0.006,0.024,0.001,0.0,0.881,0.001,0.017,0.032,0.007,0.029,0.001,0.0,0.0,0.0,CESC,0.9366,,0.611,0.8,0.6126,
TCGA-C5-A1MJ-01A,0.0,0.001,0.018,0.011,0.0,0.0,0.754,0.009,0.039,0.086,0.017,0.061,0.002,0.0,0.0,0.0,CESC,0.8229,,0.8026,0.7,0.7699,
TCGA-JW-A69B-01A,0.015,0.0,0.014,0.007,0.0,0.0,0.807,0.002,0.026,0.027,0.002,0.097,0.002,0.0,0.001,0.0,CESC,0.8727,,0.8124,0.8,0.8143,
TCGA-EA-A3QD-01A,0.009,0.01,0.047,0.054,0.048,0.0,0.56,0.035,0.028,0.055,0.013,0.136,0.0,0.001,0.004,0.0,CESC,0.5746,,0.6654,0.8,0.6415,
TCGA-MU-A8JM-01A,0.001,0.0,0.041,0.012,0.0,0.0,0.839,0.045,0.045,0.007,0.001,0.004,0.002,0.0,0.002,0.0,CESC,0.8739,,0.7164,0.7,0.7015,
TCGA-VS-A8EC-01A,0.0,0.0,0.002,0.0,0.004,0.0,0.963,0.001,0.021,0.002,0.002,0.002,0.0,0.0,0.001,0.001,CESC,0.9982,,0.8584,0.8,0.9253,
TCGA-C5-A1BK-01B,0.007,0.004,0.064,0.062,0.001,0.0,0.649,0.097,0.042,0.008,0.013,0.05,0.0,0.0,0.004,0.0,CESC,0.7137,,0.5288,0.7,0.6217,
TCGA-VS-A8EG-01A,0.0,0.0,0.012,0.011,0.0,0.0,0.917,0.012,0.038,0.001,0.009,0.0,0.0,0.0,0.0,0.0,CESC,0.9579,,0.798,0.8,0.7974,
TCGA-ZJ-AAXJ-01A,0.001,0.0,0.0,0.002,0.0,0.0,0.971,0.015,0.007,0.0,0.003,0.0,0.0,0.0,0.001,0.0,CESC,0.9298,,,0.6,0.8309,
TCGA-EK-A2RN-01A,0.0,0.0,0.0,0.0,0.0,0.0,0.927,0.003,0.001,0.0,0.0,0.066,0.0,0.0,0.002,0.0,CESC,0.8321,,0.6202,0.98,0.7824,
TCGA-MA-AA41-01A,0.0,0.0,0.0,0.051,0.0,0.0,0.874,0.021,0.026,0.0,0.002,0.024,0.001,0.0,0.0,0.0,CESC,0.9241,,0.723,0.75,0.7092,
TCGA-C5-A907-01A,0.001,0.001,0.002,0.057,0.0,0.0,0.864,0.003,0.019,0.015,0.001,0.028,0.002,0.001,0.006,0.0,CESC,0.8817,,0.6701,0.7,0.8499,
TCGA-DS-A0VN-01A,0.0,0.0,0.035,0.06,0.02,0.0,0.693,0.014,0.066,0.025,0.017,0.062,0.001,0.0,0.003,0.004,CESC,0.6806,,0.5838,0.55,0.5767,
TCGA-VS-A8Q8-01A,0.001,0.0,0.01,0.035,0.0,0.0,0.837,0.029,0.032,0.001,0.002,0.044,0.001,0.0,0.006,0.002,CESC,0.8266,,0.709,0.7,0.775,
TCGA-FU-A23K-01A,0.02,0.0,0.017,0.025,0.0,0.0,0.845,0.013,0.019,0.018,0.007,0.03,0.0,0.0,0.002,0.0,CESC,0.7949,,0.7018,0.8,0.732,
TCGA-EA-A410-01A,0.009,0.0,0.008,0.023,0.001,0.0,0.748,0.008,0.038,0.134,0.003,0.027,0.001,0.0,0.001,0.0,CESC,0.881,,0.5945,0.75,0.7913,
TCGA-FU-A57G-01A,0.001,0.0,0.003,0.001,0.0,0.0,0.649,0.003,0.128,0.094,0.1,0.02,0.001,0.0,0.0,0.0,CESC,0.8441,,0.8272,0.75,0.7988,
TCGA-ZJ-AAXB-01A,0.0,0.0,0.006,0.0,0.0,0.0,0.919,0.0,0.017,0.031,0.009,0.014,0.001,0.0,0.001,0.0,CESC,0.9365,,,0.85,0.8578,
TCGA-EK-A2PK-01A,0.064,0.002,0.003,0.076,0.0,0.0,0.721,0.009,0.041,0.009,0.006,0.046,0.001,0.02,0.002,0.0,CESC,0.728,,0.6123,0.9,0.6411,
TCGA-C5-A1MQ-01A,0.051,0.0,0.036,0.018,0.0,0.0,0.706,0.008,0.011,0.023,0.001,0.139,0.002,0.001,0.004,0.0,CESC,0.6851,,0.7285,0.9,0.7157,
TCGA-EA-A3HS-01A,0.0,0.008,0.01,0.051,0.001,0.0,0.785,0.004,0.065,0.029,0.021,0.026,0.0,0.0,0.0,0.0,CESC,0.8793,,0.8723,0.9,0.8806,
TCGA-DS-A7WF-01A,0.007,0.0,0.019,0.027,0.0,0.0,0.802,0.006,0.032,0.078,0.011,0.014,0.002,0.0,0.001,0.0,CESC,0.9203,,0.853,0.9,0.862,
TCGA-VS-A9U5-01A,0.017,0.004,0.02,0.027,0.022,0.0,0.826,0.019,0.027,0.005,0.004,0.027,0.0,0.0,0.001,0.0,CESC,0.8906,,,0.6,0.7372,
TCGA-DR-A0ZM-01A,0.001,0.0,0.044,0.048,0.0,0.0,0.8,0.052,0.014,0.001,0.005,0.033,0.0,0.0,0.001,0.0,CESC,0.7407,,0.4731,0.55,0.6584,
TCGA-VS-A9UZ-01A,0.025,0.001,0.019,0.043,0.001,0.0,0.777,0.016,0.039,0.02,0.018,0.034,0.001,0.0,0.007,0.0,CESC,0.9245,,,0.6,0.8049,
TCGA-DS-A7WI-01A,0.0,0.0,0.0,0.011,0.0,0.0,0.938,0.0,0.017,0.0,0.0,0.025,0.001,0.0,0.006,0.0,CESC,0.9134,,0.7731,0.8,0.893,
TCGA-EX-A69L-01A,0.017,0.0,0.034,0.043,0.008,0.0,0.665,0.066,0.053,0.014,0.007,0.082,0.001,0.0,0.008,0.0,CESC,0.7161,,0.538,0.7,0.6249,
TCGA-Q1-A73Q-01A,0.002,0.0,0.023,0.001,0.0,0.0,0.888,0.027,0.022,0.027,0.004,0.002,0.002,0.0,0.0,0.0,CESC,0.9532,,0.8377,0.7,0.844,
TCGA-VS-A9UI-01A,0.001,0.0,0.026,0.036,0.0,0.0,0.843,0.022,0.017,0.0,0.006,0.039,0.0,0.0,0.009,0.0,CESC,0.885,,,0.6,0.7335,
TCGA-C5-A8XI-01A,0.006,0.002,0.033,0.026,0.004,0.0,0.817,0.021,0.056,0.021,0.007,0.005,0.0,0.0,0.001,0.0,CESC,0.8828,,0.7713,0.85,0.7913,
TCGA-VS-A8Q9-01A,0.0,0.0,0.0,0.025,0.0,0.0,0.909,0.0,0.034,0.0,0.03,0.002,0.0,0.0,0.0,0.0,CESC,0.9497,,0.7557,0.8,0.7477,
TCGA-C5-A2LT-01A,0.002,0.0,0.02,0.021,0.0,0.0,0.799,0.014,0.057,0.057,0.0,0.023,0.005,0.001,0.001,0.0,CESC,0.8087,,0.5766,0.65,0.6573,
TCGA-ZX-AA5X-01A,0.004,0.001,0.025,0.012,0.0,0.0,0.595,0.04,0.141,0.087,0.039,0.041,0.005,0.005,0.003,0.003,CESC,0.6801,,,0.6,0.6837,
TCGA-GH-A9DA-01A,0.0,0.0,0.023,0.013,0.0,0.0,0.902,0.013,0.01,0.009,0.0,0.026,0.002,0.0,0.001,0.001,CESC,0.8599,,0.7604,0.7,0.7532,
TCGA-C5-A7CH-01A,0.0,0.0,0.011,0.006,0.002,0.0,0.869,0.008,0.047,0.02,0.01,0.009,0.001,0.0,0.012,0.005,CESC,0.9178,,0.7504,0.8,0.7414,
TCGA-EA-A3Y4-01A,0.001,0.0,0.017,0.123,0.001,0.0,0.802,0.006,0.008,0.005,0.0,0.035,0.0,0.0,0.0,0.001,CESC,0.7234,,0.4363,0.6,0.6126,
TCGA-EX-A1H6-01B,0.0,0.0,0.0,0.023,0.0,0.0,0.905,0.005,0.012,0.025,0.003,0.019,0.004,0.001,0.0,0.0,CESC,0.9355,,0.9066,0.8,0.9229,
TCGA-C5-A1BE-01B,0.0,0.0,0.029,0.002,0.0,0.0,0.863,0.013,0.037,0.01,0.011,0.033,0.0,0.0,0.0,0.0,CESC,0.9053,,0.7107,0.6,0.6948,
TCGA-C5-A8XK-01A,0.0,0.0,0.002,0.01,0.0,0.0,0.88,0.0,0.041,0.002,0.011,0.045,0.0,0.0,0.006,0.002,CESC,0.9216,,0.655,0.85,0.7913,
TCGA-RA-A741-01A,0.023,0.0,0.024,0.027,0.0,0.0,0.766,0.06,0.02,0.009,0.003,0.055,0.004,0.001,0.007,0.0,CESC,0.8077,,0.6568,0.85,0.7494,
TCGA-VS-A958-01A,0.013,0.0,0.005,0.159,0.0,0.0,0.641,0.028,0.048,0.0,0.001,0.099,0.0,0.0,0.005,0.0,CESC,0.7404,,,0.9,0.7246,
TCGA-MA-AA43-01A,0.007,0.0,0.021,0.005,0.0,0.0,0.74,0.014,0.065,0.091,0.04,0.006,0.002,0.0,0.004,0.005,CESC,0.8786,,,0.8,0.8185,
TCGA-JW-A5VH-01A,0.0,0.0,0.0,0.007,0.0,0.0,0.906,0.0,0.044,0.03,0.009,0.004,0.0,0.0,0.0,0.0,CESC,0.9656,,0.6603,0.9,0.6355,
TCGA-VS-A9UY-01A,0.001,0.0,0.013,0.028,0.0,0.0,0.832,0.0,0.066,0.001,0.001,0.058,0.0,0.0,0.0,0.0,CESC,0.8797,,,0.8,0.7969,
TCGA-VS-A9UC-01A,0.002,0.0,0.004,0.071,0.0,0.0,0.811,0.002,0.02,0.009,0.003,0.072,0.0,0.0,0.005,0.0,CESC,0.8256,,,0.9,0.8271,
TCGA-C5-A8YQ-01A,0.0,0.002,0.003,0.002,0.011,0.0,0.897,0.002,0.006,0.012,0.004,0.044,0.001,0.0,0.015,0.0,CESC,0.9169,,0.7803,0.9,0.836,
TCGA-MA-AA3Y-01A,0.008,0.0,0.045,0.048,0.0,0.0,0.705,0.007,0.087,0.012,0.001,0.058,0.001,0.0,0.003,0.024,CESC,0.7606,,0.5181,0.6,0.6855,
TCGA-VS-A8EK-01A,0.014,0.0,0.001,0.012,0.0,0.0,0.9,0.001,0.03,0.0,0.007,0.03,0.0,0.0,0.004,0.0,CESC,0.9434,,0.7042,0.6,0.7466,
TCGA-LP-A4AV-01A,0.016,0.0,0.035,0.013,0.0,0.0,0.741,0.012,0.027,0.039,0.006,0.102,0.002,0.002,0.004,0.0,CESC,0.7249,,0.7145,0.8,0.6992,
TCGA-C5-A7CG-01A,0.005,0.024,0.048,0.099,0.058,0.0,0.554,0.065,0.036,0.024,0.014,0.072,0.001,0.0,0.001,0.0,CESC,0.664,,0.6132,0.75,0.5802,
TCGA-VS-A952-01A,0.02,0.0,0.001,0.029,0.0,0.0,0.91,0.01,0.014,0.007,0.001,0.007,0.001,0.0,0.001,0.0,CESC,0.9677,,0.9117,0.7,0.931,
TCGA-EK-A2PL-01A,0.0,0.0,0.003,0.016,0.0,0.0,0.963,0.0,0.01,0.0,0.0,0.007,0.0,0.0,0.0,0.0,CESC,0.942,,0.6109,0.8,0.7913,
TCGA-EK-A2H1-01A,0.005,0.0,0.03,0.014,0.0,0.0,0.771,0.002,0.067,0.041,0.004,0.059,0.003,0.001,0.003,0.0,CESC,0.7654,,0.5772,0.7,0.6919,
TCGA-VS-A9UP-01A,0.009,0.001,0.004,0.009,0.007,0.0,0.883,0.004,0.01,0.061,0.01,0.001,0.0,0.0,0.001,0.0,CESC,0.9856,,,0.7,0.9358,
TCGA-C5-A1BF-01B,0.0,0.0,0.013,0.021,0.0,0.0,0.707,0.017,0.107,0.066,0.03,0.029,0.001,0.004,0.001,0.001,CESC,0.8071,,0.7007,0.7,0.7019,
TCGA-DS-A3LQ-01A,0.001,0.0,0.015,0.0,0.001,0.0,0.766,0.003,0.029,0.044,0.012,0.125,0.003,0.0,0.001,0.0,CESC,0.8394,,0.7779,0.75,0.7925,
TCGA-C5-A1MP-01A,0.018,0.0,0.046,0.01,0.021,0.0,0.578,0.083,0.071,0.065,0.008,0.094,0.002,0.0,0.003,0.0,CESC,0.6595,,0.5996,0.85,0.5643,
TCGA-EK-A2RA-01A,0.0,0.0,0.031,0.06,0.001,0.0,0.773,0.081,0.017,0.0,0.004,0.031,0.0,0.001,0.0,0.0,CESC,0.8606,,0.6769,0.65,0.6573,
TCGA-EX-A1H5-01A,0.006,0.001,0.018,0.012,0.0,0.0,0.849,0.013,0.057,0.015,0.025,0.003,0.001,0.0,0.0,0.0,CESC,0.9453,,0.8744,0.6,0.8871,
TCGA-JW-A5VI-01A,0.007,0.002,0.017,0.034,0.008,0.0,0.759,0.012,0.064,0.046,0.011,0.029,0.001,0.0,0.008,0.0,CESC,0.8328,,0.6398,0.9,0.7019,
TCGA-JX-A3Q8-01A,0.007,0.0,0.0,0.064,0.0,0.0,0.821,0.003,0.028,0.003,0.003,0.067,0.0,0.0,0.002,0.0,CESC,0.901,,0.8762,0.9,0.876,
TCGA-IR-A3LC-01A,0.0,0.0,0.001,0.015,0.0,0.0,0.884,0.008,0.046,0.002,0.017,0.02,0.003,0.004,0.0,0.0,CESC,0.9047,,0.8207,0.85,0.8806,
TCGA-EK-A2H0-01A,0.0,0.0,0.0,0.023,0.0,0.0,0.947,0.0,0.006,0.0,0.0,0.019,0.0,0.0,0.003,0.0,CESC,0.9453,,0.7433,0.94,0.9164,
TCGA-IR-A3LH-01A,0.03,0.001,0.048,0.052,0.011,0.0,0.46,0.031,0.048,0.114,0.002,0.201,0.001,0.0,0.001,0.0,CESC,0.5391,,0.6035,0.95,0.5688,
TCGA-DS-A1OA-01A,0.012,0.001,0.026,0.02,0.0,0.0,0.72,0.034,0.065,0.047,0.009,0.063,0.0,0.0,0.002,0.0,CESC,0.7959,,0.6851,0.7,0.7019,
TCGA-DS-A0VL-01A,0.001,0.0,0.006,0.037,0.0,0.0,0.836,0.024,0.057,0.005,0.006,0.025,0.001,0.001,0.0,0.0,CESC,0.8885,,0.721,0.75,0.8591,
TCGA-EA-A1QS-01A,0.004,0.0,0.021,0.0,0.0,0.0,0.504,0.022,0.074,0.307,0.022,0.041,0.004,0.0,0.0,0.0,CESC,0.7385,,0.7595,0.6,0.6573,
TCGA-EA-A78R-01A,0.0,0.0,0.02,0.001,0.0,0.0,0.841,0.016,0.042,0.031,0.01,0.034,0.0,0.0,0.005,0.0,CESC,0.8194,,0.6135,0.6,0.7653,
TCGA-LP-A7HU-01A,0.001,0.001,0.023,0.046,0.0,0.0,0.804,0.016,0.021,0.029,0.016,0.043,0.0,0.0,0.001,0.0,CESC,0.8415,,0.7606,0.65,0.7953,
TCGA-UC-A7PI-01A,0.0,0.0,0.002,0.03,0.0,0.0,0.923,0.002,0.007,0.012,0.001,0.021,0.001,0.0,0.001,0.0,CESC,0.9671,,,0.65,0.8785,
