,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes,1-others,Cancer Cells,Cancer type,ESTIMATE,ABSOLUTE,LUMP,IHC,CPE,Unnamed: 7
TCGA-OR-A5LO-01A,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.027,0.002,0.099,0.002,0.0,0.0,0.0,0.0,0.852,0.852,ACC,0.9889,,1.0,0.95,0.9954,
TCGA-P6-A5OG-01A,0.0,0.0,0.007,0.002,0.006,0.0,0.0,0.227,0.123,0.172,0.133,0.0,0.001,0.013,0.013,0.301,0.301,ACC,0.5958,,0.4912,0.9,0.4616,
TCGA-OR-A5J6-01A,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.019,0.082,0.002,0.0,0.0,0.001,0.804,0.804,ACC,0.8741,,0.7445,0.88,0.8396,
TCGA-OR-A5LT-01A,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.196,0.009,0.0,0.0,0.0,0.0,0.79,0.79,ACC,0.9651,,0.9281,0.95,0.9503,
TCGA-OR-A5JY-01A,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.043,0.0,0.007,0.047,0.002,0.0,0.001,0.0,0.899,0.899,ACC,0.9205,,0.8876,0.9,0.9026,
TCGA-OR-A5JV-01A,0.0,0.0,0.002,0.0,0.002,0.0,0.0,0.038,0.0,0.025,0.374,0.003,0.0,0.001,0.0,0.555,0.555,ACC,0.74,,0.5853,0.85,0.6575,
TCGA-OR-A5JT-01A,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.141,0.012,0.0,0.0,0.0,0.0,0.793,0.793,ACC,0.9442,,0.9037,0.9,0.9216,
TCGA-OR-A5KX-01A,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.072,0.0,0.05,0.018,0.0,0.0,0.0,0.0,0.854,0.854,ACC,0.9582,,0.9836,0.8,0.97,
TCGA-OR-A5K3-01A,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.065,0.019,0.0,0.0,0.0,0.0,0.907,0.907,ACC,0.9145,,0.8728,1.0,0.8944,
TCGA-OR-A5JZ-01A,0.001,0.0,0.001,0.0,0.0,0.0,0.0,0.031,0.0,0.125,0.012,0.004,0.0,0.0,0.0,0.827,0.827,ACC,0.9165,,0.9053,1.0,0.9235,
TCGA-OR-A5LC-01A,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.072,0.03,0.111,0.021,0.0,0.0,0.0,0.0,0.763,0.763,ACC,0.9277,,0.9616,0.65,0.9123,
TCGA-OR-A5LH-01A,0.004,0.0,0.002,0.0,0.005,0.0,0.0,0.063,0.0,0.014,0.042,0.001,0.0,0.0,0.001,0.869,0.869,ACC,0.933,,0.8325,0.95,0.9196,
TCGA-OR-A5LM-01A,0.003,0.0,0.001,0.0,0.0,0.0,0.0,0.032,0.0,0.031,0.018,0.005,0.0,0.0,0.0,0.91,0.91,ACC,0.9535,,0.9569,0.85,0.9521,
TCGA-OR-A5J5-01A,0.006,0.0,0.0,0.0,0.001,0.0,0.0,0.013,0.001,0.117,0.008,0.0,0.0,0.0,0.0,0.854,0.854,ACC,0.9761,,1.0,0.8,0.978,
TCGA-P6-A5OF-01A,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.058,0.053,0.04,0.027,0.0,0.0,0.0,0.0,0.82,0.82,ACC,0.9319,,1.0,0.8,0.9253,
TCGA-OR-A5LD-01A,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.001,0.189,0.001,0.0,0.0,0.0,0.0,0.794,0.794,ACC,0.9726,,1.0,0.9,0.9732,
TCGA-OR-A5L3-01A,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.255,0.004,0.0,0.0,0.0,0.0,0.721,0.721,ACC,0.9478,,0.809,0.9,0.8103,
TCGA-OR-A5LK-01A,0.01,0.0,0.0,0.0,0.001,0.0,0.002,0.016,0.0,0.063,0.13,0.004,0.0,0.0,0.0,0.775,0.775,ACC,0.7465,,0.7252,0.95,0.7118,
TCGA-OR-A5LG-01A,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.029,0.007,0.136,0.05,0.0,0.0,0.0,0.0,0.774,0.774,ACC,0.8878,,0.8768,0.95,0.8806,
TCGA-OR-A5KO-01A,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.027,0.004,0.091,0.003,0.0,0.0,0.0,0.0,0.854,0.854,ACC,0.9826,,1.0,0.99,0.9868,
TCGA-OR-A5JJ-01A,0.013,0.0,0.002,0.0,0.005,0.0,0.0,0.038,0.027,0.06,0.014,0.001,0.0,0.0,0.0,0.839,0.839,ACC,0.9645,,0.9809,0.99,0.9624,
TCGA-OR-A5JL-01A,0.038,0.0,0.002,0.0,0.001,0.0,0.0,0.068,0.0,0.009,0.043,0.006,0.0,0.0,0.0,0.833,0.833,ACC,0.9434,,0.8113,0.97,0.9337,
TCGA-OR-A5KV-01A,0.01,0.0,0.0,0.0,0.005,0.0,0.0,0.024,0.011,0.025,0.01,0.004,0.0,0.0,0.0,0.911,0.911,ACC,0.9855,,0.9168,1.0,0.97,
TCGA-OR-A5JE-01A,0.002,0.0,0.001,0.0,0.0,0.0,0.0,0.047,0.005,0.009,0.053,0.0,0.0,0.0,0.0,0.884,0.884,ACC,0.9176,,0.9164,0.99,0.9365,
TCGA-PK-A5HB-01A,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.056,0.013,0.0,0.0,0.0,0.0,0.858,0.858,ACC,0.9451,,0.9592,0.8,0.936,
TCGA-OR-A5JM-01A,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.029,0.003,0.064,0.004,0.004,0.0,0.0,0.0,0.891,0.891,ACC,0.9845,,1.0,0.95,0.9894,
TCGA-OR-A5JD-01A,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.024,0.0,0.135,0.077,0.0,0.0,0.0,0.0,0.76,0.76,ACC,0.8785,,0.8042,0.9,0.8456,
TCGA-OR-A5LN-01A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.0,0.144,0.032,0.0,0.0,0.0,0.0,0.804,0.804,ACC,0.8308,,0.8385,0.8,0.836,
TCGA-OR-A5K6-01A,0.007,0.0,0.001,0.0,0.0,0.0,0.0,0.023,0.0,0.106,0.04,0.0,0.0,0.0,0.0,0.823,0.823,ACC,0.9241,,0.9185,0.95,0.9253,
TCGA-OR-A5JR-01A,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.028,0.0,0.136,0.04,0.0,0.0,0.0,0.0,0.794,0.794,ACC,0.9133,,0.8399,0.85,0.8466,
TCGA-OR-A5L6-01A,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.019,0.0,0.232,0.009,0.002,0.0,0.0,0.0,0.733,0.733,ACC,0.9065,,0.9121,0.95,0.9253,
TCGA-OR-A5JI-01A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043,0.109,0.269,0.014,0.0,0.0,0.0,0.0,0.564,0.564,ACC,0.8346,,0.863,0.9,0.8738,
TCGA-OR-A5J2-01A,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.053,0.059,0.11,0.013,0.0,0.0,0.0,0.0,0.749,0.749,ACC,0.9175,,0.6174,0.95,0.8985,
TCGA-OR-A5LL-01A,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.017,0.008,0.142,0.009,0.0,0.0,0.002,0.0,0.814,0.814,ACC,0.9463,,0.8955,0.98,0.9253,
TCGA-OR-A5K1-01A,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.112,0.0,0.11,0.009,0.003,0.0,0.0,0.0,0.764,0.764,ACC,0.9003,,0.8611,1.0,0.8752,
TCGA-PK-A5HA-01A,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.043,0.088,0.0,0.0,0.0,0.0,0.814,0.814,ACC,0.7793,,0.8779,0.8,0.7913,
TCGA-OR-A5LR-01A,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.048,0.005,0.116,0.016,0.006,0.0,0.0,0.0,0.807,0.807,ACC,0.9025,,0.9102,0.95,0.8806,
TCGA-OR-A5JX-01A,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.035,0.001,0.237,0.005,0.0,0.0,0.0,0.0,0.713,0.713,ACC,0.9264,,0.9663,1.0,0.97,
TCGA-OU-A5PI-01A,0.003,0.0,0.001,0.0,0.002,0.0,0.0,0.058,0.056,0.056,0.02,0.0,0.0,0.0,0.0,0.803,0.803,ACC,0.9435,,0.9848,0.95,0.9338,
TCGA-OR-A5JA-01A,0.005,0.0,0.001,0.0,0.0,0.0,0.0,0.02,0.0,0.034,0.017,0.011,0.0,0.0,0.0,0.912,0.912,ACC,0.9568,,0.9783,0.9,0.9518,
TCGA-OR-A5KY-01A,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.046,0.006,0.077,0.067,0.0,0.0,0.0,0.0,0.802,0.802,ACC,0.909,,0.8969,0.8,0.887,
TCGA-OR-A5L9-01A,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.005,0.32,0.01,0.002,0.0,0.0,0.0,0.654,0.654,ACC,0.8106,,0.828,0.8,0.8327,
TCGA-PK-A5H9-01A,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.032,0.044,0.033,0.001,0.001,0.001,0.001,0.774,0.774,ACC,0.866,,0.8899,0.8,0.8285,
TCGA-OR-A5JK-01A,0.032,0.0,0.002,0.0,0.012,0.0,0.0,0.026,0.001,0.135,0.04,0.001,0.0,0.0,0.0,0.752,0.752,ACC,0.7793,,0.6584,0.99,0.7108,
TCGA-OR-A5LJ-01A,0.002,0.0,0.001,0.0,0.002,0.0,0.0,0.032,0.001,0.074,0.012,0.0,0.0,0.0,0.0,0.877,0.877,ACC,0.9541,,0.9402,0.98,0.9481,
TCGA-OR-A5K9-01A,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.026,0.009,0.173,0.017,0.0,0.0,0.0,0.0,0.768,0.768,ACC,0.9599,,1.0,0.95,0.956,
TCGA-OR-A5LA-01A,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.027,0.0,0.192,0.025,0.008,0.0,0.0,0.0,0.745,0.745,ACC,0.7921,,0.7705,0.9,0.7651,
TCGA-OR-A5JP-01A,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.037,0.043,0.017,0.0,0.0,0.0,0.0,0.852,0.852,ACC,0.9493,,0.9762,0.95,0.9417,
TCGA-OR-A5LE-01A,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.035,0.0,0.022,0.004,0.0,0.0,0.0,0.0,0.936,0.936,ACC,0.9903,,0.9833,0.9,0.9973,
TCGA-OR-A5JB-01A,0.0,0.0,0.002,0.014,0.0,0.0,0.0,0.009,0.027,0.012,0.081,0.0,0.0,0.0,0.0,0.854,0.854,ACC,0.7634,,0.7555,0.99,0.7474,
TCGA-OR-A5J3-01A,0.005,0.0,0.001,0.0,0.0,0.0,0.0,0.017,0.002,0.084,0.006,0.0,0.0,0.0,0.0,0.886,0.886,ACC,0.967,,0.9249,0.8,0.9466,
TCGA-OR-A5JQ-01A,0.013,0.0,0.001,0.0,0.007,0.0,0.006,0.057,0.114,0.05,0.033,0.004,0.0,0.0,0.0,0.716,0.716,ACC,0.8306,,0.7785,0.95,0.7804,
TCGA-OR-A5J7-01A,0.003,0.0,0.001,0.0,0.0,0.0,0.0,0.102,0.0,0.03,0.018,0.0,0.0,0.0,0.0,0.845,0.845,ACC,0.9607,,0.9998,0.8,0.9571,
TCGA-OR-A5KZ-01A,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.114,0.042,0.086,0.02,0.0,0.0,0.0,0.0,0.735,0.735,ACC,0.9128,,0.9696,0.8,0.8921,
TCGA-OR-A5KW-01A,0.006,0.0,0.001,0.0,0.0,0.0,0.0,0.015,0.0,0.136,0.007,0.005,0.0,0.0,0.0,0.829,0.829,ACC,0.9629,,0.9194,1.0,0.9601,
TCGA-PA-A5YG-01A,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.07,0.0,0.106,0.101,0.023,0.0,0.0,0.0,0.696,0.696,ACC,0.7785,,0.6674,0.9,0.7097,
TCGA-OR-A5J9-01A,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.135,0.004,0.061,0.003,0.0,0.0,0.0,0.001,0.794,0.794,ACC,0.9501,,1.0,0.8,0.9428,
TCGA-OR-A5K4-01A,0.006,0.0,0.001,0.0,0.0,0.0,0.0,0.022,0.0,0.036,0.006,0.003,0.0,0.0,0.0,0.925,0.925,ACC,0.9852,,0.8771,0.97,0.9432,
TCGA-OR-A5K2-01A,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.051,0.0,0.076,0.035,0.0,0.0,0.0,0.0,0.836,0.836,ACC,0.9336,,0.9863,1.0,0.97,
TCGA-OR-A5JO-01A,0.0,0.0,0.0,0.0,0.001,0.0,0.001,0.212,0.218,0.152,0.186,0.011,0.014,0.0,0.0,0.205,0.205,ACC,0.6099,,0.7451,0.9,0.7352,
TCGA-OR-A5KU-01A,0.015,0.0,0.001,0.0,0.0,0.0,0.0,0.016,0.05,0.189,0.003,0.0,0.0,0.0,0.0,0.726,0.726,ACC,0.9603,,0.9419,1.0,0.9665,
TCGA-OR-A5LB-01A,0.01,0.0,0.001,0.0,0.0,0.0,0.0,0.078,0.0,0.064,0.008,0.0,0.0,0.0,0.0,0.84,0.84,ACC,0.9787,,1.0,0.9,0.9816,
TCGA-OR-A5L8-01A,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.045,0.06,0.099,0.003,0.0,0.0,0.0,0.0,0.78,0.78,ACC,0.9658,,1.0,0.9,0.964,
TCGA-OR-A5J8-01A,0.0,0.0,0.018,0.0,0.009,0.0,0.0,0.073,0.535,0.003,0.264,0.0,0.0,0.001,0.0,0.096,0.096,ACC,0.4893,,0.6211,0.8,0.5895,
TCGA-OR-A5LS-01A,0.032,0.001,0.001,0.0,0.002,0.0,0.0,0.04,0.0,0.03,0.01,0.001,0.0,0.0,0.0,0.884,0.884,ACC,0.9774,,0.9788,0.95,0.9798,
TCGA-OR-A5JW-01A,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.078,0.0,0.045,0.017,0.0,0.0,0.001,0.0,0.857,0.857,ACC,0.9433,,0.9414,1.0,0.9659,
TCGA-OR-A5JC-01A,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.047,0.0,0.15,0.011,0.003,0.0,0.0,0.0,0.788,0.788,ACC,0.9265,,0.9277,0.9,0.9107,
TCGA-OR-A5LP-01A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.096,0.001,0.094,0.076,0.001,0.0,0.0,0.0,0.731,0.731,ACC,0.8118,,0.7831,0.9,0.7799,
TCGA-OR-A5J1-01A,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.032,0.0,0.122,0.018,0.0,0.0,0.0,0.0,0.825,0.825,ACC,0.9368,,0.9774,0.8,0.9246,
TCGA-OR-A5K0-01A,0.004,0.002,0.0,0.0,0.0,0.0,0.0,0.013,0.001,0.081,0.005,0.0,0.0,0.0,0.0,0.893,0.893,ACC,0.9701,,1.0,1.0,0.97,
TCGA-OR-A5K8-01A,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.141,0.005,0.0,0.0,0.0,0.0,0.834,0.834,ACC,0.9524,,0.9699,0.97,0.9459,
TCGA-OR-A5L5-01A,0.001,0.0,0.0,0.0,0.001,0.0,0.0,0.04,0.093,0.112,0.058,0.008,0.0,0.0,0.0,0.687,0.687,ACC,0.8194,,0.7538,0.95,0.7653,
TCGA-OR-A5KT-01A,0.018,0.001,0.004,0.0,0.0,0.0,0.0,0.152,0.09,0.048,0.127,0.0,0.0,0.006,0.0,0.554,0.554,ACC,0.7383,,0.7789,1.0,0.775,
TCGA-OR-A5JF-01A,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.051,0.002,0.112,0.006,0.0,0.0,0.0,0.0,0.817,0.817,ACC,0.9571,,0.9064,0.95,0.9253,
TCGA-OR-A5L4-01A,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.066,0.013,0.0,0.0,0.0,0.0,0.795,0.795,ACC,0.9096,,0.9557,0.95,0.8877,
TCGA-OR-A5JS-01A,0.029,0.0,0.0,0.0,0.0,0.0,0.0,0.031,0.003,0.122,0.002,0.008,0.0,0.0,0.0,0.804,0.804,ACC,0.9709,,0.9821,0.85,0.971,
TCGA-OR-A5K5-01A,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.023,0.003,0.077,0.017,0.0,0.0,0.0,0.0,0.864,0.864,ACC,0.9649,,1.0,0.9,0.9629,
TCGA-OR-A5JG-01A,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.026,0.0,0.134,0.023,0.001,0.0,0.0,0.0,0.811,0.811,ACC,0.9344,,1.0,0.99,0.961,
TCGA-PK-A5H8-01A,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.027,0.0,0.015,0.052,0.012,0.0,0.0,0.0,0.889,0.889,ACC,0.9285,,0.9699,0.8,0.9134,
