,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes,1-others,Cancer Cells,Cancer type,ESTIMATE,ABSOLUTE,LUMP,IHC,CPE,Unnamed: 7
TCGA-CN-A63T-01A,0.01,0.0,0.036,0.008,0.01,0.0,0.011,0.029,0.049,0.017,0.037,0.0,0.0,0.007,0.02,0.765,0.765,HNSC,0.7861,,0.4206,0.6,0.6573,
TCGA-CN-6019-01A,0.009,0.0,0.024,0.001,0.015,0.0,0.023,0.048,0.373,0.015,0.181,0.0,0.0,0.01,0.001,0.299,0.299,HNSC,0.4987,0.36,0.6898,0.55,0.5361,
TCGA-CR-7386-01A,0.002,0.0,0.035,0.001,0.018,0.0,0.049,0.033,0.355,0.017,0.125,0.0,0.0,0.011,0.0,0.354,0.354,HNSC,0.5107,0.31,0.5647,0.65,0.4901,
TCGA-HD-A6HZ-01A,0.025,0.0,0.045,0.004,0.018,0.0,0.032,0.051,0.121,0.028,0.06,0.0,0.0,0.022,0.014,0.58,0.58,HNSC,0.7036,,0.5093,0.7,0.6081,
TCGA-QK-A6IH-01A,0.0,0.0,0.001,0.001,0.008,0.0,0.0,0.011,0.048,0.012,0.026,0.0,0.0,0.0,0.004,0.888,0.888,HNSC,0.8703,,0.6607,0.8,0.6573,
TCGA-CN-6011-01A,0.0,0.0,0.001,0.02,0.006,0.0,0.0,0.033,0.023,0.032,0.031,0.0,0.0,0.023,0.003,0.827,0.827,HNSC,0.8591,0.69,0.7452,0.825,0.8154,
TCGA-CR-6474-01A,0.006,0.0,0.029,0.001,0.008,0.0,0.026,0.048,0.342,0.022,0.044,0.0,0.0,0.018,0.005,0.451,0.451,HNSC,0.6473,0.2,0.572,0.85,0.5317,
TCGA-CV-6939-01A,0.01,0.01,0.047,0.02,0.018,0.0,0.046,0.085,0.095,0.019,0.042,0.0,0.0,0.016,0.001,0.589,0.589,HNSC,0.7849,0.3,0.5873,0.8,0.6258,
TCGA-D6-8568-01A,0.012,0.0,0.012,0.002,0.01,0.0,0.014,0.092,0.143,0.043,0.021,0.0,0.0,0.021,0.03,0.6,0.6,HNSC,0.7781,,0.6255,0.6,0.7092,
TCGA-HD-A634-01A,0.01,0.0,0.011,0.0,0.006,0.0,0.0,0.031,0.0,0.03,0.004,0.0,0.0,0.0,0.003,0.905,0.905,HNSC,0.996,,0.7276,0.95,0.7913,
TCGA-CV-A45O-01A,0.001,0.0,0.006,0.004,0.007,0.0,0.006,0.016,0.004,0.003,0.031,0.0,0.0,0.05,0.027,0.845,0.845,HNSC,0.8283,,0.4223,0.75,0.7774,
TCGA-T3-A92N-01A,0.0,0.0,0.006,0.015,0.001,0.0,0.004,0.014,0.02,0.007,0.033,0.0,0.0,0.006,0.0,0.893,0.893,HNSC,0.8699,,0.7515,0.9,0.7913,
TCGA-CV-7438-01A,0.01,0.0,0.027,0.0,0.004,0.0,0.03,0.03,0.122,0.049,0.035,0.0,0.0,0.009,0.0,0.682,0.682,HNSC,0.7958,0.48,0.5843,0.65,0.66,
TCGA-CV-A6K1-01A,0.002,0.0,0.006,0.007,0.004,0.0,0.0,0.031,0.014,0.022,0.014,0.0,0.0,0.0,0.011,0.888,0.888,HNSC,0.8527,,0.5876,0.65,0.7019,
TCGA-CN-5363-01A,0.003,0.0,0.014,0.017,0.002,0.0,0.003,0.045,0.132,0.063,0.05,0.0,0.0,0.007,0.0,0.663,0.663,HNSC,0.7366,0.51,0.6243,0.7,0.6496,
TCGA-CV-6956-01A,0.0,0.0,0.001,0.0,0.004,0.0,0.0,0.026,0.034,0.032,0.001,0.0,0.0,0.004,0.004,0.893,0.893,HNSC,0.9629,0.55,0.5893,0.8,0.7155,
TCGA-CV-7263-01A,0.013,0.0,0.032,0.001,0.015,0.0,0.028,0.04,0.155,0.037,0.08,0.0,0.0,0.01,0.0,0.588,0.588,HNSC,0.7431,0.4,0.5098,0.625,0.5422,
TCGA-CN-A49C-01A,0.007,0.0,0.043,0.01,0.008,0.0,0.012,0.024,0.0,0.003,0.022,0.0,0.0,0.005,0.001,0.865,0.865,HNSC,0.9376,,0.8713,0.95,0.9253,
TCGA-CV-7097-01A,0.0,0.0,0.016,0.012,0.001,0.0,0.0,0.023,0.113,0.028,0.106,0.0,0.0,0.015,0.013,0.672,0.672,HNSC,0.7137,0.54,0.7085,0.75,0.6835,
TCGA-IQ-A6SG-01A,0.0,0.0,0.009,0.0,0.002,0.0,0.0,0.017,0.026,0.013,0.01,0.0,0.0,0.011,0.008,0.902,0.902,HNSC,0.9418,,0.7033,0.7,0.7913,
TCGA-UF-A7JC-01A,0.0,0.0,0.004,0.003,0.006,0.0,0.001,0.021,0.019,0.011,0.0,0.0,0.0,0.014,0.008,0.913,0.913,HNSC,0.9431,,0.8073,0.7,0.836,
TCGA-QK-A6II-01A,0.0,0.0,0.001,0.006,0.001,0.0,0.001,0.009,0.0,0.009,0.004,0.0,0.0,0.0,0.015,0.954,0.954,HNSC,0.896,,0.5913,0.8,0.6126,
TCGA-CN-A49B-01A,0.0,0.0,0.038,0.014,0.005,0.0,0.014,0.022,0.047,0.002,0.089,0.0,0.0,0.008,0.0,0.76,0.76,HNSC,0.7488,,0.7612,0.99,0.6694,
TCGA-IQ-A61E-01A,0.0,0.0,0.035,0.014,0.002,0.0,0.001,0.017,0.041,0.021,0.028,0.0,0.0,0.006,0.008,0.827,0.827,HNSC,0.8371,,0.6408,0.7,0.7893,
TCGA-BA-A4IH-01A,0.014,0.002,0.037,0.026,0.001,0.0,0.024,0.057,0.084,0.037,0.02,0.0,0.0,0.005,0.005,0.687,0.687,HNSC,0.8605,,0.9014,1.0,0.8211,
TCGA-H7-8502-01A,0.0,0.0,0.004,0.007,0.001,0.0,0.0,0.045,0.075,0.012,0.029,0.0,0.0,0.012,0.009,0.807,0.807,HNSC,0.8324,,0.8303,0.8,0.7829,
TCGA-CV-7406-01A,0.0,0.0,0.013,0.0,0.0,0.0,0.018,0.043,0.119,0.047,0.024,0.0,0.0,0.011,0.0,0.723,0.723,HNSC,0.8915,0.6,0.6999,0.64,0.7392,
TCGA-CV-7414-01A,0.0,0.0,0.022,0.001,0.001,0.0,0.01,0.025,0.114,0.023,0.013,0.0,0.007,0.008,0.0,0.776,0.776,HNSC,0.8721,0.82,0.8355,0.73,0.8415,
TCGA-HD-7229-01A,0.009,0.0,0.025,0.04,0.004,0.0,0.001,0.023,0.01,0.014,0.026,0.0,0.0,0.022,0.0,0.825,0.825,HNSC,0.8677,0.58,0.6638,0.6,0.7521,
TCGA-CV-6961-01A,0.001,0.0,0.008,0.011,0.007,0.0,0.013,0.042,0.117,0.055,0.039,0.0,0.0,0.017,0.015,0.674,0.674,HNSC,0.8259,0.57,0.6287,0.6,0.7387,
TCGA-TN-A7HI-01A,0.05,0.003,0.037,0.012,0.022,0.0,0.02,0.015,0.06,0.005,0.046,0.0,0.0,0.001,0.001,0.728,0.728,HNSC,0.7898,,0.7778,0.8,0.725,
TCGA-CQ-5333-01A,0.002,0.0,0.07,0.008,0.017,0.0,0.04,0.016,0.03,0.047,0.232,0.0,0.001,0.002,0.0,0.535,0.535,HNSC,0.6151,,0.5077,0.7,0.4879,
TCGA-CN-4733-01A,0.082,0.001,0.076,0.003,0.044,0.0,0.082,0.083,0.185,0.035,0.075,0.0,0.001,0.02,0.001,0.313,0.313,HNSC,0.43,,0.3573,0.525,0.2795,
TCGA-CR-6488-01A,0.001,0.0,0.029,0.001,0.01,0.001,0.022,0.048,0.188,0.052,0.148,0.005,0.0,0.02,0.001,0.475,0.475,HNSC,0.6637,0.3,0.6192,0.85,0.5539,
TCGA-BB-4225-01A,0.015,0.014,0.066,0.017,0.017,0.0,0.063,0.034,0.026,0.018,0.032,0.0,0.0,0.005,0.0,0.693,0.693,HNSC,0.8004,0.65,0.7415,0.935,0.7352,
TCGA-BA-A4IG-01A,0.008,0.021,0.027,0.008,0.009,0.0,0.021,0.024,0.003,0.003,0.009,0.0,0.0,0.008,0.002,0.856,0.856,HNSC,0.9206,,0.5857,1.0,0.5479,
TCGA-CR-7393-01A,0.004,0.001,0.055,0.001,0.037,0.005,0.097,0.127,0.212,0.036,0.041,0.007,0.001,0.027,0.004,0.345,0.345,HNSC,0.5076,,0.5718,0.6,0.5316,
TCGA-T2-A6X0-01A,0.024,0.001,0.035,0.028,0.01,0.0,0.013,0.03,0.041,0.016,0.044,0.0,0.0,0.007,0.0,0.752,0.752,HNSC,0.8536,,0.7247,0.75,0.7112,
TCGA-F7-A623-01A,0.009,0.0,0.015,0.005,0.012,0.0,0.006,0.032,0.02,0.019,0.013,0.0,0.0,0.018,0.004,0.848,0.848,HNSC,0.9005,,0.5871,0.75,0.6126,
TCGA-IQ-7632-01A,0.014,0.0,0.008,0.001,0.003,0.0,0.003,0.023,0.002,0.014,0.0,0.0,0.0,0.006,0.006,0.921,0.921,HNSC,0.9346,0.24,0.4954,0.8,0.5942,
TCGA-QK-A652-01A,0.001,0.0,0.035,0.001,0.014,0.0,0.043,0.037,0.089,0.052,0.03,0.0,0.0,0.018,0.001,0.679,0.679,HNSC,0.7967,,0.5666,0.7,0.7344,
TCGA-CR-7388-01A,0.042,0.003,0.055,0.002,0.01,0.0,0.034,0.065,0.128,0.03,0.036,0.001,0.0,0.033,0.024,0.537,0.537,HNSC,0.7064,0.4,0.5755,0.7,0.5422,
TCGA-BA-A6DG-01A,0.0,0.0,0.017,0.0,0.009,0.0,0.003,0.044,0.344,0.064,0.066,0.0,0.0,0.021,0.012,0.421,0.421,HNSC,0.655,,0.4716,0.75,0.5421,
TCGA-UF-A7JT-01A,0.008,0.0,0.041,0.061,0.015,0.0,0.001,0.033,0.054,0.017,0.118,0.0,0.0,0.003,0.026,0.622,0.622,HNSC,0.6479,,0.4972,0.8,0.5323,
TCGA-CN-A6V6-01A,0.03,0.0,0.05,0.061,0.009,0.0,0.037,0.027,0.04,0.017,0.041,0.0,0.0,0.013,0.001,0.673,0.673,HNSC,0.7618,,0.6399,0.8,0.6871,
TCGA-CR-6473-01A,0.003,0.0,0.034,0.013,0.007,0.0,0.009,0.033,0.011,0.027,0.0,0.0,0.0,0.008,0.002,0.853,0.853,HNSC,0.925,0.86,0.8957,0.9,0.9104,
TCGA-CQ-7069-01A,0.0,0.0,0.006,0.0,0.008,0.0,0.014,0.082,0.117,0.042,0.009,0.0,0.0,0.021,0.004,0.697,0.697,HNSC,0.855,,0.5676,0.65,0.6701,
TCGA-CQ-6219-01A,0.0,0.0,0.034,0.018,0.023,0.0,0.039,0.02,0.126,0.017,0.095,0.0,0.0,0.006,0.0,0.622,0.622,HNSC,0.6652,0.4,0.5501,0.6,0.5491,
TCGA-IQ-A6SH-01A,0.009,0.0,0.033,0.002,0.01,0.0,0.009,0.022,0.032,0.012,0.038,0.0,0.0,0.004,0.002,0.826,0.826,HNSC,0.8122,,0.6068,0.75,0.7554,
TCGA-IQ-7631-01A,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.054,0.335,0.018,0.003,0.0,0.0,0.0,0.0,0.588,0.588,HNSC,0.8248,0.8,0.6807,0.6,0.7725,
TCGA-CR-7398-01A,0.0,0.0,0.032,0.0,0.011,0.002,0.017,0.035,0.116,0.022,0.024,0.01,0.003,0.012,0.002,0.713,0.713,HNSC,0.8466,0.79,0.4329,0.8,0.7968,
TCGA-UF-A71E-01A,0.005,0.0,0.005,0.002,0.003,0.0,0.0,0.025,0.027,0.012,0.009,0.0,0.0,0.012,0.001,0.899,0.899,HNSC,0.9497,,0.819,0.75,0.8806,
TCGA-UF-A719-01A,0.004,0.0,0.035,0.01,0.009,0.0,0.003,0.035,0.011,0.015,0.012,0.0,0.001,0.019,0.009,0.837,0.837,HNSC,0.9376,,0.5201,0.9,0.7466,
TCGA-CN-6023-01A,0.012,0.004,0.034,0.019,0.037,0.0,0.025,0.031,0.02,0.008,0.084,0.0,0.001,0.011,0.0,0.715,0.715,HNSC,0.8007,0.36,0.58,0.775,0.6406,
TCGA-CV-7422-01A,0.001,0.011,0.026,0.001,0.005,0.0,0.013,0.04,0.081,0.019,0.043,0.0,0.0,0.014,0.003,0.742,0.742,HNSC,0.8308,0.27,0.6041,0.6,0.5695,
TCGA-CX-A4AQ-01A,0.023,0.06,0.062,0.002,0.018,0.0,0.085,0.048,0.142,0.03,0.037,0.0,0.001,0.003,0.0,0.488,0.488,HNSC,0.7101,,0.7155,0.8,0.7004,
TCGA-CQ-5330-01A,0.001,0.0,0.042,0.02,0.01,0.0,0.043,0.053,0.19,0.05,0.107,0.0,0.0,0.01,0.0,0.473,0.473,HNSC,0.6042,0.35,0.7178,0.875,0.599,
TCGA-P3-A6T3-01A,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.003,0.039,0.002,0.0,0.0,0.0,0.01,0.004,0.936,0.936,HNSC,0.9267,,0.6706,0.7,0.7019,
TCGA-HD-A6I0-01A,0.0,0.0,0.01,0.004,0.003,0.0,0.0,0.017,0.003,0.014,0.03,0.0,0.0,0.0,0.019,0.899,0.899,HNSC,0.8044,,0.6284,0.75,0.7449,
TCGA-CV-6950-01A,0.0,0.0,0.019,0.002,0.01,0.0,0.004,0.026,0.163,0.031,0.038,0.0,0.0,0.008,0.0,0.698,0.698,HNSC,0.8491,0.44,0.6299,0.85,0.7027,
TCGA-CR-7380-01A,0.001,0.0,0.022,0.001,0.009,0.001,0.018,0.049,0.139,0.025,0.047,0.007,0.0,0.014,0.001,0.666,0.666,HNSC,0.7478,0.62,0.6709,0.8,0.6872,
TCGA-DQ-7588-01A,0.0,0.0,0.002,0.003,0.005,0.0,0.0,0.01,0.003,0.005,0.0,0.0,0.0,0.002,0.007,0.963,0.963,HNSC,0.9784,0.61,0.67,0.85,0.6942,
TCGA-BA-6873-01A,0.0,0.0,0.032,0.019,0.006,0.0,0.014,0.032,0.067,0.027,0.023,0.0,0.0,0.007,0.0,0.773,0.773,HNSC,0.8364,0.41,0.6557,0.8,0.7092,
TCGA-CR-6472-01A,0.001,0.004,0.014,0.002,0.002,0.0,0.003,0.028,0.057,0.013,0.001,0.0,0.0,0.005,0.003,0.867,0.867,HNSC,0.8996,0.75,0.6123,0.85,0.788,
TCGA-UF-A7JH-01A,0.009,0.0,0.014,0.002,0.011,0.0,0.022,0.044,0.174,0.021,0.063,0.0,0.0,0.004,0.005,0.63,0.63,HNSC,0.7299,,0.5615,0.6,0.6126,
TCGA-BA-4077-01B,0.002,0.0,0.033,0.037,0.001,0.0,0.052,0.027,0.046,0.024,0.068,0.0,0.0,0.012,0.0,0.697,0.697,HNSC,0.7858,0.73,0.6928,0.85,0.7873,
TCGA-CV-7411-01A,0.0,0.0,0.005,0.003,0.007,0.0,0.011,0.031,0.09,0.01,0.006,0.0,0.0,0.012,0.017,0.809,0.809,HNSC,0.8319,0.38,0.5767,0.73,0.6196,
TCGA-MT-A67A-01A,0.001,0.0,0.003,0.01,0.003,0.0,0.0,0.012,0.003,0.011,0.008,0.0,0.0,0.0,0.008,0.94,0.94,HNSC,0.9015,,0.6444,0.8,0.7913,
TCGA-D6-6826-01A,0.006,0.0,0.03,0.002,0.012,0.0,0.004,0.067,0.117,0.022,0.129,0.0,0.0,0.036,0.035,0.539,0.539,HNSC,0.6534,0.34,0.6314,0.825,0.5399,
TCGA-CR-7404-01A,0.023,0.013,0.061,0.016,0.023,0.0,0.031,0.055,0.046,0.025,0.068,0.0,0.0,0.02,0.001,0.617,0.617,HNSC,0.7648,0.38,0.5624,0.95,0.5233,
TCGA-D6-A6EM-01A,0.016,0.0,0.048,0.017,0.016,0.0,0.029,0.023,0.015,0.033,0.078,0.0,0.0,0.001,0.013,0.712,0.712,HNSC,0.727,,0.5248,0.75,0.6126,
TCGA-CR-7379-01A,0.007,0.0,0.011,0.0,0.008,0.0,0.005,0.041,0.147,0.027,0.046,0.0,0.0,0.017,0.027,0.663,0.663,HNSC,0.7604,0.36,0.4781,0.75,0.5043,
TCGA-CV-7236-01A,0.0,0.0,0.012,0.001,0.001,0.0,0.019,0.064,0.153,0.026,0.03,0.0,0.0,0.012,0.0,0.68,0.68,HNSC,0.8143,0.26,0.5971,0.55,0.5914,
TCGA-CN-4727-01A,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.042,0.027,0.034,0.0,0.0,0.0,0.018,0.0,0.873,0.873,HNSC,0.9176,0.47,0.3587,0.775,0.7223,
TCGA-CQ-5327-01A,0.001,0.0,0.024,0.015,0.016,0.0,0.036,0.027,0.028,0.014,0.091,0.0,0.0,0.01,0.01,0.728,0.728,HNSC,0.7319,0.45,0.5121,0.8,0.6181,
TCGA-C9-A480-01A,0.0,0.0,0.008,0.012,0.008,0.0,0.022,0.028,0.007,0.024,0.005,0.0,0.0,0.015,0.001,0.87,0.87,HNSC,0.903,,0.606,0.7,0.7466,
TCGA-CV-A6JO-01B,0.0,0.0,0.021,0.019,0.01,0.0,0.01,0.016,0.014,0.006,0.045,0.0,0.0,0.008,0.001,0.851,0.851,HNSC,0.7948,,0.5044,0.9,0.7319,
TCGA-CR-6492-01A,0.014,0.0,0.017,0.006,0.003,0.0,0.014,0.037,0.04,0.017,0.023,0.0,0.0,0.021,0.014,0.792,0.792,HNSC,0.8399,0.15,0.5824,0.75,0.6229,
TCGA-CV-6933-01A,0.0,0.0,0.011,0.0,0.004,0.0,0.001,0.02,0.097,0.015,0.167,0.0,0.0,0.008,0.013,0.663,0.663,HNSC,0.7488,0.48,0.6743,0.85,0.6607,
TCGA-BA-6872-01A,0.0,0.0,0.011,0.001,0.007,0.0,0.008,0.031,0.09,0.016,0.025,0.0,0.0,0.005,0.007,0.798,0.798,HNSC,0.842,0.57,0.7362,0.965,0.7247,
TCGA-BB-4223-01A,0.012,0.049,0.053,0.03,0.029,0.0,0.044,0.042,0.044,0.018,0.034,0.0,0.0,0.012,0.001,0.633,0.633,HNSC,0.8067,0.74,0.7314,0.81,0.7473,
TCGA-UF-A7JJ-01A,0.041,0.0,0.041,0.001,0.03,0.0,0.032,0.032,0.26,0.013,0.093,0.0,0.0,0.014,0.0,0.442,0.442,HNSC,0.581,,0.4861,0.8,0.4415,
TCGA-RS-A6TO-01A,0.0,0.0,0.016,0.017,0.007,0.0,0.014,0.022,0.141,0.011,0.066,0.0,0.0,0.005,0.0,0.7,0.7,HNSC,0.8072,,0.6351,0.7,0.7487,
TCGA-CR-7372-01A,0.007,0.0,0.027,0.001,0.007,0.0,0.015,0.074,0.134,0.055,0.024,0.001,0.0,0.014,0.011,0.63,0.63,HNSC,0.8155,0.37,0.6584,0.6,0.6333,
TCGA-D6-6827-01A,0.0,0.002,0.019,0.001,0.004,0.005,0.034,0.034,0.109,0.014,0.016,0.002,0.0,0.006,0.001,0.752,0.752,HNSC,0.9081,0.76,0.8477,0.8,0.8697,
TCGA-CV-7437-01A,0.003,0.0,0.006,0.0,0.002,0.0,0.015,0.009,0.024,0.001,0.024,0.0,0.0,0.004,0.0,0.912,0.912,HNSC,0.9342,0.65,0.7075,0.7,0.7792,
TCGA-BA-5151-01A,0.004,0.0,0.023,0.003,0.001,0.0,0.011,0.057,0.042,0.028,0.033,0.0,0.0,0.037,0.036,0.725,0.725,HNSC,0.7703,0.95,0.583,0.7,0.7226,
TCGA-CV-A461-01A,0.01,0.001,0.061,0.03,0.033,0.0,0.053,0.018,0.064,0.013,0.052,0.0,0.003,0.008,0.0,0.654,0.654,HNSC,0.7275,,0.3999,0.8,0.6405,
TCGA-BA-5559-01A,0.026,0.002,0.069,0.04,0.047,0.0,0.055,0.042,0.101,0.03,0.109,0.0,0.001,0.019,0.001,0.46,0.46,HNSC,0.5937,0.62,0.69,0.7,0.6862,
TCGA-CN-4723-01A,0.017,0.0,0.027,0.009,0.009,0.0,0.016,0.045,0.138,0.023,0.044,0.0,0.0,0.018,0.004,0.651,0.651,HNSC,0.7968,0.35,0.6163,0.725,0.6592,
TCGA-F7-A624-01A,0.055,0.0,0.005,0.108,0.013,0.0,0.001,0.014,0.004,0.002,0.154,0.0,0.0,0.0,0.002,0.643,0.643,HNSC,0.6824,,0.4319,0.75,0.5792,
TCGA-CV-A463-01A,0.0,0.0,0.0,0.012,0.005,0.0,0.001,0.023,0.012,0.006,0.001,0.0,0.0,0.007,0.005,0.926,0.926,HNSC,0.9146,,0.686,0.9,0.836,
TCGA-BB-4228-01A,0.006,0.001,0.022,0.006,0.004,0.0,0.029,0.027,0.094,0.008,0.04,0.0,0.0,0.005,0.001,0.758,0.758,HNSC,0.8512,0.9,0.8546,0.9,0.8361,
TCGA-CV-6953-01A,0.03,0.0,0.005,0.002,0.009,0.0,0.008,0.018,0.002,0.003,0.013,0.0,0.0,0.013,0.032,0.864,0.864,HNSC,0.8651,0.45,0.5268,0.8,0.5896,
TCGA-CV-7261-01A,0.007,0.0,0.009,0.002,0.006,0.0,0.011,0.031,0.162,0.014,0.041,0.0,0.0,0.015,0.0,0.701,0.701,HNSC,0.8436,0.53,0.7291,0.725,0.7092,
TCGA-P3-A5QF-01A,0.0,0.0,0.019,0.005,0.0,0.0,0.003,0.02,0.003,0.004,0.038,0.0,0.0,0.003,0.001,0.903,0.903,HNSC,0.9107,,0.5026,0.8,0.6697,
TCGA-CR-6470-01A,0.043,0.049,0.086,0.003,0.029,0.0,0.077,0.049,0.143,0.026,0.044,0.0,0.0,0.014,0.001,0.437,0.437,HNSC,0.6302,0.5,0.557,0.85,0.5756,
TCGA-CV-5979-01A,0.0,0.0,0.005,0.0,0.003,0.0,0.008,0.018,0.04,0.022,0.013,0.0,0.0,0.008,0.0,0.881,0.881,HNSC,0.901,0.86,0.8623,0.85,0.8745,
TCGA-CR-6471-01A,0.001,0.0,0.044,0.032,0.022,0.0,0.045,0.045,0.123,0.014,0.04,0.0,0.0,0.022,0.009,0.602,0.602,HNSC,0.7065,0.53,0.6505,0.85,0.624,
TCGA-CV-7430-01A,0.0,0.0,0.005,0.004,0.005,0.001,0.002,0.026,0.013,0.014,0.0,0.0,0.0,0.013,0.007,0.91,0.91,HNSC,0.9564,0.76,0.8208,0.725,0.8597,
TCGA-CV-7099-01A,0.0,0.0,0.009,0.016,0.01,0.0,0.01,0.016,0.012,0.005,0.065,0.0,0.0,0.011,0.012,0.833,0.833,HNSC,0.8203,0.61,0.6166,0.7,0.744,
TCGA-CQ-6221-01A,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.08,0.572,0.038,0.083,0.0,0.0,0.002,0.001,0.218,0.218,HNSC,0.6895,0.68,0.6821,0.875,0.6369,
TCGA-CN-6992-01A,0.0,0.0,0.022,0.001,0.004,0.0,0.019,0.045,0.112,0.02,0.035,0.0,0.001,0.011,0.0,0.73,0.73,HNSC,0.8806,0.57,0.7372,0.69,0.7872,
TCGA-BA-5556-01A,0.001,0.0,0.046,0.05,0.02,0.0,0.088,0.05,0.032,0.007,0.03,0.0,0.0,0.025,0.002,0.649,0.649,HNSC,0.6858,0.3,0.4554,0.725,0.5156,
TCGA-CV-7245-01A,0.0,0.0,0.012,0.001,0.007,0.0,0.005,0.027,0.09,0.027,0.007,0.0,0.0,0.009,0.008,0.806,0.806,HNSC,0.8933,0.63,0.4128,0.75,0.7534,
TCGA-UF-A7JV-01A,0.0,0.0,0.019,0.003,0.001,0.0,0.002,0.017,0.123,0.01,0.117,0.0,0.0,0.007,0.023,0.68,0.68,HNSC,0.7424,,0.5619,0.8,0.6607,
TCGA-CV-5440-01A,0.0,0.0,0.002,0.0,0.004,0.0,0.001,0.03,0.058,0.052,0.02,0.0,0.0,0.011,0.0,0.82,0.82,HNSC,0.9346,0.69,0.817,0.65,0.8184,
TCGA-UF-A7JO-01A,0.0,0.0,0.043,0.027,0.013,0.0,0.052,0.013,0.045,0.002,0.161,0.0,0.0,0.008,0.0,0.636,0.636,HNSC,0.6901,,0.5226,0.6,0.5897,
TCGA-CV-A45V-01A,0.002,0.0,0.021,0.007,0.006,0.0,0.013,0.046,0.068,0.021,0.032,0.0,0.0,0.015,0.015,0.755,0.755,HNSC,0.7915,,0.5425,0.75,0.6123,
TCGA-H7-7774-01A,0.0,0.0,0.018,0.015,0.005,0.0,0.041,0.013,0.0,0.002,0.015,0.0,0.0,0.014,0.0,0.878,0.878,HNSC,0.8703,0.67,0.6414,0.65,0.7836,
TCGA-CQ-A4CG-01A,0.0,0.0,0.006,0.003,0.0,0.0,0.0,0.023,0.119,0.024,0.013,0.0,0.0,0.015,0.001,0.795,0.795,HNSC,0.8892,,0.8289,0.8,0.8337,
TCGA-CV-5970-01A,0.015,0.0,0.015,0.001,0.006,0.0,0.025,0.038,0.124,0.033,0.033,0.0,0.0,0.016,0.003,0.691,0.691,HNSC,0.7973,0.4,0.6875,0.8,0.7014,
TCGA-BB-4217-01A,0.045,0.128,0.069,0.003,0.005,0.051,0.041,0.068,0.059,0.017,0.017,0.001,0.0,0.016,0.004,0.476,0.476,HNSC,0.6937,0.17,0.364,0.55,0.3242,
TCGA-CR-5248-01A,0.067,0.013,0.064,0.082,0.064,0.0,0.034,0.029,0.018,0.007,0.13,0.0,0.013,0.012,0.002,0.465,0.465,HNSC,0.638,0.46,0.4769,0.6,0.559,
TCGA-CR-7394-01A,0.046,0.001,0.051,0.041,0.038,0.0,0.05,0.066,0.122,0.029,0.081,0.0,0.0,0.035,0.006,0.435,0.435,HNSC,0.5478,0.21,0.4308,0.75,0.3811,
TCGA-CV-7421-01A,0.001,0.0,0.011,0.0,0.003,0.0,0.001,0.055,0.226,0.017,0.023,0.0,0.0,0.004,0.0,0.659,0.659,HNSC,0.8303,0.42,0.6843,0.75,0.6382,
TCGA-CN-4729-01A,0.015,0.0,0.023,0.001,0.005,0.001,0.02,0.055,0.106,0.016,0.007,0.004,0.0,0.018,0.01,0.72,0.72,HNSC,0.8288,0.29,0.5837,0.725,0.6617,
TCGA-F7-A61V-01A,0.003,0.0,0.007,0.006,0.007,0.0,0.013,0.02,0.013,0.023,0.009,0.0,0.0,0.003,0.002,0.895,0.895,HNSC,0.9305,,0.4907,0.9,0.6573,
TCGA-BA-A6D8-01A,0.008,0.0,0.011,0.0,0.005,0.0,0.015,0.025,0.084,0.02,0.031,0.0,0.001,0.001,0.0,0.797,0.797,HNSC,0.8525,,0.7342,0.65,0.7913,
TCGA-CV-5971-01A,0.012,0.0,0.042,0.002,0.015,0.001,0.045,0.159,0.216,0.149,0.071,0.004,0.001,0.013,0.004,0.267,0.267,HNSC,0.5619,0.56,0.4677,0.8,0.4156,
TCGA-CQ-6220-01A,0.0,0.0,0.015,0.009,0.008,0.0,0.015,0.02,0.006,0.01,0.015,0.0,0.0,0.013,0.011,0.878,0.878,HNSC,0.8722,0.39,0.5873,0.7,0.6594,
TCGA-IQ-A61J-01A,0.001,0.0,0.026,0.0,0.01,0.0,0.037,0.046,0.166,0.038,0.045,0.001,0.0,0.015,0.0,0.613,0.613,HNSC,0.767,,0.7276,0.7,0.7146,
TCGA-BA-7269-01A,0.013,0.0,0.007,0.0,0.006,0.0,0.001,0.014,0.133,0.006,0.021,0.0,0.0,0.0,0.0,0.798,0.798,HNSC,0.8389,0.55,0.7964,0.7,0.7917,
TCGA-CV-7178-01A,0.003,0.0,0.024,0.004,0.024,0.0,0.029,0.041,0.193,0.037,0.082,0.0,0.0,0.007,0.0,0.555,0.555,HNSC,0.6734,0.45,0.6225,0.6,0.5904,
TCGA-BB-A6UO-01A,0.0,0.0,0.003,0.004,0.0,0.0,0.0,0.039,0.089,0.022,0.02,0.0,0.0,0.001,0.012,0.81,0.81,HNSC,0.8127,,0.7178,0.7,0.7032,
