,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,Cancer Cells,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes,Cancer type,ESTIMATE,ABSOLUTE,LUMP,IHC,CPE,Unnamed: 7
TCGA-A4-8515-01A,0.0,0.0,0.001,0.0,0.0,0.0,0.886,0.0,0.02,0.001,0.0,0.089,0.0,0.0,0.002,0.0,KIRP,0.9512,,0.9852,0.9,0.9442,
TCGA-BQ-7049-01A,0.069,0.0,0.009,0.0,0.0,0.0,0.516,0.027,0.059,0.209,0.005,0.084,0.008,0.001,0.013,0.0,KIRP,0.7479,,0.5576,0.65,0.5915,
TCGA-SX-A7SL-01A,0.0,0.0,0.0,0.001,0.0,0.0,0.965,0.0,0.012,0.0,0.002,0.005,0.01,0.0,0.002,0.0,KIRP,0.9833,,1.0,0.8,0.9878,
TCGA-A4-7734-01A,0.0,0.0,0.006,0.0,0.0,0.002,0.738,0.025,0.045,0.092,0.005,0.076,0.004,0.0,0.005,0.0,KIRP,0.8738,,0.9225,0.65,0.8914,
TCGA-BQ-7053-01A,0.011,0.0,0.001,0.001,0.001,0.0,0.712,0.0,0.043,0.038,0.015,0.175,0.0,0.0,0.002,0.0,KIRP,0.8658,,0.842,0.8,0.836,
TCGA-G7-6797-01A,0.0,0.0,0.001,0.001,0.003,0.0,0.871,0.0,0.009,0.049,0.001,0.053,0.005,0.0,0.005,0.0,KIRP,0.9522,,0.9961,0.875,0.9728,
TCGA-IZ-8196-01A,0.0,0.0,0.001,0.0,0.0,0.0,0.835,0.0,0.025,0.06,0.002,0.07,0.004,0.0,0.001,0.0,KIRP,0.9236,,0.9859,0.95,0.9068,
TCGA-P4-A5EB-01A,0.0,0.0,0.001,0.0,0.0,0.0,0.845,0.0,0.019,0.001,0.001,0.129,0.0,0.0,0.003,0.0,KIRP,0.9464,,0.9285,0.75,0.9508,
TCGA-BQ-7058-01A,0.0,0.0,0.0,0.0,0.0,0.0,0.848,0.0,0.018,0.0,0.001,0.131,0.0,0.0,0.001,0.0,KIRP,0.9285,,0.9305,0.9,0.9333,
TCGA-B9-A8YI-01A,0.0,0.0,0.001,0.0,0.0,0.0,0.858,0.0,0.017,0.0,0.009,0.114,0.0,0.0,0.001,0.0,KIRP,0.9447,,0.8543,0.75,0.8635,
TCGA-HE-7128-01A,0.013,0.0,0.0,0.0,0.023,0.005,0.425,0.0,0.025,0.021,0.0,0.479,0.006,0.0,0.003,0.0,KIRP,0.6334,,0.6018,0.625,0.5397,
TCGA-4A-A93Y-01A,0.066,0.0,0.006,0.0,0.013,0.0,0.035,0.001,0.087,0.148,0.061,0.58,0.001,0.001,0.001,0.0,KIRP,0.3635,,0.3983,0.75,0.3276,
TCGA-HE-A5NF-01A,0.001,0.0,0.0,0.0,0.008,0.0,0.562,0.0,0.026,0.011,0.0,0.388,0.0,0.0,0.002,0.0,KIRP,0.7219,,0.5636,0.7,0.6329,
TCGA-B1-A654-01A,0.005,0.0,0.002,0.003,0.0,0.0,0.859,0.017,0.018,0.039,0.0,0.051,0.003,0.0,0.001,0.0,KIRP,0.8802,,0.9668,0.95,0.9074,
TCGA-DW-7834-01A,0.0,0.0,0.0,0.001,0.01,0.0,0.675,0.0,0.039,0.075,0.005,0.187,0.003,0.0,0.004,0.0,KIRP,0.8045,,0.7656,0.8,0.7594,
TCGA-A4-8516-01A,0.0,0.0,0.0,0.001,0.0,0.0,0.808,0.0,0.021,0.001,0.001,0.164,0.001,0.0,0.002,0.0,KIRP,0.8985,,0.9253,0.9,0.8727,
TCGA-P4-A5E7-01A,0.002,0.0,0.001,0.002,0.0,0.0,0.751,0.002,0.024,0.076,0.004,0.129,0.005,0.0,0.002,0.001,KIRP,0.8658,,0.829,0.8,0.8282,
TCGA-IA-A83T-01A,0.003,0.0,0.0,0.0,0.006,0.0,0.504,0.0,0.024,0.024,0.0,0.43,0.003,0.001,0.004,0.0,KIRP,0.6577,,0.6262,0.75,0.5954,
TCGA-G7-A8LC-01A,0.0,0.0,0.0,0.005,0.0,0.0,0.93,0.0,0.04,0.0,0.0,0.021,0.002,0.0,0.001,0.0,KIRP,0.9332,,0.8741,0.95,0.8868,
TCGA-P4-AAVO-01A,0.0,0.0,0.0,0.0,0.0,0.0,0.893,0.0,0.001,0.0,0.0,0.104,0.0,0.0,0.001,0.0,KIRP,0.958,,,0.75,0.515,
TCGA-A4-8311-01A,0.0,0.0,0.0,0.0,0.0,0.0,0.923,0.0,0.009,0.001,0.0,0.057,0.006,0.0,0.002,0.0,KIRP,0.954,,0.9801,0.9,0.948,
TCGA-Y8-A8RY-01A,0.001,0.0,0.0,0.001,0.011,0.0,0.704,0.0,0.024,0.011,0.001,0.231,0.013,0.001,0.003,0.0,KIRP,0.8317,,0.8561,0.9,0.782,
TCGA-A4-A57E-01A,0.0,0.0,0.0,0.001,0.0,0.0,0.761,0.0,0.025,0.011,0.01,0.189,0.0,0.0,0.002,0.0,KIRP,0.8961,,0.9045,0.93,0.896,
TCGA-PJ-A5Z8-01A,0.0,0.001,0.005,0.004,0.007,0.0,0.511,0.0,0.047,0.08,0.0,0.321,0.0,0.016,0.006,0.0,KIRP,0.673,,0.5958,0.8,0.5665,
TCGA-KV-A74V-01A,0.003,0.0,0.0,0.0,0.001,0.0,0.845,0.0,0.035,0.001,0.002,0.11,0.001,0.0,0.002,0.0,KIRP,0.9223,,0.9444,0.75,0.905,
TCGA-2Z-A9JL-01A,0.033,0.0,0.002,0.0,0.0,0.0,0.718,0.0,0.012,0.043,0.0,0.182,0.005,0.0,0.004,0.0,KIRP,0.8716,,,0.75,0.769,
TCGA-DW-7963-01B,0.0,0.0,0.0,0.0,0.0,0.0,0.692,0.0,0.031,0.0,0.0,0.276,0.001,0.0,0.001,0.0,KIRP,0.858,,0.7195,0.85,0.769,
TCGA-B1-A47N-01A,0.0,0.0,0.0,0.005,0.002,0.0,0.866,0.0,0.002,0.039,0.0,0.078,0.005,0.0,0.002,0.0,KIRP,0.8812,,0.9178,0.75,0.9253,
TCGA-5P-A9KH-01A,0.003,0.001,0.004,0.0,0.0,0.001,0.793,0.0,0.105,0.0,0.01,0.08,0.001,0.0,0.002,0.0,KIRP,0.9269,,,0.75,0.8066,
TCGA-EV-5902-01A,0.0,0.0,0.0,0.001,0.0,0.0,0.955,0.0,0.009,0.001,0.0,0.028,0.002,0.0,0.003,0.0,KIRP,0.9865,,1.0,0.85,0.9922,
TCGA-F9-A4JJ-01A,0.011,0.001,0.009,0.02,0.007,0.0,0.789,0.0,0.055,0.031,0.008,0.058,0.008,0.0,0.002,0.0,KIRP,0.9041,,0.7165,0.8,0.7466,
TCGA-Y8-A8S1-01A,0.025,0.0,0.003,0.0,0.004,0.0,0.352,0.0,0.082,0.054,0.009,0.466,0.0,0.002,0.003,0.0,KIRP,0.5661,,0.4582,0.7,0.4213,
TCGA-GL-A9DC-01A,0.0,0.0,0.0,0.001,0.0,0.0,0.822,0.0,0.03,0.02,0.0,0.112,0.007,0.0,0.005,0.0,KIRP,0.9242,,0.9543,0.85,0.9076,
TCGA-BQ-5889-01A,0.012,0.008,0.022,0.022,0.007,0.002,0.39,0.029,0.099,0.169,0.053,0.177,0.006,0.0,0.002,0.001,KIRP,0.5262,,0.5175,0.7,0.4677,
TCGA-BQ-5882-01A,0.008,0.001,0.008,0.007,0.027,0.0,0.679,0.0,0.057,0.001,0.051,0.157,0.001,0.0,0.002,0.0,KIRP,0.8062,,0.7445,0.775,0.7474,
TCGA-A4-7997-01A,0.0,0.0,0.0,0.0,0.0,0.0,0.735,0.0,0.017,0.033,0.0,0.2,0.006,0.0,0.007,0.0,KIRP,0.8337,,0.8108,,0.8124,
TCGA-IA-A40U-01A,0.0,0.0,0.0,0.002,0.0,0.0,0.762,0.0,0.052,0.012,0.003,0.164,0.001,0.0,0.002,0.0,KIRP,0.851,,0.8517,0.9,0.8344,
TCGA-DW-7838-01A,0.001,0.0,0.003,0.0,0.006,0.0,0.608,0.0,0.029,0.048,0.0,0.296,0.002,0.0,0.006,0.0,KIRP,0.7111,,0.5402,0.7,0.6182,
TCGA-HE-7129-01A,0.0,0.0,0.002,0.0,0.0,0.0,0.899,0.0,0.023,0.0,0.0,0.062,0.012,0.0,0.002,0.0,KIRP,0.9692,,1.0,0.9,0.9687,
TCGA-BQ-5887-01A,0.006,0.0,0.001,0.0,0.005,0.0,0.431,0.0,0.059,0.176,0.082,0.237,0.001,0.0,0.001,0.0,KIRP,0.678,,0.7001,0.8,0.6823,
TCGA-P4-A5EA-01A,0.032,0.073,0.041,0.011,0.039,0.003,0.475,0.02,0.06,0.106,0.01,0.124,0.004,0.0,0.001,0.0,KIRP,0.5374,,0.5641,0.8,0.5225,
TCGA-UZ-A9PL-01A,0.0,0.0,0.0,0.003,0.0,0.0,0.935,0.0,0.013,0.0,0.0,0.039,0.004,0.001,0.004,0.0,KIRP,0.9815,,1.0,0.8,0.9854,
TCGA-HE-A5NL-01A,0.0,0.0,0.0,0.0,0.01,0.0,0.643,0.0,0.032,0.002,0.0,0.307,0.002,0.0,0.003,0.0,KIRP,0.7834,,0.7488,0.75,0.7164,
TCGA-J7-A8I2-01A,0.001,0.0,0.0,0.0,0.0,0.0,0.905,0.0,0.063,0.0,0.022,0.0,0.008,0.0,0.0,0.0,KIRP,0.9448,,0.63,0.95,0.6,
TCGA-G7-6793-01A,0.001,0.0,0.003,0.0,0.0,0.0,0.657,0.0,0.076,0.084,0.046,0.128,0.003,0.001,0.001,0.0,KIRP,0.8445,,0.8138,0.8,0.7993,
TCGA-UZ-A9PK-01A,0.0,0.0,0.001,0.0,0.0,0.0,0.807,0.0,0.023,0.011,0.0,0.15,0.004,0.0,0.004,0.0,KIRP,0.8899,,0.8113,0.75,0.813,
TCGA-GL-6846-01A,0.0,0.0,0.0,0.0,0.0,0.0,0.808,0.0,0.054,0.03,0.0,0.106,0.0,0.0,0.002,0.0,KIRP,0.9068,,1.0,0.85,0.884,
TCGA-5P-A9JW-01A,0.0,0.0,0.0,0.001,0.0,0.0,0.683,0.0,0.01,0.009,0.0,0.296,0.0,0.0,0.001,0.0,KIRP,0.8748,,,0.7,0.8829,
TCGA-DW-7842-01A,0.0,0.0,0.001,0.0,0.0,0.001,0.862,0.0,0.017,0.064,0.0,0.05,0.004,0.0,0.001,0.0,KIRP,0.9537,,1.0,0.95,0.9477,
TCGA-UZ-A9Q0-01A,0.0,0.0,0.0,0.0,0.0,0.0,0.864,0.0,0.009,0.0,0.0,0.117,0.009,0.0,0.002,0.0,KIRP,0.9166,,,0.95,0.9068,
TCGA-UZ-A9PN-01A,0.002,0.0,0.003,0.015,0.0,0.0,0.596,0.025,0.059,0.169,0.037,0.087,0.002,0.0,0.004,0.0,KIRP,0.7935,,0.7686,0.6,0.7466,
TCGA-5P-A9JY-01A,0.0,0.0,0.0,0.001,0.0,0.0,0.87,0.0,0.02,0.0,0.0,0.106,0.0,0.0,0.003,0.0,KIRP,0.9327,,,0.7,0.9222,
TCGA-P4-A5E6-01A,0.0,0.0,0.002,0.001,0.0,0.0,0.798,0.0,0.02,0.013,0.001,0.162,0.0,0.001,0.002,0.0,KIRP,0.8952,,0.8966,0.7,0.9132,
TCGA-2Z-A9JO-01A,0.005,0.0,0.001,0.0,0.0,0.0,0.595,0.0,0.055,0.002,0.05,0.29,0.0,0.0,0.001,0.0,KIRP,0.8911,,,0.8,0.8939,
TCGA-5P-A9K4-01A,0.0,0.0,0.001,0.0,0.0,0.0,0.866,0.0,0.011,0.003,0.0,0.112,0.002,0.0,0.004,0.0,KIRP,0.9384,,,0.75,0.9261,
TCGA-UN-AAZ9-01A,0.001,0.0,0.002,0.0,0.0,0.0,0.893,0.004,0.059,0.006,0.001,0.023,0.007,0.002,0.002,0.0,KIRP,0.9405,,0.9455,0.96,0.9298,
TCGA-SX-A71W-01A,0.001,0.0,0.001,0.002,0.0,0.0,0.819,0.0,0.021,0.046,0.003,0.1,0.006,0.0,0.003,0.0,KIRP,0.9193,,0.935,0.8,0.9009,
TCGA-MH-A855-01A,0.004,0.0,0.0,0.0,0.015,0.002,0.687,0.0,0.039,0.008,0.009,0.233,0.0,0.0,0.002,0.0,KIRP,0.7939,,0.6447,0.65,0.7306,
TCGA-B1-A47M-01A,0.0,0.0,0.0,0.002,0.002,0.0,0.874,0.0,0.026,0.013,0.001,0.071,0.005,0.0,0.005,0.0,KIRP,0.8906,,0.8031,1.0,0.8136,
TCGA-DZ-6133-01A,0.0,0.0,0.0,0.002,0.0,0.0,0.887,0.0,0.026,0.006,0.002,0.074,0.0,0.0,0.002,0.0,KIRP,0.9614,,0.9898,0.85,0.9581,
TCGA-DW-7839-01A,0.0,0.0,0.01,0.0,0.0,0.0,0.965,0.0,0.017,0.004,0.0,0.0,0.002,0.0,0.002,0.0,KIRP,0.9905,,1.0,0.95,0.9976,
TCGA-5P-A9KF-01A,0.0,0.0,0.0,0.0,0.0,0.0,0.807,0.0,0.012,0.022,0.0,0.152,0.0,0.0,0.005,0.0,KIRP,0.9121,,,0.9,0.4838,
TCGA-SX-A7SP-01A,0.001,0.0,0.0,0.0,0.001,0.0,0.699,0.0,0.017,0.005,0.0,0.271,0.003,0.0,0.002,0.0,KIRP,0.8203,,0.7756,0.65,0.7711,
TCGA-G7-6795-01A,0.0,0.0,0.0,0.002,0.004,0.0,0.883,0.0,0.02,0.0,0.0,0.086,0.0,0.001,0.002,0.0,KIRP,0.9001,,0.7959,0.85,0.8349,
TCGA-A4-A772-01A,0.001,0.0,0.0,0.001,0.005,0.0,0.732,0.0,0.022,0.02,0.0,0.208,0.003,0.0,0.007,0.0,KIRP,0.8442,,0.8547,0.8,0.7989,
TCGA-BQ-5890-01A,0.0,0.0,0.001,0.006,0.0,0.0,0.797,0.0,0.017,0.0,0.0,0.177,0.0,0.0,0.001,0.0,KIRP,0.8956,,0.8281,0.75,0.8328,
TCGA-B9-7268-01A,0.0,0.0,0.001,0.0,0.0,0.0,0.889,0.0,0.014,0.002,0.0,0.093,0.0,0.0,0.002,0.0,KIRP,0.961,,1.0,0.9,0.9575,
TCGA-AL-3466-01A,0.007,0.005,0.002,0.016,0.002,0.0,0.787,0.009,0.016,0.068,0.012,0.068,0.002,0.0,0.003,0.0,KIRP,0.9252,,,0.7625,0.9171,
TCGA-GL-8500-01A,0.002,0.0,0.0,0.001,0.003,0.0,0.908,0.0,0.019,0.001,0.002,0.057,0.003,0.0,0.003,0.0,KIRP,0.953,,0.9634,0.95,0.9466,
TCGA-A4-8517-01A,0.0,0.0,0.0,0.0,0.0,0.0,0.755,0.0,0.021,0.001,0.0,0.222,0.0,0.0,0.001,0.0,KIRP,0.8952,,0.9004,0.7,0.8683,
TCGA-2Z-A9JR-01A,0.001,0.0,0.0,0.002,0.004,0.001,0.738,0.0,0.019,0.017,0.0,0.211,0.002,0.0,0.005,0.0,KIRP,0.8489,,,0.8,0.7537,
TCGA-A4-A6HP-01A,0.0,0.0,0.0,0.005,0.002,0.0,0.755,0.0,0.021,0.002,0.0,0.205,0.006,0.0,0.003,0.0,KIRP,0.8012,,0.7632,0.8,0.7405,
TCGA-F9-A97G-01A,0.002,0.0,0.001,0.0,0.003,0.0,0.654,0.0,0.049,0.02,0.009,0.259,0.0,0.0,0.002,0.0,KIRP,0.8132,,0.5935,0.7,0.7466,
TCGA-2Z-A9J9-01A,0.0,0.0,0.003,0.0,0.0,0.0,0.631,0.004,0.249,0.003,0.069,0.031,0.005,0.003,0.001,0.0,KIRP,0.8777,,,0.95,0.8849,
TCGA-A4-A5Y0-01A,0.0,0.0,0.001,0.0,0.0,0.0,0.956,0.0,0.007,0.0,0.0,0.034,0.0,0.0,0.001,0.0,KIRP,0.9837,,0.9634,0.8,0.9884,
TCGA-2Z-A9JD-01A,0.0,0.0,0.0,0.0,0.0,0.0,0.892,0.0,0.025,0.001,0.0,0.08,0.0,0.0,0.002,0.0,KIRP,0.9561,,,0.75,0.8711,
TCGA-A4-7828-01A,0.002,0.0,0.004,0.0,0.0,0.0,0.368,0.004,0.29,0.076,0.19,0.05,0.007,0.003,0.006,0.001,KIRP,0.7343,,0.7265,0.8,0.7133,
TCGA-MH-A857-01A,0.004,0.0,0.004,0.0,0.0,0.0,0.804,0.0,0.049,0.0,0.022,0.106,0.006,0.0,0.002,0.0,KIRP,0.956,,0.8535,0.95,0.8806,
TCGA-2Z-A9J2-01A,0.0,0.0,0.001,0.0,0.0,0.0,0.804,0.0,0.011,0.001,0.002,0.18,0.0,0.0,0.001,0.0,KIRP,0.8778,,0.7727,0.92,0.7677,
TCGA-A4-8518-01A,0.0,0.0,0.0,0.0,0.0,0.0,0.756,0.0,0.015,0.007,0.002,0.218,0.0,0.0,0.002,0.0,KIRP,0.9075,,0.6317,0.8,0.836,
TCGA-A4-7585-01A,0.012,0.0,0.012,0.014,0.002,0.0,0.519,0.0,0.047,0.025,0.021,0.345,0.0,0.0,0.001,0.0,KIRP,0.6985,,0.5412,0.825,0.5483,
TCGA-BQ-7046-01A,0.0,0.0,0.0,0.0,0.001,0.0,0.662,0.0,0.024,0.012,0.0,0.298,0.0,0.0,0.002,0.0,KIRP,0.8452,,0.7627,0.75,0.7781,
