,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes,1-others,Cancer Cells,Cancer type,ESTIMATE,ABSOLUTE,LUMP,IHC,CPE,Unnamed: 7
TCGA-60-2715-01A,0.011,0.009,0.039,0.002,0.023,0.002,0.04,0.111,0.204,0.055,0.156,0.008,0.002,0.017,0.002,0.316,0.316,LUSC,0.4902,0.19,,0.725,0.3431,
TCGA-85-A5B5-01A,0.007,0.007,0.006,0.0,0.003,0.0,0.001,0.018,0.078,0.001,0.031,0.0,0.0,0.007,0.0,0.84,0.84,LUSC,0.9185,,0.9178,0.65,0.919,
TCGA-33-4583-01A,0.001,0.001,0.001,0.009,0.001,0.0,0.0,0.01,0.004,0.004,0.015,0.0,0.0,0.0,0.005,0.949,0.949,LUSC,0.9079,0.52,0.7171,0.8,0.7022,
TCGA-60-2725-01A,0.024,0.013,0.041,0.002,0.031,0.0,0.027,0.058,0.151,0.019,0.163,0.006,0.001,0.016,0.01,0.438,0.438,LUSC,0.5742,,,0.6,0.4323,
TCGA-85-8072-01A,0.014,0.007,0.012,0.015,0.02,0.0,0.011,0.046,0.062,0.007,0.096,0.001,0.001,0.014,0.0,0.692,0.692,LUSC,0.8537,0.42,0.7166,0.65,0.7465,
TCGA-22-4601-01A,0.012,0.0,0.014,0.001,0.015,0.0,0.004,0.04,0.035,0.01,0.071,0.001,0.0,0.01,0.0,0.786,0.786,LUSC,0.8996,0.78,0.8851,0.825,0.8997,
TCGA-66-2781-01A,0.047,0.001,0.01,0.0,0.015,0.0,0.002,0.028,0.107,0.012,0.042,0.001,0.0,0.012,0.002,0.721,0.721,LUSC,0.8335,0.4,,0.7,0.7466,
TCGA-22-0940-01A,0.016,0.008,0.017,0.033,0.019,0.0,0.024,0.032,0.145,0.006,0.109,0.001,0.001,0.005,0.001,0.58,0.58,LUSC,0.6421,0.25,,0.85,0.4622,
TCGA-43-6143-01A,0.01,0.0,0.011,0.012,0.016,0.0,0.006,0.045,0.083,0.024,0.049,0.0,0.0,0.015,0.0,0.727,0.727,LUSC,0.8859,0.76,0.4475,0.9,0.8458,
TCGA-39-5021-01A,0.04,0.006,0.034,0.001,0.027,0.0,0.019,0.031,0.111,0.007,0.095,0.0,0.0,0.002,0.0,0.627,0.627,LUSC,0.7852,0.4,0.5284,0.7,0.5422,
TCGA-22-1012-01A,0.009,0.009,0.015,0.0,0.016,0.0,0.013,0.028,0.07,0.01,0.061,0.0,0.001,0.002,0.01,0.756,0.756,LUSC,0.851,0.32,,0.7,0.6215,
TCGA-33-AASL-01A,0.007,0.0,0.003,0.005,0.001,0.0,0.0,0.009,0.005,0.0,0.016,0.0,0.0,0.001,0.005,0.948,0.948,LUSC,0.9197,,,0.8,0.8464,
TCGA-33-4533-01A,0.007,0.001,0.012,0.001,0.015,0.0,0.026,0.055,0.247,0.013,0.032,0.002,0.001,0.002,0.004,0.584,0.584,LUSC,0.8747,0.7,,0.7,0.8335,
TCGA-43-6647-01A,0.032,0.002,0.046,0.001,0.013,0.0,0.024,0.047,0.366,0.006,0.104,0.0,0.0,0.014,0.002,0.343,0.343,LUSC,0.5468,0.25,0.4533,0.375,0.3975,
TCGA-77-6845-01A,0.0,0.0,0.002,0.0,0.003,0.0,0.0,0.027,0.037,0.002,0.032,0.0,0.0,0.003,0.0,0.893,0.893,LUSC,0.958,0.78,0.8962,0.775,0.9076,
TCGA-56-8504-01A,0.002,0.0,0.015,0.007,0.018,0.0,0.002,0.03,0.08,0.007,0.092,0.0,0.0,0.006,0.0,0.741,0.741,LUSC,0.7987,,0.6714,0.8,0.6486,
TCGA-56-8629-01A,0.009,0.0,0.008,0.008,0.0,0.0,0.0,0.018,0.085,0.0,0.053,0.001,0.0,0.009,0.0,0.809,0.809,LUSC,0.8876,,0.7915,0.8,0.7898,
TCGA-63-A5MY-01A,0.005,0.0,0.0,0.0,0.003,0.0,0.0,0.012,0.0,0.002,0.003,0.0,0.0,0.008,0.003,0.964,0.964,LUSC,0.9911,,0.8136,0.7,0.8158,
TCGA-37-4130-01A,0.091,0.0,0.03,0.078,0.031,0.0,0.019,0.012,0.012,0.009,0.162,0.0,0.0,0.001,0.001,0.552,0.552,LUSC,0.5848,0.4,,0.75,0.5422,
TCGA-22-1002-01A,0.017,0.011,0.019,0.001,0.017,0.001,0.01,0.113,0.153,0.066,0.059,0.002,0.006,0.023,0.002,0.499,0.499,LUSC,0.7068,0.21,,0.6,0.6123,
TCGA-18-3410-01A,0.034,0.022,0.05,0.005,0.037,0.0,0.038,0.035,0.048,0.006,0.11,0.0,0.0,0.007,0.002,0.606,0.606,LUSC,0.7334,0.66,,0.85,0.7645,
TCGA-39-5011-01A,0.005,0.009,0.026,0.041,0.018,0.0,0.008,0.022,0.036,0.003,0.185,0.0,0.0,0.001,0.001,0.644,0.644,LUSC,0.6412,0.43,0.4393,0.8,0.5233,
TCGA-56-7580-01A,0.038,0.001,0.008,0.0,0.004,0.0,0.0,0.018,0.104,0.0,0.029,0.0,0.0,0.007,0.0,0.789,0.789,LUSC,0.8897,0.37,0.5797,0.6,0.666,
TCGA-98-8023-01A,0.043,0.01,0.038,0.017,0.02,0.0,0.022,0.047,0.195,0.002,0.105,0.001,0.001,0.012,0.001,0.486,0.486,LUSC,0.6305,0.29,0.4953,0.7,0.4752,
TCGA-33-4586-01A,0.008,0.0,0.001,0.0,0.004,0.0,0.0,0.018,0.071,0.005,0.04,0.0,0.001,0.002,0.0,0.851,0.851,LUSC,0.9085,0.42,0.6108,0.65,0.5774,
TCGA-58-8388-01A,0.007,0.006,0.033,0.014,0.033,0.0,0.025,0.058,0.168,0.03,0.089,0.001,0.001,0.016,0.001,0.518,0.518,LUSC,0.7202,,0.7703,0.785,0.6977,
TCGA-77-A5G3-01A,0.0,0.0,0.008,0.002,0.022,0.0,0.001,0.023,0.07,0.0,0.037,0.001,0.0,0.007,0.0,0.83,0.83,LUSC,0.8952,,0.8155,0.95,0.8179,
TCGA-85-8071-01A,0.008,0.0,0.006,0.017,0.007,0.0,0.004,0.022,0.052,0.011,0.006,0.004,0.007,0.015,0.0,0.841,0.841,LUSC,0.9316,0.87,0.5094,0.85,0.9177,
TCGA-33-A4WN-01A,0.025,0.009,0.022,0.0,0.004,0.0,0.013,0.016,0.038,0.003,0.038,0.0,0.0,0.012,0.004,0.814,0.814,LUSC,0.9128,,0.5628,0.9,0.7913,
TCGA-77-7141-01A,0.009,0.006,0.014,0.0,0.012,0.0,0.002,0.042,0.038,0.012,0.062,0.002,0.0,0.008,0.0,0.794,0.794,LUSC,0.9193,0.44,0.7972,0.775,0.7965,
TCGA-60-2716-01A,0.001,0.0,0.003,0.0,0.001,0.0,0.005,0.017,0.006,0.006,0.012,0.0,0.0,0.002,0.003,0.944,0.944,LUSC,0.9728,,,0.825,0.7931,
TCGA-85-7844-01A,0.022,0.001,0.014,0.012,0.015,0.001,0.01,0.066,0.181,0.021,0.083,0.009,0.001,0.017,0.001,0.547,0.547,LUSC,0.7611,0.33,0.6425,0.7,0.6146,
TCGA-98-A53H-01A,0.024,0.05,0.047,0.003,0.024,0.002,0.042,0.12,0.183,0.067,0.076,0.007,0.006,0.019,0.003,0.325,0.325,LUSC,0.5303,,0.4496,0.8,0.3879,
TCGA-37-A5EM-01A,0.001,0.0,0.031,0.002,0.021,0.0,0.026,0.054,0.194,0.01,0.103,0.0,0.0,0.012,0.011,0.534,0.534,LUSC,0.6633,,0.6766,0.8,0.604,
TCGA-63-A5MU-01A,0.003,0.0,0.004,0.0,0.004,0.0,0.001,0.023,0.013,0.005,0.011,0.01,0.0,0.007,0.004,0.914,0.914,LUSC,0.9704,,0.8008,0.75,0.8006,
TCGA-39-5016-01A,0.002,0.022,0.035,0.013,0.007,0.0,0.017,0.022,0.034,0.0,0.093,0.0,0.0,0.003,0.0,0.751,0.751,LUSC,0.8189,0.51,0.734,0.75,0.7433,
TCGA-33-4582-01A,0.002,0.0,0.003,0.0,0.006,0.0,0.0,0.005,0.017,0.0,0.025,0.0,0.0,0.0,0.0,0.941,0.941,LUSC,0.9504,0.54,0.6978,0.675,0.6796,
TCGA-85-8666-01A,0.0,0.0,0.024,0.0,0.012,0.0,0.01,0.052,0.133,0.014,0.103,0.0,0.0,0.018,0.017,0.614,0.614,LUSC,0.7236,,0.5586,0.575,0.6352,
TCGA-66-2791-01A,0.038,0.014,0.037,0.009,0.027,0.0,0.006,0.036,0.141,0.009,0.129,0.004,0.006,0.009,0.001,0.534,0.534,LUSC,0.6343,,,0.7,0.6526,
TCGA-6A-AB49-01A,0.0,0.0,0.003,0.003,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.986,0.986,LUSC,0.9782,,,0.8,0.7967,
TCGA-66-2782-01A,0.022,0.006,0.024,0.002,0.008,0.0,0.002,0.028,0.12,0.007,0.109,0.0,0.002,0.014,0.003,0.653,0.653,LUSC,0.6814,0.35,,0.75,0.5779,
TCGA-39-5036-01A,0.014,0.0,0.004,0.0,0.01,0.0,0.002,0.008,0.005,0.005,0.038,0.0,0.003,0.001,0.0,0.91,0.91,LUSC,0.95,0.64,0.7558,0.725,0.7588,
TCGA-NK-A5CX-01A,0.017,0.0,0.017,0.003,0.016,0.0,0.003,0.041,0.134,0.003,0.072,0.0,0.0,0.01,0.001,0.682,0.682,LUSC,0.7655,,0.6073,0.8,0.6126,
TCGA-77-8154-01A,0.005,0.003,0.004,0.0,0.006,0.0,0.001,0.043,0.047,0.007,0.019,0.001,0.0,0.005,0.002,0.857,0.857,LUSC,0.9516,0.68,0.6713,0.75,0.8077,
TCGA-37-4132-01A,0.073,0.002,0.021,0.017,0.022,0.0,0.001,0.025,0.051,0.01,0.081,0.0,0.0,0.001,0.0,0.696,0.696,LUSC,0.7722,0.63,,0.75,0.7019,
TCGA-98-8020-01A,0.012,0.0,0.026,0.003,0.012,0.0,0.015,0.074,0.19,0.014,0.084,0.0,0.0,0.01,0.001,0.559,0.559,LUSC,0.7277,0.46,0.4754,0.8,0.5991,
TCGA-56-A5DS-01A,0.036,0.019,0.039,0.001,0.019,0.0,0.023,0.053,0.096,0.014,0.024,0.002,0.0,0.024,0.013,0.637,0.637,LUSC,0.8132,,0.4649,0.7,0.5814,
TCGA-60-2707-01A,0.007,0.0,0.011,0.0,0.003,0.0,0.002,0.041,0.189,0.005,0.09,0.0,0.0,0.019,0.02,0.613,0.613,LUSC,0.7195,0.43,,0.7,0.6296,
TCGA-66-2734-01A,0.0,0.0,0.013,0.0,0.001,0.0,0.011,0.036,0.117,0.006,0.133,0.0,0.0,0.03,0.017,0.635,0.635,LUSC,0.6814,0.22,,0.7,0.5779,
TCGA-66-2742-01A,0.028,0.004,0.01,0.0,0.01,0.0,0.002,0.034,0.089,0.014,0.078,0.0,0.0,0.024,0.0,0.707,0.707,LUSC,0.7986,0.45,,0.85,0.737,
TCGA-22-5481-01A,0.044,0.009,0.01,0.0,0.034,0.0,0.022,0.012,0.039,0.005,0.042,0.0,0.0,0.0,0.0,0.782,0.782,LUSC,0.8219,0.69,0.5504,0.8,0.7686,
TCGA-21-5787-01A,0.026,0.001,0.029,0.055,0.014,0.0,0.0,0.056,0.052,0.014,0.088,0.0,0.0,0.0,0.001,0.665,0.665,LUSC,0.6725,0.5,0.6508,0.75,0.614,
TCGA-66-2783-01A,0.042,0.002,0.012,0.0,0.013,0.0,0.008,0.023,0.057,0.011,0.057,0.0,0.0,0.009,0.002,0.763,0.763,LUSC,0.8073,0.57,,0.625,0.7488,
TCGA-92-8063-01A,0.0,0.0,0.024,0.001,0.012,0.0,0.001,0.043,0.131,0.013,0.082,0.0,0.0,0.013,0.0,0.679,0.679,LUSC,0.8332,0.51,0.627,0.75,0.6465,
TCGA-66-2757-01A,0.013,0.004,0.015,0.004,0.028,0.0,0.006,0.031,0.061,0.017,0.084,0.0,0.0,0.002,0.0,0.733,0.733,LUSC,0.8129,0.86,,0.85,0.7913,
TCGA-39-5022-01A,0.105,0.009,0.034,0.025,0.034,0.0,0.04,0.051,0.147,0.023,0.128,0.001,0.002,0.012,0.001,0.39,0.39,LUSC,0.5074,0.25,0.4228,0.675,0.3782,
TCGA-94-A5I6-01A,0.001,0.0,0.008,0.0,0.008,0.0,0.007,0.016,0.09,0.008,0.05,0.001,0.0,0.009,0.004,0.799,0.799,LUSC,0.9003,,0.7077,0.6,0.8752,
TCGA-85-7698-01A,0.01,0.016,0.032,0.004,0.018,0.0,0.019,0.047,0.192,0.009,0.079,0.0,0.001,0.01,0.0,0.561,0.561,LUSC,0.7434,0.64,0.7482,0.625,0.7388,
TCGA-37-4141-01A,0.023,0.0,0.01,0.024,0.018,0.0,0.01,0.024,0.096,0.007,0.078,0.004,0.0,0.001,0.0,0.704,0.704,LUSC,0.8208,0.75,,0.775,0.7672,
TCGA-66-2753-01A,0.017,0.008,0.021,0.0,0.009,0.0,0.012,0.033,0.09,0.013,0.057,0.0,0.0,0.016,0.005,0.718,0.718,LUSC,0.8078,0.39,,0.7,0.7495,
TCGA-43-A474-01A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.126,0.004,0.008,0.0,0.001,0.003,0.0,0.847,0.847,LUSC,0.9443,,0.497,0.7,0.836,
TCGA-63-5128-01A,0.003,0.0,0.0,0.0,0.002,0.0,0.0,0.016,0.076,0.006,0.036,0.0,0.0,0.005,0.0,0.856,0.856,LUSC,0.9143,0.72,0.8305,0.8,0.8456,
TCGA-56-8625-01A,0.03,0.005,0.035,0.035,0.028,0.001,0.018,0.042,0.185,0.014,0.224,0.003,0.006,0.019,0.001,0.355,0.355,LUSC,0.4464,,0.6131,0.75,0.4194,
TCGA-63-A5MB-01A,0.003,0.005,0.01,0.004,0.017,0.0,0.009,0.034,0.052,0.011,0.063,0.0,0.001,0.004,0.0,0.785,0.785,LUSC,0.9038,,0.8295,0.9,0.836,
TCGA-22-5471-01A,0.011,0.001,0.031,0.027,0.032,0.0,0.018,0.023,0.087,0.002,0.07,0.0,0.0,0.001,0.0,0.695,0.695,LUSC,0.7564,0.44,0.6585,0.65,0.6566,
TCGA-56-A4BX-01A,0.0,0.0,0.001,0.0,0.002,0.0,0.0,0.026,0.003,0.004,0.013,0.001,0.001,0.005,0.001,0.943,0.943,LUSC,0.9932,,0.8178,0.95,0.8206,
TCGA-63-7021-01A,0.057,0.001,0.022,0.008,0.021,0.0,0.003,0.049,0.107,0.007,0.091,0.0,0.0,0.015,0.003,0.615,0.615,LUSC,0.7353,0.26,0.4602,0.6,0.511,
TCGA-85-A511-01A,0.043,0.007,0.032,0.002,0.021,0.0,0.0,0.035,0.222,0.008,0.075,0.002,0.0,0.016,0.003,0.533,0.533,LUSC,0.7106,,0.5793,0.95,0.6176,
TCGA-66-2755-01A,0.008,0.015,0.053,0.001,0.024,0.0,0.086,0.038,0.116,0.008,0.167,0.0,0.0,0.012,0.005,0.467,0.467,LUSC,0.5703,0.3,,0.825,0.4474,
TCGA-46-3769-01A,0.007,0.001,0.023,0.025,0.002,0.0,0.003,0.028,0.111,0.008,0.166,0.0,0.0,0.005,0.0,0.618,0.618,LUSC,0.6878,0.47,,0.75,0.6086,
TCGA-21-1070-01A,0.031,0.014,0.045,0.018,0.018,0.0,0.022,0.051,0.079,0.009,0.085,0.001,0.0,0.018,0.014,0.596,0.596,LUSC,0.6819,0.5,,0.95,0.6078,
TCGA-22-5477-01A,0.006,0.001,0.008,0.001,0.019,0.0,0.005,0.037,0.033,0.011,0.058,0.0,0.005,0.01,0.0,0.804,0.804,LUSC,0.9099,0.73,0.88,0.9,0.8716,
TCGA-18-3412-01A,0.01,0.0,0.013,0.0,0.008,0.0,0.003,0.023,0.049,0.007,0.055,0.0,0.0,0.002,0.013,0.815,0.815,LUSC,0.8637,0.78,,0.865,0.9025,
TCGA-34-5929-01A,0.004,0.005,0.038,0.0,0.011,0.0,0.016,0.033,0.081,0.013,0.045,0.0,0.0,0.011,0.0,0.743,0.743,LUSC,0.8568,0.76,0.3474,0.8,0.692,
TCGA-NK-A5CT-01A,0.001,0.0,0.004,0.006,0.0,0.0,0.002,0.022,0.009,0.0,0.018,0.0,0.001,0.019,0.0,0.919,0.919,LUSC,0.9169,,0.4686,0.95,0.6573,
TCGA-46-6025-01A,0.009,0.0,0.003,0.0,0.004,0.0,0.0,0.023,0.086,0.0,0.028,0.0,0.0,0.002,0.0,0.843,0.843,LUSC,0.8949,0.55,0.7944,0.75,0.7932,
TCGA-NK-A7XE-01A,0.0,0.0,0.002,0.003,0.0,0.0,0.003,0.008,0.006,0.0,0.021,0.0,0.0,0.001,0.0,0.956,0.956,LUSC,0.9401,,,0.8,0.7709,
TCGA-33-AASI-01A,0.02,0.022,0.015,0.008,0.0,0.0,0.022,0.027,0.016,0.005,0.011,0.0,0.0,0.0,0.0,0.853,0.853,LUSC,0.8692,,,0.65,0.8567,
TCGA-56-A4ZJ-01A,0.0,0.0,0.026,0.001,0.006,0.0,0.028,0.08,0.218,0.041,0.144,0.0,0.004,0.015,0.0,0.438,0.438,LUSC,0.5791,,0.5599,0.61,0.4783,
TCGA-34-5239-01A,0.019,0.006,0.038,0.02,0.022,0.001,0.047,0.052,0.255,0.018,0.095,0.006,0.001,0.011,0.001,0.407,0.407,LUSC,0.5844,0.45,0.596,0.725,0.5599,
TCGA-66-2754-01A,0.004,0.004,0.011,0.002,0.006,0.0,0.0,0.02,0.009,0.013,0.054,0.0,0.0,0.0,0.0,0.876,0.876,LUSC,0.9596,0.87,,0.9,0.9556,
TCGA-66-2756-01A,0.03,0.0,0.01,0.0,0.016,0.0,0.0,0.025,0.044,0.024,0.047,0.001,0.0,0.002,0.004,0.797,0.797,LUSC,0.8957,0.72,,0.85,0.8456,
TCGA-58-8390-01A,0.0,0.0,0.019,0.001,0.011,0.0,0.031,0.036,0.193,0.007,0.034,0.0,0.0,0.017,0.008,0.643,0.643,LUSC,0.7964,,0.7239,0.8,0.734,
TCGA-77-A5GB-01B,0.041,0.0,0.021,0.001,0.019,0.0,0.001,0.031,0.154,0.001,0.105,0.001,0.0,0.011,0.001,0.615,0.615,LUSC,0.724,,0.5294,0.8,0.6358,
TCGA-O2-A52S-01A,0.013,0.002,0.02,0.016,0.022,0.0,0.021,0.029,0.036,0.003,0.099,0.001,0.0,0.011,0.0,0.726,0.726,LUSC,0.8661,,0.7981,0.7,0.8131,
TCGA-60-2713-01A,0.008,0.0,0.034,0.001,0.032,0.0,0.006,0.05,0.187,0.009,0.19,0.0,0.0,0.01,0.001,0.471,0.471,LUSC,0.6019,0.63,,0.875,0.7603,
TCGA-37-A5EN-01A,0.006,0.018,0.019,0.004,0.02,0.0,0.024,0.031,0.041,0.007,0.029,0.002,0.0,0.003,0.0,0.796,0.796,LUSC,0.9073,,0.7022,0.7,0.8846,
TCGA-56-8626-01A,0.008,0.0,0.014,0.001,0.014,0.0,0.008,0.084,0.181,0.019,0.075,0.0,0.001,0.016,0.001,0.579,0.579,LUSC,0.8318,,0.749,0.6,0.7398,
TCGA-L3-A4E7-01A,0.018,0.0,0.014,0.0,0.011,0.0,0.012,0.048,0.072,0.02,0.068,0.0,0.001,0.02,0.001,0.716,0.716,LUSC,0.8198,,0.5279,0.85,0.7243,
TCGA-22-5472-01A,0.0,0.0,0.016,0.0,0.01,0.0,0.019,0.07,0.061,0.019,0.103,0.0,0.007,0.012,0.001,0.682,0.682,LUSC,0.8038,0.65,0.6965,0.8,0.7454,
TCGA-63-A5MW-01A,0.002,0.004,0.005,0.011,0.023,0.0,0.009,0.061,0.27,0.017,0.027,0.0,0.004,0.01,0.001,0.554,0.554,LUSC,0.8621,,0.8186,0.65,0.8216,
TCGA-63-A5M9-01A,0.014,0.001,0.015,0.002,0.016,0.0,0.009,0.028,0.078,0.008,0.069,0.005,0.001,0.003,0.0,0.75,0.75,LUSC,0.8536,,0.7933,0.95,0.8116,
TCGA-60-2710-01A,0.007,0.005,0.031,0.002,0.018,0.0,0.034,0.059,0.104,0.023,0.108,0.002,0.0,0.017,0.001,0.589,0.589,LUSC,0.7404,0.65,,0.875,0.7792,
TCGA-77-6843-01A,0.001,0.001,0.011,0.0,0.005,0.0,0.005,0.029,0.009,0.007,0.031,0.0,0.002,0.008,0.0,0.891,0.891,LUSC,0.9662,0.74,0.726,0.85,0.7887,
TCGA-21-5786-01A,0.029,0.002,0.012,0.0,0.013,0.0,0.003,0.03,0.142,0.003,0.04,0.0,0.0,0.004,0.0,0.721,0.721,LUSC,0.8599,0.56,0.7458,0.8,0.7458,
TCGA-68-7755-01A,0.007,0.0,0.006,0.0,0.01,0.0,0.002,0.042,0.074,0.014,0.031,0.001,0.0,0.001,0.0,0.812,0.812,LUSC,0.8906,0.62,0.8289,0.7,0.7922,
TCGA-85-A50Z-01A,0.017,0.0,0.004,0.002,0.0,0.0,0.001,0.012,0.018,0.0,0.024,0.0,0.003,0.023,0.0,0.895,0.895,LUSC,0.8554,,0.4358,0.95,0.7019,
TCGA-66-2737-01A,0.026,0.0,0.019,0.001,0.021,0.0,0.006,0.034,0.244,0.013,0.116,0.0,0.001,0.006,0.0,0.512,0.512,LUSC,0.6381,0.31,,0.7,0.5191,
TCGA-NC-A5HK-01A,0.018,0.0,0.001,0.019,0.0,0.0,0.0,0.02,0.044,0.011,0.013,0.001,0.0,0.013,0.0,0.859,0.859,LUSC,0.9297,,0.7638,1.0,0.8361,
TCGA-85-A4JC-01A,0.019,0.0,0.016,0.0,0.008,0.0,0.01,0.034,0.167,0.013,0.044,0.0,0.0,0.014,0.015,0.659,0.659,LUSC,0.7599,,0.4186,0.85,0.6845,
TCGA-58-A46J-01A,0.012,0.003,0.013,0.001,0.012,0.0,0.008,0.082,0.033,0.021,0.076,0.001,0.0,0.01,0.0,0.729,0.729,LUSC,0.8274,,0.5103,0.6,0.7761,
TCGA-46-6026-01A,0.005,0.008,0.007,0.0,0.011,0.001,0.001,0.026,0.036,0.013,0.017,0.0,0.004,0.009,0.0,0.862,0.862,LUSC,0.9631,0.9,0.1454,0.8,0.8758,
TCGA-46-3765-01A,0.048,0.006,0.019,0.0,0.016,0.0,0.002,0.024,0.085,0.003,0.071,0.0,0.0,0.003,0.005,0.717,0.717,LUSC,0.8042,0.36,,0.75,0.7446,
TCGA-O2-A52V-01A,0.013,0.006,0.034,0.0,0.004,0.0,0.024,0.035,0.094,0.01,0.07,0.0,0.0,0.018,0.006,0.686,0.686,LUSC,0.8132,,0.5353,0.75,0.7568,
TCGA-92-7341-01A,0.01,0.0,0.016,0.0,0.006,0.0,0.0,0.033,0.134,0.001,0.076,0.0,0.0,0.003,0.0,0.718,0.718,LUSC,0.8267,0.52,0.7699,0.65,0.7643,
TCGA-51-4080-01A,0.0,0.0,0.005,0.0,0.006,0.0,0.0,0.02,0.016,0.005,0.038,0.0,0.0,0.0,0.0,0.909,0.909,LUSC,0.9407,0.96,,0.9,0.93,
TCGA-56-7730-01A,0.0,0.0,0.005,0.0,0.006,0.0,0.001,0.029,0.016,0.009,0.016,0.001,0.0,0.002,0.0,0.915,0.915,LUSC,0.9873,0.8,0.8831,0.75,0.9094,
TCGA-NC-A5HO-01A,0.001,0.0,0.004,0.004,0.008,0.0,0.003,0.016,0.016,0.0,0.016,0.0,0.0,0.005,0.014,0.913,0.913,LUSC,0.9058,,0.72,0.75,0.7913,
TCGA-21-1079-01A,0.007,0.0,0.009,0.0,0.001,0.0,0.0,0.068,0.249,0.01,0.053,0.0,0.0,0.006,0.006,0.59,0.59,LUSC,0.792,0.6,,0.8,0.7281,
TCGA-21-1076-01A.1,0.013,0.007,0.056,0.001,0.027,0.0,0.029,0.067,0.153,0.018,0.285,0.002,0.0,0.017,0.001,0.322,0.322,LUSC,0.4538,0.2,,,0.3107,
TCGA-NC-A5HT-01A,0.007,0.0,0.002,0.0,0.003,0.0,0.0,0.041,0.044,0.027,0.0,0.0,0.0,0.004,0.0,0.871,0.871,LUSC,0.9721,,0.619,0.7,0.6573,
TCGA-56-6545-01A,0.024,0.007,0.043,0.003,0.012,0.001,0.023,0.067,0.302,0.013,0.118,0.001,0.0,0.019,0.001,0.366,0.366,LUSC,0.5419,0.33,0.562,0.7,0.4759,
TCGA-85-8582-01A,0.014,0.022,0.027,0.0,0.009,0.0,0.001,0.061,0.375,0.012,0.062,0.0,0.0,0.019,0.002,0.396,0.396,LUSC,0.6787,,0.6216,0.6,0.5901,
TCGA-66-2787-01A,0.024,0.01,0.015,0.003,0.046,0.0,0.005,0.046,0.078,0.011,0.113,0.001,0.0,0.009,0.001,0.637,0.637,LUSC,0.7357,0.35,,0.75,0.6515,
TCGA-60-2698-01A,0.01,0.0,0.031,0.002,0.034,0.0,0.019,0.063,0.085,0.013,0.15,0.004,0.0,0.009,0.005,0.574,0.574,LUSC,0.6914,0.41,,0.8,0.5914,
TCGA-O2-A5IB-01A,0.003,0.0,0.005,0.001,0.006,0.0,0.0,0.02,0.022,0.009,0.009,0.0,0.0,0.006,0.0,0.918,0.918,LUSC,0.9834,,0.9212,0.9,0.9422,
