,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,Cancer Cells,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes,Cancer type,ESTIMATE,ABSOLUTE,LUMP,IHC,CPE,Unnamed: 7
TCGA-CV-7255-01A,0.0,0.0,0.005,0.0,0.0,0.0,0.913,0.003,0.018,0.037,0.016,0.001,0.004,0.0,0.0,0.002,HNSC,0.9509,0.64,0.7071,0.85,0.7697,
TCGA-CR-5243-01A,0.022,0.003,0.039,0.014,0.026,0.0,0.648,0.022,0.058,0.13,0.023,0.012,0.002,0.0,0.001,0.0,HNSC,0.7756,0.81,0.6993,0.9,0.6936,
TCGA-P3-A6T5-01A,0.0,0.0,0.006,0.003,0.0,0.0,0.893,0.02,0.011,0.013,0.021,0.014,0.001,0.0,0.018,0.0,HNSC,0.8452,,0.7508,0.65,0.7419,
TCGA-CV-6952-01A,0.007,0.0,0.016,0.008,0.01,0.0,0.815,0.022,0.034,0.018,0.033,0.014,0.003,0.0,0.012,0.006,HNSC,0.8374,0.52,0.6229,0.55,0.7229,
TCGA-D6-A6ES-01A,0.0,0.0,0.005,0.001,0.001,0.0,0.938,0.004,0.018,0.0,0.005,0.013,0.001,0.0,0.009,0.007,HNSC,0.8752,,0.63,0.8,0.841,
TCGA-CN-5366-01A,0.0,0.0,0.008,0.013,0.011,0.0,0.736,0.006,0.063,0.082,0.03,0.04,0.002,0.0,0.007,0.0,HNSC,0.7801,0.26,0.632,0.8,0.6571,
TCGA-CQ-6223-01A,0.003,0.0,0.008,0.008,0.007,0.0,0.918,0.014,0.001,0.0,0.005,0.031,0.003,0.0,0.0,0.001,HNSC,0.8655,0.51,0.6862,0.75,0.7286,
TCGA-F7-7848-01A,0.016,0.003,0.021,0.0,0.017,0.0,0.748,0.02,0.066,0.066,0.013,0.015,0.001,0.0,0.001,0.012,HNSC,0.7935,0.57,0.3663,0.725,0.6357,
TCGA-CV-A6JM-01A,0.005,0.0,0.009,0.002,0.002,0.001,0.899,0.0,0.01,0.002,0.017,0.042,0.001,0.0,0.002,0.008,HNSC,0.8738,,0.6426,0.65,0.8391,
TCGA-CN-5359-01A,0.005,0.002,0.036,0.008,0.027,0.001,0.505,0.022,0.048,0.216,0.012,0.078,0.003,0.0,0.019,0.017,HNSC,0.5299,0.19,0.5122,0.8,0.4169,
TCGA-P3-A5QA-01A,0.004,0.0,0.008,0.009,0.0,0.0,0.747,0.012,0.014,0.177,0.016,0.01,0.002,0.0,0.0,0.0,HNSC,0.8654,,0.654,0.6,0.6573,
TCGA-CN-4734-01A,0.0,0.0,0.015,0.046,0.008,0.0,0.761,0.033,0.031,0.051,0.016,0.023,0.002,0.0,0.001,0.012,HNSC,0.7051,0.51,0.5705,0.85,0.6282,
TCGA-CV-6441-01A,0.0,0.0,0.002,0.002,0.002,0.0,0.907,0.012,0.003,0.044,0.018,0.009,0.0,0.0,0.0,0.0,HNSC,0.9704,0.7,0.8564,0.8,0.8463,
TCGA-CV-A6JY-01A,0.004,0.0,0.004,0.001,0.001,0.001,0.924,0.008,0.035,0.0,0.007,0.004,0.003,0.0,0.004,0.002,HNSC,0.9397,,0.5541,0.92,0.7466,
TCGA-D6-6825-01A,0.006,0.0,0.05,0.021,0.028,0.001,0.631,0.031,0.068,0.067,0.021,0.066,0.004,0.0,0.003,0.003,HNSC,0.642,0.42,0.5255,0.65,0.5428,
TCGA-CR-5247-01A,0.0,0.0,0.001,0.0,0.0,0.0,0.704,0.004,0.017,0.258,0.005,0.009,0.001,0.0,0.0,0.0,HNSC,0.8715,0.68,0.6286,0.75,0.8218,
TCGA-CV-7410-01A,0.011,0.132,0.073,0.012,0.029,0.008,0.381,0.051,0.112,0.09,0.039,0.04,0.003,0.0,0.02,0.001,HNSC,0.5422,0.24,0.355,0.67,0.3888,
TCGA-CV-7091-01A,0.0,0.0,0.016,0.003,0.006,0.0,0.829,0.02,0.033,0.06,0.013,0.016,0.002,0.0,0.0,0.0,HNSC,0.8205,0.45,0.5088,0.8,0.6458,
TCGA-BA-5153-01A,0.024,0.01,0.041,0.064,0.029,0.0,0.668,0.04,0.037,0.043,0.013,0.028,0.001,0.001,0.001,0.0,HNSC,0.7827,0.78,0.7504,0.8,0.8111,
TCGA-CV-7428-01A,0.0,0.0,0.014,0.017,0.008,0.0,0.8,0.026,0.032,0.038,0.023,0.033,0.001,0.001,0.001,0.006,HNSC,0.7823,0.62,0.4317,0.8,0.7328,
TCGA-CX-7086-01A,0.004,0.001,0.009,0.001,0.003,0.0,0.895,0.013,0.037,0.007,0.008,0.007,0.001,0.0,0.0,0.014,HNSC,0.9269,0.69,0.6398,0.8,0.8171,
TCGA-CN-5364-01A,0.0,0.0,0.01,0.007,0.0,0.0,0.803,0.018,0.024,0.066,0.023,0.047,0.002,0.0,0.001,0.0,HNSC,0.8141,0.42,0.6385,0.75,0.6783,
TCGA-BA-A6DB-01A,0.006,0.002,0.032,0.003,0.032,0.002,0.605,0.068,0.043,0.109,0.036,0.029,0.007,0.002,0.017,0.005,HNSC,0.6553,,0.5884,0.6,0.5511,
TCGA-CQ-5325-01A,0.048,0.001,0.028,0.042,0.023,0.001,0.476,0.056,0.045,0.112,0.048,0.079,0.006,0.002,0.026,0.008,HNSC,0.5247,0.19,0.4515,0.705,0.3776,
TCGA-CN-4731-01A,0.001,0.0,0.005,0.001,0.001,0.0,0.725,0.03,0.013,0.195,0.003,0.021,0.002,0.002,0.0,0.0,HNSC,0.8472,0.64,0.5378,0.8,0.7358,
TCGA-CV-7427-01A,0.0,0.0,0.026,0.033,0.016,0.0,0.757,0.057,0.04,0.009,0.003,0.055,0.001,0.001,0.0,0.003,HNSC,0.7458,0.51,0.5074,0.755,0.6407,
TCGA-CR-6467-01A,0.025,0.046,0.042,0.023,0.045,0.0,0.653,0.045,0.039,0.041,0.012,0.027,0.001,0.001,0.0,0.001,HNSC,0.7638,0.64,0.728,0.8,0.7151,
TCGA-CV-7183-01A,0.0,0.0,0.002,0.001,0.0,0.0,0.922,0.007,0.033,0.012,0.0,0.0,0.01,0.0,0.0,0.012,HNSC,0.9058,0.5,0.6794,0.85,0.6475,
TCGA-CV-A6JN-01A,0.0,0.0,0.009,0.012,0.001,0.0,0.904,0.023,0.018,0.0,0.011,0.004,0.001,0.0,0.011,0.004,HNSC,0.8448,,0.6077,0.8,0.6573,
TCGA-D6-A6EN-01A,0.0,0.0,0.023,0.028,0.012,0.0,0.831,0.028,0.017,0.0,0.001,0.057,0.0,0.0,0.001,0.0,HNSC,0.7291,,0.5052,0.7,0.6126,
TCGA-CQ-A4C7-01A,0.0,0.0,0.017,0.003,0.004,0.0,0.705,0.011,0.061,0.125,0.051,0.021,0.001,0.0,0.001,0.0,HNSC,0.8083,,0.7162,0.9,0.7502,
TCGA-CV-5435-01A,0.0,0.001,0.003,0.0,0.0,0.0,0.815,0.008,0.016,0.122,0.017,0.017,0.0,0.0,0.0,0.0,HNSC,0.9279,0.67,0.9141,0.75,0.8554,
TCGA-CR-7370-01A,0.005,0.0,0.01,0.003,0.006,0.0,0.752,0.006,0.053,0.112,0.017,0.032,0.002,0.001,0.001,0.0,HNSC,0.8675,,0.7515,0.9,0.7867,
TCGA-CN-4722-01A,0.011,0.0,0.011,0.0,0.01,0.0,0.747,0.012,0.079,0.079,0.023,0.006,0.003,0.0,0.001,0.017,HNSC,0.8035,0.32,0.5678,0.8,0.5697,
TCGA-F7-8489-01A,0.01,0.0,0.033,0.024,0.014,0.001,0.744,0.057,0.044,0.034,0.005,0.029,0.0,0.0,0.005,0.0,HNSC,0.753,,0.5228,0.6,0.6751,
TCGA-CV-A6K2-01A,0.0,0.0,0.005,0.004,0.0,0.0,0.889,0.012,0.014,0.038,0.002,0.032,0.002,0.0,0.002,0.001,HNSC,,,0.4927,0.6,0.6596,
TCGA-HD-8634-01A,0.0,0.0,0.009,0.003,0.0,0.0,0.92,0.02,0.025,0.0,0.008,0.001,0.004,0.0,0.0,0.011,HNSC,0.8984,,0.667,0.65,0.6435,
TCGA-CN-6994-01A,0.0,0.0,0.013,0.003,0.001,0.0,0.741,0.013,0.025,0.153,0.001,0.048,0.001,0.0,0.0,0.0,HNSC,0.8127,0.56,0.7775,0.75,0.7647,
TCGA-D6-A4Z9-01A,0.0,0.0,0.012,0.011,0.002,0.0,0.852,0.011,0.031,0.041,0.016,0.011,0.002,0.0,0.003,0.007,HNSC,0.861,,0.6835,0.95,0.7243,
TCGA-CR-7376-01A,0.01,0.001,0.04,0.033,0.019,0.001,0.242,0.036,0.09,0.325,0.032,0.16,0.006,0.001,0.003,0.001,HNSC,0.3384,0.16,0.4652,0.6,0.3605,
TCGA-CR-7391-01A,0.009,0.0,0.036,0.004,0.021,0.001,0.59,0.046,0.084,0.106,0.038,0.037,0.006,0.0,0.007,0.013,HNSC,0.6057,0.17,0.52,0.8,0.4728,
TCGA-T2-A6X2-01A,0.0,0.0,0.008,0.024,0.007,0.0,0.814,0.016,0.042,0.048,0.009,0.029,0.001,0.0,0.0,0.002,HNSC,0.7893,,0.6957,0.65,0.7244,
TCGA-BA-4074-01A,0.0,0.0,0.008,0.0,0.0,0.0,0.772,0.01,0.018,0.155,0.018,0.012,0.003,0.0,0.0,0.003,HNSC,0.8022,0.61,0.5195,0.8,0.7216,
TCGA-CN-6022-01A,0.0,0.001,0.029,0.001,0.003,0.0,0.529,0.024,0.061,0.215,0.034,0.097,0.003,0.0,0.0,0.002,HNSC,0.7005,0.37,0.5225,0.65,0.5588,
TCGA-CN-A6V3-01A,0.014,0.0,0.015,0.019,0.009,0.0,0.866,0.017,0.023,0.004,0.003,0.022,0.001,0.0,0.0,0.004,HNSC,0.8639,,0.4914,0.95,0.7466,
TCGA-QK-A8Z7-01A,0.005,0.007,0.01,0.0,0.001,0.0,0.865,0.003,0.017,0.061,0.014,0.012,0.001,0.0,0.002,0.002,HNSC,0.9362,,0.3067,0.7,0.7913,
TCGA-CN-A497-01A,0.009,0.001,0.019,0.001,0.01,0.0,0.789,0.019,0.049,0.062,0.021,0.018,0.002,0.0,0.0,0.0,HNSC,0.8609,,0.4656,0.8,0.7019,
TCGA-F7-A50G-01A,0.0,0.0,0.015,0.011,0.015,0.0,0.794,0.041,0.059,0.007,0.015,0.028,0.004,0.0,0.008,0.002,HNSC,0.7799,,0.5958,0.75,0.7116,
TCGA-IQ-A61I-01A,0.018,0.002,0.055,0.016,0.002,0.001,0.825,0.022,0.009,0.013,0.004,0.022,0.0,0.0,0.011,0.001,HNSC,0.8776,,0.7317,0.9,0.7195,
TCGA-CR-7373-01A,0.006,0.0,0.039,0.024,0.012,0.001,0.738,0.024,0.065,0.021,0.018,0.045,0.002,0.0,0.003,0.002,HNSC,0.7511,0.61,0.589,0.7,0.7069,
TCGA-CN-A63T-01A,0.008,0.0,0.026,0.006,0.006,0.0,0.819,0.015,0.016,0.03,0.013,0.04,0.001,0.0,0.0,0.019,HNSC,0.7861,,0.4206,0.6,0.6573,
TCGA-CN-6019-01A,0.006,0.0,0.014,0.0,0.01,0.0,0.336,0.022,0.047,0.38,0.013,0.167,0.002,0.001,0.001,0.001,HNSC,0.4987,0.36,0.6898,0.55,0.5361,
TCGA-CR-7386-01A,0.006,0.0,0.025,0.003,0.014,0.0,0.377,0.04,0.077,0.345,0.023,0.085,0.003,0.0,0.001,0.001,HNSC,0.5107,0.31,0.5647,0.65,0.4901,
TCGA-HD-A6HZ-01A,0.022,0.001,0.033,0.003,0.017,0.001,0.64,0.026,0.055,0.091,0.027,0.051,0.006,0.0,0.009,0.017,HNSC,0.7036,,0.5093,0.7,0.6081,
TCGA-QK-A6IH-01A,0.0,0.0,0.001,0.003,0.006,0.0,0.931,0.002,0.017,0.006,0.017,0.017,0.0,0.0,0.0,0.0,HNSC,0.8703,,0.6607,0.8,0.6573,
TCGA-CN-6011-01A,0.0,0.0,0.002,0.023,0.008,0.0,0.916,0.003,0.004,0.002,0.01,0.021,0.001,0.0,0.0,0.009,HNSC,0.8591,0.69,0.7452,0.825,0.8154,
TCGA-CR-6474-01A,0.008,0.0,0.022,0.0,0.003,0.001,0.495,0.022,0.066,0.303,0.021,0.036,0.004,0.0,0.016,0.002,HNSC,0.6473,0.2,0.572,0.85,0.5317,
TCGA-CV-6939-01A,0.013,0.01,0.028,0.01,0.02,0.0,0.663,0.036,0.085,0.093,0.01,0.029,0.002,0.0,0.0,0.0,HNSC,0.7849,0.3,0.5873,0.8,0.6258,
TCGA-D6-8568-01A,0.013,0.0,0.014,0.0,0.009,0.001,0.668,0.013,0.084,0.094,0.044,0.018,0.004,0.0,0.012,0.024,HNSC,0.7781,,0.6255,0.6,0.7092,
TCGA-HD-A634-01A,0.005,0.002,0.006,0.0,0.001,0.0,0.945,0.001,0.011,0.004,0.024,0.0,0.0,0.0,0.0,0.001,HNSC,0.996,,0.7276,0.95,0.7913,
TCGA-CV-A45O-01A,0.0,0.0,0.009,0.006,0.007,0.0,0.91,0.01,0.003,0.0,0.001,0.032,0.002,0.0,0.001,0.02,HNSC,0.8283,,0.4223,0.75,0.7774,
TCGA-T3-A92N-01A,0.0,0.0,0.005,0.013,0.0,0.0,0.907,0.004,0.018,0.006,0.0,0.039,0.0,0.0,0.007,0.0,HNSC,0.8699,,0.7515,0.9,0.7913,
TCGA-CV-7438-01A,0.01,0.0,0.019,0.0,0.0,0.0,0.726,0.034,0.035,0.094,0.047,0.03,0.001,0.0,0.001,0.0,HNSC,0.7958,0.48,0.5843,0.65,0.66,
TCGA-CV-A6K1-01A,0.0,0.0,0.006,0.018,0.001,0.0,0.893,0.001,0.028,0.001,0.026,0.013,0.0,0.001,0.01,0.002,HNSC,0.8527,,0.5876,0.65,0.7019,
TCGA-CN-5363-01A,0.003,0.0,0.011,0.019,0.001,0.0,0.672,0.02,0.058,0.111,0.049,0.053,0.001,0.0,0.001,0.0,HNSC,0.7366,0.51,0.6243,0.7,0.6496,
TCGA-CV-6956-01A,0.0,0.0,0.001,0.0,0.0,0.0,0.893,0.003,0.031,0.037,0.027,0.001,0.005,0.0,0.0,0.002,HNSC,0.9629,0.55,0.5893,0.8,0.7155,
TCGA-CV-7263-01A,0.013,0.002,0.014,0.002,0.015,0.0,0.626,0.025,0.036,0.164,0.028,0.066,0.005,0.001,0.0,0.001,HNSC,0.7431,0.4,0.5098,0.625,0.5422,
TCGA-CN-A49C-01A,0.003,0.001,0.014,0.005,0.005,0.0,0.913,0.017,0.016,0.004,0.006,0.015,0.001,0.0,0.0,0.002,HNSC,0.9376,,0.8713,0.95,0.9253,
TCGA-CV-7097-01A,0.0,0.0,0.016,0.017,0.0,0.0,0.687,0.006,0.028,0.129,0.032,0.071,0.004,0.001,0.001,0.006,HNSC,0.7137,0.54,0.7085,0.75,0.6835,
TCGA-IQ-A6SG-01A,0.0,0.0,0.006,0.001,0.0,0.0,0.929,0.002,0.013,0.024,0.008,0.011,0.0,0.0,0.0,0.005,HNSC,0.9418,,0.7033,0.7,0.7913,
TCGA-UF-A7JC-01A,0.0,0.0,0.003,0.001,0.001,0.0,0.952,0.004,0.018,0.009,0.001,0.001,0.004,0.0,0.0,0.006,HNSC,0.9431,,0.8073,0.7,0.836,
TCGA-QK-A6II-01A,0.0,0.0,0.0,0.013,0.0,0.0,0.921,0.008,0.013,0.0,0.006,0.01,0.0,0.0,0.018,0.011,HNSC,0.896,,0.5913,0.8,0.6126,
TCGA-CN-A49B-01A,0.0,0.0,0.03,0.014,0.003,0.0,0.789,0.017,0.029,0.038,0.001,0.066,0.0,0.0,0.01,0.0,HNSC,0.7488,,0.7612,0.99,0.6694,
TCGA-IQ-A61E-01A,0.0,0.0,0.018,0.014,0.001,0.0,0.869,0.009,0.011,0.029,0.023,0.02,0.002,0.0,0.001,0.001,HNSC,0.8371,,0.6408,0.7,0.7893,
TCGA-BA-A4IH-01A,0.008,0.003,0.031,0.015,0.001,0.0,0.767,0.015,0.062,0.055,0.025,0.013,0.001,0.0,0.0,0.004,HNSC,0.8605,,0.9014,1.0,0.8211,
TCGA-H7-8502-01A,0.0,0.0,0.003,0.004,0.0,0.0,0.827,0.0,0.07,0.062,0.001,0.024,0.001,0.0,0.001,0.007,HNSC,0.8324,,0.8303,0.8,0.7829,
TCGA-CV-7406-01A,0.0,0.001,0.007,0.001,0.0,0.0,0.757,0.012,0.049,0.112,0.042,0.015,0.003,0.001,0.0,0.0,HNSC,0.8915,0.6,0.6999,0.64,0.7392,
TCGA-CV-7414-01A,0.0,0.0,0.013,0.005,0.0,0.0,0.803,0.01,0.049,0.076,0.022,0.005,0.002,0.009,0.006,0.0,HNSC,0.8721,0.82,0.8355,0.73,0.8415,
TCGA-HD-7229-01A,0.014,0.0,0.017,0.035,0.007,0.0,0.873,0.007,0.003,0.001,0.001,0.04,0.001,0.0,0.001,0.001,HNSC,0.8677,0.58,0.6638,0.6,0.7521,
TCGA-CV-6961-01A,0.0,0.0,0.008,0.007,0.007,0.0,0.693,0.018,0.078,0.077,0.054,0.052,0.003,0.001,0.0,0.001,HNSC,0.8259,0.57,0.6287,0.6,0.7387,
TCGA-TN-A7HI-01A,0.05,0.009,0.023,0.014,0.016,0.0,0.761,0.01,0.005,0.073,0.007,0.026,0.001,0.001,0.0,0.004,HNSC,0.7898,,0.7778,0.8,0.725,
TCGA-CQ-5333-01A,0.001,0.001,0.036,0.017,0.013,0.0,0.482,0.071,0.012,0.062,0.042,0.258,0.001,0.003,0.0,0.0,HNSC,0.6151,,0.5077,0.7,0.4879,
TCGA-CN-4733-01A,0.062,0.003,0.058,0.006,0.044,0.001,0.361,0.078,0.102,0.16,0.045,0.066,0.006,0.002,0.003,0.002,HNSC,0.43,,0.3573,0.525,0.2795,
TCGA-CR-6488-01A,0.0,0.001,0.021,0.001,0.011,0.0,0.543,0.021,0.094,0.122,0.059,0.111,0.009,0.001,0.001,0.008,HNSC,0.6637,0.3,0.6192,0.85,0.5539,
TCGA-BB-4225-01A,0.023,0.009,0.066,0.013,0.018,0.0,0.694,0.064,0.027,0.036,0.02,0.029,0.001,0.0,0.0,0.0,HNSC,0.8004,0.65,0.7415,0.935,0.7352,
TCGA-BA-A4IG-01A,0.007,0.022,0.016,0.004,0.008,0.0,0.889,0.013,0.019,0.006,0.005,0.009,0.001,0.0,0.0,0.001,HNSC,0.9206,,0.5857,1.0,0.5479,
TCGA-CR-7393-01A,0.006,0.009,0.036,0.003,0.035,0.01,0.45,0.078,0.107,0.187,0.031,0.023,0.007,0.001,0.014,0.003,HNSC,0.5076,,0.5718,0.6,0.5316,
TCGA-T2-A6X0-01A,0.021,0.007,0.009,0.012,0.016,0.0,0.791,0.016,0.031,0.044,0.009,0.04,0.001,0.0,0.002,0.001,HNSC,0.8536,,0.7247,0.75,0.7112,
TCGA-F7-A623-01A,0.009,0.0,0.008,0.004,0.012,0.0,0.883,0.008,0.034,0.0,0.019,0.013,0.001,0.0,0.005,0.003,HNSC,0.9005,,0.5871,0.75,0.6126,
TCGA-IQ-7632-01A,0.016,0.0,0.005,0.0,0.001,0.0,0.921,0.009,0.033,0.0,0.008,0.0,0.001,0.0,0.0,0.005,HNSC,0.9346,0.24,0.4954,0.8,0.5942,
TCGA-QK-A652-01A,0.0,0.001,0.023,0.002,0.016,0.0,0.721,0.035,0.043,0.058,0.051,0.023,0.005,0.0,0.018,0.003,HNSC,0.7967,,0.5666,0.7,0.7344,
TCGA-CR-7388-01A,0.037,0.007,0.033,0.002,0.01,0.001,0.63,0.022,0.076,0.093,0.023,0.026,0.005,0.0,0.009,0.026,HNSC,0.7064,0.4,0.5755,0.7,0.5422,
TCGA-BA-A6DG-01A,0.0,0.0,0.013,0.0,0.01,0.0,0.512,0.012,0.066,0.223,0.066,0.063,0.002,0.0,0.013,0.019,HNSC,0.655,,0.4716,0.75,0.5421,
TCGA-UF-A7JT-01A,0.005,0.0,0.017,0.053,0.013,0.001,0.625,0.007,0.05,0.059,0.025,0.119,0.001,0.0,0.009,0.015,HNSC,0.6479,,0.4972,0.8,0.5323,
TCGA-CN-A6V6-01A,0.025,0.005,0.029,0.049,0.007,0.0,0.737,0.039,0.023,0.028,0.02,0.035,0.001,0.001,0.001,0.0,HNSC,0.7618,,0.6399,0.8,0.6871,
TCGA-CR-6473-01A,0.006,0.003,0.023,0.006,0.002,0.0,0.899,0.008,0.018,0.015,0.017,0.0,0.001,0.0,0.001,0.001,HNSC,0.925,0.86,0.8957,0.9,0.9104,
TCGA-CQ-7069-01A,0.0,0.0,0.004,0.0,0.008,0.0,0.819,0.018,0.105,0.015,0.003,0.015,0.005,0.0,0.002,0.006,HNSC,0.855,,0.5676,0.65,0.6701,
TCGA-CQ-6219-01A,0.0,0.0,0.024,0.028,0.016,0.0,0.627,0.051,0.028,0.123,0.027,0.071,0.002,0.0,0.001,0.001,HNSC,0.6652,0.4,0.5501,0.6,0.5491,
TCGA-IQ-A6SH-01A,0.002,0.0,0.014,0.007,0.012,0.0,0.843,0.016,0.036,0.012,0.02,0.032,0.001,0.0,0.004,0.0,HNSC,0.8122,,0.6068,0.75,0.7554,
TCGA-IQ-7631-01A,0.0,0.0,0.0,0.0,0.0,0.0,0.656,0.004,0.049,0.25,0.03,0.01,0.0,0.0,0.0,0.0,HNSC,0.8248,0.8,0.6807,0.6,0.7725,
TCGA-CR-7398-01A,0.003,0.001,0.02,0.0,0.004,0.001,0.747,0.009,0.027,0.137,0.015,0.014,0.01,0.001,0.004,0.006,HNSC,0.8466,0.79,0.4329,0.8,0.7968,
TCGA-UF-A71E-01A,0.004,0.0,0.004,0.001,0.0,0.0,0.937,0.002,0.012,0.021,0.008,0.007,0.0,0.0,0.003,0.0,HNSC,0.9497,,0.819,0.75,0.8806,
TCGA-UF-A719-01A,0.003,0.0,0.012,0.004,0.007,0.0,0.887,0.004,0.017,0.038,0.014,0.006,0.001,0.0,0.001,0.006,HNSC,0.9376,,0.5201,0.9,0.7466,
TCGA-CN-6023-01A,0.012,0.007,0.015,0.011,0.036,0.0,0.757,0.025,0.022,0.016,0.018,0.078,0.001,0.0,0.0,0.0,HNSC,0.8007,0.36,0.58,0.775,0.6406,
TCGA-CV-7422-01A,0.0,0.011,0.013,0.002,0.003,0.0,0.759,0.016,0.03,0.114,0.019,0.028,0.001,0.0,0.0,0.004,HNSC,0.8308,0.27,0.6041,0.6,0.5695,
TCGA-CX-A4AQ-01A,0.021,0.057,0.059,0.003,0.014,0.0,0.563,0.082,0.025,0.106,0.031,0.036,0.001,0.001,0.0,0.0,HNSC,0.7101,,0.7155,0.8,0.7004,
TCGA-CQ-5330-01A,0.0,0.0,0.03,0.014,0.006,0.0,0.482,0.039,0.077,0.212,0.055,0.079,0.003,0.002,0.0,0.0,HNSC,0.6042,0.35,0.7178,0.875,0.599,
TCGA-P3-A6T3-01A,0.0,0.0,0.006,0.0,0.0,0.0,0.974,0.006,0.001,0.001,0.001,0.002,0.001,0.0,0.0,0.009,HNSC,0.9267,,0.6706,0.7,0.7019,
TCGA-HD-A6I0-01A,0.0,0.0,0.006,0.009,0.005,0.0,0.896,0.001,0.013,0.0,0.026,0.015,0.001,0.0,0.006,0.022,HNSC,0.8044,,0.6284,0.75,0.7449,
TCGA-CV-6950-01A,0.0,0.0,0.014,0.003,0.012,0.0,0.704,0.009,0.036,0.159,0.025,0.035,0.001,0.0,0.001,0.0,HNSC,0.8491,0.44,0.6299,0.85,0.7027,
TCGA-CR-7380-01A,0.003,0.0,0.013,0.001,0.01,0.0,0.689,0.015,0.065,0.138,0.024,0.027,0.012,0.0,0.001,0.001,HNSC,0.7478,0.62,0.6709,0.8,0.6872,
TCGA-DQ-7588-01A,0.0,0.0,0.001,0.001,0.001,0.0,0.947,0.0,0.007,0.035,0.001,0.0,0.005,0.0,0.0,0.003,HNSC,0.9784,0.61,0.67,0.85,0.6942,
TCGA-BA-6873-01A,0.0,0.0,0.021,0.011,0.005,0.0,0.748,0.022,0.057,0.096,0.016,0.021,0.001,0.0,0.0,0.0,HNSC,0.8364,0.41,0.6557,0.8,0.7092,
TCGA-CR-6472-01A,0.002,0.006,0.01,0.001,0.001,0.001,0.876,0.005,0.028,0.041,0.017,0.005,0.001,0.0,0.0,0.004,HNSC,0.8996,0.75,0.6123,0.85,0.788,
TCGA-UF-A7JH-01A,0.005,0.0,0.012,0.003,0.011,0.0,0.65,0.022,0.049,0.166,0.026,0.047,0.001,0.0,0.0,0.007,HNSC,0.7299,,0.5615,0.6,0.6126,
TCGA-BA-4077-01B,0.0,0.0,0.017,0.031,0.0,0.0,0.758,0.051,0.019,0.038,0.023,0.057,0.004,0.0,0.001,0.0,HNSC,0.7858,0.73,0.6928,0.85,0.7873,
TCGA-CV-7411-01A,0.002,0.0,0.006,0.002,0.008,0.0,0.857,0.012,0.043,0.053,0.002,0.005,0.002,0.0,0.0,0.009,HNSC,0.8319,0.38,0.5767,0.73,0.6196,
TCGA-MT-A67A-01A,0.0,0.0,0.001,0.011,0.001,0.0,0.932,0.008,0.006,0.0,0.016,0.012,0.003,0.0,0.0,0.01,HNSC,0.9015,,0.6444,0.8,0.7913,
