,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes,1-others,Cancer Cells,Cancer type,ESTIMATE,ABSOLUTE,LUMP,IHC,CPE,Unnamed: 7
TCGA-DC-4749-01A,0.002,0.0,0.006,0.002,0.0,0.0,0.008,0.008,0.015,0.009,0.022,0.001,0.0,0.0,0.0,0.928,0.928,READ,0.9465,0.73,0.7762,0.75,0.8232,
TCGA-AF-2687-01A,0.004,0.0,0.013,0.015,0.004,0.0,0.016,0.04,0.19,0.038,0.1,0.004,0.0,0.001,0.002,0.574,0.574,READ,0.658,0.47,0.7001,0.7,0.6455,
TCGA-AG-3883-01A,0.0,0.0,0.013,0.003,0.0,0.0,0.022,0.019,0.098,0.029,0.017,0.002,0.0,0.0,0.0,0.796,0.796,READ,,0.56,,0.7,0.8096,
TCGA-CL-4957-01A,0.0,0.0,0.007,0.002,0.0,0.0,0.009,0.021,0.033,0.014,0.015,0.001,0.0,0.0,0.0,0.898,0.898,READ,0.9402,0.61,0.7736,0.725,0.755,
TCGA-AG-A01Y-01A,0.014,0.0,0.018,0.02,0.011,0.0,0.026,0.012,0.039,0.019,0.048,0.0,0.0,0.0,0.0,0.791,0.791,READ,,0.79,0.7831,0.775,0.7799,
TCGA-AG-3890-01A,0.024,0.0,0.02,0.01,0.001,0.009,0.051,0.033,0.038,0.019,0.032,0.0,0.0,0.0,0.0,0.762,0.762,READ,,0.55,,0.725,0.7155,
TCGA-AG-A011-01A,0.011,0.0,0.009,0.006,0.0,0.0,0.006,0.014,0.022,0.012,0.036,0.0,0.0,0.0,0.0,0.883,0.883,READ,,0.55,,0.75,0.6485,
TCGA-AG-3592-01A,0.006,0.0,0.016,0.003,0.0,0.0,0.017,0.02,0.026,0.012,0.024,0.001,0.0,0.0,0.0,0.875,0.875,READ,0.8954,0.7,0.8115,0.775,0.8199,
TCGA-AG-3892-01A,0.02,0.0,0.017,0.016,0.0,0.0,0.029,0.011,0.011,0.01,0.055,0.0,0.0,0.0,0.001,0.829,0.829,READ,,0.47,,0.75,0.6776,
TCGA-AF-A56N-01A,0.0,0.0,0.009,0.005,0.0,0.001,0.022,0.024,0.094,0.008,0.016,0.001,0.0,0.001,0.0,0.819,0.819,READ,0.896,,0.7385,0.6,0.7275,
TCGA-EI-6513-01A,0.0,0.0,0.012,0.01,0.0,0.0,0.003,0.018,0.037,0.02,0.037,0.001,0.0,0.0,0.0,0.863,0.863,READ,0.9137,0.84,0.6353,0.75,0.8312,
TCGA-EI-6882-01A,0.025,0.0,0.009,0.028,0.001,0.0,0.014,0.029,0.027,0.013,0.03,0.004,0.001,0.019,0.0,0.8,0.8,READ,0.9026,0.79,0.7921,0.85,0.8348,
TCGA-F5-6812-01A,0.0,0.014,0.022,0.007,0.0,0.0,0.024,0.043,0.148,0.046,0.061,0.001,0.0,0.0,0.0,0.633,0.633,READ,0.7699,0.55,0.739,0.7,0.713,
TCGA-AG-3726-01A,0.0,0.0,0.008,0.009,0.0,0.0,0.024,0.022,0.036,0.023,0.02,0.0,0.001,0.0,0.0,0.856,0.856,READ,,0.76,,0.75,0.8486,
TCGA-EI-6917-01A,0.0,0.0,0.03,0.027,0.0,0.0,0.018,0.019,0.106,0.007,0.135,0.001,0.0,0.0,0.0,0.658,0.658,READ,0.7012,0.51,0.6897,0.55,0.6583,
TCGA-AG-A02X-01A,0.0,0.0,0.006,0.004,0.0,0.01,0.002,0.009,0.0,0.005,0.013,0.0,0.0,0.0,0.0,0.95,0.95,READ,,0.87,,0.7375,0.923,
TCGA-AG-A015-01A,0.0,0.0,0.007,0.0,0.0,0.001,0.016,0.004,0.011,0.005,0.005,0.001,0.0,0.0,0.0,0.95,0.95,READ,,0.97,,0.825,0.851,
TCGA-AF-2693-01A,0.013,0.0,0.014,0.001,0.0,0.0,0.017,0.038,0.025,0.014,0.034,0.004,0.0,0.0,0.0,0.838,0.838,READ,0.8719,0.63,0.7436,0.65,0.7758,
TCGA-AG-4022-01A,0.006,0.006,0.023,0.005,0.0,0.0,0.035,0.036,0.108,0.016,0.043,0.003,0.001,0.002,0.0,0.714,0.714,READ,0.8086,0.45,0.728,0.775,0.7085,
TCGA-AG-A008-01A,0.0,0.0,0.01,0.006,0.0,0.005,0.008,0.008,0.006,0.008,0.013,0.0,0.0,0.005,0.0,0.932,0.932,READ,,,,0.85,0.827,
TCGA-AG-3582-01A,0.005,0.0,0.015,0.003,0.0,0.0,0.013,0.017,0.036,0.013,0.039,0.002,0.0,0.0,0.0,0.857,0.857,READ,,0.76,,0.725,0.7927,
TCGA-G5-6233-01A,0.0,0.0,0.009,0.002,0.0,0.0,0.001,0.043,0.022,0.014,0.032,0.003,0.0,0.002,0.0,0.87,0.87,READ,0.9141,0.57,0.8032,0.875,0.7974,
TCGA-AG-3742-01A,0.0,0.0,0.004,0.007,0.0,0.0,0.002,0.024,0.062,0.012,0.02,0.0,0.0,0.0,0.0,0.87,0.87,READ,0.907,0.79,0.8179,0.675,0.8525,
TCGA-EI-6509-01A,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.013,0.094,0.004,0.025,0.0,0.0,0.0,0.0,0.862,0.862,READ,0.9262,0.72,0.8028,0.8,0.8243,
TCGA-AG-3602-01A,0.01,0.0,0.004,0.003,0.0,0.0,0.021,0.01,0.042,0.01,0.014,0.001,0.0,0.0,0.001,0.884,0.884,READ,,0.64,,0.825,0.747,
TCGA-EI-6506-01A,0.026,0.0,0.014,0.012,0.0,0.0,0.029,0.038,0.022,0.013,0.034,0.005,0.0,0.0,0.0,0.805,0.805,READ,0.8791,0.3,0.8017,0.725,0.7854,
TCGA-CI-6622-01A,0.002,0.0,0.002,0.002,0.0,0.0,0.011,0.014,0.014,0.007,0.016,0.003,0.0,0.0,0.0,0.93,0.93,READ,0.9536,0.66,0.8214,0.75,0.8081,
TCGA-AG-3901-01A,0.007,0.0,0.033,0.001,0.0,0.0,0.034,0.029,0.166,0.032,0.096,0.004,0.001,0.0,0.001,0.597,0.597,READ,,0.45,,0.7,0.6569,
TCGA-AG-3894-01A,0.0,0.0,0.001,0.005,0.0,0.001,0.017,0.017,0.043,0.011,0.019,0.001,0.0,0.0,0.0,0.884,0.884,READ,,0.81,,0.8,0.8444,
TCGA-AG-4015-01A,0.007,0.0,0.006,0.007,0.0,0.0,0.013,0.009,0.019,0.01,0.035,0.001,0.0,0.0,0.0,0.893,0.893,READ,,0.81,,0.8,0.8388,
TCGA-AG-3727-01A,0.0,0.0,0.007,0.006,0.0,0.002,0.016,0.021,0.05,0.019,0.023,0.0,0.0,0.0,0.0,0.854,0.854,READ,,0.89,,0.7,0.8733,
TCGA-CI-6623-01B,0.001,0.0,0.007,0.001,0.0,0.0,0.008,0.025,0.026,0.01,0.012,0.001,0.0,0.001,0.003,0.905,0.905,READ,0.9072,0.54,0.7052,0.65,0.7622,
TCGA-AG-A02G-01A,0.0,0.0,0.008,0.008,0.0,0.001,0.009,0.011,0.005,0.007,0.012,0.0,0.0,0.0,0.0,0.939,0.939,READ,,0.8,,0.7625,0.8229,
TCGA-AG-3578-01A,0.006,0.0,0.01,0.011,0.0,0.0,0.01,0.015,0.03,0.008,0.039,0.004,0.0,0.016,0.001,0.851,0.851,READ,,0.77,,0.85,0.7528,
TCGA-DC-6681-01A,0.001,0.0,0.018,0.002,0.0,0.001,0.023,0.033,0.068,0.04,0.023,0.002,0.0,0.0,0.0,0.789,0.789,READ,0.8684,0.58,0.8276,0.8,0.7892,
TCGA-AG-3732-01A,0.02,0.052,0.02,0.012,0.017,0.021,0.023,0.032,0.028,0.014,0.022,0.007,0.001,0.009,0.0,0.722,0.722,READ,0.8626,0.69,0.4839,0.75,0.8171,
TCGA-EI-6885-01A,0.001,0.0,0.018,0.011,0.001,0.0,0.016,0.031,0.096,0.018,0.047,0.003,0.0,0.0,0.006,0.75,0.75,READ,0.8215,0.59,0.8303,0.75,0.8017,
TCGA-DC-5337-01A,0.002,0.0,0.014,0.007,0.0,0.0,0.016,0.013,0.02,0.011,0.02,0.0,0.0,0.0,0.0,0.895,0.895,READ,0.9079,0.19,0.6834,0.8,0.6626,
TCGA-F5-6863-01A,0.0,0.0,0.003,0.002,0.0,0.0,0.012,0.024,0.038,0.038,0.009,0.0,0.0,0.0,0.0,0.872,0.872,READ,0.9559,0.76,0.9056,0.8,0.9037,
TCGA-EI-6510-01A,0.029,0.0,0.014,0.009,0.0,0.0,0.016,0.009,0.003,0.005,0.013,0.0,0.0,0.0,0.0,0.901,0.901,READ,0.9662,0.77,0.7125,0.75,0.8198,
TCGA-AG-3587-01A,0.0,0.0,0.013,0.008,0.0,0.0,0.016,0.015,0.029,0.02,0.022,0.001,0.0,0.0,0.0,0.874,0.874,READ,,0.79,,0.775,0.8516,
TCGA-F5-6464-01A,0.0,0.0,0.023,0.008,0.003,0.0,0.027,0.056,0.225,0.045,0.115,0.002,0.0,0.004,0.0,0.492,0.492,READ,0.644,0.48,0.6819,0.75,0.6395,
TCGA-DC-6156-01A,0.0,0.0,0.008,0.014,0.032,0.0,0.005,0.064,0.196,0.018,0.135,0.002,0.0,0.008,0.0,0.518,0.518,READ,0.6396,0.44,0.7139,0.65,0.6393,
TCGA-AG-A016-01A,0.0,0.0,0.0,0.002,0.0,0.004,0.004,0.017,0.001,0.01,0.016,0.0,0.0,0.0,0.0,0.947,0.947,READ,,0.86,,0.825,0.8401,
TCGA-F5-6810-01A,0.0,0.0,0.007,0.007,0.0,0.0,0.012,0.047,0.104,0.043,0.015,0.001,0.0,0.0,0.0,0.762,0.762,READ,0.8696,0.65,0.7223,0.8,0.7439,
TCGA-F5-6811-01A,0.006,0.0,0.02,0.007,0.0,0.0,0.007,0.016,0.18,0.007,0.063,0.001,0.0,0.0,0.0,0.691,0.691,READ,0.7954,0.6,0.7656,0.8,0.746,
TCGA-AG-3584-01A,0.008,0.0,0.013,0.008,0.0,0.0,0.024,0.024,0.019,0.017,0.048,0.001,0.0,0.0,0.0,0.838,0.838,READ,,0.76,,0.75,0.8374,
TCGA-AG-3898-01A,0.0,0.0,0.005,0.003,0.0,0.001,0.022,0.013,0.035,0.016,0.033,0.001,0.0,0.0,0.0,0.871,0.871,READ,,0.52,,0.725,0.679,
TCGA-EI-6884-01A,0.02,0.001,0.016,0.009,0.004,0.0,0.03,0.038,0.061,0.015,0.038,0.004,0.001,0.01,0.0,0.754,0.754,READ,0.8232,0.41,0.767,0.715,0.7657,
TCGA-AG-A002-01A,0.0,0.0,0.006,0.001,0.0,0.0,0.002,0.027,0.001,0.014,0.014,0.001,0.0,0.0,0.0,0.934,0.934,READ,,,,0.875,0.836,
TCGA-AG-3725-01A,0.0,0.0,0.006,0.007,0.0,0.0,0.01,0.011,0.001,0.009,0.021,0.0,0.0,0.0,0.0,0.935,0.935,READ,0.9421,0.81,0.7294,0.7,0.8238,
TCGA-CI-6619-01B,0.008,0.0,0.017,0.005,0.0,0.001,0.024,0.049,0.042,0.015,0.024,0.006,0.0,0.0,0.001,0.806,0.806,READ,0.8816,0.31,0.7301,0.7,0.6651,
TCGA-AG-A00C-01A,0.0,0.0,0.004,0.004,0.0,0.0,0.024,0.004,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.96,0.96,READ,,0.78,,0.8125,0.8826,
TCGA-DY-A0XA-01A,0.004,0.0,0.0,0.006,0.0,0.0,0.001,0.009,0.042,0.005,0.018,0.0,0.0,0.0,0.0,0.915,0.915,READ,0.943,0.82,0.8598,0.85,0.9016,
TCGA-F5-6814-01A,0.001,0.0,0.009,0.028,0.0,0.0,0.007,0.013,0.025,0.022,0.056,0.0,0.0,0.0,0.0,0.838,0.838,READ,0.879,0.58,0.7635,0.75,0.7964,
TCGA-AG-3893-01A,0.0,0.0,0.005,0.006,0.0,0.0,0.015,0.029,0.078,0.016,0.058,0.0,0.0,0.0,0.0,0.791,0.791,READ,,0.72,,0.75,0.7961,
TCGA-AG-3583-01A,0.016,0.0,0.011,0.0,0.0,0.001,0.021,0.01,0.002,0.015,0.013,0.0,0.0,0.0,0.0,0.909,0.909,READ,,0.64,,0.75,0.7697,
TCGA-AG-A01W-01A,0.0,0.0,0.014,0.012,0.0,0.0,0.012,0.011,0.004,0.013,0.03,0.0,0.0,0.0,0.0,0.904,0.904,READ,,0.61,0.6853,0.8,0.7413,
TCGA-AG-A025-01A,0.0,0.0,0.007,0.002,0.0,0.0,0.017,0.026,0.026,0.019,0.016,0.001,0.0,0.0,0.0,0.886,0.886,READ,,0.76,,0.75,0.843,
TCGA-DC-6155-01A,0.001,0.0,0.004,0.001,0.0,0.001,0.005,0.015,0.004,0.009,0.006,0.0,0.0,0.0,0.0,0.953,0.953,READ,0.9013,0.64,0.7261,0.75,0.7694,
TCGA-F5-6813-01A,0.008,0.0,0.009,0.007,0.0,0.0,0.006,0.02,0.055,0.019,0.057,0.001,0.0,0.0,0.0,0.817,0.817,READ,0.8481,0.67,0.7929,0.8,0.7948,
TCGA-AG-A020-01A,0.0,0.0,0.002,0.009,0.0,0.0,0.012,0.009,0.001,0.006,0.015,0.001,0.0,0.0,0.0,0.945,0.945,READ,,0.86,0.8238,0.85,0.8277,
TCGA-EI-6511-01A,0.047,0.0,0.027,0.022,0.008,0.0,0.017,0.021,0.064,0.019,0.092,0.0,0.0,0.002,0.001,0.68,0.68,READ,0.7322,0.65,0.6652,0.75,0.6855,
TCGA-AG-3608-01A,0.008,0.0,0.016,0.009,0.0,0.0,0.025,0.012,0.015,0.01,0.046,0.0,0.0,0.0,0.001,0.858,0.858,READ,,0.74,,0.89,0.8056,
TCGA-AG-A01L-01A,0.0,0.0,0.003,0.006,0.0,0.0,0.013,0.021,0.003,0.009,0.017,0.001,0.0,0.0,0.0,0.925,0.925,READ,,0.78,,0.75,0.8245,
TCGA-AG-3586-01A,0.001,0.0,0.004,0.012,0.0,0.0,0.017,0.016,0.024,0.009,0.028,0.001,0.0,0.0,0.0,0.887,0.887,READ,,0.75,,0.725,0.874,
TCGA-AF-3911-01A,0.0,0.0,0.009,0.002,0.0,0.0,0.014,0.027,0.043,0.024,0.036,0.001,0.0,0.0,0.0,0.844,0.844,READ,0.8814,0.72,0.8499,0.5833,0.8475,
TCGA-DY-A1DF-01A,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.027,0.033,0.024,0.009,0.0,0.0,0.0,0.0,0.904,0.904,READ,0.9449,0.92,0.6989,0.8,0.8434,
TCGA-AF-2690-01A,0.027,0.0,0.035,0.002,0.007,0.0,0.038,0.064,0.199,0.05,0.149,0.005,0.0,0.001,0.001,0.422,0.422,READ,0.5004,0.37,0.6933,0.7,0.5941,
TCGA-EI-7002-01A,0.0,0.0,0.011,0.003,0.0,0.001,0.022,0.019,0.058,0.02,0.038,0.001,0.0,0.0,0.0,0.827,0.827,READ,0.8742,0.8,0.903,0.8,0.8802,
TCGA-AG-3593-01A,0.016,0.0,0.02,0.009,0.0,0.001,0.043,0.021,0.025,0.017,0.045,0.001,0.0,0.0,0.0,0.801,0.801,READ,,0.73,,0.875,0.8551,
TCGA-AG-3600-01A,0.0,0.0,0.008,0.007,0.0,0.0,0.013,0.011,0.015,0.009,0.066,0.001,0.0,0.0,0.0,0.869,0.869,READ,,0.76,,0.85,0.8374,
TCGA-DC-5869-01A,0.0,0.0,0.01,0.001,0.0,0.0,0.021,0.031,0.052,0.012,0.013,0.001,0.0,0.0,0.0,0.86,0.86,READ,0.904,0.66,0.7756,0.775,0.79,
TCGA-EF-5830-01A,0.0,0.0,0.003,0.011,0.0,0.0,0.0,0.008,0.017,0.009,0.028,0.0,0.0,0.0,0.0,0.923,0.923,READ,0.9425,0.84,0.7024,0.8,0.8618,
TCGA-AG-3591-01A,0.005,0.0,0.003,0.003,0.0,0.001,0.016,0.009,0.001,0.011,0.016,0.001,0.0,0.0,0.0,0.932,0.932,READ,0.929,0.84,0.7205,0.775,0.8102,
TCGA-CI-6620-01A,0.001,0.002,0.012,0.002,0.0,0.0,0.025,0.041,0.029,0.021,0.017,0.003,0.0,0.0,0.0,0.845,0.845,READ,0.9054,0.44,0.6625,0.65,0.6276,
TCGA-DC-6158-01A,0.003,0.0,0.043,0.01,0.0,0.0,0.013,0.041,0.178,0.011,0.067,0.002,0.0,0.011,0.0,0.62,0.62,READ,0.7263,0.55,0.7478,0.7,0.7114,
TCGA-F5-6465-01A,0.018,0.0,0.039,0.008,0.0,0.001,0.042,0.046,0.165,0.023,0.06,0.003,0.0,0.001,0.0,0.594,0.594,READ,0.7148,0.54,0.6442,0.8,0.6491,
TCGA-DC-6157-01A,0.0,0.0,0.011,0.002,0.0,0.0,0.016,0.041,0.038,0.013,0.022,0.001,0.0,0.0,0.0,0.855,0.855,READ,0.9243,0.68,0.8241,0.8,0.8179,
TCGA-AF-2691-01A,0.005,0.0,0.008,0.016,0.0,0.001,0.021,0.019,0.042,0.021,0.064,0.001,0.0,0.0,0.001,0.801,0.801,READ,,0.28,,0.7,0.6099,
