,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes,1-others,Cancer Cells,Cancer type,ESTIMATE,ABSOLUTE,LUMP,IHC,CPE,Unnamed: 7
TCGA-J4-A67M-01A,0.016,0.0,0.019,0.0,0.012,0.0,0.024,0.04,0.114,0.041,0.021,0.001,0.0,0.002,0.0,0.707,0.707,PRAD,0.8337,,0.8932,0.85,0.847,
TCGA-CH-5753-01A,0.0,0.0,0.006,0.001,0.002,0.0,0.002,0.02,0.023,0.003,0.013,0.0,0.0,0.007,0.0,0.923,0.923,PRAD,0.9442,,0.9833,0.55,0.9347,
TCGA-KC-A7F5-01A,0.01,0.0,0.001,0.0,0.0,0.0,0.0,0.01,0.006,0.002,0.005,0.0,0.0,0.002,0.0,0.964,0.964,PRAD,0.9911,,0.9954,0.75,0.9984,
TCGA-HC-A9TH-01A,0.003,0.0,0.014,0.001,0.001,0.0,0.01,0.027,0.101,0.013,0.023,0.0,0.0,0.004,0.0,0.801,0.801,PRAD,0.8803,,,0.8,0.4622,
TCGA-HC-A6AL-01A,0.02,0.0,0.014,0.0,0.005,0.0,0.011,0.031,0.048,0.018,0.03,0.0,0.0,0.001,0.0,0.821,0.821,PRAD,0.9007,,0.8756,0.85,0.8821,
TCGA-2A-AAYU-01A,0.0,0.0,0.004,0.0,0.001,0.0,0.002,0.034,0.048,0.041,0.008,0.003,0.0,0.003,0.0,0.854,0.854,PRAD,0.9661,,,0.8,0.8332,
TCGA-YL-A8S8-01A,0.006,0.0,0.002,0.001,0.005,0.0,0.0,0.052,0.077,0.033,0.011,0.0,0.0,0.002,0.0,0.81,0.81,PRAD,0.9212,,0.9595,0.8,0.9035,
TCGA-KK-A6E1-01A,0.008,0.0,0.004,0.002,0.0,0.0,0.003,0.024,0.011,0.007,0.012,0.0,0.0,0.002,0.0,0.928,0.928,PRAD,0.9655,,0.9129,0.7,0.9637,
TCGA-TK-A8OK-01A,0.0,0.0,0.002,0.0,0.003,0.0,0.006,0.124,0.309,0.155,0.025,0.007,0.0,0.002,0.0,0.366,0.366,PRAD,0.8023,,0.8884,0.6,0.742,
TCGA-EJ-8472-01A,0.0,0.0,0.002,0.0,0.0,0.0,0.001,0.019,0.07,0.017,0.016,0.002,0.0,0.003,0.0,0.869,0.869,PRAD,0.9547,,1.0,0.9,0.949,
TCGA-HC-7742-01A,0.005,0.0,0.002,0.0,0.001,0.0,0.004,0.035,0.08,0.06,0.014,0.001,0.0,0.002,0.0,0.794,0.794,PRAD,0.9373,,0.936,0.6,0.9425,
TCGA-FC-A8O0-01A,0.001,0.0,0.004,0.0,0.001,0.0,0.006,0.022,0.101,0.043,0.008,0.006,0.0,0.002,0.0,0.807,0.807,PRAD,0.9686,,1.0,0.9,0.9678,
TCGA-EJ-5508-01A,0.002,0.0,0.013,0.001,0.017,0.0,0.018,0.073,0.064,0.036,0.025,0.005,0.0,0.004,0.0,0.744,0.744,PRAD,0.8825,,0.9029,0.65,0.8509,
TCGA-HC-7749-01A,0.002,0.0,0.008,0.0,0.002,0.0,0.0,0.029,0.073,0.011,0.033,0.005,0.0,0.003,0.0,0.833,0.833,PRAD,0.9089,,0.9622,0.7,0.8869,
TCGA-V1-A9OT-01A,0.01,0.0,0.0,0.0,0.007,0.0,0.004,0.012,0.065,0.017,0.001,0.0,0.0,0.0,0.0,0.884,0.884,PRAD,0.9301,,,0.6,0.4961,
TCGA-CH-5741-01A,0.006,0.0,0.0,0.0,0.002,0.0,0.001,0.027,0.012,0.005,0.006,0.0,0.0,0.001,0.0,0.94,0.94,PRAD,0.9783,,0.9999,0.875,0.981,
TCGA-KK-A8IC-01A,0.0,0.0,0.009,0.0,0.001,0.0,0.013,0.079,0.131,0.059,0.016,0.001,0.0,0.003,0.0,0.688,0.688,PRAD,0.8735,,0.8704,0.6,0.8387,
TCGA-YL-A9WH-01A,0.0,0.0,0.006,0.0,0.001,0.0,0.0,0.019,0.051,0.001,0.013,0.0,0.0,0.001,0.0,0.907,0.907,PRAD,0.9499,,1.0,0.6,0.9425,
TCGA-ZG-A9L5-01A,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.044,0.017,0.015,0.003,0.0,0.001,0.0,0.894,0.894,PRAD,0.9499,,,0.8,0.8669,
TCGA-CH-5768-01A,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.02,0.03,0.007,0.021,0.0,0.0,0.003,0.0,0.917,0.917,PRAD,0.9636,,0.9927,0.55,0.9611,
TCGA-KC-A4BL-01A,0.007,0.0,0.013,0.001,0.017,0.0,0.021,0.066,0.118,0.054,0.017,0.006,0.0,0.004,0.0,0.675,0.675,PRAD,0.9027,,0.8879,0.6,0.8783,
TCGA-J4-A67K-01A,0.018,0.0,0.01,0.0,0.017,0.0,0.014,0.012,0.044,0.005,0.013,0.0,0.0,0.0,0.0,0.866,0.866,PRAD,0.9092,,0.9428,0.65,0.9274,
TCGA-G9-7525-01A,0.006,0.0,0.001,0.0,0.0,0.0,0.0,0.019,0.1,0.009,0.016,0.0,0.0,0.0,0.0,0.849,0.849,PRAD,0.918,,0.9955,0.7,0.8991,
TCGA-G9-6371-01A,0.006,0.0,0.002,0.0,0.001,0.0,0.002,0.033,0.033,0.009,0.008,0.0,0.0,0.001,0.0,0.904,0.904,PRAD,0.967,,0.956,0.475,0.9656,
TCGA-HC-A76W-01A,0.0,0.0,0.003,0.0,0.004,0.0,0.01,0.05,0.155,0.051,0.021,0.002,0.0,0.002,0.0,0.702,0.702,PRAD,0.8852,,0.9695,0.7,0.8546,
TCGA-EJ-A65G-01A,0.011,0.0,0.002,0.0,0.0,0.0,0.0,0.02,0.026,0.012,0.006,0.002,0.0,0.001,0.0,0.919,0.919,PRAD,0.9719,,1.0,0.95,0.9723,
TCGA-ZG-A9LS-01A,0.007,0.01,0.024,0.001,0.024,0.016,0.03,0.073,0.224,0.056,0.029,0.004,0.0,0.002,0.001,0.5,0.5,PRAD,0.7383,,,0.65,0.7232,
TCGA-XJ-A9DK-01A,0.006,0.0,0.01,0.001,0.015,0.0,0.01,0.035,0.092,0.041,0.019,0.004,0.0,0.003,0.0,0.765,0.765,PRAD,0.9308,,0.908,0.6,0.9165,
TCGA-G9-6329-01A,0.003,0.0,0.006,0.0,0.009,0.0,0.013,0.041,0.105,0.065,0.009,0.004,0.0,0.001,0.0,0.745,0.745,PRAD,0.9018,,0.9439,0.39,0.8771,
TCGA-J9-A8CN-01A,0.008,0.0,0.0,0.0,0.001,0.0,0.0,0.047,0.011,0.005,0.002,0.0,0.0,0.001,0.0,0.925,0.925,PRAD,0.9413,,0.9831,0.9,0.9308,
TCGA-V1-A9ZK-01A,0.0,0.0,0.005,0.0,0.004,0.0,0.008,0.045,0.058,0.029,0.018,0.0,0.0,0.003,0.0,0.831,0.831,PRAD,0.934,,,0.9,0.4987,
TCGA-EJ-5542-01A,0.004,0.0,0.011,0.001,0.004,0.0,0.012,0.049,0.112,0.022,0.015,0.003,0.0,0.005,0.0,0.763,0.763,PRAD,0.9101,,0.9358,0.825,0.8884,
TCGA-V1-A8WS-01A,0.0,0.0,0.001,0.0,0.002,0.0,0.001,0.024,0.027,0.009,0.006,0.0,0.0,0.001,0.0,0.929,0.929,PRAD,0.9726,,0.9808,0.7,0.9733,
TCGA-KK-A8IH-01A,0.014,0.006,0.015,0.0,0.003,0.0,0.008,0.024,0.051,0.016,0.013,0.002,0.0,0.003,0.0,0.844,0.844,PRAD,0.9326,,0.9001,0.6,0.9174,
TCGA-VP-A87B-01A,0.008,0.0,0.0,0.0,0.003,0.0,0.003,0.026,0.034,0.0,0.024,0.0,0.0,0.002,0.0,0.9,0.9,PRAD,0.9394,,1.0,0.95,0.9282,
TCGA-EJ-5494-01A,0.002,0.0,0.006,0.0,0.014,0.0,0.012,0.066,0.07,0.018,0.019,0.006,0.0,0.002,0.0,0.785,0.785,PRAD,0.9123,,0.9309,0.85,0.8914,
TCGA-EJ-5502-01A,0.007,0.0,0.021,0.001,0.009,0.0,0.014,0.061,0.099,0.052,0.019,0.003,0.0,0.006,0.003,0.703,0.703,PRAD,0.887,,0.8658,0.525,0.8571,
TCGA-KC-A7FD-01A,0.003,0.0,0.002,0.0,0.0,0.0,0.0,0.022,0.006,0.004,0.006,0.0,0.0,0.002,0.0,0.956,0.956,PRAD,0.9829,,1.0,0.7,0.9872,
TCGA-VN-A943-01A,0.004,0.0,0.0,0.0,0.002,0.0,0.0,0.01,0.0,0.002,0.002,0.0,0.0,0.001,0.0,0.979,0.979,PRAD,0.9975,,,0.77,0.5383,
TCGA-YL-A8SO-01B,0.013,0.0,0.003,0.0,0.005,0.0,0.005,0.042,0.066,0.03,0.014,0.0,0.0,0.001,0.0,0.82,0.82,PRAD,0.9242,,0.9199,0.6,0.9075,
TCGA-CH-5761-01A,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.063,0.04,0.044,0.037,0.0,0.0,0.006,0.0,0.808,0.808,PRAD,0.9164,,0.9085,0.825,0.8969,
TCGA-X4-A8KQ-01A,0.0,0.0,0.003,0.0,0.001,0.0,0.007,0.043,0.129,0.035,0.011,0.0,0.0,0.001,0.0,0.771,0.771,PRAD,0.883,,0.9244,0.6,0.8516,
TCGA-HC-7210-01A,0.01,0.0,0.007,0.0,0.014,0.0,0.012,0.074,0.122,0.053,0.03,0.001,0.0,0.008,0.0,0.666,0.666,PRAD,0.8424,,0.8194,0.6,0.8096,
TCGA-HC-A6AQ-01A,0.015,0.0,0.011,0.0,0.012,0.0,0.005,0.023,0.032,0.012,0.01,0.003,0.0,0.001,0.0,0.874,0.874,PRAD,0.954,,1.0,0.8,0.974,
TCGA-M7-A725-01A,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.016,0.015,0.008,0.016,0.0,0.0,0.003,0.0,0.938,0.938,PRAD,0.9658,,0.9757,0.8,0.964,
TCGA-ZG-A9LU-01A,0.01,0.0,0.011,0.0,0.007,0.0,0.017,0.033,0.053,0.027,0.025,0.0,0.0,0.001,0.0,0.814,0.814,PRAD,0.9117,,,0.7,0.8945,
TCGA-KK-A6E7-01A,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.047,0.011,0.018,0.019,0.0,0.0,0.0,0.0,0.903,0.903,PRAD,0.9629,,0.9663,0.6,0.9601,
TCGA-KK-A8IJ-01A,0.005,0.0,0.002,0.0,0.001,0.0,0.002,0.06,0.039,0.02,0.012,0.006,0.0,0.003,0.0,0.851,0.851,PRAD,0.9597,,0.917,0.9,0.9372,
TCGA-EJ-7331-01A,0.005,0.0,0.011,0.0,0.005,0.0,0.009,0.054,0.123,0.049,0.018,0.008,0.0,0.008,0.0,0.708,0.708,PRAD,0.8681,,0.8932,0.675,0.8314,
TCGA-EJ-7783-01A,0.004,0.0,0.014,0.002,0.011,0.0,0.011,0.065,0.082,0.046,0.013,0.01,0.0,0.009,0.0,0.734,0.734,PRAD,0.9201,,0.9189,0.425,0.9207,
TCGA-J4-A67S-01A,0.019,0.0,0.016,0.0,0.02,0.0,0.01,0.026,0.03,0.012,0.011,0.0,0.0,0.001,0.0,0.854,0.854,PRAD,0.9423,,0.9629,0.7,0.9322,
TCGA-V1-A9OL-01A,0.007,0.0,0.011,0.001,0.013,0.0,0.013,0.03,0.053,0.008,0.027,0.0,0.0,0.003,0.0,0.834,0.834,PRAD,0.9084,,,0.7,0.4813,
TCGA-HC-7745-01A,0.005,0.0,0.01,0.0,0.015,0.0,0.024,0.063,0.164,0.035,0.022,0.006,0.0,0.002,0.0,0.653,0.653,PRAD,0.8336,,0.9253,0.7,0.8658,
TCGA-MG-AAMC-01A,0.001,0.0,0.001,0.0,0.003,0.0,0.0,0.006,0.006,0.004,0.003,0.0,0.0,0.0,0.0,0.976,0.976,PRAD,0.9759,,,0.6,0.5271,
TCGA-G9-6348-01A,0.004,0.0,0.004,0.0,0.011,0.0,0.011,0.065,0.098,0.026,0.012,0.003,0.0,0.001,0.0,0.765,0.765,PRAD,0.8832,,0.923,0.8,0.8981,
TCGA-G9-6338-01A,0.006,0.0,0.0,0.0,0.002,0.0,0.0,0.063,0.07,0.132,0.014,0.0,0.0,0.001,0.0,0.711,0.711,PRAD,0.9109,,0.9893,0.7,0.9447,
TCGA-EJ-7791-01A,0.007,0.0,0.017,0.001,0.01,0.0,0.012,0.063,0.174,0.052,0.023,0.008,0.0,0.005,0.0,0.628,0.628,PRAD,0.8635,,0.8997,0.9,0.836,
TCGA-M7-A71Y-01A,0.003,0.0,0.006,0.0,0.007,0.0,0.012,0.02,0.105,0.026,0.015,0.004,0.0,0.002,0.0,0.8,0.8,PRAD,0.9374,,0.9517,0.6,0.9255,
TCGA-XQ-A8TB-01A,0.0,0.0,0.003,0.0,0.003,0.0,0.002,0.054,0.141,0.04,0.012,0.0,0.0,0.003,0.0,0.741,0.741,PRAD,0.9055,,0.9506,0.6,0.8821,
TCGA-HC-7740-01A,0.007,0.0,0.006,0.0,0.012,0.0,0.01,0.068,0.132,0.068,0.017,0.006,0.0,0.003,0.0,0.67,0.67,PRAD,0.888,,0.9566,,0.8584,
TCGA-VN-A88P-01A,0.003,0.0,0.004,0.0,0.009,0.0,0.003,0.054,0.088,0.031,0.01,0.005,0.0,0.002,0.0,0.793,0.793,PRAD,0.9091,,0.9365,0.85,0.887,
TCGA-EJ-A65J-01A,0.002,0.0,0.002,0.0,0.0,0.0,0.0,0.026,0.038,0.005,0.032,0.0,0.0,0.002,0.0,0.892,0.892,PRAD,0.9301,,0.9743,0.8,0.9156,
TCGA-EJ-8474-01A,0.004,0.0,0.002,0.0,0.0,0.0,0.004,0.043,0.094,0.03,0.017,0.001,0.0,0.001,0.0,0.801,0.801,PRAD,0.9175,,0.9879,0.725,0.9493,
