,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,Cancer Cells,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes,Cancer type,ESTIMATE,ABSOLUTE,LUMP,IHC,CPE,Unnamed: 7
TCGA-32-2616-01A,0.0,0.0,0.002,0.0,0.002,0.0,0.78,0.0,0.014,0.0,0.012,0.184,0.0,0.0,0.005,0.0,GBM,0.8667,0.82,,0.85,0.836,
TCGA-32-1980-01A,0.001,0.0,0.005,0.0,0.013,0.0,0.56,0.001,0.081,0.012,0.039,0.272,0.008,0.003,0.004,0.0,GBM,0.7042,,0.7362,0.3,0.6089,
TCGA-28-2514-01A,0.0,0.0,0.0,0.0,0.01,0.0,0.768,0.009,0.079,0.0,0.026,0.095,0.006,0.0,0.004,0.0,GBM,0.9072,0.88,,0.8,0.8845,
TCGA-06-0644-01A,0.0,0.0,0.009,0.0,0.0,0.0,0.553,0.0,0.046,0.193,0.003,0.191,0.002,0.0,0.003,0.0,GBM,0.6744,0.64,,0.95,0.7697,
TCGA-06-1804-01A,0.001,0.0,0.002,0.0,0.012,0.0,0.796,0.008,0.059,0.004,0.01,0.087,0.006,0.001,0.014,0.0,GBM,0.8919,0.82,0.7974,0.675,0.8302,
TCGA-41-2571-01A,0.0,0.0,0.0,0.0,0.002,0.0,0.846,0.001,0.021,0.0,0.016,0.105,0.002,0.002,0.003,0.0,GBM,0.9268,0.78,,0.8,0.9025,
TCGA-19-2619-01A,0.0,0.0,0.0,0.0,0.002,0.0,0.813,0.0,0.062,0.003,0.036,0.07,0.005,0.0,0.007,0.0,GBM,0.9061,0.89,,0.85,0.97,
TCGA-27-1837-01A,0.0,0.0,0.001,0.0,0.0,0.0,0.737,0.006,0.058,0.01,0.019,0.162,0.003,0.0,0.003,0.0,GBM,0.8521,0.82,,0.875,0.8097,
TCGA-27-1832-01A,0.0,0.0,0.003,0.0,0.012,0.0,0.618,0.002,0.033,0.073,0.003,0.24,0.001,0.0,0.004,0.009,GBM,0.7211,0.6,,0.95,0.7318,
TCGA-06-0686-01A,0.0,0.0,0.002,0.0,0.002,0.0,0.766,0.007,0.051,0.002,0.033,0.133,0.002,0.0,0.002,0.0,GBM,0.8824,0.75,,0.925,0.8508,
TCGA-06-5856-01A,0.0,0.0,0.0,0.0,0.002,0.0,0.751,0.001,0.052,0.013,0.027,0.149,0.001,0.0,0.004,0.0,GBM,0.8253,0.76,0.8303,0.85,0.8356,
TCGA-28-1753-01A,0.0,0.0,0.0,0.0,0.008,0.0,0.518,0.008,0.079,0.058,0.034,0.285,0.003,0.0,0.005,0.0,GBM,0.6715,0.62,,0.9,0.7508,
TCGA-28-5218-01A,0.0,0.0,0.016,0.002,0.011,0.0,0.138,0.0,0.084,0.561,0.012,0.167,0.0,0.0,0.007,0.001,GBM,0.5645,0.6,0.6162,0.8,0.6578,
TCGA-32-1970-01A,0.0,0.0,0.0,0.0,0.012,0.0,0.78,0.009,0.061,0.003,0.026,0.099,0.005,0.0,0.004,0.0,GBM,0.9012,0.87,,0.875,0.8763,
TCGA-28-5204-01A,0.0,0.0,0.0,0.0,0.005,0.0,0.772,0.001,0.066,0.006,0.019,0.128,0.001,0.0,0.003,0.0,GBM,0.8696,0.89,0.9436,0.85,0.9022,
TCGA-12-3653-01A,0.0,0.0,0.0,0.0,0.0,0.0,0.779,0.0,0.043,0.0,0.009,0.164,0.0,0.0,0.003,0.0,GBM,0.8653,0.92,,0.85,0.8276,
TCGA-06-0187-01A,0.0,0.0,0.0,0.0,0.0,0.0,0.725,0.0,0.056,0.013,0.01,0.189,0.001,0.0,0.007,0.0,GBM,0.8154,0.87,,1.0,0.9253,
TCGA-19-2624-01A,0.0,0.0,0.0,0.0,0.008,0.0,0.854,0.003,0.053,0.002,0.024,0.05,0.005,0.0,0.001,0.0,GBM,0.9757,0.94,,0.85,0.9775,
TCGA-12-3652-01A,0.0,0.0,0.0,0.0,0.002,0.0,0.919,0.0,0.021,0.0,0.013,0.044,0.0,0.0,0.0,0.0,GBM,0.9378,0.92,,0.85,0.926,
TCGA-12-5299-01A,0.0,0.0,0.002,0.0,0.0,0.0,0.779,0.0,0.034,0.009,0.015,0.159,0.0,0.0,0.001,0.0,GBM,0.8403,0.91,1.0,0.8,0.9716,
TCGA-06-0749-01A,0.0,0.0,0.001,0.0,0.011,0.0,0.635,0.004,0.044,0.0,0.013,0.27,0.017,0.0,0.005,0.0,GBM,0.8034,0.57,,0.825,0.7436,
TCGA-06-0158-01A,0.0,0.0,0.0,0.0,0.009,0.0,0.679,0.004,0.072,0.005,0.03,0.19,0.003,0.0,0.006,0.0,GBM,0.8152,0.79,,0.975,0.7596,
TCGA-19-1390-01A,0.0,0.0,0.002,0.0,0.0,0.0,0.857,0.0,0.025,0.001,0.027,0.08,0.0,0.0,0.005,0.0,GBM,0.9535,0.91,,1.0,0.9474,
TCGA-28-2510-01A,0.0,0.0,0.003,0.0,0.012,0.001,0.717,0.004,0.075,0.002,0.065,0.101,0.015,0.001,0.004,0.0,GBM,0.8812,0.3,0.7176,0.35,0.5752,
