,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes,1-others,Cancer Cells,Cancer type,ESTIMATE,ABSOLUTE,LUMP,IHC,CPE,Unnamed: 7
TCGA-KL-8325-01A,0.0,0.005,0.007,0.0,0.0,0.0,0.0,0.033,0.0,0.026,0.041,0.005,0.0,0.0,0.0,0.883,0.883,KICH,0.9584,,0.8851,0.9,0.8997,
TCGA-KO-8411-01A,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.049,0.0,0.048,0.055,0.003,0.0,0.0,0.0,0.842,0.842,KICH,0.9495,,0.8649,0.9,0.909,
TCGA-KL-8331-01A,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.017,0.0,0.028,0.038,0.005,0.0,0.0,0.0,0.909,0.909,KICH,0.9669,,0.9046,0.9,0.9227,
TCGA-KO-8409-01A,0.0,0.001,0.002,0.0,0.0,0.0,0.0,0.018,0.0,0.044,0.068,0.004,0.001,0.0,0.0,0.863,0.863,KICH,0.9246,,0.8742,0.9,0.8975,
TCGA-KM-8439-01A,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.048,0.0,0.042,0.133,0.002,0.001,0.0,0.0,0.769,0.769,KICH,0.9285,,0.8488,0.85,0.8853,
TCGA-KN-8423-01A,0.0,0.01,0.012,0.0,0.0,0.0,0.0,0.048,0.0,0.058,0.076,0.003,0.003,0.0,0.0,0.79,0.79,KICH,0.9087,,0.8412,0.925,0.8865,
TCGA-KL-8339-01A,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.024,0.0,0.035,0.061,0.0,0.0,0.0,0.0,0.877,0.877,KICH,0.9544,,1.0,0.9,0.9486,
TCGA-KN-8434-01A,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.094,0.0,0.066,0.148,0.015,0.001,0.0,0.0,0.668,0.668,KICH,0.8623,,0.8609,0.9,0.8475,
TCGA-KL-8342-01A,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.09,0.0,0.043,0.118,0.001,0.004,0.0,0.0,0.736,0.736,KICH,0.8709,,0.8524,0.95,0.8482,
TCGA-KN-8428-01A,0.0,0.0,0.008,0.001,0.0,0.0,0.0,0.02,0.0,0.048,0.054,0.003,0.0,0.0,0.0,0.866,0.866,KICH,0.9468,,0.8406,0.85,0.8929,
TCGA-KO-8416-01A,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.031,0.0,0.053,0.103,0.003,0.0,0.0,0.0,0.804,0.804,KICH,0.9039,,0.9159,0.9,0.908,
TCGA-KL-8344-01A,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.191,0.0,0.182,0.104,0.01,0.0,0.0,0.0,0.505,0.505,KICH,0.8692,,0.8934,0.9,0.8712,
TCGA-KM-8441-01A,0.0,0.0,0.007,0.0,0.0,0.0,0.0,0.106,0.0,0.061,0.165,0.001,0.0,0.0,0.0,0.66,0.66,KICH,0.8751,,0.7068,0.85,0.7655,
TCGA-KM-8442-01A,0.0,0.001,0.005,0.0,0.0,0.0,0.0,0.037,0.0,0.039,0.073,0.003,0.0,0.0,0.0,0.842,0.842,KICH,0.9359,,0.9347,0.9,0.9253,
TCGA-KL-8346-01A,0.0,0.001,0.004,0.0,0.0,0.0,0.0,0.034,0.0,0.04,0.007,0.001,0.0,0.0,0.0,0.914,0.914,KICH,0.9849,,0.9466,0.925,0.981,
TCGA-KL-8341-01A,0.0,0.001,0.005,0.0,0.0,0.0,0.0,0.018,0.0,0.023,0.034,0.0,0.0,0.0,0.0,0.919,0.919,KICH,0.9841,,0.9607,0.95,0.9887,
TCGA-KL-8330-01A,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.019,0.0,0.038,0.032,0.001,0.0,0.0,0.0,0.906,0.906,KICH,0.9838,,1.0,0.95,0.9943,
TCGA-KN-8431-01A,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.059,0.0,0.06,0.079,0.0,0.001,0.0,0.0,0.795,0.795,KICH,0.9402,,0.877,0.95,0.8902,
