,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes,1-others,Cancer Cells,Cancer type,ESTIMATE,ABSOLUTE,LUMP,IHC,CPE,Unnamed: 7
TCGA-KO-8416-01A,0.001,0.0,0.002,0.0,0.0,0.001,0.0,0.02,0.0,0.046,0.062,0.0,0.0,0.0,0.0,0.869,0.869,KICH,0.9039,,0.9159,0.9,0.908,
TCGA-KL-8344-01A,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.168,0.0,0.184,0.066,0.003,0.0,0.0,0.0,0.576,0.576,KICH,0.8692,,0.8934,0.9,0.8712,
TCGA-KM-8441-01A,0.0,0.0,0.002,0.0,0.0,0.001,0.001,0.079,0.0,0.072,0.157,0.002,0.001,0.0,0.0,0.685,0.685,KICH,0.8751,,0.7068,0.85,0.7655,
TCGA-KM-8442-01A,0.0,0.0,0.002,0.0,0.0,0.0,0.001,0.035,0.0,0.027,0.055,0.001,0.0,0.0,0.0,0.879,0.879,KICH,0.9359,,0.9347,0.9,0.9253,
TCGA-KL-8346-01A,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.018,0.0,0.048,0.006,0.0,0.0,0.0,0.0,0.926,0.926,KICH,0.9849,,0.9466,0.925,0.981,
TCGA-KL-8341-01A,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.019,0.0,0.022,0.026,0.0,0.0,0.0,0.0,0.931,0.931,KICH,0.9841,,0.9607,0.95,0.9887,
TCGA-KL-8330-01A,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.026,0.0,0.038,0.021,0.0,0.0,0.0,0.0,0.914,0.914,KICH,0.9838,,1.0,0.95,0.9943,
TCGA-KN-8431-01A,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.055,0.0,0.054,0.043,0.0,0.0,0.0,0.0,0.846,0.846,KICH,0.9402,,0.877,0.95,0.8902,
TCGA-KO-8403-01A,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.062,0.0,0.041,0.129,0.001,0.0,0.0,0.0,0.763,0.763,KICH,0.8475,,0.7143,0.875,0.8034,
TCGA-KO-8405-01A,0.0,0.0,0.006,0.0,0.0,0.0,0.001,0.033,0.008,0.047,0.312,0.005,0.0,0.0,0.0,0.587,0.587,KICH,0.6554,,0.6439,0.875,0.6163,
TCGA-KN-8435-01A,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.042,0.0,0.031,0.025,0.0,0.0,0.0,0.0,0.901,0.901,KICH,0.9713,,0.9998,0.95,0.9716,
TCGA-KN-8419-01A,0.0,0.0,0.005,0.0,0.0,0.0,0.005,0.049,0.0,0.047,0.092,0.0,0.0,0.0,0.0,0.802,0.802,KICH,0.8808,,0.6321,0.95,0.7256,
TCGA-KL-8337-01A,0.001,0.0,0.001,0.0,0.0,0.0,0.0,0.027,0.0,0.036,0.018,0.0,0.0,0.0,0.0,0.917,0.917,KICH,0.9735,,0.9681,0.95,0.9745,
TCGA-KL-8332-01A,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.119,0.0,0.058,0.069,0.0,0.0,0.0,0.0,0.752,0.752,KICH,0.8631,,0.813,0.925,0.8198,
TCGA-KO-8413-01A,0.0,0.0,0.008,0.0,0.0,0.0,0.001,0.078,0.0,0.071,0.153,0.006,0.002,0.0,0.0,0.681,0.681,KICH,0.8014,,0.7841,0.875,0.7811,
TCGA-KM-8443-01A,0.0,0.0,0.001,0.0,0.0,0.001,0.0,0.02,0.0,0.019,0.009,0.0,0.0,0.0,0.0,0.949,0.949,KICH,0.9891,,0.9164,0.9,0.9661,
TCGA-KL-8333-01A,0.017,0.017,0.006,0.0,0.0,0.005,0.003,0.202,0.022,0.123,0.115,0.003,0.0,0.0,0.0,0.487,0.487,KICH,0.7333,,0.6393,0.85,0.6484,
TCGA-KL-8334-01A,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.039,0.0,0.043,0.106,0.004,0.0,0.0,0.0,0.804,0.804,KICH,0.8982,,0.8271,0.875,0.8519,
TCGA-KN-8427-01A,0.0,0.0,0.017,0.006,0.001,0.0,0.0,0.046,0.177,0.001,0.07,0.014,0.0,0.0,0.0,0.668,0.668,KICH,0.8593,,0.5282,0.9,0.8194,
TCGA-KL-8338-01A,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.022,0.0,0.043,0.059,0.004,0.0,0.0,0.0,0.869,0.869,KICH,0.9497,,0.8128,0.95,0.8785,
TCGA-KN-8432-01A,0.0,0.0,0.001,0.0,0.0,0.001,0.0,0.072,0.0,0.056,0.051,0.001,0.009,0.0,0.0,0.809,0.809,KICH,0.9144,,0.9195,0.95,0.9172,
TCGA-KO-8410-01A,0.001,0.001,0.002,0.0,0.0,0.0,0.003,0.073,0.0,0.051,0.088,0.0,0.0,0.0,0.0,0.781,0.781,KICH,0.9004,,0.8525,0.9,0.8753,
TCGA-KN-8437-01A,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.07,0.0,0.059,0.125,0.001,0.0,0.0,0.0,0.745,0.745,KICH,0.9183,,0.8362,0.95,0.8423,
TCGA-KN-8430-01A,0.001,0.0,0.005,0.0,0.0,0.0,0.0,0.069,0.0,0.053,0.119,0.002,0.0,0.0,0.0,0.751,0.751,KICH,0.8422,,0.7952,0.95,0.7951,
TCGA-KM-8477-01A,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.035,0.0,0.038,0.088,0.001,0.0,0.0,0.0,0.837,0.837,KICH,0.9005,,0.8571,0.92,0.8711,
TCGA-KO-8414-01A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019,0.0,0.036,0.054,0.0,0.007,0.0,0.0,0.883,0.883,KICH,0.9251,,0.9247,0.9,0.9275,
TCGA-KL-8323-01A,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.054,0.0,0.022,0.037,0.002,0.0,0.0,0.0,0.881,0.881,KICH,0.9473,,0.906,0.9,0.9243,
TCGA-KL-8328-01A,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.009,0.0,0.034,0.03,0.0,0.0,0.0,0.0,0.924,0.924,KICH,0.9859,,0.9826,0.9,0.9957,
TCGA-KN-8426-01A,0.0,0.0,0.003,0.0,0.0,0.0,0.003,0.024,0.0,0.032,0.083,0.0,0.001,0.0,0.0,0.853,0.853,KICH,0.9123,,0.8535,0.95,0.877,
TCGA-KL-8336-01A,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.045,0.0,0.043,0.125,0.0,0.0,0.0,0.0,0.785,0.785,KICH,0.8924,,0.8519,0.8,0.8626,
TCGA-KL-8329-01A,0.001,0.0,0.01,0.0,0.0,0.001,0.0,0.03,0.0,0.047,0.142,0.005,0.0,0.0,0.0,0.765,0.765,KICH,0.8629,,0.8365,0.875,0.8427,
TCGA-KN-8429-01A,0.001,0.0,0.001,0.0,0.0,0.0,0.0,0.041,0.0,0.044,0.061,0.002,0.0,0.0,0.0,0.849,0.849,KICH,0.9252,,0.9007,0.9,0.9089,
TCGA-KL-8326-01A,0.0,0.0,0.001,0.0,0.0,0.001,0.0,0.016,0.0,0.059,0.011,0.0,0.0,0.0,0.0,0.912,0.912,KICH,0.9698,,0.8902,0.9,0.9376,
TCGA-KN-8425-01A,0.0,0.0,0.001,0.0,0.0,0.011,0.0,0.037,0.0,0.024,0.134,0.0,0.0,0.0,0.0,0.792,0.792,KICH,0.8688,,0.8114,0.8,0.8323,
TCGA-KL-8327-01A,0.0,0.0,0.002,0.0,0.0,0.001,0.0,0.009,0.0,0.041,0.028,0.0,0.0,0.0,0.0,0.919,0.919,KICH,0.94,,0.8337,0.9,0.8806,
TCGA-KL-8343-01A,0.0,0.0,0.002,0.0,0.0,0.003,0.0,0.043,0.0,0.079,0.042,0.0,0.0,0.0,0.0,0.831,0.831,KICH,0.9339,,0.8387,0.9,0.8452,
TCGA-KL-8324-01A,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.032,0.0,0.051,0.031,0.0,0.0,0.0,0.0,0.88,0.88,KICH,0.937,,0.954,0.9,0.9528,
TCGA-KN-8433-01A,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.023,0.0,0.069,0.134,0.001,0.0,0.0,0.0,0.767,0.767,KICH,0.8605,,0.7569,0.925,0.821,
TCGA-KO-8417-01A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041,0.0,0.038,0.015,0.0,0.0,0.0,0.0,0.905,0.905,KICH,0.9727,,0.933,0.9,0.956,
TCGA-KM-8639-01A,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.067,0.0,0.043,0.144,0.013,0.002,0.0,0.0,0.719,0.719,KICH,0.9394,,0.7932,0.9,0.86,
TCGA-KL-8340-01A,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.048,0.0,0.09,0.041,0.001,0.0,0.0,0.0,0.818,0.818,KICH,0.9317,,0.8861,0.95,0.9093,
TCGA-KO-8404-01A,0.0,0.0,0.007,0.002,0.0,0.0,0.0,0.01,0.307,0.0,0.365,0.004,0.0,0.0,0.0,0.303,0.303,KICH,0.5813,,0.5659,0.85,0.5247,
TCGA-KM-8440-01A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028,0.0,0.034,0.027,0.0,0.0,0.0,0.0,0.91,0.91,KICH,0.9686,,0.9808,0.85,0.9679,
TCGA-KN-8436-01A,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.031,0.008,0.0,0.0,0.0,0.0,0.929,0.929,KICH,0.9634,,0.982,0.95,0.9609,
TCGA-KN-8424-01A,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.08,0.0,0.029,0.146,0.006,0.0,0.0,0.0,0.735,0.735,KICH,0.8467,,0.8117,0.9,0.8079,
TCGA-KO-8406-01A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042,0.0,0.035,0.039,0.0,0.0,0.0,0.0,0.883,0.883,KICH,0.9583,,0.9111,0.9,0.9303,
TCGA-KM-8438-01A,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.08,0.0,0.049,0.046,0.0,0.0,0.0,0.0,0.823,0.823,KICH,0.9097,,0.8516,0.85,0.8806,
TCGA-KN-8418-01A,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.031,0.0,0.039,0.026,0.001,0.0,0.0,0.0,0.902,0.902,KICH,0.9664,,0.9333,0.95,0.9564,
TCGA-KL-8335-01A,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.008,0.0,0.06,0.029,0.0,0.0,0.0,0.0,0.902,0.902,KICH,0.9389,,0.893,0.9,0.909,
TCGA-KL-8345-01A,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.04,0.0,0.043,0.021,0.0,0.0,0.0,0.0,0.893,0.893,KICH,0.949,,0.8981,0.9,0.915,
TCGA-KO-8407-01A,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.082,0.0,0.053,0.058,0.01,0.0,0.0,0.0,0.796,0.796,KICH,0.8961,,0.8358,0.9,0.8695,
TCGA-KN-8421-01A,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.0,0.029,0.009,0.0,0.0,0.0,0.0,0.946,0.946,KICH,0.9926,,0.9469,0.925,0.9723,
TCGA-KO-8415-01A,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.009,0.0,0.035,0.124,0.0,0.001,0.0,0.0,0.828,0.828,KICH,0.8849,,0.7737,0.9,0.8541,
TCGA-KM-8476-01A,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.01,0.0,0.046,0.044,0.0,0.0,0.0,0.0,0.898,0.898,KICH,0.9371,,0.866,0.9,0.9251,
TCGA-KO-8408-01A,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.017,0.0,0.104,0.05,0.003,0.0,0.0,0.0,0.823,0.823,KICH,0.9309,,0.9126,0.9,0.9253,
