,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes,1-others,Cancer Cells,Cancer type,ESTIMATE,ABSOLUTE,LUMP,IHC,CPE,Unnamed: 7
TCGA-E2-A1L6-01A,0.001,0.002,0.009,0.005,0.007,0.0,0.022,0.063,0.2,0.018,0.062,0.004,0.0,0.009,0.0,0.598,0.598,BRCA,0.8084,0.49,0.7904,0.65,0.689,
TCGA-AR-A24S-01A,0.0,0.001,0.02,0.014,0.001,0.001,0.011,0.064,0.222,0.019,0.225,0.0,0.0,0.005,0.0,0.417,0.417,BRCA,0.5584,0.46,0.6285,0.85,0.5987,
TCGA-E2-A155-01A,0.003,0.0,0.0,0.001,0.0,0.0,0.0,0.018,0.038,0.01,0.01,0.0,0.0,0.001,0.002,0.917,0.917,BRCA,0.9343,0.82,,0.95,0.9213,
TCGA-C8-A12M-01A,0.011,0.0,0.007,0.0,0.015,0.0,0.0,0.083,0.016,0.031,0.012,0.002,0.0,0.003,0.0,0.82,0.82,BRCA,0.8958,0.69,,0.935,0.869,
TCGA-E2-A14W-01A,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.086,0.0,0.014,0.0,0.0,0.0,0.0,0.894,0.894,BRCA,0.9386,0.55,,0.8,0.6844,
TCGA-B6-A0RQ-01A,0.0,0.0,0.003,0.0,0.005,0.0,0.009,0.079,0.131,0.031,0.02,0.002,0.003,0.002,0.0,0.715,0.715,BRCA,0.9039,,,0.5,0.791,
TCGA-EW-A1IW-01A,0.0,0.008,0.019,0.001,0.022,0.0,0.021,0.07,0.189,0.03,0.054,0.003,0.0,0.009,0.0,0.573,0.573,BRCA,0.7831,0.57,0.7847,0.7,0.7313,
TCGA-A1-A0SM-01A,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.039,0.287,0.007,0.078,0.004,0.0,0.003,0.0,0.575,0.575,BRCA,0.7538,0.59,0.8907,0.85,0.7903,
TCGA-E9-A1R6-01A,0.002,0.0,0.002,0.001,0.001,0.0,0.0,0.025,0.126,0.015,0.041,0.0,0.0,0.002,0.0,0.785,0.785,BRCA,0.8657,0.66,0.9017,0.85,0.832,
TCGA-A2-A0CQ-01A,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.024,0.075,0.009,0.118,0.0,0.0,0.0,0.0,0.771,0.771,BRCA,0.823,0.8,,0.725,0.7701,
TCGA-OL-A5D7-01A,0.007,0.032,0.034,0.037,0.035,0.0,0.032,0.021,0.037,0.0,0.08,0.0,0.0,0.0,0.0,0.683,0.683,BRCA,0.7671,,,0.85,0.7204,
TCGA-D8-A143-01A,0.015,0.001,0.028,0.001,0.018,0.0,0.009,0.053,0.042,0.014,0.043,0.0,0.0,0.004,0.0,0.772,0.772,BRCA,0.8679,0.72,,0.8,0.8311,
TCGA-C8-A138-01A,0.016,0.0,0.013,0.021,0.032,0.0,0.016,0.063,0.203,0.035,0.09,0.004,0.0,0.001,0.001,0.503,0.503,BRCA,0.6111,0.43,,0.725,0.5707,
TCGA-E2-A14Q-01A,0.0,0.0,0.009,0.007,0.009,0.0,0.015,0.055,0.139,0.015,0.015,0.001,0.0,0.001,0.0,0.734,0.734,BRCA,0.8494,0.6,,0.85,0.7913,
TCGA-A2-A0YL-01A,0.0,0.001,0.013,0.012,0.02,0.001,0.025,0.095,0.267,0.022,0.039,0.003,0.0,0.007,0.0,0.494,0.494,BRCA,0.7417,0.33,0.8562,0.775,0.7032,
TCGA-PL-A8LY-01A,0.005,0.0,0.005,0.0,0.009,0.0,0.018,0.058,0.068,0.029,0.024,0.0,0.003,0.002,0.0,0.779,0.779,BRCA,0.9101,,,0.8,0.7952,
TCGA-GM-A2DK-01A,0.0,0.0,0.002,0.0,0.005,0.0,0.01,0.136,0.144,0.041,0.085,0.0,0.0,0.001,0.0,0.576,0.576,BRCA,0.7214,0.47,0.7474,0.7,0.6851,
TCGA-B6-A0RO-01A,0.015,0.0,0.002,0.0,0.006,0.0,0.0,0.028,0.056,0.008,0.029,0.0,0.0,0.0,0.0,0.855,0.855,BRCA,0.9177,0.51,0.9022,0.8,0.8227,
TCGA-D8-A142-01A,0.028,0.001,0.006,0.0,0.014,0.0,0.007,0.066,0.247,0.015,0.082,0.0,0.0,0.003,0.0,0.531,0.531,BRCA,0.7178,0.33,,0.65,0.6273,
TCGA-C8-A8HP-01A,0.041,0.001,0.026,0.014,0.026,0.0,0.025,0.04,0.09,0.035,0.097,0.0,0.0,0.003,0.001,0.601,0.601,BRCA,0.6825,,0.4576,0.7,0.5794,
TCGA-E9-A24A-01A,0.0,0.0,0.011,0.0,0.009,0.0,0.0,0.055,0.192,0.009,0.227,0.003,0.0,0.006,0.0,0.488,0.488,BRCA,0.6518,0.61,0.7247,0.88,0.7263,
TCGA-AO-A0JE-01A,0.016,0.0,0.039,0.002,0.037,0.0,0.016,0.058,0.267,0.01,0.107,0.0,0.0,0.006,0.005,0.437,0.437,BRCA,0.5502,0.48,0.7189,0.85,0.6612,
TCGA-AR-A1AU-01A,0.008,0.0,0.004,0.003,0.003,0.0,0.0,0.066,0.25,0.031,0.04,0.007,0.0,0.006,0.0,0.582,0.582,BRCA,0.8189,0.51,0.9182,0.8,0.7646,
TCGA-E9-A1QZ-01A,0.005,0.04,0.022,0.013,0.033,0.002,0.044,0.088,0.184,0.032,0.071,0.007,0.001,0.01,0.001,0.447,0.447,BRCA,0.6351,0.3,0.5985,0.8,0.539,
TCGA-AR-A1AQ-01A,0.062,0.014,0.037,0.027,0.019,0.0,0.049,0.036,0.116,0.005,0.102,0.0,0.0,0.002,0.0,0.53,0.53,BRCA,0.6595,0.46,0.5729,0.93,0.5404,
TCGA-A2-A25A-01A,0.005,0.001,0.014,0.005,0.021,0.003,0.027,0.2,0.259,0.05,0.059,0.012,0.0,0.008,0.001,0.336,0.336,BRCA,0.6412,0.39,0.822,0.8,0.595,
TCGA-E2-A10E-01A,0.0,0.0,0.009,0.001,0.013,0.0,0.016,0.041,0.174,0.013,0.039,0.0,0.0,0.009,0.0,0.685,0.685,BRCA,0.8444,0.86,0.9609,0.775,0.9071,
TCGA-C8-A3M7-01A,0.023,0.0,0.008,0.0,0.016,0.0,0.007,0.224,0.126,0.123,0.027,0.008,0.0,0.003,0.0,0.433,0.433,BRCA,0.7643,0.42,0.721,0.8,0.6962,
TCGA-AQ-A1H3-01A,0.002,0.001,0.017,0.002,0.02,0.001,0.028,0.084,0.224,0.031,0.046,0.0,0.0,0.013,0.0,0.528,0.528,BRCA,0.7464,0.59,0.7536,0.8,0.7233,
TCGA-E9-A247-01A,0.0,0.001,0.002,0.0,0.004,0.0,0.001,0.02,0.095,0.014,0.011,0.0,0.0,0.0,0.0,0.853,0.853,BRCA,0.9177,0.72,0.9832,0.9,0.8721,
TCGA-AN-A0FF-01A,0.007,0.0,0.02,0.001,0.013,0.0,0.006,0.065,0.124,0.025,0.127,0.001,0.0,0.003,0.0,0.606,0.606,BRCA,0.7383,0.74,,0.875,0.8646,
TCGA-A2-A0YH-01A,0.016,0.0,0.029,0.004,0.022,0.0,0.0,0.029,0.179,0.008,0.185,0.001,0.0,0.011,0.001,0.515,0.515,BRCA,0.6001,0.44,0.6585,0.75,0.6068,
TCGA-E9-A1RH-01A,0.005,0.0,0.001,0.003,0.0,0.0,0.0,0.011,0.19,0.0,0.067,0.0,0.0,0.004,0.0,0.717,0.717,BRCA,0.8384,0.33,0.8275,0.85,0.8116,
TCGA-AR-A2LE-01A,0.0,0.0,0.0,0.0,0.0,0.002,0.004,0.062,0.079,0.01,0.026,0.0,0.0,0.0,0.0,0.817,0.817,BRCA,0.8426,0.74,0.865,0.92,0.8306,
TCGA-E9-A1N3-01A,0.01,0.0,0.002,0.0,0.001,0.0,0.0,0.035,0.038,0.02,0.031,0.0,0.0,0.001,0.0,0.862,0.862,BRCA,0.9374,0.77,0.9735,0.9,0.9093,
TCGA-MS-A51U-01A,0.015,0.0,0.011,0.013,0.02,0.001,0.02,0.077,0.287,0.021,0.037,0.0,0.0,0.007,0.0,0.492,0.492,BRCA,0.7457,,0.785,0.65,0.7466,
TCGA-A8-A07F-01A,0.0,0.0,0.011,0.001,0.02,0.0,0.001,0.046,0.181,0.01,0.087,0.005,0.0,0.014,0.0,0.623,0.623,BRCA,0.7935,0.68,,0.85,0.7302,
TCGA-A8-A08A-01A,0.0,0.0,0.011,0.001,0.006,0.0,0.024,0.028,0.166,0.001,0.113,0.0,0.0,0.002,0.0,0.648,0.648,BRCA,0.7526,0.69,,0.85,0.6746,
TCGA-D8-A1JE-01A,0.0,0.0,0.006,0.0,0.009,0.0,0.0,0.032,0.303,0.0,0.145,0.001,0.0,0.004,0.0,0.499,0.499,BRCA,0.659,0.53,0.7818,0.9,0.6837,
TCGA-LL-A6FR-01A,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.015,0.243,0.0,0.04,0.0,0.001,0.001,0.0,0.699,0.699,BRCA,0.8201,,0.8368,0.75,0.843,
TCGA-E9-A22D-01A,0.01,0.009,0.039,0.092,0.076,0.0,0.056,0.026,0.098,0.001,0.121,0.0,0.001,0.001,0.001,0.47,0.47,BRCA,0.5592,0.28,0.7285,0.85,0.5721,
TCGA-A2-A0SX-01A,0.02,0.024,0.049,0.003,0.041,0.001,0.048,0.052,0.201,0.009,0.098,0.0,0.0,0.015,0.0,0.44,0.44,BRCA,0.6024,0.57,0.6486,0.75,0.6626,
TCGA-EW-A1PH-01A,0.01,0.004,0.005,0.0,0.013,0.0,0.011,0.018,0.141,0.002,0.023,0.0,0.0,0.003,0.0,0.769,0.769,BRCA,0.8852,0.76,0.7418,0.85,0.8229,
TCGA-AN-A0FK-01A,0.01,0.0,0.001,0.001,0.0,0.0,0.0,0.044,0.082,0.034,0.036,0.0,0.0,0.0,0.0,0.791,0.791,BRCA,0.8697,0.7,,0.875,0.8266,
TCGA-A2-A0CX-01A,0.0,0.0,0.007,0.0,0.008,0.0,0.0,0.044,0.216,0.006,0.097,0.0,0.0,0.0,0.0,0.622,0.622,BRCA,0.692,0.45,,0.7,0.5922,
TCGA-E2-A158-01A,0.0,0.002,0.004,0.0,0.007,0.0,0.002,0.016,0.03,0.008,0.009,0.0,0.0,0.0,0.0,0.923,0.923,BRCA,0.9534,,,0.8,0.7799,
TCGA-D8-A1X6-01A,0.0,0.0,0.004,0.0,0.001,0.0,0.0,0.016,0.06,0.004,0.187,0.0,0.0,0.001,0.0,0.727,0.727,BRCA,0.7748,0.69,0.779,0.95,0.7399,
TCGA-EW-A1P7-01A,0.02,0.135,0.052,0.003,0.058,0.002,0.067,0.08,0.24,0.016,0.053,0.001,0.001,0.014,0.0,0.258,0.258,BRCA,0.469,0.3,0.2754,0.7,0.3684,
TCGA-B6-A0IG-01A,0.016,0.0,0.003,0.002,0.007,0.0,0.004,0.027,0.117,0.007,0.013,0.0,0.0,0.0,0.0,0.803,0.803,BRCA,0.8837,0.73,,0.75,0.8526,
TCGA-A7-A4SA-01A,0.005,0.001,0.024,0.011,0.04,0.0,0.042,0.065,0.195,0.019,0.076,0.001,0.0,0.01,0.0,0.511,0.511,BRCA,0.6506,,0.7207,0.75,0.7065,
TCGA-D8-A1JP-01A,0.0,0.0,0.012,0.001,0.021,0.0,0.011,0.056,0.273,0.015,0.108,0.0,0.0,0.004,0.0,0.499,0.499,BRCA,0.6878,0.68,0.8274,0.75,0.8198,
TCGA-C8-A1HN-01A,0.0,0.0,0.002,0.0,0.006,0.0,0.0,0.025,0.064,0.017,0.064,0.0,0.0,0.001,0.0,0.82,0.82,BRCA,0.8565,0.72,0.8647,0.9,0.8408,
TCGA-D8-A1XK-01A,0.008,0.0,0.006,0.009,0.015,0.0,0.0,0.013,0.041,0.0,0.096,0.0,0.0,0.003,0.0,0.808,0.808,BRCA,0.8387,0.46,0.5393,0.9,0.6505,
TCGA-E9-A22A-01A,0.002,0.0,0.02,0.001,0.021,0.0,0.004,0.046,0.367,0.013,0.115,0.004,0.0,0.001,0.001,0.404,0.404,BRCA,0.5527,0.25,0.7796,0.6,0.5894,
TCGA-AO-A12H-01A,0.0,0.0,0.002,0.0,0.002,0.0,0.0,0.043,0.026,0.028,0.068,0.003,0.0,0.0,0.0,0.828,0.828,BRCA,0.8694,,,0.94,0.7787,
TCGA-D8-A1Y2-01A,0.013,0.005,0.024,0.0,0.029,0.0,0.0,0.043,0.286,0.004,0.262,0.002,0.0,0.001,0.001,0.33,0.33,BRCA,0.4504,0.42,0.6069,0.7,0.4127,
TCGA-D8-A1XW-01A,0.004,0.0,0.015,0.001,0.004,0.0,0.005,0.076,0.094,0.038,0.237,0.0,0.0,0.005,0.0,0.521,0.521,BRCA,0.6126,0.65,0.5963,0.9,0.6698,
TCGA-OL-A5RZ-01A,0.0,0.0,0.0,0.0,0.003,0.0,0.002,0.028,0.03,0.009,0.023,0.0,0.0,0.0,0.0,0.905,0.905,BRCA,0.9256,,0.9219,0.75,0.9095,
TCGA-BH-A42V-01A,0.012,0.005,0.019,0.002,0.015,0.001,0.035,0.121,0.213,0.039,0.029,0.005,0.002,0.003,0.0,0.498,0.498,BRCA,0.7343,,0.7957,0.85,0.6497,
TCGA-BH-A0B7-01A,0.008,0.014,0.023,0.01,0.026,0.001,0.03,0.101,0.184,0.019,0.078,0.003,0.0,0.012,0.003,0.489,0.489,BRCA,0.6207,0.2,,0.575,0.4954,
TCGA-C8-A1HO-01A,0.018,0.0,0.002,0.003,0.002,0.0,0.0,0.03,0.074,0.005,0.021,0.0,0.0,0.001,0.0,0.844,0.844,BRCA,0.8967,0.83,0.942,0.7,0.9101,
TCGA-A8-A09A-01A,0.001,0.0,0.007,0.002,0.024,0.0,0.015,0.056,0.218,0.019,0.064,0.0,0.0,0.004,0.0,0.59,0.59,BRCA,0.754,0.37,,0.825,0.6764,
TCGA-AO-A129-01A,0.017,0.023,0.023,0.011,0.019,0.0,0.033,0.036,0.13,0.005,0.06,0.0,0.001,0.001,0.0,0.641,0.641,BRCA,0.7257,0.35,0.6455,0.725,0.6281,
TCGA-AO-A03O-01A,0.007,0.0,0.016,0.016,0.016,0.0,0.005,0.025,0.053,0.007,0.054,0.0,0.0,0.002,0.001,0.799,0.799,BRCA,0.822,0.65,,0.825,0.7688,
TCGA-E2-A10A-01A,0.001,0.0,0.005,0.0,0.0,0.0,0.0,0.038,0.153,0.01,0.086,0.0,0.0,0.011,0.0,0.694,0.694,BRCA,0.8327,0.82,,0.85,0.7834,
TCGA-A8-A09E-01A,0.001,0.0,0.001,0.0,0.0,0.0,0.0,0.028,0.072,0.006,0.022,0.0,0.0,0.0,0.0,0.87,0.87,BRCA,0.8997,0.8,,0.885,0.8806,
TCGA-AC-A3YJ-01A,0.003,0.0,0.007,0.0,0.005,0.0,0.001,0.034,0.032,0.024,0.126,0.0,0.0,0.0,0.0,0.768,0.768,BRCA,0.839,,0.861,0.8,0.7918,
TCGA-EW-A1IX-01A,0.006,0.0,0.028,0.0,0.003,0.0,0.027,0.072,0.327,0.016,0.083,0.009,0.0,0.012,0.001,0.415,0.415,BRCA,0.7194,0.55,0.7696,0.85,0.7242,
TCGA-A8-A09N-01A,0.001,0.0,0.005,0.006,0.014,0.0,0.0,0.031,0.12,0.003,0.037,0.007,0.0,0.002,0.0,0.773,0.773,BRCA,0.8307,0.83,,0.825,0.7806,
TCGA-AO-A0J6-01A,0.0,0.0,0.005,0.036,0.005,0.0,0.007,0.008,0.029,0.0,0.058,0.0,0.0,0.002,0.0,0.849,0.849,BRCA,0.8287,0.66,,0.95,0.7779,
TCGA-AN-A0FJ-01A,0.0,0.002,0.017,0.0,0.011,0.0,0.022,0.059,0.098,0.021,0.026,0.0,0.0,0.003,0.0,0.741,0.741,BRCA,0.8581,0.81,,0.8,0.8179,
TCGA-BH-A0E1-01A,0.007,0.0,0.002,0.0,0.0,0.0,0.0,0.067,0.138,0.039,0.029,0.001,0.0,0.0,0.0,0.716,0.716,BRCA,0.8676,0.75,0.9742,0.825,0.8524,
TCGA-4H-AAAK-01A,0.0,0.001,0.029,0.0,0.008,0.0,0.011,0.035,0.35,0.002,0.06,0.007,0.0,0.002,0.001,0.493,0.493,BRCA,0.7276,,,0.7,0.649,
TCGA-EW-A6S9-01A,0.005,0.0,0.01,0.0,0.001,0.0,0.0,0.036,0.205,0.014,0.068,0.008,0.0,0.005,0.0,0.648,0.648,BRCA,0.8134,,0.8852,0.8,0.7571,
TCGA-D8-A1JM-01A,0.0,0.0,0.006,0.0,0.019,0.0,0.002,0.012,0.012,0.013,0.011,0.0,0.0,0.002,0.0,0.923,0.923,BRCA,0.9414,0.86,0.8779,0.92,0.9111,
TCGA-A7-A4SF-01A,0.003,0.001,0.004,0.014,0.01,0.0,0.004,0.013,0.052,0.01,0.046,0.006,0.0,0.0,0.0,0.837,0.837,BRCA,0.8619,,0.7575,0.68,0.7498,
TCGA-A8-A08R-01A,0.023,0.004,0.021,0.001,0.029,0.0,0.001,0.047,0.144,0.011,0.136,0.0,0.0,0.01,0.001,0.572,0.572,BRCA,0.6988,0.29,,0.7,0.6015,
TCGA-D8-A146-01A,0.009,0.015,0.014,0.002,0.012,0.0,0.022,0.072,0.291,0.018,0.078,0.015,0.0,0.009,0.001,0.443,0.443,BRCA,0.7201,0.37,,0.8,0.6305,
TCGA-D8-A1X5-01A,0.017,0.0,0.003,0.001,0.002,0.0,0.0,0.022,0.179,0.003,0.141,0.001,0.0,0.004,0.0,0.628,0.628,BRCA,0.7346,0.57,0.8389,0.93,0.7027,
TCGA-A2-A1FV-01A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.084,0.13,0.031,0.012,0.009,0.0,0.004,0.0,0.73,0.73,BRCA,0.8957,0.9,0.9543,0.9,0.9309,
TCGA-A2-A0CK-01A,0.003,0.0,0.005,0.0,0.015,0.0,0.012,0.091,0.205,0.026,0.045,0.0,0.0,0.001,0.0,0.597,0.597,BRCA,0.7783,0.52,0.8739,0.75,0.7057,
TCGA-E2-A1IL-01A,0.005,0.0,0.004,0.0,0.008,0.0,0.001,0.067,0.209,0.025,0.054,0.0,0.0,0.014,0.0,0.612,0.612,BRCA,0.831,0.76,0.9418,0.65,0.8323,
TCGA-B6-A0X7-01A,0.001,0.0,0.004,0.0,0.002,0.0,0.002,0.097,0.255,0.021,0.025,0.006,0.0,0.002,0.0,0.584,0.584,BRCA,0.821,0.58,0.9424,0.75,0.7458,
TCGA-B6-A2IU-01A,0.002,0.0,0.002,0.0,0.001,0.0,0.006,0.058,0.076,0.031,0.027,0.001,0.0,0.002,0.0,0.795,0.795,BRCA,0.9108,0.69,0.874,0.7,0.852,
TCGA-B6-A0WS-01A,0.01,0.005,0.045,0.002,0.031,0.0,0.043,0.059,0.208,0.011,0.06,0.0,0.001,0.009,0.0,0.516,0.516,BRCA,0.662,0.52,,0.55,0.656,
TCGA-E2-A1IO-01A,0.005,0.001,0.028,0.003,0.037,0.0,0.039,0.068,0.339,0.009,0.042,0.003,0.0,0.013,0.001,0.412,0.412,BRCA,0.6653,0.54,0.7621,0.7,0.715,
TCGA-AC-A5EH-01A,0.0,0.0,0.011,0.0,0.012,0.0,0.0,0.035,0.233,0.007,0.109,0.0,0.0,0.001,0.0,0.592,0.592,BRCA,0.7072,,0.7665,0.65,0.7604,
TCGA-AC-A3BB-01A,0.009,0.015,0.033,0.007,0.027,0.002,0.056,0.096,0.278,0.026,0.075,0.005,0.002,0.006,0.001,0.363,0.363,BRCA,0.5719,0.26,0.6562,0.85,0.5299,
TCGA-AR-A0TQ-01A,0.015,0.001,0.018,0.022,0.025,0.0,0.021,0.059,0.097,0.016,0.073,0.0,0.0,0.005,0.001,0.648,0.648,BRCA,0.7573,0.33,0.7431,0.7,0.7026,
TCGA-D8-A1JK-01A,0.022,0.0,0.018,0.014,0.0,0.0,0.004,0.036,0.158,0.012,0.141,0.0,0.001,0.004,0.0,0.588,0.588,BRCA,0.6372,0.41,0.6401,0.85,0.5818,
TCGA-D8-A1X7-01A,0.007,0.0,0.004,0.0,0.003,0.0,0.0,0.054,0.151,0.024,0.077,0.0,0.0,0.004,0.0,0.676,0.676,BRCA,0.8254,0.77,0.7838,0.65,0.8307,
TCGA-AO-A1KQ-01A,0.007,0.003,0.004,0.019,0.031,0.0,0.006,0.023,0.113,0.009,0.045,0.001,0.0,0.0,0.0,0.737,0.737,BRCA,0.7672,0.61,0.7333,0.9,0.7314,
