,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,Cancer Cells,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes,Cancer type,ESTIMATE,ABSOLUTE,LUMP,IHC,CPE,Unnamed: 7
TCGA-EL-A3D1-01A,0.0,0.0,0.006,0.002,0.001,0.001,0.733,0.015,0.109,0.04,0.038,0.053,0.002,0.0,0.0,0.0,THCA,0.8547,,0.9675,0.9,0.8132,
TCGA-FY-A3I4-01A,0.012,0.0,0.01,0.003,0.0,0.0,0.518,0.022,0.146,0.156,0.054,0.079,0.001,0.0,0.0,0.0,THCA,0.7806,,0.8779,0.9,0.8913,
TCGA-BJ-A28T-01A,0.12,0.043,0.043,0.014,0.043,0.0,0.287,0.095,0.121,0.091,0.041,0.1,0.001,0.001,0.0,0.0,THCA,0.5563,,0.6543,0.6,0.408,
TCGA-MK-A4N6-01A,0.001,0.0,0.011,0.012,0.0,0.0,0.749,0.021,0.055,0.048,0.005,0.095,0.001,0.0,0.0,0.0,THCA,0.8027,,0.8057,0.8,0.8064,
TCGA-DJ-A3V8-01A,0.003,0.0,0.004,0.002,0.0,0.0,0.81,0.02,0.071,0.034,0.027,0.029,0.0,0.0,0.0,0.0,THCA,0.9085,,0.8919,1.0,0.8862,
TCGA-DJ-A1QI-01A,0.007,0.002,0.01,0.002,0.0,0.001,0.683,0.014,0.098,0.107,0.028,0.046,0.0,0.0,0.0,0.0,THCA,0.875,,0.8699,0.7,0.8407,
TCGA-EL-A3H8-01A,0.001,0.0,0.006,0.002,0.0,0.0,0.759,0.011,0.12,0.062,0.016,0.02,0.001,0.0,0.0,0.0,THCA,0.913,,0.9509,0.8,0.9253,
TCGA-EM-A3O3-01A,0.028,0.002,0.018,0.009,0.002,0.0,0.702,0.082,0.017,0.066,0.0,0.07,0.002,0.0,0.0,0.0,THCA,0.7506,,0.667,1.0,0.6434,
TCGA-IM-A3U3-01A,0.009,0.0,0.008,0.008,0.0,0.0,0.733,0.039,0.079,0.056,0.027,0.04,0.0,0.001,0.0,0.0,THCA,0.8606,,0.8984,0.85,0.8806,
TCGA-BJ-A191-01A,0.045,0.01,0.004,0.017,0.001,0.001,0.807,0.004,0.061,0.02,0.019,0.01,0.001,0.0,0.0,0.0,THCA,0.9371,,0.9858,0.95,0.9253,
TCGA-E8-A3X7-01A,0.001,0.0,0.005,0.005,0.0,0.0,0.742,0.03,0.072,0.12,0.01,0.014,0.001,0.0,0.0,0.0,THCA,0.848,,0.8866,1.0,0.836,
TCGA-FY-A3YR-01A,0.001,0.0,0.009,0.005,0.0,0.0,0.727,0.03,0.079,0.127,0.01,0.011,0.001,0.0,0.0,0.0,THCA,0.8417,,0.9268,0.7,0.8806,
TCGA-KS-A41I-01A,0.004,0.0,0.0,0.01,0.0,0.0,0.613,0.024,0.16,0.0,0.13,0.056,0.0,0.001,0.001,0.0,THCA,0.8044,,0.897,1.0,0.7466,
TCGA-EL-A3CS-01A,0.0,0.0,0.002,0.0,0.0,0.0,0.804,0.018,0.078,0.038,0.054,0.005,0.0,0.0,0.0,0.0,THCA,0.9248,,0.9775,0.92,0.9253,
TCGA-EL-A3GU-01A,0.0,0.0,0.004,0.0,0.0,0.0,0.572,0.048,0.1,0.204,0.06,0.012,0.0,0.0,0.0,0.0,THCA,0.8205,,0.9309,0.85,0.7668,
TCGA-EM-A1CU-01A,0.002,0.001,0.008,0.003,0.0,0.0,0.77,0.015,0.129,0.031,0.001,0.04,0.0,0.0,0.0,0.0,THCA,0.9,,0.8564,0.9,0.8661,
TCGA-H2-A26U-01A,0.02,0.0,0.032,0.015,0.021,0.0,0.455,0.085,0.077,0.12,0.009,0.162,0.002,0.0,0.0,0.0,THCA,0.6048,,0.7056,0.85,0.6888,
TCGA-DJ-A2PT-01A,0.0,0.0,0.01,0.003,0.0,0.0,0.616,0.078,0.057,0.131,0.001,0.101,0.002,0.0,0.0,0.0,THCA,0.7058,,0.7047,1.0,0.6877,
TCGA-DJ-A2Q7-01A,0.016,0.0,0.009,0.01,0.0,0.0,0.649,0.014,0.146,0.046,0.057,0.05,0.001,0.0,0.0,0.0,THCA,0.8449,,0.9177,0.85,0.7999,
TCGA-ET-A3BV-01A,0.0,0.0,0.038,0.0,0.0,0.0,0.563,0.086,0.05,0.218,0.001,0.033,0.011,0.0,0.0,0.0,THCA,0.7483,,0.7253,0.7,0.7019,
TCGA-EL-A3ZL-01A,0.0,0.0,0.002,0.002,0.0,0.0,0.656,0.01,0.149,0.033,0.115,0.031,0.0,0.0,0.0,0.0,THCA,0.8665,,0.9718,0.6,0.97,
TCGA-CE-A13K-01A,0.002,0.0,0.006,0.004,0.006,0.0,0.597,0.009,0.222,0.009,0.1,0.044,0.0,0.0,0.0,0.0,THCA,0.8756,,0.922,0.85,0.9431,
TCGA-DJ-A3UQ-01A,0.0,0.0,0.015,0.001,0.0,0.0,0.562,0.065,0.064,0.254,0.003,0.034,0.002,0.0,0.0,0.0,THCA,0.7612,,0.829,0.85,0.8339,
TCGA-BJ-A45H-01A,0.007,0.0,0.005,0.003,0.002,0.0,0.693,0.011,0.11,0.07,0.047,0.049,0.001,0.0,0.0,0.0,THCA,0.842,,0.9341,0.8,0.9573,
TCGA-L6-A4EU-01A,0.001,0.0,0.005,0.001,0.0,0.0,0.717,0.055,0.057,0.12,0.006,0.037,0.0,0.001,0.0,0.0,THCA,0.8016,,0.8826,0.95,0.8968,
TCGA-DJ-A3VM-01A,0.001,0.002,0.001,0.002,0.0,0.001,0.756,0.0,0.153,0.001,0.062,0.02,0.0,0.001,0.0,0.0,THCA,0.938,,0.9513,0.97,0.9264,
TCGA-H2-A3RH-01A,0.003,0.0,0.001,0.004,0.0,0.0,0.778,0.001,0.11,0.011,0.05,0.041,0.001,0.0,0.001,0.0,THCA,0.9261,,0.9532,1.0,0.9101,
TCGA-EL-A3ZR-01A,0.003,0.0,0.0,0.003,0.001,0.0,0.819,0.0,0.129,0.001,0.043,0.001,0.0,0.0,0.0,0.0,THCA,0.9529,,1.0,0.95,0.9465,
TCGA-BJ-A291-01A,0.002,0.0,0.0,0.0,0.001,0.0,0.661,0.003,0.235,0.003,0.085,0.005,0.0,0.004,0.0,0.0,THCA,0.919,,0.9186,0.92,0.9253,
TCGA-MK-A4N9-01A,0.001,0.0,0.003,0.012,0.0,0.0,0.752,0.007,0.129,0.035,0.049,0.01,0.0,0.0,0.0,0.0,THCA,0.9197,,0.926,0.8,0.9015,
TCGA-EL-A3MZ-01A,0.001,0.0,0.003,0.004,0.0,0.0,0.691,0.024,0.104,0.131,0.014,0.027,0.001,0.0,0.0,0.0,THCA,0.8256,,0.8721,1.0,0.8845,
TCGA-EM-A2CP-01A,0.147,0.004,0.04,0.017,0.027,0.0,0.287,0.022,0.147,0.018,0.076,0.211,0.001,0.002,0.0,0.0,THCA,0.6239,,0.5451,0.85,0.5002,
TCGA-DJ-A2PZ-01A,0.0,0.004,0.006,0.0,0.0,0.0,0.705,0.033,0.083,0.089,0.021,0.058,0.0,0.0,0.0,0.0,THCA,0.852,,0.913,0.65,0.836,
TCGA-EL-A3ZG-01A,0.001,0.0,0.001,0.005,0.0,0.0,0.777,0.001,0.121,0.001,0.084,0.009,0.0,0.0,0.0,0.0,THCA,0.9239,,0.9622,1.0,0.9071,
TCGA-FE-A3PC-01A,0.003,0.0,0.001,0.003,0.0,0.0,0.759,0.002,0.088,0.003,0.08,0.058,0.0,0.001,0.0,0.0,THCA,0.8679,,0.9751,1.0,0.8312,
TCGA-BJ-A0YZ-01A,0.018,0.0,0.001,0.0,0.0,0.0,0.633,0.0,0.142,0.029,0.158,0.017,0.0,0.001,0.0,0.0,THCA,0.9108,,0.8414,0.965,0.8485,
TCGA-DJ-A13M-01A,0.005,0.0,0.0,0.006,0.0,0.0,0.855,0.0,0.091,0.001,0.032,0.008,0.0,0.0,0.0,0.0,THCA,0.9542,,0.9311,0.95,0.9538,
TCGA-EM-A3OA-01A,0.043,0.0,0.0,0.0,0.0,0.0,0.825,0.0,0.103,0.0,0.024,0.001,0.0,0.002,0.0,0.0,THCA,0.9672,,0.9581,1.0,0.966,
TCGA-J8-A3YE-01A,0.001,0.0,0.0,0.005,0.0,0.0,0.911,0.006,0.052,0.0,0.021,0.002,0.0,0.001,0.0,0.0,THCA,0.965,,1.0,1.0,0.97,
TCGA-BJ-A0Z9-01A,0.001,0.0,0.009,0.0,0.0,0.0,0.839,0.022,0.034,0.022,0.001,0.07,0.0,0.0,0.0,0.0,THCA,0.8925,,0.793,0.8,0.7915,
TCGA-EL-A3CW-01A,0.077,0.079,0.026,0.001,0.02,0.007,0.486,0.037,0.1,0.061,0.057,0.047,0.001,0.0,0.0,0.0,THCA,0.7443,,0.6828,0.85,0.662,
TCGA-FY-A3R6-01A,0.084,0.011,0.024,0.015,0.021,0.0,0.43,0.049,0.143,0.066,0.065,0.09,0.001,0.001,0.0,0.0,THCA,0.669,,0.6952,0.8,0.6765,
TCGA-H2-A2K9-01A,0.014,0.001,0.0,0.005,0.001,0.0,0.709,0.0,0.164,0.037,0.045,0.023,0.0,0.0,0.0,0.0,THCA,0.9536,,1.0,0.95,0.9475,
TCGA-DJ-A2PO-01A,0.018,0.005,0.01,0.028,0.009,0.0,0.543,0.012,0.159,0.04,0.04,0.134,0.002,0.001,0.0,0.0,THCA,0.7731,,0.826,0.9,0.7913,
TCGA-FY-A40N-01A,0.039,0.003,0.002,0.017,0.002,0.0,0.785,0.005,0.085,0.004,0.021,0.035,0.001,0.001,0.0,0.0,THCA,0.9001,,0.9461,0.95,0.8748,
TCGA-EM-A1YD-01A,0.029,0.0,0.003,0.0,0.004,0.0,0.513,0.006,0.195,0.078,0.155,0.014,0.001,0.003,0.0,0.0,THCA,0.8485,,0.8288,0.85,0.8336,
TCGA-DE-A69J-01A,0.0,0.0,0.01,0.005,0.0,0.0,0.77,0.034,0.095,0.059,0.001,0.025,0.0,0.0,0.0,0.0,THCA,0.9006,,0.9346,0.7,0.8755,
TCGA-EL-A3MX-01A,0.002,0.0,0.001,0.001,0.0,0.0,0.893,0.013,0.024,0.035,0.025,0.005,0.001,0.0,0.0,0.0,THCA,0.9604,,0.9597,1.0,0.97,
TCGA-J8-A3YG-01A,0.001,0.0,0.013,0.001,0.0,0.0,0.714,0.019,0.081,0.052,0.036,0.08,0.001,0.0,0.0,0.0,THCA,0.8567,,0.8272,0.85,0.8159,
TCGA-BJ-A0ZC-01A,0.034,0.0,0.001,0.0,0.002,0.0,0.736,0.0,0.13,0.011,0.077,0.005,0.0,0.003,0.0,0.0,THCA,0.9351,,0.9292,0.8,0.9224,
TCGA-FY-A40K-01A,0.001,0.0,0.009,0.004,0.001,0.004,0.558,0.015,0.138,0.066,0.043,0.16,0.0,0.0,0.0,0.0,THCA,0.7694,,0.9055,0.85,0.9238,
TCGA-EL-A4K6-01A,0.001,0.001,0.0,0.005,0.001,0.001,0.945,0.0,0.033,0.0,0.008,0.003,0.0,0.0,0.0,0.0,THCA,0.9838,,1.0,0.8,0.9884,
TCGA-EL-A3H3-01A,0.0,0.0,0.02,0.001,0.011,0.0,0.666,0.083,0.081,0.05,0.018,0.069,0.002,0.0,0.0,0.0,THCA,0.7286,,0.7952,0.85,0.794,
TCGA-BJ-A290-01A,0.0,0.002,0.005,0.0,0.0,0.0,0.719,0.003,0.127,0.05,0.082,0.01,0.0,0.0,0.0,0.0,THCA,0.9012,,0.942,0.9,0.9164,
TCGA-BJ-A28Z-01A,0.1,0.02,0.039,0.019,0.019,0.0,0.314,0.074,0.132,0.096,0.033,0.152,0.001,0.0,0.0,0.0,THCA,0.5425,,0.621,0.8,0.3892,
TCGA-CE-A484-01A,0.0,0.0,0.0,0.002,0.001,0.0,0.743,0.005,0.127,0.001,0.096,0.022,0.0,0.0,0.0,0.0,THCA,0.9171,,1.0,1.0,0.8979,
TCGA-EM-A3FL-01A,0.061,0.008,0.002,0.0,0.0,0.0,0.825,0.001,0.052,0.001,0.045,0.003,0.0,0.001,0.0,0.0,THCA,0.9511,,0.9008,0.95,0.9182,
TCGA-EL-A3GO-01A,0.004,0.001,0.0,0.005,0.001,0.0,0.6,0.0,0.269,0.0,0.092,0.024,0.001,0.002,0.0,0.0,THCA,0.8919,,0.9384,1.0,0.8637,
TCGA-ET-A39T-01A,0.001,0.0,0.001,0.006,0.0,0.0,0.851,0.008,0.073,0.005,0.033,0.02,0.0,0.001,0.0,0.0,THCA,0.94,,0.9787,1.0,0.9291,
TCGA-EM-A2CK-01A,0.018,0.0,0.001,0.007,0.0,0.0,0.748,0.0,0.145,0.0,0.072,0.007,0.0,0.001,0.0,0.0,THCA,0.9455,,0.9499,0.96,0.9365,
TCGA-DJ-A4UQ-01A,0.013,0.0,0.003,0.007,0.002,0.0,0.632,0.012,0.128,0.098,0.053,0.05,0.001,0.001,0.0,0.0,THCA,0.8567,,0.8879,0.9,0.8159,
TCGA-DJ-A3UO-01A,0.0,0.0,0.005,0.002,0.0,0.001,0.773,0.006,0.103,0.047,0.033,0.028,0.0,0.0,0.0,0.0,THCA,0.9162,,0.9739,0.88,0.97,
TCGA-DJ-A1QM-01A,0.013,0.0,0.012,0.0,0.0,0.0,0.56,0.027,0.089,0.211,0.051,0.036,0.0,0.0,0.0,0.0,THCA,0.8325,,0.8735,0.7,0.7913,
TCGA-ET-A3BS-01A,0.104,0.005,0.026,0.024,0.006,0.002,0.474,0.014,0.12,0.043,0.033,0.147,0.002,0.001,0.0,0.0,THCA,0.6931,,0.7732,0.9,0.7682,
TCGA-EM-A3AO-01A,0.026,0.001,0.01,0.012,0.005,0.0,0.561,0.031,0.176,0.001,0.104,0.072,0.001,0.001,0.0,0.0,THCA,0.8021,,0.8526,0.95,0.8615,
TCGA-DJ-A3UN-01A,0.005,0.002,0.004,0.008,0.0,0.0,0.69,0.001,0.125,0.016,0.065,0.082,0.0,0.0,0.0,0.0,THCA,0.8669,,0.9428,0.9,0.8806,
TCGA-DJ-A13W-01A,0.0,0.001,0.0,0.002,0.002,0.0,0.611,0.0,0.172,0.0,0.199,0.01,0.0,0.0,0.0,0.0,THCA,0.8866,,0.9889,0.975,0.8565,
TCGA-DJ-A3VE-01A,0.002,0.003,0.004,0.002,0.0,0.0,0.692,0.007,0.156,0.048,0.048,0.037,0.0,0.0,0.0,0.0,THCA,0.8887,,0.9676,0.8,0.97,
TCGA-DJ-A3VI-01A,0.011,0.001,0.001,0.008,0.0,0.0,0.891,0.006,0.056,0.003,0.011,0.011,0.0,0.001,0.0,0.0,THCA,0.9498,,0.9604,0.8,0.9423,
TCGA-EM-A2CO-01A,0.008,0.0,0.001,0.0,0.0,0.0,0.736,0.001,0.1,0.0,0.138,0.014,0.0,0.001,0.0,0.0,THCA,0.9388,,0.9374,0.9,0.9612,
TCGA-ET-A39L-01A,0.003,0.0,0.001,0.001,0.003,0.0,0.666,0.001,0.212,0.001,0.077,0.034,0.0,0.001,0.0,0.0,THCA,0.8874,,0.8843,0.95,0.8988,
TCGA-EM-A3FO-01A,0.0,0.0,0.001,0.002,0.0,0.0,0.929,0.012,0.028,0.019,0.001,0.006,0.001,0.0,0.0,0.0,THCA,0.9535,,0.9983,0.8,0.9474,
TCGA-E8-A418-01A,0.001,0.0,0.005,0.011,0.0,0.0,0.856,0.013,0.046,0.001,0.012,0.054,0.0,0.002,0.0,0.0,THCA,0.9241,,0.9578,0.9,0.9074,
TCGA-DE-A4M9-01A,0.013,0.0,0.003,0.001,0.0,0.0,0.772,0.001,0.069,0.061,0.068,0.011,0.0,0.0,0.0,0.0,THCA,0.9603,,0.9713,1.0,0.9565,
TCGA-BJ-A28W-01A,0.111,0.194,0.072,0.01,0.063,0.047,0.187,0.115,0.06,0.037,0.025,0.072,0.001,0.005,0.001,0.0,THCA,0.4795,,0.4421,0.7,0.3791,
TCGA-DJ-A2Q6-01A,0.005,0.002,0.013,0.001,0.001,0.0,0.517,0.023,0.175,0.179,0.057,0.026,0.001,0.001,0.0,0.0,THCA,0.8156,,0.882,0.95,0.8961,
TCGA-EL-A3N2-01A,0.0,0.0,0.006,0.005,0.0,0.0,0.736,0.029,0.128,0.064,0.01,0.019,0.0,0.0,0.0,0.0,THCA,0.8848,,0.9322,0.95,0.9253,
TCGA-FK-A3SG-01A,0.0,0.0,0.005,0.003,0.0,0.0,0.71,0.007,0.159,0.001,0.078,0.037,0.0,0.0,0.0,0.0,THCA,0.9001,,0.8681,0.85,0.8798,
TCGA-DJ-A3UM-01A,0.013,0.001,0.006,0.0,0.0,0.0,0.679,0.012,0.128,0.068,0.036,0.056,0.001,0.001,0.0,0.0,THCA,0.8677,,0.9303,0.75,0.8309,
TCGA-BJ-A45E-01A,0.294,0.001,0.044,0.064,0.045,0.0,0.137,0.047,0.064,0.049,0.047,0.206,0.0,0.003,0.0,0.0,THCA,0.4077,,0.5057,0.9,0.4539,
TCGA-E8-A415-01A,0.004,0.0,0.002,0.005,0.0,0.0,0.764,0.011,0.086,0.062,0.015,0.048,0.001,0.001,0.0,0.0,THCA,0.8992,,0.9175,0.8,0.8736,
TCGA-DJ-A4UP-01A,0.025,0.031,0.02,0.01,0.021,0.004,0.524,0.039,0.144,0.044,0.074,0.063,0.002,0.0,0.001,0.0,THCA,0.7479,,0.7329,0.95,0.7209,
TCGA-ET-A39J-01A,0.001,0.0,0.006,0.001,0.0,0.0,0.595,0.0,0.224,0.045,0.097,0.031,0.0,0.0,0.0,0.0,THCA,0.8824,,0.9588,0.95,0.8509,
TCGA-KS-A41J-01A,0.007,0.0,0.006,0.01,0.0,0.0,0.796,0.024,0.068,0.008,0.011,0.066,0.0,0.002,0.0,0.0,THCA,0.8507,,0.9235,0.95,0.8077,
TCGA-BJ-A4O9-01A,0.001,0.001,0.0,0.01,0.0,0.0,0.886,0.005,0.078,0.0,0.015,0.003,0.0,0.001,0.0,0.0,THCA,0.9746,,0.9885,0.95,0.976,
TCGA-EM-A2OW-01A,0.014,0.0,0.001,0.0,0.0,0.0,0.638,0.002,0.209,0.0,0.108,0.026,0.0,0.001,0.0,0.0,THCA,0.8907,,0.8182,0.85,0.8621,
TCGA-FE-A3PA-01A,0.0,0.0,0.003,0.0,0.003,0.001,0.755,0.025,0.148,0.016,0.029,0.018,0.0,0.0,0.0,0.0,THCA,0.8614,,0.9487,1.0,0.8223,
TCGA-QD-A8IV-01A,0.046,0.0,0.001,0.01,0.001,0.0,0.719,0.002,0.147,0.001,0.051,0.022,0.001,0.0,0.0,0.0,THCA,0.9284,,0.9075,1.0,0.9133,
TCGA-IM-A3U2-01A,0.0,0.0,0.006,0.0,0.0,0.0,0.796,0.028,0.059,0.091,0.011,0.009,0.0,0.0,0.0,0.0,THCA,0.8841,,0.8775,0.7,0.8531,
TCGA-EL-A3H5-01A,0.0,0.007,0.014,0.003,0.0,0.001,0.206,0.068,0.146,0.481,0.041,0.031,0.0,0.0,0.0,0.0,THCA,0.5655,,0.7813,0.85,0.7777,
TCGA-DJ-A13R-01A,0.031,0.001,0.003,0.035,0.108,0.0,0.414,0.0,0.077,0.0,0.077,0.251,0.001,0.001,0.001,0.0,THCA,0.6505,,0.7291,0.95,0.7165,
TCGA-ET-A2MY-01A,0.001,0.001,0.003,0.002,0.0,0.0,0.858,0.015,0.064,0.016,0.021,0.018,0.0,0.001,0.0,0.0,THCA,0.9258,,0.9765,0.9,0.9098,
TCGA-IM-A3EB-01A,0.029,0.0,0.009,0.012,0.003,0.0,0.764,0.021,0.064,0.034,0.006,0.054,0.004,0.0,0.0,0.0,THCA,0.8259,,0.7776,0.9,0.7741,
TCGA-DJ-A1QF-01A,0.0,0.005,0.003,0.001,0.0,0.0,0.676,0.0,0.149,0.04,0.072,0.053,0.0,0.0,0.0,0.0,THCA,0.8794,,0.8509,0.8,0.8595,
TCGA-EL-A3T1-01A,0.019,0.008,0.014,0.014,0.0,0.0,0.72,0.039,0.064,0.06,0.001,0.059,0.0,0.0,0.0,0.0,THCA,0.803,,0.7833,0.8,0.7429,
TCGA-FE-A237-01A,0.007,0.003,0.011,0.003,0.0,0.0,0.641,0.032,0.112,0.114,0.038,0.037,0.0,0.0,0.0,0.0,THCA,0.8551,,0.9025,0.85,0.836,
TCGA-EM-A3FJ-01A,0.001,0.0,0.004,0.003,0.0,0.0,0.724,0.024,0.117,0.064,0.031,0.031,0.0,0.001,0.0,0.0,THCA,0.8831,,0.9505,1.0,0.9253,
TCGA-EL-A3D4-01A,0.001,0.0,0.001,0.001,0.001,0.0,0.595,0.003,0.192,0.037,0.132,0.035,0.0,0.001,0.0,0.0,THCA,0.8737,,0.9064,0.7,0.839,
TCGA-FE-A234-01A,0.001,0.0,0.011,0.002,0.0,0.0,0.746,0.044,0.09,0.056,0.004,0.046,0.0,0.0,0.0,0.0,THCA,0.8728,,0.8583,0.85,0.8377,
TCGA-FY-A40M-01A,0.001,0.0,0.0,0.003,0.0,0.002,0.834,0.006,0.084,0.029,0.03,0.009,0.0,0.0,0.0,0.0,THCA,0.9575,,1.0,0.95,0.9528,
TCGA-EM-A2OX-01A,0.001,0.0,0.006,0.006,0.0,0.0,0.678,0.013,0.132,0.057,0.064,0.042,0.0,0.0,0.0,0.0,THCA,0.8531,,0.8937,0.85,0.8111,
TCGA-EM-A4FR-01A,0.001,0.0,0.0,0.003,0.0,0.0,0.816,0.007,0.101,0.0,0.046,0.024,0.0,0.002,0.0,0.0,THCA,0.9149,,0.9345,0.8,0.9578,
TCGA-EM-A22I-01A,0.0,0.0,0.008,0.0,0.0,0.0,0.757,0.047,0.082,0.078,0.013,0.014,0.0,0.0,0.0,0.0,THCA,0.8691,,0.8885,0.75,0.836,
TCGA-FY-A3ON-01A,0.015,0.0,0.011,0.011,0.001,0.0,0.653,0.013,0.172,0.038,0.03,0.056,0.001,0.0,0.0,0.0,THCA,0.8605,,0.8718,1.0,0.8841,
TCGA-EM-A1YC-01A,0.002,0.001,0.0,0.0,0.0,0.001,0.876,0.003,0.055,0.0,0.043,0.015,0.0,0.005,0.0,0.0,THCA,0.9603,,0.9354,0.96,0.9566,
TCGA-EL-A3TA-01A,0.01,0.0,0.009,0.001,0.007,0.0,0.56,0.026,0.149,0.049,0.094,0.093,0.001,0.001,0.0,0.0,THCA,0.778,,0.7838,0.8,0.7807,
TCGA-CE-A27D-01A,0.041,0.058,0.035,0.019,0.019,0.0,0.441,0.08,0.132,0.069,0.044,0.059,0.001,0.002,0.0,0.0,THCA,0.6557,,0.8049,0.65,0.8055,
TCGA-ET-A3BT-01A,0.002,0.006,0.01,0.001,0.0,0.0,0.749,0.023,0.086,0.069,0.019,0.033,0.0,0.001,0.0,0.0,THCA,0.8891,,0.9271,0.8,0.8806,
TCGA-DJ-A13U-01A,0.001,0.005,0.005,0.002,0.0,0.0,0.803,0.021,0.094,0.019,0.04,0.01,0.0,0.001,0.0,0.0,THCA,0.9264,,1.0,0.95,0.9106,
TCGA-EM-A3O8-01A,0.02,0.0,0.0,0.001,0.0,0.0,0.781,0.0,0.149,0.0,0.044,0.002,0.0,0.001,0.0,0.0,THCA,0.9559,,0.9914,1.0,0.9506,
TCGA-H2-A422-01A,0.001,0.003,0.002,0.003,0.0,0.0,0.868,0.011,0.07,0.003,0.008,0.03,0.0,0.0,0.0,0.0,THCA,0.9509,,1.0,0.85,0.9438,
TCGA-EL-A3CL-01A,0.0,0.002,0.007,0.004,0.0,0.0,0.768,0.006,0.11,0.038,0.025,0.039,0.0,0.0,0.0,0.0,THCA,0.9185,,0.9341,0.9,0.8998,
TCGA-DJ-A13V-01A,0.01,0.0,0.006,0.006,0.0,0.0,0.727,0.008,0.125,0.048,0.042,0.022,0.0,0.004,0.0,0.0,THCA,0.8876,,0.9237,0.95,0.8578,
TCGA-EM-A22Q-01A,0.011,0.0,0.0,0.003,0.0,0.0,0.792,0.001,0.1,0.003,0.078,0.006,0.0,0.003,0.001,0.0,THCA,0.8965,,0.8856,0.85,0.8699,
TCGA-EM-A22J-01A,0.006,0.0,0.0,0.002,0.0,0.0,0.721,0.0,0.185,0.0,0.054,0.026,0.0,0.006,0.0,0.0,THCA,0.9246,,0.9348,0.9,0.9082,
TCGA-BJ-A0Z2-01A,0.011,0.0,0.002,0.014,0.001,0.002,0.854,0.003,0.082,0.002,0.019,0.009,0.0,0.0,0.0,0.0,THCA,0.9609,,1.0,0.96,0.9573,
