,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,Cancer Cells,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes,Cancer type,ESTIMATE,ABSOLUTE,LUMP,IHC,CPE,Unnamed: 7
TCGA-KM-8440-01A,0.001,0.0,0.0,0.001,0.0,0.0,0.858,0.0,0.059,0.0,0.027,0.049,0.001,0.002,0.001,0.0,KICH,0.9686,,0.9808,0.85,0.9679,
TCGA-KN-8436-01A,0.0,0.0,0.0,0.0,0.0,0.0,0.867,0.0,0.091,0.0,0.021,0.02,0.001,0.0,0.0,0.0,KICH,0.9634,,0.982,0.95,0.9609,
TCGA-KN-8424-01A,0.0,0.0,0.001,0.0,0.0,0.0,0.707,0.0,0.092,0.0,0.03,0.164,0.004,0.0,0.001,0.0,KICH,0.8467,,0.8117,0.9,0.8079,
TCGA-KO-8406-01A,0.0,0.0,0.0,0.001,0.0,0.0,0.831,0.0,0.08,0.0,0.033,0.054,0.0,0.0,0.0,0.0,KICH,0.9583,,0.9111,0.9,0.9303,
TCGA-KM-8438-01A,0.0,0.0,0.0,0.001,0.0,0.0,0.724,0.0,0.155,0.0,0.059,0.06,0.0,0.0,0.001,0.0,KICH,0.9097,,0.8516,0.85,0.8806,
TCGA-KN-8418-01A,0.0,0.0,0.0,0.0,0.0,0.0,0.865,0.0,0.06,0.0,0.038,0.034,0.001,0.0,0.001,0.0,KICH,0.9664,,0.9333,0.95,0.9564,
TCGA-KL-8335-01A,0.0,0.0,0.0,0.0,0.0,0.0,0.904,0.0,0.02,0.001,0.039,0.034,0.0,0.0,0.0,0.0,KICH,0.9389,,0.893,0.9,0.909,
TCGA-KL-8345-01A,0.0,0.0,0.001,0.0,0.0,0.0,0.818,0.0,0.086,0.0,0.049,0.045,0.001,0.0,0.0,0.0,KICH,0.949,,0.8981,0.9,0.915,
TCGA-KO-8407-01A,0.0,0.0,0.0,0.0,0.0,0.0,0.727,0.0,0.139,0.0,0.049,0.077,0.007,0.0,0.0,0.0,KICH,0.8961,,0.8358,0.9,0.8695,
TCGA-KN-8421-01A,0.002,0.0,0.0,0.003,0.0,0.0,0.957,0.0,0.016,0.0,0.014,0.007,0.0,0.0,0.0,0.0,KICH,0.9926,,0.9469,0.925,0.9723,
TCGA-KO-8415-01A,0.0,0.0,0.002,0.0,0.0,0.0,0.814,0.0,0.036,0.0,0.027,0.111,0.0,0.007,0.0,0.0,KICH,0.8849,,0.7737,0.9,0.8541,
TCGA-KM-8476-01A,0.0,0.0,0.0,0.001,0.0,0.0,0.807,0.0,0.075,0.0,0.056,0.059,0.0,0.0,0.001,0.0,KICH,0.9371,,0.866,0.9,0.9251,
TCGA-KO-8408-01A,0.0,0.0,0.0,0.0,0.0,0.0,0.838,0.0,0.04,0.0,0.078,0.042,0.001,0.0,0.001,0.0,KICH,0.9309,,0.9126,0.9,0.9253,
