,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes,1-others,Cancer Cells,Cancer type,ESTIMATE,ABSOLUTE,LUMP,IHC,CPE,Unnamed: 7
TCGA-A2-A0ES-01A,0.002,0.0,0.017,0.002,0.014,0.0,0.036,0.11,0.228,0.04,0.051,0.007,0.0,0.002,0.0,0.49,0.49,BRCA,0.7212,,,0.375,0.7674,
TCGA-B6-A0RN-01A,0.0,0.002,0.014,0.0,0.001,0.0,0.012,0.018,0.316,0.006,0.016,0.005,0.0,0.0,0.0,0.608,0.608,BRCA,0.8298,0.8,0.9681,0.85,0.8504,
TCGA-BH-A2L8-01A,0.006,0.009,0.057,0.005,0.044,0.0,0.065,0.023,0.191,0.01,0.1,0.008,0.0,0.0,0.0,0.48,0.48,BRCA,0.5823,,0.5942,0.75,0.5579,
TCGA-E2-A108-01A,0.01,0.006,0.031,0.008,0.04,0.0,0.05,0.129,0.222,0.039,0.177,0.011,0.001,0.021,0.002,0.252,0.252,BRCA,0.3444,0.2,0.5781,0.8,0.4458,
TCGA-AN-A046-01A,0.0,0.0,0.035,0.003,0.022,0.0,0.022,0.016,0.149,0.013,0.094,0.0,0.0,0.0,0.0,0.646,0.646,BRCA,0.6579,0.57,,0.86,0.7034,
TCGA-E2-A576-01A,0.003,0.0,0.006,0.002,0.003,0.0,0.005,0.014,0.073,0.014,0.016,0.009,0.0,0.0,0.0,0.855,0.855,BRCA,0.8697,,0.9499,0.7,0.9253,
TCGA-A2-A3XX-01A,0.017,0.007,0.021,0.003,0.006,0.0,0.014,0.021,0.085,0.027,0.042,0.003,0.001,0.002,0.0,0.749,0.749,BRCA,0.8138,,0.7889,0.88,0.7868,
TCGA-C8-A137-01A,0.0,0.0,0.004,0.001,0.0,0.0,0.0,0.016,0.123,0.001,0.02,0.0,0.0,0.0,0.0,0.833,0.833,BRCA,0.9048,0.75,,0.775,0.874,
TCGA-A7-A4SC-01A,0.005,0.004,0.009,0.007,0.017,0.0,0.019,0.076,0.221,0.03,0.052,0.009,0.0,0.018,0.002,0.53,0.53,BRCA,0.7525,,0.7981,0.6,0.7975,
TCGA-E2-A15M-01A,0.007,0.018,0.043,0.002,0.037,0.017,0.044,0.141,0.18,0.02,0.119,0.003,0.0,0.004,0.0,0.366,0.366,BRCA,0.4911,0.28,,0.8,0.4285,
TCGA-A8-A08I-01A,0.028,0.0,0.026,0.042,0.058,0.0,0.005,0.018,0.034,0.002,0.203,0.002,0.001,0.011,0.0,0.568,0.568,BRCA,0.6607,0.65,,0.825,0.7019,
TCGA-AC-A2FF-01A,0.026,0.012,0.03,0.001,0.029,0.004,0.046,0.132,0.297,0.032,0.055,0.008,0.0,0.004,0.0,0.324,0.324,BRCA,0.5705,,0.6868,0.8,0.6667,
TCGA-E2-A1L6-01A,0.002,0.0,0.014,0.006,0.001,0.0,0.022,0.065,0.187,0.019,0.065,0.004,0.0,0.001,0.0,0.615,0.615,BRCA,0.8084,0.49,0.7904,0.65,0.689,
TCGA-AR-A24S-01A,0.0,0.001,0.038,0.001,0.0,0.0,0.018,0.05,0.208,0.021,0.196,0.001,0.0,0.0,0.0,0.464,0.464,BRCA,0.5584,0.46,0.6285,0.85,0.5987,
TCGA-E2-A155-01A,0.003,0.0,0.0,0.002,0.002,0.0,0.0,0.012,0.028,0.001,0.006,0.004,0.0,0.0,0.0,0.943,0.943,BRCA,0.9343,0.82,,0.95,0.9213,
TCGA-C8-A12M-01A,0.01,0.0,0.017,0.005,0.01,0.0,0.0,0.068,0.027,0.023,0.004,0.002,0.0,0.0,0.0,0.834,0.834,BRCA,0.8958,0.69,,0.935,0.869,
TCGA-E2-A14W-01A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.076,0.003,0.018,0.001,0.0,0.0,0.0,0.896,0.896,BRCA,0.9386,0.55,,0.8,0.6844,
TCGA-B6-A0RQ-01A,0.0,0.009,0.004,0.0,0.0,0.0,0.01,0.049,0.129,0.019,0.015,0.008,0.003,0.0,0.0,0.753,0.753,BRCA,0.9039,,,0.5,0.791,
TCGA-EW-A1IW-01A,0.0,0.005,0.022,0.0,0.016,0.0,0.024,0.053,0.156,0.038,0.051,0.004,0.0,0.002,0.0,0.627,0.627,BRCA,0.7831,0.57,0.7847,0.7,0.7313,
TCGA-A1-A0SM-01A,0.0,0.0,0.007,0.004,0.0,0.0,0.0,0.03,0.261,0.01,0.085,0.003,0.0,0.0,0.0,0.6,0.6,BRCA,0.7538,0.59,0.8907,0.85,0.7903,
TCGA-E9-A1R6-01A,0.0,0.0,0.008,0.001,0.0,0.0,0.0,0.02,0.108,0.009,0.048,0.003,0.0,0.0,0.0,0.802,0.802,BRCA,0.8657,0.66,0.9017,0.85,0.832,
TCGA-A2-A0CQ-01A,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.019,0.08,0.012,0.124,0.0,0.0,0.0,0.0,0.761,0.761,BRCA,0.823,0.8,,0.725,0.7701,
TCGA-OL-A5D7-01A,0.007,0.027,0.03,0.021,0.035,0.0,0.036,0.005,0.024,0.003,0.08,0.0,0.0,0.0,0.0,0.731,0.731,BRCA,0.7671,,,0.85,0.7204,
TCGA-D8-A143-01A,0.021,0.003,0.033,0.001,0.017,0.0,0.013,0.037,0.057,0.012,0.027,0.001,0.0,0.006,0.004,0.769,0.769,BRCA,0.8679,0.72,,0.8,0.8311,
TCGA-C8-A138-01A,0.013,0.0,0.015,0.017,0.043,0.0,0.022,0.038,0.178,0.038,0.09,0.005,0.0,0.0,0.0,0.54,0.54,BRCA,0.6111,0.43,,0.725,0.5707,
TCGA-E2-A14Q-01A,0.003,0.0,0.025,0.002,0.012,0.0,0.016,0.053,0.116,0.024,0.011,0.004,0.0,0.0,0.0,0.733,0.733,BRCA,0.8494,0.6,,0.85,0.7913,
TCGA-A2-A0YL-01A,0.002,0.0,0.021,0.002,0.021,0.001,0.027,0.069,0.251,0.021,0.048,0.007,0.001,0.002,0.0,0.529,0.529,BRCA,0.7417,0.33,0.8562,0.775,0.7032,
TCGA-PL-A8LY-01A,0.0,0.0,0.007,0.0,0.012,0.0,0.022,0.039,0.062,0.019,0.026,0.002,0.002,0.0,0.0,0.807,0.807,BRCA,0.9101,,,0.8,0.7952,
TCGA-GM-A2DK-01A,0.001,0.0,0.002,0.003,0.011,0.0,0.017,0.147,0.111,0.044,0.082,0.004,0.001,0.0,0.0,0.576,0.576,BRCA,0.7214,0.47,0.7474,0.7,0.6851,
TCGA-B6-A0RO-01A,0.006,0.0,0.002,0.001,0.009,0.0,0.002,0.031,0.049,0.019,0.048,0.002,0.0,0.0,0.0,0.83,0.83,BRCA,0.9177,0.51,0.9022,0.8,0.8227,
TCGA-D8-A142-01A,0.021,0.0,0.01,0.0,0.012,0.0,0.012,0.046,0.232,0.016,0.077,0.0,0.0,0.0,0.0,0.573,0.573,BRCA,0.7178,0.33,,0.65,0.6273,
TCGA-C8-A8HP-01A,0.033,0.0,0.026,0.007,0.03,0.0,0.034,0.018,0.057,0.036,0.129,0.004,0.001,0.008,0.001,0.616,0.616,BRCA,0.6825,,0.4576,0.7,0.5794,
TCGA-E9-A24A-01A,0.0,0.0,0.022,0.0,0.004,0.0,0.0,0.068,0.191,0.006,0.195,0.004,0.0,0.0,0.0,0.509,0.509,BRCA,0.6518,0.61,0.7247,0.88,0.7263,
TCGA-AO-A0JE-01A,0.013,0.0,0.037,0.001,0.037,0.0,0.017,0.03,0.224,0.009,0.097,0.001,0.0,0.001,0.027,0.506,0.506,BRCA,0.5502,0.48,0.7189,0.85,0.6612,
TCGA-AR-A1AU-01A,0.008,0.0,0.009,0.006,0.0,0.0,0.0,0.048,0.193,0.02,0.048,0.007,0.0,0.009,0.0,0.65,0.65,BRCA,0.8189,0.51,0.9182,0.8,0.7646,
TCGA-E9-A1QZ-01A,0.006,0.036,0.027,0.004,0.029,0.009,0.056,0.093,0.123,0.033,0.06,0.008,0.0,0.007,0.0,0.508,0.508,BRCA,0.6351,0.3,0.5985,0.8,0.539,
TCGA-AR-A1AQ-01A,0.061,0.01,0.05,0.024,0.012,0.0,0.045,0.016,0.084,0.008,0.084,0.0,0.0,0.0,0.0,0.604,0.604,BRCA,0.6595,0.46,0.5729,0.93,0.5404,
TCGA-A2-A25A-01A,0.006,0.0,0.019,0.001,0.022,0.002,0.032,0.216,0.234,0.044,0.06,0.01,0.002,0.005,0.0,0.347,0.347,BRCA,0.6412,0.39,0.822,0.8,0.595,
TCGA-E2-A10E-01A,0.002,0.0,0.014,0.002,0.014,0.0,0.024,0.044,0.174,0.014,0.053,0.004,0.0,0.0,0.0,0.656,0.656,BRCA,0.8444,0.86,0.9609,0.775,0.9071,
TCGA-C8-A3M7-01A,0.028,0.0,0.002,0.0,0.02,0.0,0.006,0.22,0.114,0.098,0.035,0.008,0.0,0.012,0.0,0.456,0.456,BRCA,0.7643,0.42,0.721,0.8,0.6962,
TCGA-AQ-A1H3-01A,0.004,0.005,0.022,0.0,0.017,0.001,0.036,0.085,0.181,0.032,0.047,0.003,0.0,0.012,0.0,0.554,0.554,BRCA,0.7464,0.59,0.7536,0.8,0.7233,
TCGA-E9-A247-01A,0.0,0.0,0.008,0.001,0.001,0.0,0.0,0.012,0.078,0.016,0.004,0.003,0.0,0.0,0.0,0.878,0.878,BRCA,0.9177,0.72,0.9832,0.9,0.8721,
TCGA-AN-A0FF-01A,0.006,0.0,0.027,0.001,0.018,0.0,0.001,0.067,0.123,0.026,0.126,0.004,0.0,0.006,0.0,0.596,0.596,BRCA,0.7383,0.74,,0.875,0.8646,
TCGA-A2-A0YH-01A,0.013,0.001,0.039,0.012,0.019,0.0,0.0,0.023,0.163,0.011,0.171,0.005,0.0,0.006,0.0,0.536,0.536,BRCA,0.6001,0.44,0.6585,0.75,0.6068,
TCGA-E9-A1RH-01A,0.003,0.0,0.002,0.001,0.0,0.0,0.0,0.012,0.177,0.002,0.04,0.001,0.0,0.026,0.003,0.733,0.733,BRCA,0.8384,0.33,0.8275,0.85,0.8116,
TCGA-AR-A2LE-01A,0.0,0.0,0.001,0.0,0.001,0.015,0.019,0.035,0.056,0.02,0.025,0.0,0.0,0.0,0.0,0.827,0.827,BRCA,0.8426,0.74,0.865,0.92,0.8306,
TCGA-E9-A1N3-01A,0.004,0.0,0.009,0.0,0.0,0.0,0.0,0.033,0.025,0.024,0.019,0.0,0.0,0.0,0.0,0.885,0.885,BRCA,0.9374,0.77,0.9735,0.9,0.9093,
TCGA-MS-A51U-01A,0.015,0.0,0.018,0.003,0.021,0.0,0.018,0.046,0.304,0.016,0.056,0.005,0.007,0.0,0.0,0.491,0.491,BRCA,0.7457,,0.785,0.65,0.7466,
TCGA-A8-A07F-01A,0.001,0.0,0.023,0.0,0.017,0.0,0.0,0.04,0.156,0.011,0.089,0.006,0.0,0.003,0.0,0.654,0.654,BRCA,0.7935,0.68,,0.85,0.7302,
TCGA-A8-A08A-01A,0.0,0.0,0.024,0.0,0.004,0.0,0.027,0.022,0.142,0.005,0.133,0.003,0.0,0.0,0.0,0.639,0.639,BRCA,0.7526,0.69,,0.85,0.6746,
TCGA-D8-A1JE-01A,0.0,0.0,0.014,0.001,0.006,0.0,0.0,0.036,0.323,0.0,0.104,0.002,0.0,0.0,0.0,0.514,0.514,BRCA,0.659,0.53,0.7818,0.9,0.6837,
TCGA-LL-A6FR-01A,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.252,0.003,0.032,0.001,0.002,0.0,0.0,0.703,0.703,BRCA,0.8201,,0.8368,0.75,0.843,
TCGA-E9-A22D-01A,0.014,0.003,0.029,0.081,0.061,0.0,0.057,0.018,0.068,0.005,0.124,0.001,0.0,0.0,0.0,0.54,0.54,BRCA,0.5592,0.28,0.7285,0.85,0.5721,
TCGA-A2-A0SX-01A,0.028,0.025,0.059,0.0,0.046,0.0,0.046,0.035,0.185,0.006,0.09,0.0,0.0,0.006,0.0,0.473,0.473,BRCA,0.6024,0.57,0.6486,0.75,0.6626,
TCGA-EW-A1PH-01A,0.006,0.0,0.01,0.0,0.013,0.001,0.011,0.017,0.089,0.007,0.014,0.001,0.0,0.0,0.0,0.83,0.83,BRCA,0.8852,0.76,0.7418,0.85,0.8229,
TCGA-AN-A0FK-01A,0.008,0.0,0.008,0.002,0.0,0.0,0.0,0.035,0.107,0.027,0.037,0.0,0.0,0.0,0.0,0.776,0.776,BRCA,0.8697,0.7,,0.875,0.8266,
TCGA-A2-A0CX-01A,0.0,0.0,0.02,0.0,0.011,0.0,0.0,0.016,0.177,0.006,0.104,0.003,0.0,0.0,0.005,0.657,0.657,BRCA,0.692,0.45,,0.7,0.5922,
TCGA-E2-A158-01A,0.0,0.0,0.001,0.0,0.002,0.0,0.008,0.017,0.023,0.008,0.013,0.0,0.0,0.0,0.0,0.927,0.927,BRCA,0.9534,,,0.8,0.7799,
TCGA-D8-A1X6-01A,0.0,0.0,0.016,0.0,0.0,0.0,0.0,0.016,0.046,0.007,0.121,0.0,0.0,0.0,0.0,0.793,0.793,BRCA,0.7748,0.69,0.779,0.95,0.7399,
TCGA-EW-A1P7-01A,0.02,0.122,0.046,0.001,0.046,0.004,0.086,0.078,0.19,0.016,0.062,0.004,0.002,0.002,0.0,0.323,0.323,BRCA,0.469,0.3,0.2754,0.7,0.3684,
TCGA-B6-A0IG-01A,0.013,0.0,0.012,0.008,0.007,0.0,0.01,0.016,0.111,0.009,0.005,0.002,0.0,0.0,0.0,0.806,0.806,BRCA,0.8837,0.73,,0.75,0.8526,
TCGA-A7-A4SA-01A,0.002,0.001,0.032,0.002,0.048,0.0,0.04,0.048,0.181,0.024,0.08,0.006,0.0,0.0,0.0,0.536,0.536,BRCA,0.6506,,0.7207,0.75,0.7065,
TCGA-D8-A1JP-01A,0.0,0.0,0.018,0.0,0.022,0.0,0.008,0.049,0.257,0.017,0.092,0.001,0.0,0.0,0.0,0.535,0.535,BRCA,0.6878,0.68,0.8274,0.75,0.8198,
TCGA-C8-A1HN-01A,0.0,0.0,0.006,0.0,0.003,0.0,0.0,0.018,0.076,0.019,0.06,0.001,0.0,0.0,0.0,0.817,0.817,BRCA,0.8565,0.72,0.8647,0.9,0.8408,
TCGA-D8-A1XK-01A,0.007,0.0,0.014,0.017,0.002,0.0,0.0,0.012,0.049,0.0,0.084,0.0,0.0,0.005,0.006,0.802,0.802,BRCA,0.8387,0.46,0.5393,0.9,0.6505,
TCGA-E9-A22A-01A,0.003,0.0,0.026,0.007,0.024,0.0,0.006,0.027,0.366,0.021,0.109,0.007,0.0,0.01,0.001,0.395,0.395,BRCA,0.5527,0.25,0.7796,0.6,0.5894,
TCGA-AO-A12H-01A,0.0,0.0,0.006,0.0,0.004,0.0,0.0,0.039,0.033,0.025,0.085,0.005,0.0,0.0,0.0,0.803,0.803,BRCA,0.8694,,,0.94,0.7787,
TCGA-D8-A1Y2-01A,0.007,0.002,0.025,0.0,0.037,0.0,0.0,0.03,0.238,0.009,0.268,0.003,0.0,0.0,0.0,0.378,0.378,BRCA,0.4504,0.42,0.6069,0.7,0.4127,
TCGA-D8-A1XW-01A,0.004,0.0,0.027,0.0,0.0,0.0,0.007,0.085,0.087,0.019,0.221,0.0,0.0,0.001,0.0,0.55,0.55,BRCA,0.6126,0.65,0.5963,0.9,0.6698,
TCGA-OL-A5RZ-01A,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.009,0.008,0.007,0.021,0.0,0.0,0.0,0.001,0.941,0.941,BRCA,0.9256,,0.9219,0.75,0.9095,
TCGA-BH-A42V-01A,0.01,0.001,0.022,0.001,0.015,0.001,0.034,0.094,0.195,0.037,0.029,0.012,0.002,0.0,0.0,0.547,0.547,BRCA,0.7343,,0.7957,0.85,0.6497,
TCGA-BH-A0B7-01A,0.008,0.014,0.025,0.008,0.022,0.001,0.03,0.087,0.143,0.017,0.058,0.003,0.0,0.029,0.013,0.541,0.541,BRCA,0.6207,0.2,,0.575,0.4954,
TCGA-C8-A1HO-01A,0.013,0.0,0.013,0.007,0.0,0.0,0.0,0.032,0.07,0.013,0.009,0.0,0.0,0.0,0.0,0.843,0.843,BRCA,0.8967,0.83,0.942,0.7,0.9101,
TCGA-A8-A09A-01A,0.003,0.0,0.007,0.001,0.021,0.0,0.012,0.047,0.214,0.016,0.063,0.003,0.0,0.0,0.0,0.613,0.613,BRCA,0.754,0.37,,0.825,0.6764,
TCGA-AO-A129-01A,0.014,0.02,0.035,0.006,0.021,0.0,0.039,0.021,0.095,0.009,0.067,0.002,0.0,0.0,0.001,0.667,0.667,BRCA,0.7257,0.35,0.6455,0.725,0.6281,
TCGA-AO-A03O-01A,0.006,0.0,0.024,0.024,0.002,0.0,0.006,0.016,0.04,0.007,0.065,0.0,0.0,0.003,0.0,0.805,0.805,BRCA,0.822,0.65,,0.825,0.7688,
TCGA-E2-A10A-01A,0.001,0.0,0.012,0.0,0.0,0.0,0.0,0.045,0.153,0.006,0.05,0.001,0.0,0.009,0.0,0.721,0.721,BRCA,0.8327,0.82,,0.85,0.7834,
TCGA-A8-A09E-01A,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.02,0.059,0.01,0.027,0.001,0.0,0.0,0.0,0.871,0.871,BRCA,0.8997,0.8,,0.885,0.8806,
TCGA-AC-A3YJ-01A,0.0,0.0,0.013,0.0,0.007,0.0,0.0,0.049,0.054,0.015,0.111,0.001,0.0,0.0,0.0,0.749,0.749,BRCA,0.839,,0.861,0.8,0.7918,
TCGA-EW-A1IX-01A,0.004,0.0,0.028,0.0,0.001,0.0,0.026,0.058,0.341,0.017,0.057,0.01,0.0,0.004,0.0,0.453,0.453,BRCA,0.7194,0.55,0.7696,0.85,0.7242,
TCGA-A8-A09N-01A,0.002,0.0,0.016,0.005,0.015,0.0,0.0,0.027,0.1,0.01,0.03,0.005,0.0,0.0,0.0,0.79,0.79,BRCA,0.8307,0.83,,0.825,0.7806,
TCGA-AO-A0J6-01A,0.0,0.001,0.014,0.048,0.0,0.0,0.006,0.008,0.037,0.0,0.055,0.0,0.0,0.005,0.006,0.818,0.818,BRCA,0.8287,0.66,,0.95,0.7779,
TCGA-AN-A0FJ-01A,0.0,0.0,0.019,0.0,0.007,0.0,0.014,0.049,0.101,0.017,0.012,0.0,0.0,0.0,0.0,0.781,0.781,BRCA,0.8581,0.81,,0.8,0.8179,
TCGA-BH-A0E1-01A,0.004,0.0,0.006,0.0,0.0,0.0,0.0,0.086,0.11,0.035,0.022,0.003,0.0,0.0,0.0,0.734,0.734,BRCA,0.8676,0.75,0.9742,0.825,0.8524,
TCGA-4H-AAAK-01A,0.001,0.0,0.031,0.0,0.007,0.0,0.004,0.024,0.352,0.002,0.057,0.009,0.0,0.0,0.0,0.512,0.512,BRCA,0.7276,,,0.7,0.649,
TCGA-EW-A6S9-01A,0.006,0.0,0.02,0.001,0.0,0.0,0.0,0.02,0.199,0.012,0.082,0.008,0.0,0.0,0.0,0.652,0.652,BRCA,0.8134,,0.8852,0.8,0.7571,
TCGA-D8-A1JM-01A,0.0,0.0,0.013,0.002,0.016,0.0,0.001,0.007,0.018,0.012,0.012,0.001,0.0,0.0,0.0,0.917,0.917,BRCA,0.9414,0.86,0.8779,0.92,0.9111,
TCGA-A7-A4SF-01A,0.002,0.0,0.005,0.018,0.004,0.0,0.011,0.009,0.057,0.009,0.049,0.011,0.0,0.0,0.0,0.826,0.826,BRCA,0.8619,,0.7575,0.68,0.7498,
TCGA-A8-A08R-01A,0.019,0.004,0.029,0.001,0.027,0.0,0.0,0.034,0.124,0.01,0.12,0.0,0.0,0.005,0.0,0.627,0.627,BRCA,0.6988,0.29,,0.7,0.6015,
TCGA-D8-A146-01A,0.006,0.014,0.012,0.001,0.012,0.0,0.021,0.069,0.269,0.021,0.078,0.016,0.0,0.002,0.0,0.479,0.479,BRCA,0.7201,0.37,,0.8,0.6305,
TCGA-D8-A1X5-01A,0.013,0.0,0.009,0.007,0.003,0.0,0.0,0.013,0.141,0.008,0.162,0.001,0.0,0.0,0.0,0.644,0.644,BRCA,0.7346,0.57,0.8389,0.93,0.7027,
TCGA-A2-A1FV-01A,0.0,0.0,0.008,0.0,0.0,0.0,0.002,0.084,0.087,0.036,0.001,0.005,0.0,0.0,0.0,0.778,0.778,BRCA,0.8957,0.9,0.9543,0.9,0.9309,
TCGA-A2-A0CK-01A,0.002,0.0,0.016,0.0,0.02,0.0,0.015,0.06,0.161,0.034,0.047,0.008,0.0,0.0,0.0,0.635,0.635,BRCA,0.7783,0.52,0.8739,0.75,0.7057,
TCGA-E2-A1IL-01A,0.002,0.001,0.007,0.004,0.002,0.0,0.0,0.056,0.208,0.023,0.056,0.006,0.001,0.003,0.0,0.632,0.632,BRCA,0.831,0.76,0.9418,0.65,0.8323,
TCGA-B6-A0X7-01A,0.001,0.0,0.011,0.0,0.0,0.0,0.003,0.078,0.241,0.021,0.014,0.01,0.0,0.0,0.0,0.619,0.619,BRCA,0.821,0.58,0.9424,0.75,0.7458,
TCGA-B6-A2IU-01A,0.0,0.0,0.007,0.0,0.0,0.0,0.005,0.046,0.067,0.033,0.023,0.009,0.0,0.0,0.0,0.81,0.81,BRCA,0.9108,0.69,0.874,0.7,0.852,
TCGA-B6-A0WS-01A,0.011,0.003,0.059,0.0,0.029,0.0,0.044,0.064,0.173,0.018,0.074,0.001,0.0,0.002,0.0,0.521,0.521,BRCA,0.662,0.52,,0.55,0.656,
TCGA-E2-A1IO-01A,0.005,0.0,0.024,0.001,0.039,0.0,0.031,0.06,0.375,0.011,0.048,0.006,0.001,0.005,0.0,0.394,0.394,BRCA,0.6653,0.54,0.7621,0.7,0.715,
TCGA-AC-A5EH-01A,0.0,0.0,0.019,0.001,0.011,0.0,0.0,0.024,0.217,0.007,0.108,0.004,0.0,0.018,0.001,0.589,0.589,BRCA,0.7072,,0.7665,0.65,0.7604,
TCGA-AC-A3BB-01A,0.006,0.01,0.029,0.001,0.025,0.008,0.067,0.086,0.249,0.03,0.097,0.009,0.001,0.002,0.0,0.381,0.381,BRCA,0.5719,0.26,0.6562,0.85,0.5299,
TCGA-AR-A0TQ-01A,0.016,0.003,0.025,0.015,0.022,0.0,0.028,0.05,0.061,0.014,0.08,0.001,0.0,0.0,0.0,0.684,0.684,BRCA,0.7573,0.33,0.7431,0.7,0.7026,
TCGA-D8-A1JK-01A,0.017,0.0,0.031,0.018,0.002,0.0,0.015,0.035,0.127,0.009,0.133,0.001,0.003,0.0,0.002,0.608,0.608,BRCA,0.6372,0.41,0.6401,0.85,0.5818,
TCGA-D8-A1X7-01A,0.003,0.004,0.013,0.0,0.001,0.0,0.0,0.057,0.129,0.016,0.042,0.001,0.0,0.0,0.0,0.733,0.733,BRCA,0.8254,0.77,0.7838,0.65,0.8307,
TCGA-AO-A1KQ-01A,0.007,0.002,0.007,0.015,0.027,0.0,0.005,0.009,0.091,0.011,0.057,0.003,0.0,0.001,0.0,0.763,0.763,BRCA,0.7672,0.61,0.7333,0.9,0.7314,
