,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,Cancer Cells,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes,Cancer type,ESTIMATE,ABSOLUTE,LUMP,IHC,CPE,Unnamed: 7
TCGA-FY-A3R6-01A,0.062,0.012,0.037,0.022,0.026,0.0,0.411,0.048,0.16,0.074,0.044,0.102,0.001,0.001,0.001,0.0,THCA,0.669,,0.6952,0.8,0.6765,
TCGA-H2-A2K9-01A,0.008,0.0,0.001,0.001,0.0,0.0,0.655,0.0,0.209,0.025,0.077,0.023,0.001,0.0,0.0,0.0,THCA,0.9536,,1.0,0.95,0.9475,
TCGA-DJ-A2PO-01A,0.028,0.001,0.011,0.031,0.013,0.0,0.524,0.005,0.181,0.038,0.03,0.137,0.001,0.0,0.0,0.0,THCA,0.7731,,0.826,0.9,0.7913,
TCGA-FY-A40N-01A,0.052,0.001,0.007,0.023,0.004,0.0,0.736,0.01,0.086,0.005,0.02,0.057,0.0,0.0,0.0,0.0,THCA,0.9001,,0.9461,0.95,0.8748,
TCGA-EM-A1YD-01A,0.035,0.0,0.006,0.0,0.006,0.0,0.486,0.007,0.226,0.068,0.141,0.02,0.0,0.004,0.0,0.0,THCA,0.8485,,0.8288,0.85,0.8336,
TCGA-DE-A69J-01A,0.001,0.0,0.014,0.0,0.0,0.0,0.772,0.027,0.111,0.025,0.004,0.046,0.0,0.0,0.0,0.0,THCA,0.9006,,0.9346,0.7,0.8755,
TCGA-EL-A3MX-01A,0.011,0.0,0.004,0.001,0.0,0.0,0.865,0.017,0.036,0.033,0.014,0.016,0.001,0.0,0.001,0.0,THCA,0.9604,,0.9597,1.0,0.97,
TCGA-J8-A3YG-01A,0.001,0.0,0.011,0.0,0.0,0.0,0.684,0.024,0.104,0.046,0.035,0.093,0.001,0.001,0.0,0.0,THCA,0.8567,,0.8272,0.85,0.8159,
TCGA-BJ-A0ZC-01A,0.036,0.0,0.004,0.0,0.003,0.0,0.693,0.0,0.143,0.016,0.092,0.01,0.0,0.002,0.0,0.0,THCA,0.9351,,0.9292,0.8,0.9224,
TCGA-FY-A40K-01A,0.003,0.0,0.016,0.01,0.004,0.0,0.537,0.022,0.166,0.037,0.033,0.172,0.0,0.001,0.0,0.0,THCA,0.7694,,0.9055,0.85,0.9238,
TCGA-EL-A4K6-01A,0.004,0.0,0.0,0.005,0.002,0.0,0.908,0.008,0.028,0.0,0.041,0.002,0.0,0.0,0.002,0.0,THCA,0.9838,,1.0,0.8,0.9884,
TCGA-EL-A3H3-01A,0.002,0.0,0.033,0.003,0.003,0.0,0.616,0.102,0.097,0.037,0.012,0.092,0.002,0.0,0.0,0.0,THCA,0.7286,,0.7952,0.85,0.794,
TCGA-BJ-A290-01A,0.0,0.0,0.006,0.0,0.0,0.0,0.702,0.0,0.14,0.026,0.106,0.019,0.0,0.0,0.0,0.0,THCA,0.9012,,0.942,0.9,0.9164,
TCGA-BJ-A28Z-01A,0.069,0.018,0.047,0.027,0.022,0.0,0.309,0.064,0.143,0.105,0.026,0.167,0.001,0.001,0.001,0.001,THCA,0.5425,,0.621,0.8,0.3892,
TCGA-CE-A484-01A,0.003,0.0,0.0,0.002,0.003,0.0,0.724,0.008,0.109,0.0,0.11,0.04,0.0,0.0,0.001,0.0,THCA,0.9171,,1.0,1.0,0.8979,
TCGA-EM-A3FL-01A,0.08,0.011,0.003,0.0,0.0,0.0,0.778,0.001,0.062,0.002,0.059,0.005,0.0,0.0,0.0,0.0,THCA,0.9511,,0.9008,0.95,0.9182,
TCGA-EL-A3GO-01A,0.006,0.0,0.0,0.003,0.001,0.0,0.574,0.001,0.258,0.0,0.126,0.026,0.0,0.004,0.0,0.0,THCA,0.8919,,0.9384,1.0,0.8637,
TCGA-ET-A39T-01A,0.001,0.0,0.0,0.002,0.0,0.0,0.816,0.0,0.079,0.003,0.054,0.043,0.0,0.001,0.0,0.0,THCA,0.94,,0.9787,1.0,0.9291,
TCGA-EM-A2CK-01A,0.015,0.0,0.0,0.005,0.0,0.0,0.706,0.0,0.171,0.0,0.087,0.013,0.0,0.001,0.0,0.0,THCA,0.9455,,0.9499,0.96,0.9365,
TCGA-DJ-A4UQ-01A,0.014,0.0,0.011,0.0,0.006,0.0,0.618,0.016,0.155,0.064,0.051,0.065,0.0,0.0,0.0,0.0,THCA,0.8567,,0.8879,0.9,0.8159,
TCGA-DJ-A3UO-01A,0.001,0.0,0.003,0.0,0.0,0.0,0.768,0.001,0.121,0.014,0.043,0.049,0.0,0.0,0.0,0.0,THCA,0.9162,,0.9739,0.88,0.97,
TCGA-DJ-A1QM-01A,0.016,0.0,0.02,0.0,0.0,0.0,0.548,0.033,0.109,0.193,0.032,0.047,0.0,0.0,0.0,0.0,THCA,0.8325,,0.8735,0.7,0.7913,
TCGA-ET-A3BS-01A,0.083,0.001,0.035,0.029,0.01,0.0,0.457,0.017,0.136,0.045,0.028,0.158,0.001,0.001,0.0,0.0,THCA,0.6931,,0.7732,0.9,0.7682,
TCGA-EM-A3AO-01A,0.035,0.0,0.017,0.019,0.004,0.0,0.539,0.038,0.149,0.002,0.105,0.088,0.0,0.002,0.0,0.0,THCA,0.8021,,0.8526,0.95,0.8615,
TCGA-DJ-A3UN-01A,0.011,0.0,0.004,0.009,0.0,0.0,0.649,0.003,0.13,0.011,0.071,0.111,0.0,0.0,0.0,0.0,THCA,0.8669,,0.9428,0.9,0.8806,
TCGA-DJ-A13W-01A,0.001,0.0,0.0,0.001,0.0,0.0,0.579,0.0,0.079,0.0,0.332,0.007,0.0,0.0,0.0,0.0,THCA,0.8866,,0.9889,0.975,0.8565,
TCGA-DJ-A3VE-01A,0.0,0.0,0.002,0.0,0.0,0.0,0.663,0.009,0.196,0.03,0.048,0.05,0.0,0.0,0.0,0.0,THCA,0.8887,,0.9676,0.8,0.97,
TCGA-DJ-A3VI-01A,0.014,0.0,0.001,0.001,0.0,0.0,0.891,0.003,0.041,0.0,0.02,0.029,0.0,0.0,0.0,0.0,THCA,0.9498,,0.9604,0.8,0.9423,
TCGA-EM-A2CO-01A,0.008,0.0,0.0,0.0,0.0,0.0,0.725,0.001,0.059,0.0,0.183,0.024,0.0,0.0,0.0,0.0,THCA,0.9388,,0.9374,0.9,0.9612,
TCGA-ET-A39L-01A,0.007,0.0,0.003,0.003,0.004,0.0,0.63,0.0,0.23,0.002,0.079,0.04,0.001,0.0,0.0,0.0,THCA,0.8874,,0.8843,0.95,0.8988,
TCGA-EM-A3FO-01A,0.0,0.0,0.003,0.0,0.0,0.0,0.907,0.008,0.042,0.018,0.003,0.018,0.0,0.0,0.0,0.0,THCA,0.9535,,0.9983,0.8,0.9474,
TCGA-E8-A418-01A,0.0,0.0,0.002,0.005,0.0,0.0,0.808,0.016,0.039,0.0,0.021,0.104,0.0,0.004,0.0,0.0,THCA,0.9241,,0.9578,0.9,0.9074,
TCGA-DE-A4M9-01A,0.011,0.0,0.002,0.0,0.0,0.0,0.804,0.001,0.072,0.032,0.06,0.019,0.0,0.0,0.0,0.0,THCA,0.9603,,0.9713,1.0,0.9565,
TCGA-BJ-A28W-01A,0.103,0.19,0.092,0.023,0.053,0.038,0.18,0.114,0.05,0.038,0.022,0.087,0.001,0.008,0.001,0.0,THCA,0.4795,,0.4421,0.7,0.3791,
TCGA-DJ-A2Q6-01A,0.012,0.0,0.023,0.001,0.001,0.0,0.499,0.03,0.222,0.132,0.047,0.032,0.0,0.0,0.0,0.0,THCA,0.8156,,0.882,0.95,0.8961,
TCGA-EL-A3N2-01A,0.0,0.0,0.004,0.0,0.0,0.0,0.761,0.025,0.137,0.019,0.013,0.039,0.0,0.0,0.0,0.0,THCA,0.8848,,0.9322,0.95,0.9253,
TCGA-FK-A3SG-01A,0.001,0.0,0.007,0.001,0.0,0.0,0.683,0.011,0.16,0.001,0.079,0.057,0.0,0.0,0.0,0.0,THCA,0.9001,,0.8681,0.85,0.8798,
TCGA-DJ-A3UM-01A,0.009,0.0,0.005,0.0,0.0,0.0,0.662,0.015,0.156,0.037,0.033,0.079,0.001,0.002,0.0,0.0,THCA,0.8677,,0.9303,0.75,0.8309,
TCGA-BJ-A45E-01A,0.247,0.001,0.047,0.073,0.038,0.0,0.127,0.06,0.059,0.055,0.045,0.238,0.0,0.007,0.0,0.0,THCA,0.4077,,0.5057,0.9,0.4539,
TCGA-E8-A415-01A,0.01,0.0,0.003,0.003,0.0,0.0,0.738,0.008,0.111,0.027,0.018,0.079,0.0,0.0,0.0,0.0,THCA,0.8992,,0.9175,0.8,0.8736,
TCGA-DJ-A4UP-01A,0.03,0.036,0.032,0.014,0.027,0.0,0.472,0.041,0.17,0.049,0.047,0.079,0.001,0.0,0.001,0.0,THCA,0.7479,,0.7329,0.95,0.7209,
TCGA-ET-A39J-01A,0.001,0.0,0.004,0.0,0.0,0.0,0.586,0.0,0.25,0.037,0.082,0.04,0.001,0.0,0.0,0.0,THCA,0.8824,,0.9588,0.95,0.8509,
TCGA-KS-A41J-01A,0.009,0.0,0.009,0.004,0.0,0.0,0.764,0.037,0.056,0.002,0.014,0.102,0.0,0.002,0.0,0.0,THCA,0.8507,,0.9235,0.95,0.8077,
TCGA-BJ-A4O9-01A,0.002,0.0,0.0,0.006,0.0,0.0,0.854,0.0,0.09,0.0,0.028,0.016,0.0,0.002,0.0,0.0,THCA,0.9746,,0.9885,0.95,0.976,
TCGA-EM-A2OW-01A,0.014,0.0,0.0,0.0,0.0,0.0,0.621,0.001,0.2,0.0,0.126,0.038,0.0,0.0,0.0,0.0,THCA,0.8907,,0.8182,0.85,0.8621,
TCGA-FE-A3PA-01A,0.0,0.0,0.01,0.0,0.002,0.0,0.725,0.032,0.153,0.011,0.02,0.045,0.001,0.001,0.0,0.0,THCA,0.8614,,0.9487,1.0,0.8223,
TCGA-QD-A8IV-01A,0.056,0.0,0.001,0.012,0.006,0.0,0.667,0.004,0.172,0.001,0.051,0.029,0.0,0.0,0.001,0.0,THCA,0.9284,,0.9075,1.0,0.9133,
TCGA-IM-A3U2-01A,0.001,0.0,0.003,0.0,0.0,0.0,0.822,0.037,0.058,0.037,0.019,0.022,0.001,0.0,0.0,0.0,THCA,0.8841,,0.8775,0.7,0.8531,
TCGA-EL-A3H5-01A,0.002,0.002,0.022,0.0,0.0,0.0,0.293,0.094,0.159,0.32,0.043,0.064,0.001,0.0,0.0,0.0,THCA,0.5655,,0.7813,0.85,0.7777,
TCGA-DJ-A13R-01A,0.053,0.0,0.001,0.04,0.098,0.0,0.446,0.02,0.023,0.0,0.067,0.251,0.0,0.001,0.001,0.0,THCA,0.6505,,0.7291,0.95,0.7165,
TCGA-ET-A2MY-01A,0.0,0.0,0.001,0.0,0.0,0.0,0.837,0.017,0.06,0.005,0.042,0.037,0.0,0.001,0.0,0.0,THCA,0.9258,,0.9765,0.9,0.9098,
TCGA-IM-A3EB-01A,0.031,0.0,0.022,0.004,0.003,0.0,0.736,0.02,0.071,0.016,0.013,0.081,0.001,0.0,0.0,0.0,THCA,0.8259,,0.7776,0.9,0.7741,
TCGA-DJ-A1QF-01A,0.0,0.0,0.001,0.0,0.0,0.0,0.667,0.0,0.158,0.016,0.084,0.073,0.0,0.0,0.0,0.0,THCA,0.8794,,0.8509,0.8,0.8595,
TCGA-EL-A3T1-01A,0.021,0.001,0.032,0.015,0.001,0.0,0.691,0.036,0.086,0.044,0.005,0.066,0.0,0.0,0.001,0.0,THCA,0.803,,0.7833,0.8,0.7429,
TCGA-FE-A237-01A,0.012,0.001,0.021,0.001,0.001,0.0,0.611,0.037,0.141,0.083,0.031,0.06,0.0,0.0,0.0,0.0,THCA,0.8551,,0.9025,0.85,0.836,
TCGA-EM-A3FJ-01A,0.0,0.0,0.004,0.001,0.0,0.0,0.696,0.032,0.145,0.027,0.033,0.06,0.0,0.002,0.0,0.0,THCA,0.8831,,0.9505,1.0,0.9253,
TCGA-EL-A3D4-01A,0.001,0.0,0.005,0.0,0.002,0.0,0.557,0.004,0.203,0.021,0.149,0.055,0.0,0.001,0.001,0.0,THCA,0.8737,,0.9064,0.7,0.839,
TCGA-FE-A234-01A,0.001,0.0,0.012,0.0,0.0,0.0,0.746,0.04,0.101,0.021,0.007,0.072,0.001,0.0,0.0,0.0,THCA,0.8728,,0.8583,0.85,0.8377,
TCGA-FY-A40M-01A,0.004,0.0,0.003,0.0,0.003,0.002,0.81,0.009,0.098,0.019,0.035,0.016,0.0,0.0,0.001,0.0,THCA,0.9575,,1.0,0.95,0.9528,
TCGA-EM-A2OX-01A,0.001,0.0,0.01,0.003,0.0,0.0,0.656,0.016,0.154,0.029,0.067,0.062,0.0,0.001,0.0,0.0,THCA,0.8531,,0.8937,0.85,0.8111,
TCGA-EM-A4FR-01A,0.003,0.0,0.0,0.002,0.0,0.0,0.789,0.01,0.065,0.0,0.069,0.061,0.0,0.001,0.001,0.0,THCA,0.9149,,0.9345,0.8,0.9578,
TCGA-EM-A22I-01A,0.001,0.0,0.006,0.0,0.0,0.0,0.756,0.057,0.096,0.037,0.014,0.032,0.001,0.0,0.0,0.0,THCA,0.8691,,0.8885,0.75,0.836,
TCGA-FY-A3ON-01A,0.019,0.001,0.022,0.01,0.002,0.0,0.61,0.017,0.191,0.037,0.023,0.066,0.002,0.001,0.0,0.0,THCA,0.8605,,0.8718,1.0,0.8841,
TCGA-EM-A1YC-01A,0.003,0.0,0.0,0.0,0.0,0.0,0.862,0.004,0.045,0.0,0.067,0.017,0.0,0.001,0.001,0.0,THCA,0.9603,,0.9354,0.96,0.9566,
TCGA-EL-A3TA-01A,0.015,0.0,0.017,0.0,0.01,0.0,0.519,0.04,0.168,0.039,0.084,0.106,0.001,0.001,0.0,0.0,THCA,0.778,,0.7838,0.8,0.7807,
TCGA-CE-A27D-01A,0.033,0.057,0.048,0.021,0.022,0.0,0.399,0.071,0.153,0.078,0.034,0.077,0.001,0.004,0.0,0.0,THCA,0.6557,,0.8049,0.65,0.8055,
TCGA-ET-A3BT-01A,0.004,0.004,0.013,0.0,0.0,0.0,0.702,0.033,0.124,0.05,0.02,0.047,0.0,0.001,0.001,0.0,THCA,0.8891,,0.9271,0.8,0.8806,
TCGA-DJ-A13U-01A,0.001,0.0,0.001,0.0,0.0,0.0,0.778,0.025,0.097,0.008,0.063,0.027,0.0,0.0,0.0,0.0,THCA,0.9264,,1.0,0.95,0.9106,
TCGA-EM-A3O8-01A,0.019,0.0,0.0,0.0,0.0,0.0,0.745,0.0,0.155,0.0,0.074,0.007,0.0,0.0,0.0,0.0,THCA,0.9559,,0.9914,1.0,0.9506,
TCGA-H2-A422-01A,0.0,0.0,0.001,0.0,0.0,0.0,0.871,0.01,0.055,0.002,0.017,0.045,0.0,0.0,0.0,0.0,THCA,0.9509,,1.0,0.85,0.9438,
TCGA-EL-A3CL-01A,0.001,0.0,0.004,0.001,0.0,0.0,0.723,0.008,0.147,0.023,0.036,0.053,0.002,0.001,0.0,0.0,THCA,0.9185,,0.9341,0.9,0.8998,
TCGA-DJ-A13V-01A,0.009,0.0,0.003,0.002,0.0,0.0,0.714,0.007,0.14,0.023,0.053,0.042,0.001,0.007,0.0,0.0,THCA,0.8876,,0.9237,0.95,0.8578,
TCGA-EM-A22Q-01A,0.028,0.0,0.002,0.006,0.0,0.0,0.739,0.005,0.09,0.002,0.102,0.019,0.0,0.004,0.002,0.0,THCA,0.8965,,0.8856,0.85,0.8699,
TCGA-EM-A22J-01A,0.011,0.0,0.0,0.001,0.0,0.0,0.684,0.001,0.174,0.0,0.092,0.031,0.001,0.004,0.0,0.0,THCA,0.9246,,0.9348,0.9,0.9082,
TCGA-BJ-A0Z2-01A,0.018,0.0,0.007,0.013,0.0,0.0,0.82,0.007,0.1,0.003,0.019,0.012,0.001,0.0,0.0,0.0,THCA,0.9609,,1.0,0.96,0.9573,
