,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,Cancer Cells,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes,Cancer type,ESTIMATE,ABSOLUTE,LUMP,IHC,CPE,Unnamed: 7
TCGA-32-2632-01A,0.0,0.0,0.019,0.001,0.001,0.0,0.578,0.001,0.087,0.05,0.013,0.241,0.0,0.002,0.005,0.0,GBM,0.7208,0.5,,0.85,0.637,
TCGA-14-1823-01A,0.0,0.0,0.0,0.0,0.0,0.0,0.683,0.0,0.038,0.004,0.002,0.269,0.003,0.0,0.0,0.0,GBM,0.7168,0.64,,0.95,0.7697,
TCGA-12-3650-01A,0.0,0.0,0.0,0.0,0.0,0.0,0.817,0.001,0.051,0.0,0.008,0.119,0.001,0.0,0.001,0.0,GBM,0.8979,0.88,,0.85,0.8719,
TCGA-06-0238-01A,0.0,0.001,0.001,0.0,0.0,0.0,0.705,0.002,0.044,0.001,0.019,0.217,0.002,0.005,0.003,0.0,GBM,0.7992,0.78,,1.0,0.8806,
TCGA-06-0184-01A,0.0,0.0,0.001,0.0,0.0,0.0,0.591,0.0,0.056,0.001,0.011,0.335,0.0,0.001,0.004,0.0,GBM,0.6865,,,0.95,0.7439,
TCGA-76-4925-01A,0.0,0.0,0.0,0.0,0.0,0.0,0.876,0.0,0.045,0.001,0.007,0.067,0.0,0.0,0.002,0.0,GBM,0.9449,0.94,0.9783,0.8,0.985,
TCGA-12-0616-01A,0.0,0.0,0.001,0.002,0.0,0.0,0.83,0.008,0.044,0.001,0.004,0.107,0.0,0.0,0.001,0.0,GBM,0.8645,0.88,,1.0,0.8265,
TCGA-26-5132-01A,0.0,0.0,0.001,0.001,0.0,0.0,0.759,0.0,0.056,0.006,0.041,0.133,0.0,0.001,0.0,0.0,GBM,0.863,0.89,0.8893,0.8,0.9374,
TCGA-02-0055-01A,0.001,0.0,0.013,0.0,0.0,0.0,0.382,0.0,0.023,0.324,0.015,0.233,0.0,0.002,0.006,0.0,GBM,0.5571,0.53,,0.95,0.6655,
TCGA-06-0132-01A,0.001,0.001,0.015,0.0,0.003,0.0,0.451,0.002,0.083,0.015,0.027,0.39,0.004,0.004,0.006,0.0,GBM,0.6252,0.27,,1.0,0.5015,
TCGA-02-2486-01A,0.0,0.0,0.009,0.0,0.001,0.0,0.564,0.0,0.018,0.009,0.009,0.384,0.0,0.001,0.004,0.0,GBM,0.6492,0.73,,0.8,0.7913,
TCGA-19-1787-01B,0.0,0.0,0.001,0.003,0.0,0.0,0.714,0.0,0.049,0.011,0.02,0.2,0.0,0.001,0.0,0.0,GBM,0.8265,0.86,,0.85,0.836,
TCGA-06-0211-01B,0.0,0.0,0.0,0.0,0.0,0.0,0.809,0.004,0.075,0.002,0.011,0.093,0.001,0.001,0.003,0.0,GBM,0.8958,0.86,,0.925,0.9236,
TCGA-06-5859-01A,0.0,0.0,0.008,0.0,0.002,0.0,0.711,0.002,0.039,0.001,0.018,0.216,0.0,0.001,0.001,0.0,GBM,0.8043,0.78,0.7202,0.825,0.7792,
TCGA-06-0157-01A,0.0,0.0,0.005,0.0,0.001,0.0,0.704,0.008,0.115,0.005,0.02,0.134,0.001,0.004,0.003,0.0,GBM,0.8104,0.82,,0.975,0.9404,
TCGA-12-1597-01B,0.0,0.0,0.0,0.0,0.0,0.0,0.813,0.001,0.042,0.0,0.017,0.12,0.001,0.003,0.003,0.0,GBM,0.8831,,,0.8,0.8438,
TCGA-76-4931-01A,0.0,0.0,0.001,0.001,0.0,0.0,0.862,0.001,0.054,0.002,0.002,0.073,0.001,0.001,0.003,0.0,GBM,0.9441,0.93,0.9419,0.85,0.9505,
TCGA-06-5417-01A,0.0,0.0,0.0,0.0,0.0,0.0,0.859,0.0,0.069,0.0,0.011,0.059,0.001,0.0,0.0,0.0,GBM,0.9394,,0.9076,0.85,0.9262,
TCGA-32-5222-01A,0.0,0.0,0.0,0.0,0.0,0.0,0.733,0.0,0.057,0.005,0.011,0.19,0.001,0.0,0.003,0.0,GBM,0.7804,0.72,0.8065,0.725,0.8265,
TCGA-76-4932-01A,0.0,0.0,0.0,0.0,0.0,0.0,0.827,0.002,0.046,0.0,0.007,0.117,0.001,0.0,0.0,0.0,GBM,0.8941,0.88,0.833,0.85,0.8526,
TCGA-28-5208-01A,0.0,0.0,0.002,0.0,0.0,0.0,0.712,0.005,0.098,0.01,0.01,0.161,0.001,0.0,0.001,0.0,GBM,0.8184,0.87,0.859,0.8,0.8302,
TCGA-02-0047-01A,0.001,0.0,0.003,0.0,0.0,0.0,0.655,0.006,0.069,0.002,0.045,0.208,0.005,0.004,0.002,0.0,GBM,0.7648,0.7,,0.925,0.8266,
TCGA-28-5207-01A,0.0,0.001,0.002,0.0,0.001,0.0,0.666,0.011,0.161,0.013,0.018,0.118,0.002,0.005,0.003,0.0,GBM,0.8354,0.75,0.8134,0.775,0.8154,
TCGA-28-5220-01A,0.0,0.0,0.001,0.0,0.0,0.0,0.755,0.005,0.048,0.023,0.006,0.157,0.003,0.0,0.003,0.0,GBM,0.8534,0.89,0.8027,0.75,0.8907,
TCGA-06-0744-01A,0.0,0.0,0.0,0.0,0.0,0.0,0.805,0.001,0.07,0.0,0.022,0.099,0.0,0.001,0.002,0.0,GBM,0.9063,0.9,,1.0,0.8832,
TCGA-27-2524-01A,0.0,0.0,0.001,0.0,0.0,0.0,0.763,0.0,0.046,0.009,0.005,0.174,0.001,0.0,0.0,0.0,GBM,0.7968,0.8,,0.85,0.836,
TCGA-06-0745-01A,0.0,0.0,0.001,0.0,0.0,0.0,0.726,0.001,0.065,0.002,0.02,0.179,0.002,0.001,0.003,0.0,GBM,0.8037,0.81,,1.0,0.744,
TCGA-16-0846-01A,0.0,0.0,0.003,0.001,0.002,0.0,0.644,0.001,0.103,0.0,0.022,0.21,0.001,0.008,0.005,0.0,GBM,0.7953,0.64,,0.85,0.7697,
TCGA-06-0882-01A,0.0,0.0,0.004,0.0,0.0,0.0,0.631,0.0,0.077,0.01,0.016,0.248,0.002,0.003,0.008,0.0,GBM,0.7421,0.52,,0.85,0.6603,
TCGA-06-5411-01A,0.0,0.001,0.006,0.005,0.001,0.0,0.726,0.006,0.067,0.0,0.036,0.14,0.003,0.005,0.005,0.0,GBM,0.8536,0.64,0.7418,0.725,0.7505,
TCGA-27-1835-01A,0.0,0.0,0.0,0.0,0.0,0.0,0.862,0.0,0.087,0.005,0.01,0.033,0.0,0.0,0.001,0.0,GBM,0.9428,0.87,,0.85,0.9328,
TCGA-28-2513-01A,0.002,0.0,0.008,0.0,0.0,0.0,0.541,0.003,0.097,0.026,0.018,0.298,0.001,0.002,0.003,0.0,GBM,0.6416,0.33,,0.8,0.5238,
TCGA-14-0781-01B,0.001,0.0,0.001,0.0,0.0,0.0,0.592,0.0,0.122,0.028,0.013,0.236,0.005,0.0,0.001,0.0,GBM,0.7023,0.22,0.4074,1.0,0.4889,
TCGA-14-0789-01A,0.001,0.0,0.01,0.0,0.0,0.0,0.548,0.0,0.05,0.051,0.005,0.333,0.002,0.001,0.0,0.0,GBM,0.6957,0.56,,0.925,0.6939,
TCGA-06-0141-01A,0.001,0.0,0.004,0.0,0.0,0.0,0.523,0.001,0.045,0.025,0.013,0.375,0.0,0.003,0.01,0.0,GBM,0.626,,,0.9,0.647,
TCGA-06-2565-01A,0.0,0.0,0.002,0.0,0.0,0.0,0.764,0.015,0.103,0.011,0.003,0.098,0.001,0.0,0.001,0.0,GBM,0.8901,0.91,,0.85,0.8613,
TCGA-28-5213-01A,0.0,0.0,0.006,0.0,0.0,0.0,0.517,0.001,0.071,0.02,0.027,0.347,0.0,0.002,0.008,0.0,GBM,0.5614,0.49,0.5757,0.775,0.5819,
TCGA-06-2557-01A,0.006,0.0,0.008,0.002,0.007,0.0,0.549,0.016,0.05,0.015,0.016,0.32,0.003,0.002,0.005,0.0,GBM,0.6929,0.72,,0.8,0.7913,
TCGA-26-5133-01A,0.0,0.0,0.0,0.0,0.0,0.0,0.847,0.0,0.054,0.0,0.032,0.066,0.0,0.001,0.0,0.0,GBM,0.9418,0.88,0.871,0.75,0.9284,
TCGA-06-0210-01A,0.001,0.0,0.003,0.0,0.0,0.0,0.668,0.0,0.026,0.039,0.003,0.248,0.002,0.003,0.007,0.0,GBM,0.7561,,,0.925,0.6793,
TCGA-08-0386-01A,0.0,0.0,0.001,0.0,0.0,0.0,0.831,0.0,0.071,0.003,0.026,0.057,0.004,0.001,0.005,0.0,GBM,0.9243,,,0.975,0.8719,
TCGA-06-2569-01A,0.0,0.0,0.0,0.008,0.0,0.0,0.64,0.0,0.092,0.239,0.012,0.009,0.0,0.0,0.0,0.0,GBM,0.9253,0.93,,0.85,0.9091,
TCGA-26-5139-01A,0.0,0.0,0.003,0.0,0.0,0.0,0.758,0.002,0.066,0.024,0.01,0.13,0.002,0.001,0.003,0.0,GBM,0.839,0.8,0.8508,0.725,0.8477,
TCGA-41-2572-01A,0.0,0.0,0.0,0.0,0.0,0.0,0.758,0.0,0.078,0.0,0.012,0.147,0.0,0.002,0.001,0.0,GBM,0.8431,0.84,,0.775,0.8784,
TCGA-28-2499-01A,0.001,0.0,0.0,0.0,0.0,0.0,0.774,0.001,0.051,0.0,0.004,0.164,0.001,0.0,0.004,0.0,GBM,0.8704,,,0.8,0.8129,
TCGA-06-2570-01A,0.0,0.0,0.001,0.0,0.0,0.0,0.67,0.001,0.067,0.001,0.033,0.215,0.003,0.004,0.005,0.0,GBM,0.8065,0.9,,0.85,0.836,
TCGA-14-0817-01A,0.0,0.0,0.001,0.0,0.0,0.0,0.643,0.0,0.054,0.007,0.026,0.263,0.001,0.003,0.002,0.0,GBM,0.6976,0.61,,0.95,0.7413,
TCGA-28-5209-01A,0.0,0.0,0.001,0.0,0.0,0.0,0.834,0.001,0.066,0.025,0.007,0.065,0.001,0.0,0.0,0.0,GBM,0.9074,0.92,0.9923,0.85,1.0,
TCGA-06-0649-01B,0.003,0.0,0.009,0.0,0.001,0.0,0.613,0.002,0.065,0.022,0.006,0.271,0.001,0.003,0.003,0.0,GBM,0.6926,0.62,,0.9,0.7466,
TCGA-06-2561-01A,0.0,0.0,0.002,0.0,0.002,0.0,0.682,0.009,0.058,0.007,0.006,0.231,0.001,0.0,0.002,0.0,GBM,0.7704,0.64,,0.8,0.7697,
TCGA-27-1831-01A,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.052,0.003,0.019,0.195,0.0,0.0,0.0,0.0,GBM,0.7373,0.7,,0.95,0.8136,
TCGA-27-2519-01A,0.0,0.0,0.003,0.0,0.0,0.0,0.652,0.001,0.056,0.001,0.005,0.277,0.002,0.001,0.002,0.0,GBM,0.724,0.7,,0.85,0.7913,
TCGA-06-0747-01A,0.0,0.0,0.0,0.0,0.0,0.0,0.881,0.0,0.041,0.0,0.004,0.069,0.0,0.0,0.004,0.0,GBM,0.9395,0.92,,1.0,0.9284,
TCGA-06-2558-01A,0.0,0.001,0.001,0.0,0.0,0.0,0.72,0.002,0.093,0.002,0.037,0.132,0.004,0.004,0.004,0.0,GBM,0.8404,0.82,,0.8,0.7937,
TCGA-27-1830-01A,0.001,0.0,0.003,0.002,0.001,0.0,0.633,0.001,0.09,0.031,0.024,0.21,0.002,0.001,0.003,0.0,GBM,0.7619,0.68,,0.875,0.8077,
TCGA-06-5412-01A,0.0,0.0,0.006,0.0,0.0,0.0,0.443,0.001,0.13,0.03,0.012,0.369,0.002,0.001,0.004,0.0,GBM,0.5898,0.28,0.3887,0.825,0.4409,
TCGA-14-1829-01A,0.001,0.0,0.0,0.0,0.0,0.0,0.727,0.0,0.05,0.002,0.017,0.2,0.001,0.001,0.001,0.0,GBM,0.7293,0.71,,0.875,0.7913,
TCGA-06-5416-01A,0.0,0.0,0.002,0.005,0.0,0.0,0.895,0.009,0.036,0.007,0.021,0.024,0.0,0.0,0.0,0.0,GBM,0.9684,0.79,0.6028,0.85,0.8405,
TCGA-06-5408-01A,0.0,0.0,0.002,0.0,0.0,0.0,0.805,0.0,0.068,0.018,0.002,0.101,0.0,0.001,0.002,0.0,GBM,0.8838,0.91,0.8635,0.85,0.8635,
TCGA-27-2521-01A,0.0,0.0,0.0,0.0,0.0,0.0,0.854,0.001,0.049,0.0,0.027,0.066,0.002,0.0,0.001,0.0,GBM,0.947,,,0.85,0.8872,
TCGA-32-2634-01A,0.0,0.003,0.002,0.0,0.004,0.0,0.818,0.004,0.056,0.009,0.021,0.079,0.002,0.0,0.002,0.0,GBM,0.9264,0.89,,0.825,0.9106,
TCGA-06-0219-01A,0.0,0.0,0.0,0.0,0.0,0.0,0.781,0.0,0.032,0.0,0.026,0.156,0.001,0.003,0.001,0.0,GBM,0.835,0.65,,1.0,0.7864,
TCGA-76-4926-01B,0.0,0.0,0.002,0.0,0.0,0.0,0.818,0.002,0.067,0.0,0.006,0.101,0.002,0.001,0.002,0.0,GBM,0.912,0.79,0.8451,0.7,0.9015,
TCGA-14-0790-01B,0.0,0.0,0.0,0.0,0.0,0.0,0.868,0.003,0.08,0.002,0.006,0.04,0.0,0.0,0.001,0.0,GBM,0.9485,0.93,,0.8,0.9405,
TCGA-06-5858-01A,0.0,0.0,0.001,0.0,0.0,0.0,0.708,0.0,0.054,0.002,0.037,0.196,0.001,0.0,0.0,0.0,GBM,0.8079,0.85,0.7951,0.825,0.8038,
TCGA-26-5135-01A,0.0,0.0,0.001,0.0,0.0,0.0,0.67,0.001,0.09,0.004,0.043,0.18,0.006,0.003,0.002,0.0,GBM,0.8034,0.82,0.7238,0.775,0.8344,
TCGA-27-1834-01A,0.0,0.001,0.006,0.0,0.001,0.0,0.668,0.013,0.06,0.014,0.015,0.209,0.003,0.004,0.004,0.0,GBM,0.7822,0.75,,0.875,0.874,
TCGA-06-0129-01A,0.0,0.0,0.001,0.001,0.0,0.0,0.691,0.001,0.037,0.0,0.003,0.257,0.003,0.002,0.005,0.0,GBM,0.8279,0.86,,0.975,0.9476,
TCGA-41-3915-01A,0.0,0.0,0.009,0.001,0.002,0.0,0.591,0.0,0.088,0.044,0.024,0.23,0.001,0.003,0.006,0.0,GBM,0.7115,0.77,,0.8,0.769,
TCGA-06-2562-01A,0.001,0.0,0.002,0.0,0.0,0.0,0.708,0.0,0.069,0.026,0.017,0.168,0.007,0.001,0.001,0.0,GBM,0.7891,0.74,,0.825,0.7913,
TCGA-28-1747-01C,0.0,0.0,0.001,0.0,0.0,0.0,0.695,0.001,0.057,0.0,0.003,0.235,0.002,0.002,0.004,0.0,GBM,0.8058,0.8,,0.8,0.8136,
TCGA-06-2563-01A,0.0,0.0,0.001,0.0,0.0,0.0,0.775,0.005,0.098,0.003,0.013,0.099,0.0,0.001,0.004,0.0,GBM,0.8719,0.86,,0.85,0.8366,
TCGA-28-5216-01A,0.0,0.0,0.001,0.0,0.0,0.0,0.757,0.004,0.052,0.019,0.017,0.144,0.002,0.002,0.001,0.0,GBM,0.8426,,0.6857,0.775,0.7311,
TCGA-28-2509-01A,0.0,0.0,0.003,0.0,0.0,0.0,0.829,0.0,0.024,0.001,0.001,0.14,0.001,0.0,0.0,0.0,GBM,0.8635,0.64,,0.8,0.7913,
TCGA-19-2625-01A,0.0,0.0,0.001,0.0,0.0,0.0,0.836,0.0,0.023,0.002,0.011,0.127,0.0,0.0,0.0,0.0,GBM,0.8881,0.65,,0.85,0.8136,
TCGA-02-2483-01A,0.0,0.0,0.001,0.0,0.0,0.0,0.756,0.0,0.054,0.0,0.029,0.155,0.0,0.001,0.003,0.0,GBM,0.8528,0.58,,0.8,0.7913,
TCGA-15-0742-01A,0.0,0.0,0.0,0.0,0.0,0.0,0.895,0.0,0.037,0.0,0.006,0.059,0.001,0.0,0.002,0.0,GBM,0.9389,0.92,,0.95,0.9275,
TCGA-06-5413-01A,0.0,0.001,0.004,0.001,0.0,0.0,0.624,0.002,0.109,0.037,0.023,0.189,0.002,0.002,0.005,0.0,GBM,0.7375,0.74,0.7435,0.85,0.7847,
TCGA-06-0125-01A,0.0,0.0,0.001,0.0,0.0,0.0,0.836,0.002,0.073,0.02,0.005,0.06,0.0,0.0,0.002,0.0,GBM,0.9157,0.9,,1.0,0.933,
TCGA-26-1442-01A,0.0,0.0,0.0,0.0,0.0,0.0,0.716,0.002,0.093,0.0,0.042,0.136,0.003,0.004,0.003,0.0,GBM,0.9124,0.79,0.8797,0.65,0.8924,
TCGA-06-0646-01A,0.0,0.0,0.002,0.001,0.0,0.0,0.647,0.001,0.067,0.003,0.022,0.244,0.003,0.003,0.007,0.0,GBM,0.7531,0.84,,0.95,0.9253,
TCGA-12-5295-01A,0.0,0.0,0.0,0.0,0.0,0.0,0.733,0.001,0.046,0.0,0.014,0.205,0.0,0.0,0.0,0.0,GBM,0.7897,0.74,0.7475,0.825,0.8013,
TCGA-41-4097-01A,0.001,0.0,0.013,0.0,0.006,0.0,0.64,0.006,0.051,0.062,0.019,0.192,0.002,0.002,0.005,0.0,GBM,0.7266,0.51,,0.775,0.6465,
TCGA-06-5418-01A,0.0,0.0,0.0,0.0,0.0,0.0,0.761,0.0,0.034,0.002,0.001,0.193,0.001,0.0,0.006,0.0,GBM,0.8129,0.8,0.8181,0.85,0.8712,
TCGA-19-4065-01A,0.0,0.0,0.001,0.0,0.0,0.0,0.627,0.0,0.039,0.021,0.012,0.298,0.001,0.001,0.0,0.0,GBM,0.6843,,0.6139,0.8,0.5818,
TCGA-06-0168-01A,0.0,0.0,0.012,0.0,0.0,0.0,0.602,0.001,0.076,0.009,0.026,0.263,0.001,0.003,0.005,0.0,GBM,0.7055,0.68,,0.8875,0.8077,
TCGA-06-0190-01A,0.0,0.0,0.012,0.0,0.005,0.0,0.532,0.001,0.067,0.111,0.015,0.247,0.0,0.002,0.006,0.0,GBM,0.6566,0.57,,1.0,0.6238,
TCGA-19-5960-01A,0.0,0.003,0.001,0.0,0.0,0.0,0.908,0.007,0.035,0.001,0.003,0.038,0.001,0.0,0.002,0.0,GBM,0.975,0.93,0.9504,0.85,0.9765,
TCGA-06-5414-01A,0.0,0.0,0.001,0.0,0.0,0.0,0.711,0.0,0.063,0.005,0.003,0.211,0.001,0.0,0.003,0.0,GBM,0.7801,0.78,0.7767,0.825,0.7818,
TCGA-32-1982-01A,0.0,0.0,0.008,0.001,0.0,0.0,0.538,0.001,0.156,0.026,0.05,0.206,0.001,0.006,0.006,0.0,GBM,0.7178,0.58,,0.925,0.7129,
TCGA-06-0645-01A,0.0,0.0,0.003,0.0,0.0,0.0,0.448,0.0,0.102,0.024,0.036,0.375,0.002,0.003,0.005,0.0,GBM,0.5886,,,0.975,0.6886,
TCGA-19-2629-01A,0.0,0.0,0.002,0.0,0.0,0.0,0.667,0.001,0.061,0.001,0.021,0.24,0.001,0.004,0.002,0.0,GBM,0.8103,0.59,,0.85,0.7529,
TCGA-06-0174-01A,0.0,0.0,0.001,0.0,0.0,0.0,0.843,0.001,0.056,0.001,0.017,0.076,0.002,0.001,0.002,0.0,GBM,0.9221,0.94,,0.975,0.9047,
TCGA-32-4213-01A,0.0,0.0,0.007,0.0,0.0,0.0,0.545,0.0,0.092,0.029,0.043,0.279,0.002,0.002,0.0,0.0,GBM,0.6569,0.69,,0.725,0.6809,
TCGA-12-0821-01A,0.0,0.0,0.001,0.0,0.0,0.0,0.787,0.002,0.093,0.002,0.036,0.075,0.002,0.001,0.001,0.0,GBM,0.9161,0.9,,0.975,0.9476,
TCGA-76-4928-01B,0.0,0.0,0.001,0.0,0.0,0.0,0.702,0.0,0.092,0.027,0.003,0.174,0.001,0.0,0.0,0.0,GBM,0.7944,0.59,0.5666,0.8,0.7268,
