,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,Cancer Cells,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes,Cancer type,ESTIMATE,ABSOLUTE,LUMP,IHC,CPE,Unnamed: 7
TCGA-PG-A917-01A,0.014,0.0,0.002,0.028,0.004,0.0,0.783,0.026,0.04,0.024,0.007,0.07,0.001,0.0,0.0,0.0,UCEC,0.8571,,0.8154,0.8,0.8178,
TCGA-AX-A3FS-01A,0.0,0.0,0.006,0.007,0.001,0.0,0.828,0.002,0.036,0.088,0.017,0.014,0.0,0.0,0.0,0.001,UCEC,0.9228,0.88,0.5017,0.95,0.8932,
TCGA-A5-A2K4-01A,0.014,0.003,0.002,0.004,0.002,0.0,0.806,0.007,0.059,0.074,0.004,0.021,0.002,0.0,0.001,0.0,UCEC,0.911,0.48,0.7549,0.75,0.7468,
TCGA-D1-A1O0-01A,0.002,0.0,0.0,0.001,0.004,0.0,0.901,0.008,0.033,0.008,0.013,0.029,0.0,0.0,0.0,0.0,UCEC,,0.85,0.969,0.95,0.9836,
TCGA-B5-A0JS-01A,0.019,0.0,0.009,0.001,0.0,0.0,0.836,0.021,0.04,0.028,0.0,0.03,0.001,0.013,0.0,0.0,UCEC,,0.58,,0.825,0.7856,
TCGA-AX-A1CE-01A,0.002,0.0,0.002,0.002,0.017,0.0,0.926,0.001,0.012,0.0,0.002,0.036,0.0,0.0,0.0,0.0,UCEC,,,0.8455,0.8,0.8222,
TCGA-D1-A17F-01A,0.009,0.0,0.005,0.013,0.0,0.0,0.832,0.031,0.024,0.006,0.001,0.076,0.0,0.0,0.0,0.0,UCEC,,0.67,0.6806,0.65,0.7982,
TCGA-EO-A3AV-01A,0.02,0.0,0.021,0.043,0.0,0.0,0.797,0.007,0.018,0.03,0.009,0.044,0.0,0.0,0.009,0.0,UCEC,0.7712,0.22,0.5597,0.9,0.6085,
TCGA-D1-A17B-01A,0.034,0.0,0.02,0.004,0.001,0.0,0.64,0.025,0.054,0.064,0.005,0.132,0.001,0.005,0.013,0.001,UCEC,,,0.4742,0.7,0.6264,
TCGA-E6-A8L9-01A,0.0,0.0,0.003,0.016,0.005,0.0,0.776,0.003,0.056,0.078,0.023,0.029,0.0,0.01,0.0,0.0,UCEC,0.8464,,0.6942,0.7,0.7913,
TCGA-EY-A547-01A,0.004,0.0,0.0,0.0,0.003,0.0,0.938,0.001,0.023,0.0,0.008,0.02,0.0,0.0,0.001,0.0,UCEC,0.9845,,1.0,0.8,0.9894,
TCGA-AJ-A3OJ-01A,0.001,0.0,0.003,0.018,0.0,0.0,0.848,0.0,0.022,0.034,0.001,0.072,0.0,0.0,0.0,0.0,UCEC,0.8717,0.63,0.8593,0.8,0.7983,
TCGA-BS-A0TJ-01A,0.005,0.0,0.005,0.01,0.003,0.0,0.855,0.005,0.025,0.072,0.004,0.015,0.0,0.0,0.0,0.0,UCEC,,,,0.93,0.8583,
TCGA-BG-A0VV-01A,0.012,0.0,0.002,0.0,0.0,0.0,0.886,0.017,0.034,0.014,0.0,0.033,0.0,0.0,0.001,0.0,UCEC,,0.64,0.8442,0.65,0.7697,
TCGA-D1-A16V-01A,0.02,0.0,0.002,0.021,0.0,0.0,0.865,0.01,0.024,0.004,0.004,0.049,0.0,0.0,0.0,0.0,UCEC,,0.82,0.861,0.9,0.8714,
TCGA-EO-A22R-01A,0.0,0.0,0.005,0.01,0.002,0.0,0.85,0.003,0.031,0.046,0.001,0.054,0.0,0.0,0.0,0.0,UCEC,,,0.8919,0.8,0.7602,
TCGA-BG-A0MH-01A,0.033,0.001,0.005,0.007,0.011,0.0,0.667,0.032,0.046,0.112,0.013,0.067,0.002,0.0,0.003,0.0,UCEC,,,0.8396,0.5,0.7741,
TCGA-EO-A3KX-01A,0.0,0.0,0.0,0.01,0.01,0.0,0.941,0.006,0.019,0.007,0.002,0.005,0.0,0.0,0.0,0.0,UCEC,0.982,,0.9457,0.95,0.9709,
TCGA-AX-A0IS-01A,0.002,0.0,0.0,0.0,0.007,0.0,0.922,0.004,0.026,0.028,0.002,0.009,0.0,0.0,0.0,0.0,UCEC,,0.84,1.0,0.85,0.9594,
TCGA-EY-A1G8-01A,0.0,0.0,0.0,0.001,0.007,0.0,0.948,0.0,0.021,0.012,0.001,0.009,0.0,0.0,0.0,0.0,UCEC,,0.76,0.9668,0.9,0.8835,
TCGA-EY-A1GW-01A,0.027,0.0,0.0,0.0,0.0,0.0,0.931,0.0,0.027,0.0,0.001,0.012,0.0,0.0,0.001,0.0,UCEC,,0.97,0.9618,0.8,0.9899,
TCGA-BG-A0RY-01A,0.002,0.0,0.001,0.0,0.0,0.0,0.861,0.052,0.022,0.012,0.0,0.048,0.0,0.0,0.001,0.001,UCEC,,0.78,,0.875,0.8692,
TCGA-D1-A1NY-01A,0.004,0.0,0.002,0.007,0.001,0.0,0.799,0.015,0.039,0.091,0.011,0.028,0.001,0.0,0.0,0.0,UCEC,,0.93,0.7733,0.8,0.7684,
TCGA-B5-A3S1-01A,0.004,0.007,0.003,0.006,0.007,0.0,0.868,0.005,0.013,0.047,0.002,0.035,0.002,0.0,0.001,0.0,UCEC,0.9269,,0.8446,0.9,0.8521,
TCGA-A5-A2K5-01A,0.0,0.0,0.005,0.0,0.009,0.0,0.888,0.002,0.014,0.009,0.004,0.067,0.0,0.0,0.001,0.0,UCEC,0.888,,0.8085,0.9,0.8098,
TCGA-AX-A062-01A,0.0,0.0,0.0,0.0,0.0,0.0,0.909,0.004,0.034,0.044,0.001,0.007,0.0,0.0,0.001,0.0,UCEC,,0.93,,0.85,0.9403,
TCGA-A5-A0G5-01A,0.064,0.0,0.03,0.053,0.026,0.0,0.541,0.031,0.034,0.02,0.031,0.168,0.0,0.0,0.002,0.001,UCEC,,0.5,,0.775,0.6248,
TCGA-AP-A0LH-01A,0.0,0.0,0.002,0.002,0.0,0.0,0.926,0.023,0.013,0.008,0.002,0.023,0.0,0.0,0.0,0.0,UCEC,,0.89,,0.75,0.9135,
TCGA-BS-A0WQ-01A,0.0,0.0,0.0,0.0,0.007,0.0,0.934,0.004,0.016,0.019,0.001,0.019,0.0,0.0,0.0,0.0,UCEC,,0.97,0.8773,0.825,0.8906,
TCGA-FI-A2EY-01A,0.0,0.0,0.0,0.0,0.0,0.0,0.979,0.0,0.009,0.0,0.009,0.001,0.0,0.0,0.002,0.0,UCEC,0.9753,0.9,0.9542,0.85,0.979,
TCGA-EY-A549-01A,0.022,0.0,0.002,0.004,0.015,0.0,0.875,0.016,0.02,0.011,0.003,0.026,0.004,0.0,0.0,0.0,UCEC,0.949,,0.8949,0.8,0.9253,
TCGA-FI-A2D0-01A,0.0,0.0,0.003,0.013,0.0,0.0,0.883,0.004,0.052,0.04,0.002,0.001,0.0,0.0,0.0,0.0,UCEC,,,0.9578,0.6,0.5309,
TCGA-BS-A0V7-01A,0.006,0.0,0.006,0.0,0.005,0.017,0.394,0.03,0.063,0.288,0.082,0.104,0.001,0.0,0.002,0.0,UCEC,0.6524,,0.8468,0.575,0.8548,
TCGA-B5-A1MW-01A,0.0,0.0,0.0,0.006,0.001,0.0,0.938,0.004,0.038,0.005,0.004,0.004,0.0,0.0,0.0,0.0,UCEC,0.9849,0.8,0.9926,0.9,0.99,
TCGA-D1-A17D-01A,0.009,0.0,0.002,0.001,0.001,0.0,0.884,0.017,0.019,0.01,0.001,0.053,0.0,0.0,0.002,0.0,UCEC,,,0.7773,0.8,0.7152,
TCGA-BS-A0TA-01A,0.016,0.0,0.007,0.127,0.073,0.0,0.58,0.031,0.02,0.021,0.01,0.114,0.001,0.0,0.001,0.0,UCEC,,0.41,,0.875,0.6938,
TCGA-AX-A05Z-01A,0.01,0.0,0.011,0.037,0.001,0.0,0.753,0.049,0.01,0.042,0.002,0.084,0.0,0.0,0.0,0.0,UCEC,,0.53,,0.8,0.639,
TCGA-D1-A17L-01A,0.03,0.0,0.0,0.001,0.002,0.0,0.829,0.039,0.03,0.003,0.004,0.061,0.0,0.0,0.001,0.0,UCEC,,0.73,0.8101,0.85,0.8116,
TCGA-A5-A0GQ-01A,0.019,0.0,0.005,0.0,0.007,0.0,0.824,0.035,0.033,0.005,0.001,0.062,0.0,0.0,0.007,0.0,UCEC,,0.41,0.5104,0.36,0.5517,
TCGA-AX-A3G1-01A,0.103,0.0,0.003,0.014,0.015,0.0,0.763,0.004,0.041,0.005,0.006,0.044,0.0,0.0,0.001,0.0,UCEC,0.8614,0.73,0.7412,0.92,0.8291,
TCGA-D1-A1O8-01A,0.073,0.0,0.025,0.043,0.038,0.0,0.576,0.026,0.015,0.054,0.016,0.131,0.0,0.0,0.002,0.0,UCEC,,,0.4285,0.8,0.5325,
TCGA-DI-A1NN-01A,0.0,0.003,0.009,0.004,0.0,0.0,0.781,0.037,0.03,0.031,0.016,0.086,0.0,0.0,0.001,0.0,UCEC,,0.62,0.7474,0.8,0.7379,
TCGA-B5-A0K9-01A,0.009,0.0,0.005,0.009,0.008,0.0,0.852,0.017,0.018,0.041,0.002,0.029,0.001,0.0,0.007,0.001,UCEC,0.9093,0.55,,0.8,0.8806,
TCGA-FI-A2CY-01A,0.001,0.0,0.017,0.012,0.0,0.0,0.759,0.036,0.028,0.007,0.015,0.125,0.0,0.0,0.001,0.0,UCEC,,0.83,0.7504,0.98,0.9342,
TCGA-AP-A1DR-01A,0.0,0.0,0.0,0.012,0.0,0.0,0.948,0.005,0.017,0.005,0.002,0.01,0.0,0.0,0.0,0.0,UCEC,,0.35,0.8945,0.9,0.8806,
TCGA-B5-A11Q-01A,0.0,0.0,0.0,0.0,0.006,0.0,0.974,0.004,0.011,0.002,0.004,0.0,0.0,0.0,0.0,0.0,UCEC,,0.95,1.0,0.725,1.0,
TCGA-BS-A0U7-01A,0.015,0.0,0.009,0.007,0.0,0.0,0.765,0.009,0.043,0.063,0.03,0.055,0.0,0.0,0.003,0.001,UCEC,,,,0.8,0.7466,
TCGA-A5-A0VQ-01A,0.01,0.0,0.003,0.0,0.007,0.0,0.874,0.033,0.028,0.025,0.017,0.002,0.001,0.0,0.001,0.0,UCEC,,,,0.8,0.7913,
TCGA-BS-A0TE-01A,0.0,0.0,0.005,0.007,0.0,0.0,0.908,0.01,0.016,0.008,0.008,0.035,0.0,0.0,0.0,0.0,UCEC,,0.78,,0.825,0.8022,
TCGA-BS-A0T9-01A,0.001,0.0,0.002,0.005,0.008,0.0,0.683,0.014,0.017,0.225,0.0,0.034,0.01,0.0,0.001,0.0,UCEC,,,0.7903,0.75,0.6669,
TCGA-AW-A1PO-01A,0.003,0.0,0.0,0.004,0.003,0.0,0.931,0.004,0.024,0.005,0.003,0.023,0.0,0.0,0.0,0.0,UCEC,,0.96,0.8582,0.7,0.8806,
TCGA-AJ-A3I9-01A,0.0,0.0,0.002,0.0,0.001,0.0,0.955,0.0,0.011,0.002,0.002,0.027,0.0,0.0,0.0,0.0,UCEC,0.9701,0.94,0.9324,0.8,0.9627,
TCGA-AJ-A8CV-01A,0.002,0.0,0.006,0.016,0.001,0.0,0.833,0.016,0.028,0.022,0.008,0.065,0.0,0.0,0.001,0.0,UCEC,0.8823,,0.657,0.6,0.6317,
TCGA-B5-A121-01A,0.011,0.0,0.001,0.0,0.014,0.0,0.868,0.012,0.043,0.024,0.001,0.027,0.0,0.0,0.0,0.0,UCEC,,,0.882,,0.799,
TCGA-AX-A1CN-01A,0.0,0.0,0.002,0.003,0.001,0.0,0.833,0.0,0.029,0.095,0.02,0.015,0.0,0.0,0.0,0.0,UCEC,,0.86,0.6292,0.9,0.8806,
TCGA-EY-A1G7-01A,0.0,0.0,0.0,0.005,0.0,0.0,0.922,0.002,0.026,0.024,0.001,0.016,0.001,0.0,0.0,0.0,UCEC,,0.92,0.9003,0.7,0.9176,
TCGA-BK-A6W3-01A,0.01,0.0,0.012,0.037,0.0,0.0,0.779,0.024,0.045,0.027,0.001,0.064,0.0,0.0,0.001,0.0,UCEC,0.8606,,0.7396,0.8,0.7288,
TCGA-FI-A2CX-01A,0.079,0.001,0.069,0.0,0.058,0.0,0.113,0.026,0.054,0.007,0.02,0.559,0.0,0.004,0.011,0.0,UCEC,,0.18,0.2359,0.98,0.1368,
TCGA-DI-A2QU-01A,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.01,0.018,0.003,0.004,0.034,0.0,0.0,0.0,0.0,UCEC,,0.84,0.9098,0.9,0.9288,
TCGA-AP-A0LT-01A,0.0,0.0,0.004,0.011,0.001,0.0,0.956,0.002,0.003,0.007,0.003,0.014,0.0,0.0,0.0,0.0,UCEC,,,,0.85,0.9253,
TCGA-EO-A3AS-01A,0.039,0.0,0.0,0.003,0.003,0.0,0.762,0.034,0.036,0.051,0.003,0.066,0.001,0.0,0.001,0.0,UCEC,0.9031,0.79,0.9186,0.8,0.9255,
TCGA-E6-A1LZ-01A,0.006,0.0,0.002,0.011,0.0,0.0,0.907,0.002,0.021,0.0,0.017,0.033,0.0,0.0,0.0,0.0,UCEC,,0.56,0.635,0.8,0.6939,
TCGA-AP-A1DO-01A,0.001,0.0,0.0,0.015,0.01,0.0,0.955,0.003,0.009,0.0,0.006,0.0,0.0,0.0,0.001,0.0,UCEC,,0.86,0.8568,0.98,0.9521,
TCGA-AX-A2HC-01A,0.0,0.0,0.0,0.0,0.005,0.0,0.928,0.0,0.04,0.007,0.0,0.02,0.0,0.0,0.0,0.0,UCEC,,,0.9071,0.98,0.8361,
TCGA-EC-A1QX-01A,0.007,0.0,0.001,0.038,0.0,0.0,0.814,0.013,0.027,0.054,0.002,0.041,0.0,0.0,0.002,0.0,UCEC,,0.59,0.6999,0.8,0.6821,
TCGA-A5-A0GB-01A,0.0,0.0,0.001,0.013,0.007,0.0,0.945,0.001,0.013,0.001,0.007,0.011,0.0,0.0,0.0,0.0,UCEC,,0.89,,0.9,0.851,
TCGA-B5-A11Y-01A,0.018,0.0,0.008,0.058,0.0,0.0,0.71,0.014,0.045,0.011,0.001,0.128,0.0,0.0,0.003,0.0,UCEC,,,0.5887,0.725,0.6825,
TCGA-AJ-A3IA-01A,0.007,0.0,0.007,0.009,0.011,0.0,0.696,0.02,0.047,0.115,0.021,0.066,0.001,0.0,0.001,0.0,UCEC,0.8177,0.52,0.7595,0.75,0.704,
TCGA-D1-A1NS-01A,0.008,0.0,0.001,0.0,0.0,0.0,0.908,0.026,0.025,0.007,0.0,0.022,0.0,0.0,0.002,0.0,UCEC,,,0.6079,0.7,0.7496,
TCGA-AX-A2H2-01A,0.03,0.0,0.008,0.01,0.017,0.0,0.815,0.014,0.021,0.012,0.025,0.046,0.0,0.0,0.002,0.0,UCEC,,0.63,0.7618,0.96,0.7603,
TCGA-D1-A162-01A,0.018,0.0,0.0,0.0,0.003,0.0,0.843,0.021,0.032,0.017,0.004,0.06,0.001,0.0,0.0,0.0,UCEC,,,0.7931,0.7,0.7691,
TCGA-AP-A0LG-01A,0.0,0.0,0.001,0.004,0.004,0.0,0.927,0.015,0.023,0.014,0.007,0.005,0.0,0.0,0.0,0.0,UCEC,,,,0.9,0.8583,
TCGA-DF-A2KN-01A,0.007,0.0,0.008,0.014,0.017,0.0,0.737,0.008,0.042,0.034,0.007,0.122,0.002,0.0,0.002,0.001,UCEC,0.7886,0.62,0.7656,0.9,0.755,
TCGA-AX-A1C4-01A,0.0,0.0,0.0,0.0,0.0,0.0,0.958,0.003,0.011,0.019,0.005,0.003,0.0,0.0,0.0,0.0,UCEC,,0.94,1.0,0.95,1.0,
TCGA-AJ-A3EJ-01A,0.005,0.0,0.007,0.0,0.0,0.0,0.768,0.0,0.045,0.087,0.021,0.064,0.0,0.0,0.001,0.0,UCEC,0.835,0.62,0.858,0.7,0.7686,
TCGA-BK-A26L-01C,0.001,0.005,0.009,0.022,0.003,0.007,0.666,0.007,0.043,0.117,0.084,0.019,0.013,0.0,0.004,0.0,UCEC,,,0.864,0.75,0.8778,
TCGA-A5-A2K3-01A,0.171,0.0,0.051,0.068,0.024,0.0,0.379,0.022,0.014,0.014,0.009,0.244,0.0,0.0,0.001,0.001,UCEC,0.4647,0.25,0.5177,0.85,0.434,
TCGA-AP-A05H-01A,0.0,0.0,0.0,0.0,0.0,0.0,0.802,0.001,0.01,0.143,0.032,0.008,0.0,0.0,0.003,0.0,UCEC,,0.9,,0.825,0.8956,
TCGA-AX-A3FV-01A,0.0,0.0,0.0,0.002,0.021,0.0,0.921,0.0,0.015,0.0,0.01,0.028,0.001,0.0,0.001,0.0,UCEC,0.976,0.92,0.5766,0.97,0.8846,
TCGA-D1-A16F-01A,0.004,0.0,0.001,0.005,0.0,0.0,0.786,0.037,0.068,0.051,0.016,0.023,0.001,0.0,0.007,0.0,UCEC,,,0.7708,0.66,0.8453,
TCGA-JU-AAVI-01A,0.018,0.0,0.002,0.037,0.003,0.0,0.829,0.005,0.018,0.011,0.014,0.062,0.0,0.0,0.0,0.0,UCEC,0.8171,,0.6892,0.7,0.7622,
TCGA-AX-A06L-01A,0.018,0.001,0.011,0.015,0.0,0.0,0.684,0.042,0.031,0.102,0.011,0.056,0.023,0.003,0.003,0.001,UCEC,,,0.8832,0.6,0.8556,
TCGA-BG-A3PP-01A,0.0,0.0,0.001,0.0,0.003,0.0,0.894,0.0,0.016,0.051,0.006,0.028,0.0,0.0,0.0,0.0,UCEC,0.9249,0.59,0.9321,0.7,0.9258,
TCGA-B5-A1MU-01A,0.007,0.0,0.006,0.008,0.01,0.0,0.575,0.001,0.046,0.205,0.012,0.122,0.004,0.0,0.003,0.001,UCEC,,0.33,0.6835,0.85,0.6628,
TCGA-A5-A0RA-01A,0.012,0.0,0.0,0.0,0.0,0.0,0.887,0.036,0.035,0.01,0.004,0.014,0.001,0.0,0.001,0.0,UCEC,,,,0.75,0.769,
TCGA-BG-A0MK-01A,0.012,0.0,0.003,0.0,0.001,0.0,0.824,0.018,0.054,0.041,0.005,0.035,0.008,0.0,0.0,0.0,UCEC,0.9077,,0.8761,0.6,0.8852,
TCGA-EO-A3L0-01A,0.0,0.0,0.0,0.003,0.001,0.0,0.889,0.012,0.049,0.026,0.012,0.007,0.0,0.0,0.0,0.0,UCEC,0.9428,,0.7181,0.95,0.7466,
TCGA-B5-A3F9-01A,0.006,0.0,0.0,0.0,0.011,0.0,0.858,0.001,0.033,0.031,0.0,0.059,0.001,0.0,0.0,0.0,UCEC,0.894,0.26,0.8,0.95,0.7955,
TCGA-AJ-A2QO-01A,0.007,0.0,0.002,0.004,0.0,0.0,0.921,0.003,0.014,0.006,0.007,0.033,0.0,0.0,0.002,0.0,UCEC,0.9575,,0.6351,0.65,0.7793,
TCGA-D1-A0ZO-01A,0.009,0.0,0.014,0.008,0.002,0.0,0.718,0.031,0.07,0.079,0.028,0.037,0.001,0.0,0.0,0.0,UCEC,,0.58,0.8148,0.45,0.7913,
TCGA-AP-A1DM-01A,0.002,0.0,0.002,0.013,0.0,0.0,0.913,0.002,0.014,0.039,0.012,0.0,0.0,0.0,0.001,0.0,UCEC,,0.75,0.8914,0.6,0.874,
TCGA-SL-A6JA-01A,0.001,0.0,0.0,0.0,0.0,0.0,0.956,0.003,0.012,0.001,0.009,0.016,0.0,0.0,0.001,0.0,UCEC,0.9899,,1.0,0.85,0.9968,
TCGA-EO-A22T-01A,0.01,0.0,0.011,0.026,0.003,0.0,0.76,0.003,0.06,0.044,0.022,0.057,0.003,0.0,0.001,0.0,UCEC,,,0.7792,0.8,0.828,
TCGA-B5-A11V-01A,0.015,0.0,0.001,0.0,0.008,0.0,0.854,0.009,0.029,0.056,0.017,0.009,0.001,0.0,0.001,0.0,UCEC,,0.85,0.8402,0.75,0.847,
TCGA-AP-A051-01A,0.012,0.0,0.01,0.001,0.014,0.0,0.833,0.003,0.025,0.033,0.015,0.052,0.0,0.0,0.001,0.0,UCEC,,0.71,,0.98,0.8137,
TCGA-AJ-A2QL-01A,0.004,0.0,0.001,0.014,0.0,0.0,0.802,0.026,0.051,0.01,0.0,0.081,0.0,0.009,0.0,0.0,UCEC,,0.75,0.8354,0.8,0.8577,
TCGA-BS-A0TC-01A,0.011,0.0,0.0,0.0,0.001,0.0,0.935,0.004,0.02,0.001,0.0,0.026,0.0,0.0,0.0,0.0,UCEC,,0.79,,0.9,0.8293,
TCGA-B5-A1MS-01B,0.001,0.0,0.0,0.008,0.006,0.0,0.856,0.007,0.035,0.039,0.025,0.018,0.002,0.001,0.002,0.0,UCEC,0.9748,0.92,0.8673,0.9,0.9275,
TCGA-A5-A0R9-01A,0.016,0.0,0.002,0.0,0.013,0.0,0.799,0.016,0.033,0.08,0.004,0.035,0.001,0.0,0.0,0.0,UCEC,,0.83,,0.965,0.9153,
TCGA-A5-A0GV-01A,0.001,0.0,0.0,0.0,0.006,0.0,0.945,0.008,0.014,0.012,0.008,0.005,0.0,0.0,0.0,0.0,UCEC,,0.91,,0.965,0.8956,
TCGA-B5-A1MZ-01A,0.005,0.0,0.008,0.0,0.001,0.0,0.809,0.043,0.028,0.076,0.001,0.026,0.001,0.0,0.0,0.0,UCEC,,0.8,0.8379,0.85,0.8443,
TCGA-D1-A1NW-01A,0.009,0.0,0.003,0.009,0.011,0.0,0.852,0.017,0.02,0.034,0.008,0.033,0.003,0.0,0.0,0.0,UCEC,,0.67,0.8551,0.9,0.8645,
TCGA-AX-A2HF-01A,0.001,0.001,0.004,0.003,0.011,0.0,0.853,0.001,0.014,0.047,0.019,0.043,0.001,0.0,0.001,0.0,UCEC,,0.9,0.7277,0.98,0.7913,
TCGA-A5-A2K2-01A,0.0,0.0,0.0,0.005,0.0,0.0,0.938,0.0,0.025,0.0,0.0,0.03,0.0,0.0,0.0,0.0,UCEC,0.9824,0.81,0.9342,0.8,0.9442,
TCGA-D1-A102-01A,0.013,0.0,0.006,0.012,0.012,0.0,0.728,0.01,0.028,0.133,0.002,0.052,0.003,0.0,0.001,0.0,UCEC,,0.75,0.8155,0.75,0.836,
TCGA-BS-A0UL-01A,0.02,0.0,0.018,0.001,0.024,0.0,0.499,0.043,0.115,0.147,0.078,0.052,0.001,0.0,0.0,0.0,UCEC,,0.4,0.7742,0.725,0.7694,
TCGA-BG-A0MA-01A,0.013,0.0,0.002,0.0,0.017,0.0,0.781,0.009,0.037,0.095,0.019,0.018,0.008,0.0,0.0,0.0,UCEC,,0.73,0.6642,0.825,0.7476,
TCGA-EO-A1Y5-01A,0.004,0.0,0.006,0.012,0.01,0.0,0.778,0.023,0.028,0.046,0.018,0.073,0.0,0.0,0.001,0.0,UCEC,,0.81,0.8166,0.8,0.8192,
TCGA-EY-A1GL-01A,0.0,0.0,0.0,0.001,0.011,0.0,0.879,0.005,0.014,0.074,0.0,0.013,0.0,0.0,0.001,0.002,UCEC,0.9313,0.79,0.8158,0.7,0.8651,
TCGA-A5-A2K7-01A,0.001,0.0,0.0,0.007,0.0,0.0,0.859,0.003,0.021,0.044,0.015,0.05,0.0,0.0,0.0,0.0,UCEC,0.9117,0.83,0.9424,0.85,0.9376,
TCGA-EO-A2CH-01A,0.0,0.0,0.0,0.004,0.0,0.0,0.927,0.006,0.023,0.0,0.005,0.032,0.0,0.0,0.001,0.0,UCEC,,0.87,0.9855,0.85,0.9878,
TCGA-A5-A3LO-01A,0.0,0.0,0.003,0.007,0.0,0.0,0.912,0.003,0.027,0.018,0.01,0.009,0.0,0.0,0.011,0.0,UCEC,0.9515,0.42,0.691,0.75,0.7091,
TCGA-EO-A3B1-01A,0.007,0.002,0.016,0.001,0.015,0.0,0.71,0.019,0.067,0.084,0.012,0.06,0.001,0.0,0.004,0.0,UCEC,0.8241,0.49,0.7348,0.9,0.7474,
TCGA-AJ-A3NC-01A,0.001,0.0,0.002,0.0,0.003,0.0,0.894,0.0,0.032,0.023,0.009,0.03,0.003,0.0,0.003,0.0,UCEC,0.9459,0.78,0.8522,0.95,0.8818,
TCGA-B5-A11U-01A,0.002,0.0,0.002,0.0,0.003,0.0,0.478,0.004,0.182,0.266,0.045,0.017,0.0,0.0,0.001,0.0,UCEC,,0.73,0.9082,0.55,0.8806,
TCGA-D1-A168-01A,0.0,0.0,0.003,0.002,0.0,0.0,0.764,0.006,0.044,0.158,0.001,0.016,0.0,0.0,0.005,0.0,UCEC,,0.85,0.7355,0.95,0.7239,
TCGA-AP-A0LV-01A,0.001,0.0,0.0,0.004,0.0,0.0,0.79,0.014,0.036,0.117,0.009,0.028,0.001,0.0,0.0,0.0,UCEC,,,,0.875,0.7019,
TCGA-A5-A0VP-01A,0.016,0.0,0.0,0.013,0.0,0.0,0.909,0.003,0.038,0.001,0.0,0.017,0.0,0.0,0.002,0.0,UCEC,,0.82,,1.0,0.8882,
