,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,Cancer Cells,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes,Cancer type,ESTIMATE,ABSOLUTE,LUMP,IHC,CPE,Unnamed: 7
TCGA-BJ-A0ZC-01A,0.037,0.002,0.002,0.0,0.006,0.0,0.669,0.0,0.175,0.017,0.072,0.016,0.0,0.001,0.001,0.0,THCA,0.9351,,0.9292,0.8,0.9224,
TCGA-FY-A40K-01A,0.005,0.0,0.006,0.008,0.0,0.001,0.54,0.006,0.154,0.063,0.02,0.192,0.001,0.0,0.003,0.0,THCA,0.7694,,0.9055,0.85,0.9238,
TCGA-EL-A4K6-01A,0.012,0.002,0.0,0.005,0.0,0.0,0.932,0.001,0.039,0.0,0.002,0.001,0.0,0.0,0.005,0.0,THCA,0.9838,,1.0,0.8,0.9884,
TCGA-EL-A3H3-01A,0.001,0.0,0.024,0.001,0.006,0.0,0.632,0.068,0.082,0.047,0.003,0.13,0.002,0.0,0.001,0.0,THCA,0.7286,,0.7952,0.85,0.794,
TCGA-BJ-A290-01A,0.0,0.002,0.015,0.0,0.0,0.0,0.685,0.001,0.142,0.058,0.076,0.019,0.0,0.0,0.001,0.0,THCA,0.9012,,0.942,0.9,0.9164,
TCGA-BJ-A28Z-01A,0.089,0.024,0.032,0.024,0.014,0.0,0.308,0.051,0.141,0.102,0.017,0.194,0.001,0.0,0.002,0.001,THCA,0.5425,,0.621,0.8,0.3892,
TCGA-CE-A484-01A,0.008,0.0,0.0,0.006,0.001,0.0,0.683,0.005,0.15,0.001,0.106,0.037,0.001,0.0,0.002,0.0,THCA,0.9171,,1.0,1.0,0.8979,
TCGA-EM-A3FL-01A,0.098,0.013,0.002,0.001,0.0,0.0,0.75,0.0,0.078,0.002,0.043,0.011,0.0,0.0,0.001,0.0,THCA,0.9511,,0.9008,0.95,0.9182,
TCGA-EL-A3GO-01A,0.029,0.0,0.001,0.004,0.009,0.0,0.517,0.001,0.304,0.001,0.1,0.029,0.001,0.003,0.001,0.0,THCA,0.8919,,0.9384,1.0,0.8637,
TCGA-ET-A39T-01A,0.0,0.0,0.002,0.007,0.0,0.0,0.81,0.0,0.085,0.009,0.027,0.055,0.0,0.0,0.002,0.0,THCA,0.94,,0.9787,1.0,0.9291,
TCGA-EM-A2CK-01A,0.029,0.001,0.001,0.004,0.001,0.0,0.694,0.0,0.177,0.0,0.074,0.017,0.0,0.0,0.002,0.0,THCA,0.9455,,0.9499,0.96,0.9365,
TCGA-DJ-A4UQ-01A,0.014,0.001,0.005,0.003,0.005,0.0,0.612,0.008,0.143,0.093,0.036,0.074,0.001,0.001,0.004,0.0,THCA,0.8567,,0.8879,0.9,0.8159,
TCGA-DJ-A3UO-01A,0.006,0.0,0.008,0.002,0.0,0.0,0.742,0.0,0.108,0.061,0.016,0.054,0.0,0.0,0.003,0.0,THCA,0.9162,,0.9739,0.88,0.97,
TCGA-DJ-A1QM-01A,0.016,0.0,0.01,0.0,0.0,0.0,0.529,0.021,0.117,0.205,0.037,0.06,0.0,0.0,0.002,0.001,THCA,0.8325,,0.8735,0.7,0.7913,
TCGA-ET-A3BS-01A,0.107,0.007,0.021,0.029,0.003,0.0,0.444,0.005,0.128,0.052,0.014,0.185,0.003,0.0,0.002,0.0,THCA,0.6931,,0.7732,0.9,0.7682,
TCGA-EM-A3AO-01A,0.037,0.002,0.007,0.013,0.001,0.0,0.527,0.014,0.197,0.001,0.056,0.138,0.003,0.001,0.002,0.001,THCA,0.8021,,0.8526,0.95,0.8615,
TCGA-DJ-A3UN-01A,0.011,0.001,0.005,0.007,0.0,0.0,0.64,0.0,0.142,0.021,0.05,0.119,0.001,0.0,0.003,0.0,THCA,0.8669,,0.9428,0.9,0.8806,
TCGA-DJ-A13W-01A,0.004,0.0,0.001,0.002,0.001,0.0,0.593,0.0,0.248,0.0,0.132,0.005,0.012,0.0,0.003,0.0,THCA,0.8866,,0.9889,0.975,0.8565,
TCGA-DJ-A3VE-01A,0.0,0.002,0.002,0.001,0.0,0.0,0.669,0.003,0.176,0.056,0.034,0.052,0.0,0.0,0.004,0.0,THCA,0.8887,,0.9676,0.8,0.97,
TCGA-DJ-A3VI-01A,0.014,0.0,0.003,0.006,0.0,0.0,0.852,0.0,0.065,0.006,0.001,0.049,0.0,0.0,0.002,0.0,THCA,0.9498,,0.9604,0.8,0.9423,
TCGA-EM-A2CO-01A,0.033,0.0,0.0,0.0,0.0,0.0,0.722,0.0,0.111,0.0,0.124,0.007,0.0,0.0,0.002,0.0,THCA,0.9388,,0.9374,0.9,0.9612,
TCGA-ET-A39L-01A,0.012,0.0,0.001,0.002,0.001,0.0,0.62,0.001,0.237,0.002,0.072,0.047,0.0,0.001,0.001,0.0,THCA,0.8874,,0.8843,0.95,0.8988,
TCGA-EM-A3FO-01A,0.0,0.0,0.003,0.002,0.0,0.0,0.91,0.003,0.02,0.031,0.0,0.027,0.0,0.0,0.004,0.0,THCA,0.9535,,0.9983,0.8,0.9474,
TCGA-E8-A418-01A,0.0,0.0,0.005,0.009,0.0,0.0,0.82,0.0,0.051,0.002,0.001,0.108,0.0,0.003,0.002,0.0,THCA,0.9241,,0.9578,0.9,0.9074,
TCGA-DE-A4M9-01A,0.023,0.0,0.001,0.002,0.001,0.0,0.733,0.0,0.078,0.073,0.066,0.018,0.0,0.0,0.003,0.0,THCA,0.9603,,0.9713,1.0,0.9565,
TCGA-BJ-A28W-01A,0.121,0.184,0.068,0.029,0.043,0.03,0.199,0.098,0.062,0.037,0.023,0.102,0.001,0.001,0.001,0.001,THCA,0.4795,,0.4421,0.7,0.3791,
TCGA-DJ-A2Q6-01A,0.007,0.0,0.011,0.001,0.0,0.0,0.513,0.027,0.203,0.16,0.033,0.042,0.0,0.0,0.002,0.0,THCA,0.8156,,0.882,0.95,0.8961,
TCGA-EL-A3N2-01A,0.0,0.0,0.006,0.002,0.0,0.0,0.725,0.01,0.134,0.066,0.001,0.054,0.0,0.0,0.003,0.0,THCA,0.8848,,0.9322,0.95,0.9253,
TCGA-FK-A3SG-01A,0.0,0.0,0.003,0.005,0.0,0.0,0.684,0.001,0.177,0.001,0.054,0.073,0.0,0.0,0.002,0.0,THCA,0.9001,,0.8681,0.85,0.8798,
TCGA-DJ-A3UM-01A,0.008,0.0,0.005,0.001,0.0,0.0,0.658,0.004,0.147,0.07,0.013,0.089,0.0,0.001,0.003,0.0,THCA,0.8677,,0.9303,0.75,0.8309,
TCGA-BJ-A45E-01A,0.277,0.003,0.023,0.067,0.03,0.0,0.11,0.007,0.093,0.072,0.034,0.281,0.0,0.002,0.001,0.001,THCA,0.4077,,0.5057,0.9,0.4539,
TCGA-E8-A415-01A,0.008,0.0,0.002,0.007,0.0,0.0,0.706,0.003,0.107,0.068,0.009,0.088,0.0,0.0,0.003,0.0,THCA,0.8992,,0.9175,0.8,0.8736,
TCGA-DJ-A4UP-01A,0.037,0.042,0.014,0.016,0.018,0.001,0.47,0.043,0.163,0.054,0.042,0.096,0.001,0.0,0.003,0.0,THCA,0.7479,,0.7329,0.95,0.7209,
TCGA-ET-A39J-01A,0.0,0.0,0.003,0.002,0.0,0.0,0.596,0.001,0.242,0.052,0.063,0.04,0.0,0.0,0.002,0.0,THCA,0.8824,,0.9588,0.95,0.8509,
TCGA-KS-A41J-01A,0.011,0.0,0.007,0.009,0.0,0.0,0.751,0.008,0.072,0.009,0.004,0.126,0.001,0.0,0.002,0.0,THCA,0.8507,,0.9235,0.95,0.8077,
TCGA-BJ-A4O9-01A,0.001,0.001,0.001,0.008,0.0,0.0,0.861,0.002,0.092,0.001,0.01,0.02,0.0,0.001,0.002,0.0,THCA,0.9746,,0.9885,0.95,0.976,
TCGA-EM-A2OW-01A,0.029,0.0,0.002,0.0,0.0,0.0,0.556,0.0,0.271,0.001,0.086,0.054,0.0,0.0,0.001,0.0,THCA,0.8907,,0.8182,0.85,0.8621,
TCGA-FE-A3PA-01A,0.0,0.0,0.003,0.004,0.0,0.0,0.735,0.019,0.163,0.018,0.009,0.043,0.0,0.003,0.001,0.0,THCA,0.8614,,0.9487,1.0,0.8223,
TCGA-QD-A8IV-01A,0.066,0.0,0.0,0.004,0.007,0.0,0.652,0.001,0.181,0.001,0.035,0.048,0.001,0.0,0.003,0.0,THCA,0.9284,,0.9075,1.0,0.9133,
TCGA-IM-A3U2-01A,0.0,0.0,0.006,0.0,0.0,0.0,0.797,0.01,0.051,0.097,0.001,0.036,0.0,0.0,0.001,0.0,THCA,0.8841,,0.8775,0.7,0.8531,
TCGA-EL-A3H5-01A,0.001,0.001,0.013,0.0,0.0,0.0,0.207,0.03,0.185,0.474,0.017,0.071,0.0,0.0,0.001,0.001,THCA,0.5655,,0.7813,0.85,0.7777,
TCGA-DJ-A13R-01A,0.062,0.0,0.001,0.031,0.094,0.0,0.337,0.0,0.073,0.001,0.021,0.378,0.001,0.0,0.001,0.0,THCA,0.6505,,0.7291,0.95,0.7165,
TCGA-ET-A2MY-01A,0.0,0.0,0.005,0.0,0.0,0.0,0.846,0.003,0.063,0.02,0.012,0.048,0.0,0.0,0.002,0.0,THCA,0.9258,,0.9765,0.9,0.9098,
TCGA-IM-A3EB-01A,0.026,0.0,0.013,0.007,0.005,0.0,0.719,0.003,0.071,0.042,0.001,0.108,0.001,0.0,0.003,0.0,THCA,0.8259,,0.7776,0.9,0.7741,
TCGA-DJ-A1QF-01A,0.0,0.002,0.003,0.0,0.0,0.0,0.64,0.0,0.177,0.048,0.049,0.079,0.0,0.0,0.002,0.0,THCA,0.8794,,0.8509,0.8,0.8595,
TCGA-EL-A3T1-01A,0.015,0.005,0.016,0.01,0.0,0.0,0.688,0.018,0.078,0.075,0.0,0.089,0.001,0.0,0.004,0.0,THCA,0.803,,0.7833,0.8,0.7429,
TCGA-FE-A237-01A,0.007,0.001,0.008,0.002,0.0,0.0,0.614,0.027,0.133,0.112,0.024,0.068,0.0,0.0,0.003,0.001,THCA,0.8551,,0.9025,0.85,0.836,
TCGA-EM-A3FJ-01A,0.0,0.0,0.004,0.006,0.0,0.0,0.695,0.02,0.129,0.068,0.012,0.063,0.0,0.0,0.003,0.0,THCA,0.8831,,0.9505,1.0,0.9253,
TCGA-EL-A3D4-01A,0.007,0.0,0.001,0.003,0.001,0.0,0.553,0.002,0.227,0.028,0.109,0.064,0.0,0.001,0.002,0.0,THCA,0.8737,,0.9064,0.7,0.839,
TCGA-FE-A234-01A,0.001,0.0,0.013,0.001,0.0,0.0,0.723,0.027,0.092,0.064,0.001,0.076,0.0,0.0,0.003,0.0,THCA,0.8728,,0.8583,0.85,0.8377,
TCGA-FY-A40M-01A,0.013,0.0,0.001,0.006,0.001,0.005,0.808,0.003,0.084,0.033,0.027,0.016,0.0,0.0,0.003,0.0,THCA,0.9575,,1.0,0.95,0.9528,
TCGA-EM-A2OX-01A,0.0,0.0,0.007,0.004,0.0,0.0,0.658,0.008,0.152,0.061,0.042,0.064,0.0,0.001,0.002,0.0,THCA,0.8531,,0.8937,0.85,0.8111,
TCGA-EM-A4FR-01A,0.001,0.0,0.0,0.006,0.0,0.0,0.774,0.002,0.115,0.0,0.036,0.061,0.0,0.001,0.003,0.0,THCA,0.9149,,0.9345,0.8,0.9578,
TCGA-EM-A22I-01A,0.0,0.0,0.008,0.0,0.0,0.0,0.738,0.033,0.078,0.09,0.001,0.049,0.0,0.0,0.002,0.0,THCA,0.8691,,0.8885,0.75,0.836,
TCGA-FY-A3ON-01A,0.015,0.0,0.012,0.007,0.002,0.0,0.624,0.01,0.18,0.045,0.019,0.079,0.001,0.0,0.003,0.0,THCA,0.8605,,0.8718,1.0,0.8841,
TCGA-EM-A1YC-01A,0.031,0.002,0.0,0.001,0.0,0.0,0.83,0.0,0.076,0.0,0.036,0.021,0.0,0.001,0.001,0.0,THCA,0.9603,,0.9354,0.96,0.9566,
TCGA-EL-A3TA-01A,0.015,0.0,0.009,0.002,0.005,0.0,0.534,0.018,0.175,0.048,0.062,0.127,0.001,0.001,0.002,0.001,THCA,0.778,,0.7838,0.8,0.7807,
TCGA-CE-A27D-01A,0.049,0.062,0.031,0.018,0.015,0.0,0.407,0.069,0.15,0.078,0.03,0.086,0.001,0.002,0.001,0.0,THCA,0.6557,,0.8049,0.65,0.8055,
TCGA-ET-A3BT-01A,0.004,0.005,0.012,0.001,0.0,0.0,0.709,0.019,0.101,0.075,0.005,0.064,0.0,0.0,0.003,0.0,THCA,0.8891,,0.9271,0.8,0.8806,
TCGA-DJ-A13U-01A,0.002,0.003,0.005,0.0,0.0,0.0,0.778,0.008,0.108,0.026,0.027,0.041,0.0,0.0,0.001,0.0,THCA,0.9264,,1.0,0.95,0.9106,
TCGA-EM-A3O8-01A,0.036,0.0,0.001,0.0,0.0,0.0,0.716,0.0,0.172,0.001,0.058,0.013,0.0,0.0,0.002,0.0,THCA,0.9559,,0.9914,1.0,0.9506,
TCGA-H2-A422-01A,0.0,0.001,0.002,0.0,0.0,0.0,0.841,0.0,0.077,0.008,0.001,0.066,0.0,0.0,0.004,0.0,THCA,0.9509,,1.0,0.85,0.9438,
TCGA-EL-A3CL-01A,0.0,0.001,0.002,0.005,0.0,0.0,0.727,0.002,0.131,0.054,0.009,0.061,0.0,0.001,0.007,0.0,THCA,0.9185,,0.9341,0.9,0.8998,
TCGA-DJ-A13V-01A,0.007,0.0,0.006,0.004,0.0,0.0,0.704,0.003,0.141,0.058,0.02,0.05,0.0,0.004,0.002,0.0,THCA,0.8876,,0.9237,0.95,0.8578,
TCGA-EM-A22Q-01A,0.03,0.0,0.0,0.005,0.001,0.0,0.763,0.0,0.094,0.002,0.076,0.023,0.002,0.003,0.001,0.0,THCA,0.8965,,0.8856,0.85,0.8699,
TCGA-EM-A22J-01A,0.032,0.0,0.001,0.0,0.0,0.0,0.7,0.001,0.172,0.0,0.051,0.039,0.0,0.002,0.001,0.0,THCA,0.9246,,0.9348,0.9,0.9082,
TCGA-BJ-A0Z2-01A,0.033,0.0,0.006,0.012,0.0,0.0,0.788,0.002,0.099,0.003,0.022,0.031,0.0,0.0,0.003,0.0,THCA,0.9609,,1.0,0.96,0.9573,
TCGA-E3-A3E3-01A,0.001,0.0,0.003,0.005,0.0,0.0,0.804,0.017,0.078,0.029,0.013,0.048,0.0,0.0,0.002,0.0,THCA,0.921,,0.8965,0.85,0.9032,
TCGA-IM-A41Y-01A,0.0,0.0,0.001,0.0,0.0,0.0,0.898,0.0,0.059,0.009,0.002,0.03,0.0,0.0,0.002,0.0,THCA,0.9415,,0.9622,0.8,0.9311,
TCGA-EM-A3AN-01A,0.003,0.0,0.003,0.003,0.001,0.0,0.749,0.017,0.113,0.038,0.016,0.053,0.0,0.001,0.003,0.0,THCA,0.8971,,0.9751,0.95,0.97,
TCGA-EL-A3ZP-01A,0.018,0.008,0.012,0.011,0.009,0.0,0.55,0.035,0.111,0.109,0.009,0.124,0.001,0.001,0.003,0.0,THCA,0.745,,0.8584,0.75,0.7913,
TCGA-BJ-A3F0-01A,0.025,0.0,0.003,0.0,0.002,0.0,0.577,0.0,0.281,0.007,0.075,0.023,0.0,0.007,0.001,0.0,THCA,0.896,,0.9032,0.92,0.921,
TCGA-L6-A4EQ-01A,0.001,0.001,0.002,0.004,0.0,0.0,0.769,0.002,0.147,0.014,0.0,0.055,0.0,0.003,0.002,0.0,THCA,0.9267,,0.9661,0.95,0.97,
TCGA-FE-A3PB-01A,0.008,0.0,0.009,0.006,0.0,0.0,0.516,0.105,0.08,0.225,0.004,0.043,0.001,0.0,0.003,0.0,THCA,0.7137,,0.8204,1.0,0.8237,
TCGA-BJ-A0ZB-01A,0.0,0.001,0.003,0.003,0.0,0.0,0.802,0.004,0.087,0.045,0.008,0.044,0.0,0.0,0.002,0.0,THCA,0.9132,,0.9641,0.85,0.97,
TCGA-BJ-A0ZJ-01A,0.044,0.051,0.023,0.015,0.013,0.001,0.453,0.025,0.141,0.043,0.067,0.122,0.001,0.0,0.003,0.001,THCA,0.7196,,0.7445,0.875,0.7345,
TCGA-EM-A4G1-01A,0.017,0.001,0.002,0.0,0.0,0.0,0.763,0.027,0.11,0.001,0.03,0.048,0.0,0.0,0.001,0.0,THCA,0.9033,,0.9811,0.8,0.8792,
TCGA-DJ-A3V7-01A,0.0,0.0,0.006,0.002,0.0,0.0,0.806,0.005,0.076,0.012,0.01,0.08,0.0,0.0,0.003,0.0,THCA,0.9199,,0.9647,1.0,0.9018,
TCGA-KS-A4I3-01A,0.001,0.0,0.002,0.006,0.0,0.0,0.755,0.006,0.134,0.018,0.038,0.036,0.0,0.002,0.002,0.0,THCA,0.9231,,0.913,0.85,0.9061,
TCGA-EL-A3GR-01A,0.003,0.001,0.008,0.001,0.001,0.0,0.581,0.013,0.18,0.113,0.024,0.071,0.0,0.0,0.005,0.001,THCA,0.8314,,0.89,0.6,0.836,
TCGA-EM-A3AQ-01A,0.002,0.0,0.001,0.007,0.0,0.0,0.686,0.003,0.171,0.003,0.056,0.068,0.0,0.001,0.002,0.0,THCA,0.8943,,0.967,1.0,0.8806,
TCGA-BJ-A45C-01A,0.024,0.0,0.0,0.003,0.003,0.0,0.722,0.0,0.131,0.014,0.093,0.005,0.001,0.001,0.002,0.0,THCA,0.9748,,1.0,1.0,0.9763,
TCGA-DJ-A2PN-01A,0.001,0.0,0.003,0.001,0.0,0.0,0.695,0.001,0.162,0.034,0.045,0.056,0.0,0.0,0.003,0.0,THCA,0.9159,,0.9432,0.8,0.8963,
TCGA-ET-A2MX-01A,0.0,0.0,0.0,0.0,0.0,0.0,0.911,0.0,0.035,0.0,0.0,0.051,0.0,0.0,0.002,0.0,THCA,0.9565,,1.0,0.9,0.97,
TCGA-DJ-A4V2-01A,0.004,0.0,0.007,0.003,0.0,0.0,0.749,0.011,0.079,0.038,0.003,0.1,0.001,0.0,0.007,0.0,THCA,0.8873,,0.8726,0.7,0.8575,
TCGA-ET-A39P-01A,0.001,0.0,0.004,0.0,0.0,0.0,0.764,0.006,0.098,0.057,0.018,0.05,0.0,0.0,0.002,0.0,THCA,0.8971,,0.9713,1.0,0.8806,
TCGA-DJ-A2Q3-01A,0.025,0.032,0.015,0.014,0.001,0.0,0.504,0.04,0.121,0.111,0.014,0.12,0.001,0.0,0.002,0.001,THCA,0.7372,,0.7318,0.75,0.7196,
TCGA-DJ-A2QC-01A,0.006,0.001,0.002,0.007,0.0,0.0,0.639,0.0,0.2,0.001,0.056,0.082,0.002,0.002,0.002,0.0,THCA,0.8588,,0.9108,1.0,0.8187,
TCGA-KS-A4IB-01A,0.0,0.0,0.003,0.0,0.0,0.0,0.84,0.0,0.081,0.005,0.021,0.048,0.0,0.0,0.001,0.0,THCA,0.9437,,0.9777,1.0,0.9341,
TCGA-EM-A3AK-01A,0.001,0.001,0.007,0.006,0.0,0.0,0.562,0.004,0.211,0.025,0.093,0.087,0.0,0.0,0.001,0.0,THCA,0.8543,,0.8912,0.95,0.8806,
TCGA-EM-A3ST-01A,0.015,0.0,0.0,0.012,0.0,0.0,0.804,0.003,0.098,0.0,0.024,0.032,0.001,0.006,0.002,0.0,THCA,0.9579,,1.0,0.9,0.9534,
TCGA-FK-A3SD-01A,0.034,0.0,0.001,0.004,0.001,0.0,0.713,0.0,0.132,0.008,0.096,0.007,0.0,0.0,0.001,0.0,THCA,0.9618,,0.9936,0.85,0.97,
TCGA-DJ-A2PQ-01A,0.0,0.0,0.002,0.002,0.0,0.0,0.765,0.002,0.124,0.01,0.045,0.048,0.0,0.0,0.002,0.0,THCA,0.9313,,0.9887,0.9,0.961,
TCGA-DJ-A13P-01A,0.003,0.001,0.004,0.002,0.0,0.0,0.663,0.0,0.221,0.003,0.038,0.059,0.0,0.004,0.002,0.0,THCA,0.8992,,1.0,0.965,0.8736,
TCGA-EM-A2CL-01A,0.04,0.0,0.0,0.005,0.004,0.0,0.667,0.0,0.178,0.003,0.094,0.005,0.001,0.0,0.002,0.0,THCA,0.9652,,0.989,0.99,0.9632,
TCGA-EL-A3MW-01A,0.0,0.0,0.002,0.004,0.0,0.0,0.688,0.0,0.14,0.019,0.028,0.116,0.0,0.0,0.002,0.0,THCA,0.8755,,0.9881,1.0,0.97,
TCGA-J8-A3NZ-01A,0.003,0.0,0.005,0.007,0.0,0.0,0.721,0.018,0.092,0.049,0.002,0.098,0.0,0.0,0.002,0.0,THCA,0.8783,,0.8993,1.0,0.8452,
TCGA-DJ-A3UY-01A,0.009,0.0,0.011,0.0,0.0,0.0,0.57,0.043,0.109,0.142,0.024,0.088,0.0,0.0,0.003,0.0,THCA,0.8058,,0.841,0.92,0.7468,
TCGA-ET-A25O-01A,0.0,0.001,0.001,0.004,0.0,0.0,0.871,0.0,0.083,0.001,0.006,0.031,0.0,0.0,0.002,0.0,THCA,0.9741,,1.0,0.94,0.9754,
TCGA-EL-A3ZM-01A,0.0,0.0,0.004,0.0,0.0,0.0,0.792,0.011,0.024,0.099,0.0,0.068,0.0,0.0,0.001,0.0,THCA,0.816,,0.9338,0.8,0.7606,
TCGA-EM-A1YE-01A,0.041,0.0,0.001,0.0,0.001,0.0,0.72,0.0,0.127,0.008,0.078,0.02,0.0,0.003,0.001,0.0,THCA,0.9318,,0.9651,0.95,0.9179,
TCGA-J8-A42S-01A,0.002,0.0,0.002,0.003,0.0,0.0,0.68,0.014,0.157,0.082,0.02,0.037,0.0,0.0,0.003,0.0,THCA,0.8879,,0.9634,1.0,0.8583,
TCGA-ET-A2MZ-01A,0.01,0.001,0.006,0.0,0.0,0.0,0.569,0.0,0.25,0.011,0.09,0.062,0.0,0.0,0.001,0.0,THCA,0.887,,0.9113,0.9,0.9253,
TCGA-CE-A3ME-01A,0.001,0.0,0.001,0.013,0.0,0.0,0.778,0.001,0.105,0.02,0.019,0.059,0.0,0.0,0.002,0.0,THCA,0.9212,,0.9229,1.0,0.9035,
TCGA-EM-A3AR-01A,0.019,0.0,0.004,0.003,0.003,0.0,0.644,0.016,0.118,0.124,0.032,0.032,0.001,0.0,0.002,0.0,THCA,0.8777,,0.9347,0.95,0.8806,
TCGA-FY-A3BL-01A,0.0,0.001,0.001,0.007,0.0,0.0,0.895,0.004,0.053,0.007,0.005,0.025,0.0,0.0,0.001,0.0,THCA,0.9565,,1.0,0.96,0.9515,
TCGA-EM-A3FM-01A,0.0,0.0,0.004,0.004,0.0,0.0,0.738,0.017,0.048,0.095,0.0,0.091,0.0,0.001,0.002,0.0,THCA,0.826,,0.8885,1.0,0.7743,
TCGA-BJ-A4O8-01A,0.005,0.0,0.019,0.002,0.0,0.0,0.54,0.073,0.101,0.15,0.022,0.082,0.0,0.001,0.003,0.001,THCA,0.7513,,0.7816,0.9,0.6727,
TCGA-H2-A3RI-01A,0.006,0.0,0.003,0.011,0.0,0.0,0.763,0.03,0.081,0.017,0.013,0.072,0.0,0.0,0.002,0.0,THCA,0.8975,,0.9412,1.0,0.8713,
TCGA-ET-A3BQ-01B,0.0,0.0,0.003,0.004,0.0,0.0,0.57,0.003,0.232,0.059,0.042,0.082,0.0,0.001,0.002,0.0,THCA,0.8644,,0.932,0.9,0.8264,
TCGA-CE-A482-01A,0.0,0.0,0.011,0.0,0.0,0.0,0.667,0.008,0.161,0.009,0.054,0.084,0.0,0.001,0.004,0.0,THCA,0.8776,,0.9079,1.0,0.8443,
TCGA-DJ-A4UT-01A,0.016,0.0,0.022,0.029,0.011,0.0,0.395,0.05,0.199,0.106,0.049,0.118,0.001,0.001,0.002,0.001,THCA,0.6413,,0.7047,0.75,0.5233,
TCGA-BJ-A3PU-01A,0.006,0.0,0.005,0.0,0.0,0.0,0.854,0.016,0.035,0.014,0.0,0.066,0.0,0.0,0.002,0.0,THCA,0.9018,,0.9588,0.85,0.9253,
TCGA-ET-A25I-01A,0.075,0.0,0.001,0.005,0.001,0.0,0.584,0.0,0.207,0.0,0.059,0.064,0.0,0.001,0.001,0.0,THCA,0.8628,,0.8776,0.85,0.836,
TCGA-BJ-A2NA-01A,0.005,0.0,0.004,0.007,0.0,0.0,0.652,0.0,0.127,0.061,0.026,0.113,0.0,0.0,0.004,0.0,THCA,0.8618,,0.9172,0.7,0.9375,
TCGA-DJ-A3V0-01A,0.0,0.0,0.001,0.005,0.0,0.0,0.618,0.009,0.133,0.113,0.051,0.066,0.0,0.0,0.002,0.0,THCA,0.8079,,0.9285,0.8,0.836,
TCGA-DJ-A3VB-01A,0.0,0.0,0.008,0.004,0.0,0.0,0.738,0.021,0.072,0.059,0.002,0.092,0.0,0.0,0.002,0.0,THCA,0.8396,,0.8971,1.0,0.7927,
TCGA-DJ-A2PV-01A,0.006,0.003,0.006,0.002,0.0,0.0,0.459,0.008,0.258,0.111,0.068,0.076,0.001,0.0,0.002,0.0,THCA,0.7981,,0.8889,1.0,0.8806,
TCGA-BJ-A3PR-01A,0.074,0.161,0.048,0.035,0.043,0.0,0.31,0.035,0.079,0.064,0.013,0.133,0.001,0.0,0.002,0.001,THCA,0.5148,,0.4314,0.8,0.3666,
TCGA-EL-A3CR-01A,0.005,0.0,0.007,0.0,0.0,0.0,0.46,0.004,0.108,0.144,0.006,0.264,0.0,0.0,0.002,0.0,THCA,0.6277,,0.8342,0.9,0.7913,
TCGA-ET-A25N-01A,0.0,0.003,0.002,0.001,0.0,0.0,0.676,0.0,0.171,0.044,0.021,0.077,0.0,0.0,0.003,0.0,THCA,0.8857,,0.9251,0.85,0.8553,
TCGA-EM-A1CT-01A,0.004,0.001,0.005,0.004,0.0,0.0,0.699,0.015,0.097,0.035,0.022,0.116,0.0,0.0,0.002,0.0,THCA,0.8605,,0.8682,0.93,0.8211,
TCGA-DE-A0Y3-01B,0.001,0.001,0.002,0.005,0.0,0.0,0.863,0.003,0.071,0.011,0.0,0.041,0.0,0.0,0.002,0.0,THCA,0.9388,,0.9678,0.99,0.9274,
TCGA-DJ-A2Q0-01A,0.002,0.0,0.002,0.0,0.0,0.0,0.683,0.0,0.203,0.0,0.08,0.027,0.0,0.0,0.002,0.0,THCA,0.9212,,0.8755,0.9,0.8885,
TCGA-FE-A239-01A,0.057,0.0,0.0,0.003,0.001,0.0,0.756,0.0,0.123,0.008,0.034,0.011,0.0,0.004,0.001,0.0,THCA,0.9794,,1.0,0.95,0.9826,
TCGA-EM-A2CQ-01A,0.037,0.0,0.001,0.0,0.0,0.0,0.698,0.005,0.161,0.006,0.07,0.021,0.0,0.0,0.001,0.0,THCA,0.9439,,0.8855,0.9,0.9003,
TCGA-EL-A3T6-01A,0.038,0.001,0.015,0.013,0.008,0.0,0.655,0.005,0.071,0.021,0.002,0.168,0.0,0.0,0.004,0.0,THCA,0.8053,,0.7271,0.9,0.7461,
TCGA-DE-A4M8-01A,0.135,0.019,0.016,0.032,0.017,0.001,0.32,0.02,0.135,0.063,0.042,0.198,0.001,0.001,0.002,0.001,THCA,0.5887,,0.5862,0.9,0.5484,
TCGA-FE-A235-01A,0.014,0.0,0.002,0.012,0.002,0.0,0.654,0.004,0.156,0.056,0.022,0.073,0.001,0.0,0.002,0.001,THCA,0.8459,,0.9055,0.85,0.8012,
TCGA-FE-A233-01A,0.0,0.0,0.002,0.003,0.0,0.0,0.797,0.001,0.103,0.039,0.011,0.042,0.0,0.0,0.002,0.0,THCA,0.9389,,0.9194,0.9,0.9342,
TCGA-EM-A4FN-01A,0.0,0.0,0.002,0.002,0.0,0.0,0.753,0.008,0.083,0.016,0.01,0.125,0.0,0.0,0.001,0.0,THCA,0.8495,,0.8311,0.8,0.8363,
TCGA-ET-A39N-01A,0.033,0.0,0.0,0.002,0.0,0.0,0.717,0.0,0.13,0.016,0.064,0.029,0.0,0.007,0.001,0.0,THCA,0.9203,,0.9977,0.75,0.9023,
